Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
57	-28	15.5	0.44313663	0.44284743	0.085210271	0.0092694322	0.019536227	3.0128994e-10	0.27477601	437
58	-32	12.5	0.44078219	0.43516281	0.092249803	0.0093946997	0.022410499	3.2616213e-10	0.27068999	437
59	-32	14	0.44116795	0.43609375	0.091082245	0.0094359685	0.022220096	2.9169273e-10	0.26805601	437
60	-32	15.5	0.44155365	0.43702471	0.089914694	0.0094772363	0.022029694	3.0868577e-10	0.26542199	437
61	-36	12.5	0.44251677	0.42916191	0.095322907	0.0074234996	0.0255749	2.8188876e-10	0.25712001	437
62	-36	14	0.44275254	0.42956004	0.094539754	0.0077005201	0.025447149	2.5906902e-10	0.25459039	437
63	-36	15.5	0.44298825	0.42995819	0.093756616	0.0079775406	0.025319397	2.8374317e-10	0.2520608	437
64	-40	12.5	0.43970954	0.41936675	0.10024251	0.0073175007	0.0333637	1.9873904e-10	0.24070001	437
65	-40	14	0.44043007	0.41953814	0.099202193	0.0074818525	0.03334773	2.1077311e-10	0.23815119	437
66	-40	15.5	0.44115061	0.41970956	0.098161869	0.0076462044	0.033331759	2.1246328e-10	0.23560239	437
67	0	25	0.45082194	0.47960344	0.044576205	0.014469701	0.010528701	2.2551455e-10	0.22645999	437
68	0	26.5	0.45140591	0.47925344	0.044373441	0.014631113	0.010336089	2.043546e-10	0.2206544	437
69	0	28	0.45198989	0.47890341	0.044170674	0.014792524	0.010143477	2.2021085e-10	0.2148488	437
70	-4	25	0.44884205	0.47850475	0.047194697	0.014471298	0.010987198	2.4615193e-10	0.24333	437
71	-4	26.5	0.44956961	0.47821426	0.046888117	0.014600239	0.010727772	2.3688049e-10	0.2366388	437
72	-4	28	0.45029718	0.47792378	0.046581544	0.014729178	0.010468343	2.3523838e-10	0.2299476	437
73	-8	25	0.44529751	0.4773412	0.051400099	0.013782999	0.0121782	2.8144762e-10	0.25538999	437
74	-8	26.5	0.44595703	0.47700688	0.051295388	0.014023192	0.01171752	2.8389735e-10	0.2482572	437
75	-8	28	0.44661659	0.4766725	0.051190678	0.014263384	0.01125684	2.6237476e-10	0.24112441	437
76	-12	25	0.44529355	0.47059834	0.05719981	0.012699901	0.014208402	3.2765593e-10	0.26605999	437
77	-12	26.5	0.44638878	0.47053158	0.056246873	0.012952957	0.013879805	3.3570896e-10	0.25802839	437
78	-12	28	0.44748402	0.47046483	0.05529394	0.013206013	0.013551209	3.1878541e-10	0.2499968	437
79	-16	25	0.44551477	0.46537885	0.062166996	0.0124379	0.014501499	3.407046e-10	0.27061999	437
80	-16	26.5	0.44647628	0.46538204	0.061258618	0.012668095	0.014214963	3.2530256e-10	0.262196	437
81	-16	28	0.44743782	0.46538523	0.060350243	0.012898291	0.013928426	3.169284e-10	0.25377199	437
82	-20	25	0.44518489	0.46169719	0.0657316	0.0119604	0.0154259	3.5190922e-10	0.27083999	437
83	-20	26.5	0.44638443	0.46118423	0.065083429	0.012088656	0.015259257	3.3311562e-10	0.26229	437
84	-20	28	0.44758397	0.46067125	0.064435266	0.012216913	0.015092612	3.1316483e-10	0.25374001	437
85	-24	25	0.44734356	0.45516056	0.069985792	0.010626699	0.016883397	3.5564346e-10	0.26772001	437
86	-24	26.5	0.44826859	0.45519239	0.069043182	0.010888071	0.016607746	3.5145301e-10	0.25890481	437
87	-24	28	0.44919366	0.45522425	0.068100572	0.011149444	0.016332095	-2.7048999e-08	0.25008959	437
88	-28	25	0.44550157	0.44830945	0.07839489	0.0099224988	0.017871598	3.7119979e-10	0.25893	437
89	-28	26.5	0.44671208	0.44839188	0.077044427	0.010245863	0.01760575	3.4067699e-10	0.2504124	437
90	-28	28	0.44792259	0.44847432	0.075693958	0.010569227	0.017339902	2.9130723e-10	0.2418948	437
91	-32	25	0.44399664	0.44292074	0.082520209	0.0097386008	0.020823803	3.2937014e-10	0.24874	437
92	-32	26.5	0.4454861	0.44299629	0.081046805	0.0099514928	0.020519301	2.8336064e-10	0.2403868	437
93	-32	28	0.44697556	0.44307187	0.079573385	0.010164385	0.020214802	2.6584243e-10	0.2320336	437
94	-36	25	0.44448113	0.43247983	0.088796705	0.0097320005	0.024510302	1.8404094e-09	0.23604	437
95	-36	26.5	0.44599244	0.43269339	0.08676146	0.0099784927	0.024574228	2.2060931e-10	0.22796039	437
96	-36	28	0.44750375	0.43290693	0.084726207	0.010224985	0.02463815	2.0505732e-10	0.2198808	437
97	-40	25	0.44571394	0.42079517	0.091573186	0.0086870994	0.033230595	2.2432756e-10	0.21946	437
98	-40	26.5	0.44690144	0.42122662	0.08954519	0.0088453311	0.033481412	2.0786445e-10	0.21210159	437
99	-40	28	0.44808891	0.4216581	0.087517194	0.0090035638	0.033732221	1.8552984e-10	0.20474321	437
100	0	37.5	0.45568836	0.47668675	0.042886496	0.015814798	0.0089235995	1.8586151e-10	0.17808001	437
101	0	39	0.45627233	0.47633675	0.042683732	0.015976209	0.0087309871	1.8036371e-10	0.1722744	437
102	0	40.5	0.45685631	0.47598675	0.042480964	0.01613762	0.0085383747	1.8445517e-10	0.1664688	437
103	-4	37.5	0.45490506	0.47608396	0.044639897	0.015545798	0.0088252993	2.2842622e-10	0.18757001	437
104	-4	39	0.45563263	0.47579345	0.04433332	0.015674738	0.008565871	2.216151e-10	0.1808788	437
105	-4	40.5	0.45636016	0.47550297	0.044026744	0.015803678	0.0083064428	2.0809006e-10	0.1741876	437
106	-8	37.5	0.45079368	0.47455502	0.050527502	0.015784599	0.0083392002	2.4344168e-10	0.19595	437
107	-8	39	0.45145324	0.47422066	0.050422788	0.016024793	0.0078785196	2.2677768e-10	0.1888172	437
108	-8	40.5	0.45211279	0.47388631	0.050318077	0.016264984	0.00741784	2.2064996e-10	0.1816844	437
109	-12	37.5	0.45442054	0.47004196	0.049258694	0.014808699	0.011470098	2.6435557e-10	0.19913	437
110	-12	39	0.45551577	0.4699752	0.048305757	0.015061754	0.011141503	0.00021465481	0.19109841	437
111	-12	40.5	0.45661104	0.46990842	0.047352832	0.015314811	0.010812907	2.9569835e-10	0.1830668	437
112	-16	37.5	0.4535276	0.46540532	0.054597199	0.0143562	0.0121137	2.9631547e-10	0.20042001	437
113	-16	39	0.45448914	0.46540847	0.053688828	0.014586397	0.011827163	2.709514e-10	0.19199599	437
114	-16	40.5	0.45545068	0.46541166	0.052780453	0.014816592	0.011540629	2.650582e-10	0.18357199	437
115	-20	37.5	0.45518106	0.45742235	0.060330205	0.013029201	0.014037201	2.9123426e-10	0.19959	437
116	-20	39	0.45638058	0.45690936	0.059682041	0.013157457	0.013870558	2.8179278e-10	0.19103999	437
117	-20	40.5	0.45758012	0.45639637	0.059033871	0.013285713	0.013703914	2.4359492e-10	0.18249001	437
118	-24	37.5	0.45505229	0.45542592	0.062130697	0.0128048	0.0145863	3.0756209e-10	0.19426	437
119	-24	39	0.45597735	0.45545772	0.061188087	0.013066173	0.014310649	2.7214705e-10	0.1854448	437
120	-24	40.5	0.45690238	0.45548958	0.060245477	0.013327544	0.014034996	2.7081223e-10	0.1766296	437
121	-28	37.5	0.45558926	0.44899637	0.067140996	0.012617198	0.015656197	3.1643971e-10	0.18795	437
122	-28	39	0.45679978	0.4490788	0.065790527	0.012940563	0.01539035	2.7510208e-10	0.17943241	437
123	-28	40.5	0.45801029	0.44916123	0.064440057	0.013263927	0.015124502	2.4875788e-10	0.1709148	437
124	-32	37.5	0.45640877	0.44355044	0.070241794	0.011512699	0.018286299	2.9541788e-10	0.17913	437
125	-32	39	0.4578982	0.44362602	0.068768382	0.011725591	0.017981797	2.8422426e-10	0.1707768	437
126	-32	40.5	0.45938766	0.4437016	0.06729497	0.011938483	0.017677298	2.3605032e-10	0.1624236	437
127	-36	37.5	0.4570753	0.4342593	0.0718363	0.0117861	0.025043001	2.7395927e-10	0.16870999	437
128	-36	39	0.4585866	0.43447283	0.069801047	0.012032592	0.025106924	2.4461813e-10	0.1606304	437
129	-36	40.5	0.46009791	0.43468636	0.067765802	0.012279084	0.02517085	2.1015691e-10	0.1525508	437
130	-40	37.5	0.45560959	0.42439079	0.074673198	0.0100057	0.035320699	2.0071611e-10	0.15814	437
131	-40	39	0.45679706	0.42482227	0.072645202	0.010163932	0.035571512	1.8582977e-10	0.1507816	437
132	-40	40.5	0.45798454	0.42525375	0.070617206	0.010322165	0.035822324	1.6896484e-10	0.1434232	437
