FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Film thickness ($\mu$m),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.80185Co0.0Fe0.17336Y0.26019Zr0.56645O3,01023,11,1,11,0.054850000999999995,45.37999,44.141998,0.8900004751424893,2.1500011478161256,1.4900007954632684,137.32707331448609,1.3880591,1.5890434999999998,0.905534,84.48753711149999,0.8018495719182005,0.6411834158520262,1.3530159166921019,1.6454388189325508,1.6254121969877362,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.79822Co0.0Fe0.05617Y0.28493Zr0.6589O3,01023,12,2,1,0.08528999999999999,5.4000001,31.642,0.8899963582409816,2.1499912024922585,1.4899939031225422,137.32643807658346,1.3267427,1.612807,0.9108661250000001,88.57625109050001,0.7982232662210995,0.6708130809696421,1.3330740767446188,1.6357990073706408,1.5503753702137888,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.78148Co0.0Fe0.06236Y0.28628Zr0.65136O3,01023,13,2,2,0.09121999900000001,9.397999800000001,31.642,0.8899998874701625,2.1499997281582575,1.4899998116073505,137.32698263664605,1.3296892,1.612216,0.9110627,88.35412557800001,0.7814800988087961,0.669329259401492,1.333568038127805,1.635452545260991,1.5542792341418428,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.77482Co0.0Fe0.05564Y0.29545Zr0.64891O3,01023,14,2,3,0.097099997,13.39599,31.642,0.8900007598102959,2.150001835496782,1.490001272041956,137.32711723872865,1.3253205000000001,1.6155165,0.9127637,88.5706150225,0.7748193385216732,0.671536250899534,1.3308448632352452,1.6324063632700951,1.5504816942260458,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.76624Co0.0Fe0.05954Y0.28754Zr0.65292O3,01023,15,2,4,0.10017999999999999,17.393998999999997,31.642,0.889999042225569,2.149997686275251,1.4899983965349415,137.3268522154053,1.3281406,1.6129539999999998,0.91131065,88.450973489,0.766240824590865,0.6701090548888943,1.3329566040167613,1.6350060174704877,1.552575927640679,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.78012Co0.0Fe0.05731Y0.29063Zr0.65206O3,01023,16,2,5,0.09997999699999999,21.391991,31.642,0.8900022618033369,2.1500054639069375,1.4900037866145752,137.32734899625487,1.3266857,1.614061,0.911883575,88.5227055755,0.7801180174454663,0.6708463517797296,1.3320472174886435,1.6339846746494753,1.5513234497688273,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.78461Co0.0Fe0.06177Y0.2961Zr0.64213O3,01023,17,2,6,0.097280003,25.389999,31.642,0.8900041823935867,2.150010103535069,1.4900070019847687,137.3276453433304,1.328314,1.6147595,0.912834725,88.352234955,0.7846063128849314,0.6700254475926526,1.3314738842131408,1.6322856275924087,1.5543199944322268,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.79832Co0.0Fe0.05917Y0.29296Zr0.64787O3,01023,18,2,7,0.091849998,29.38802,31.642,0.8900027671914559,2.1500066847883486,1.4900046327137857,137.32742697764164,1.3273594,1.6143645,0.912289025,88.45149934599999,0.7983175178680736,0.6705062450994478,1.3317975493070795,1.6332594077998315,1.5525731954011466,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.81276Co0.0Fe0.06236Y0.28375Zr0.65389O3,01023,19,2,8,0.084930003,33.386009,31.642,0.8899987139141974,2.1499968931635105,1.4899978468900608,137.32680155696065,1.3299675,1.6115835,0.9106073,88.35999049750001,0.8127611744725927,0.6691883176951297,1.3340896659487458,1.6362682869883216,1.554174019075365,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.80896Co0.0Fe0.07319Y0.28683Zr0.63999O3,01023,20,2,9,0.07644999799999999,37.384009999999996,31.642,0.8899995608534913,2.149998939140456,1.4899992647996652,137.3269322396937,1.335057,1.6107445,0.911089075,87.9706082655,0.8089603991597023,0.6666378745278226,1.3347858329737932,1.6354046005871217,1.5610547084684654,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.82627Co0.0Fe0.0938Y0.28014Zr0.62606O3,01023,21,2,10,0.066940002,41.384009999999996,31.642,0.8900044984438026,2.1500108670271634,1.490007531102546,137.32769410987873,1.3460846,1.6059649999999999,0.9097217,87.256043259,0.826265823696209,0.6611802099539676,1.3387657059943172,1.637871814097153,1.5738473689696457,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.81432Co0.0Fe0.14221Y0.27447Zr0.58332O3,01023,22,2,11,0.057599999000000006,45.37999,31.642,0.8899992461486754,2.1499981788984854,1.4899987379342994,137.32688368074062,1.3709132999999998,1.597286,0.9083380249999999,85.5564897795,0.8143206897491355,0.6492017009016365,1.3460320687080995,1.640357110376723,1.6051018927338603,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.83037Co0.0Fe0.06731Y0.28978Zr0.64291O3,01023,23,3,1,0.06892999999999999,5.4000001,19.148001,0.8900047947704791,2.1500115828725055,1.4900080272000156,137.3277398330849,1.3317792,1.6123485,0.911655575,88.170886003,0.8303655265032435,0.6682825462137261,1.3334658002736415,1.6343979766700987,1.5575179751331107,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.78847Co0.0Fe0.06219Y0.28612Zr0.65169O3,01023,24,3,2,0.074259996,9.397999800000001,19.148001,0.8899961202809423,2.1499906276449727,1.4899935047400046,137.3264013593494,1.3296218,1.6122015,0.9110351750000001,88.360510912,0.788473437140922,0.6693603551633572,1.3335743873485868,1.6354950342504662,1.5541603363533685,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.79939Co0.0Fe0.05917Y0.29215Zr0.64868O3,01023,25,3,3,0.077859998,13.39599,19.148001,0.8900052847161457,2.150012766449116,1.4900088474461315,137.32781543170128,1.3274485,1.614162,0.9121432250000001,88.45337704750001,0.7993852533436462,0.6704631363974917,1.331968393785206,1.633525094094879,1.5525446287704243,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.77628Co0.0Fe0.06685Y0.28398Zr0.64917O3,01023,26,3,4,0.080920003,17.393998999999997,19.148001,0.8899965242357446,2.1499916034908435,1.489994181023887,137.3264636895754,1.3321872000000001,1.6109675,0.910615025,88.20060561300001,0.776283031659341,0.6680716675822621,1.3345965101659987,1.6362503803667054,1.5569786934584797,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.78621Co0.0Fe0.0586Y0.28263Zr0.65876O3,01023,27,3,5,0.081730001,21.391991,19.148001,0.8900007543389455,2.1500018222794752,1.490001262882055,137.32711639449928,1.3281974,1.6118520000000003,0.9104253,88.4946996255,0.7862093336311015,0.6700816869080948,1.3338704932459524,1.6365991398548074,1.5518117692432742,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.77714Co0.0Fe0.06085Y0.29421Zr0.64495O3,01023,28,3,6,0.07970000099999999,25.389999,19.148001,0.8900013769630646,2.150003326371448,1.4900023052527709,137.32721246540086,1.3280752,1.6144405000000002,0.9125100250000001,88.39007717850001,0.7771387976500895,0.6701438118587446,1.3317327745255696,1.6328612995268417,1.5536496499270431,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.78627Co0.0Fe0.06092Y0.29739Zr0.64169O3,01023,29,3,7,0.07683999799999999,29.38802,19.148001,0.889998760403266,2.1499970054685638,1.4899979247200743,137.32680873022392,1.3277471,1.6152095,0.9130733,88.3793166915,0.7862710951225637,0.6703074406287658,1.3310948242123166,1.63184918967631,1.5538342439281556,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.80132Co0.0Fe0.06521Y0.28216Zr0.65263O3,01023,30,3,8,0.07203999900000001,33.386009,19.148001,0.8899984622613034,2.14999628523798,1.4899974255835304,137.32676272691913,1.3315674000000002,1.6107585000000002,0.9102997250000001,88.262846206,0.8013213845201139,0.6683840880013309,1.3347725839956641,1.6368206917601016,1.5558841418551923,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.85018Co0.0Fe0.06463Y0.31466Zr0.6207O3,01023,31,3,9,0.064680003,37.384009999999996,19.148001,0.8899953754253208,2.149988828274651,1.4899922577345257,137.326286428127,1.3276891000000002,1.6189550000000001,0.916145475,88.20711391100001,0.8501844176868885,0.6703341734336153,1.3280102462851968,1.6263708094334317,1.5568618033086048,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.81639Co0.0Fe0.09325Y0.28332Zr0.62343O3,01023,32,3,10,0.058789997999999996,41.381989000000004,19.148001,0.8900000082992288,2.1500000200486986,1.4900000138942144,137.32700128057098,1.3454598000000002,1.6068425000000004,0.910298225,87.26812999200001,0.8163899923871827,0.6614839092919972,1.3380278527912337,1.6368262322978981,1.5736214502723953,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.8169Co0.0Fe0.15162Y0.27143Zr0.57695O3,01023,33,3,11,0.052039999999999996,45.37999,19.148001,0.8900033355808188,2.1500080578637757,1.4900055842869886,137.32751468012032,1.3759527,1.5951144999999998,0.90772025,85.2306205655,0.816896938398024,0.6468269843729503,1.3478706750291443,1.6414810447238437,1.6112462137311752,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.87143Co0.0Fe0.06566Y0.28619Zr0.64815O3,01023,34,4,1,0.050289999999999994,5.4000001,6.650000099999999,0.8899989085620854,2.1499973633803187,1.4899981727612441,137.32683159112977,1.3313491000000002,1.6116985000000001,0.9110217500000001,88.23758351149999,0.8714310686661891,0.6684940175060661,1.3339947660063707,1.6355242591751997,1.5563303767632302,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.83637Co0.0Fe0.0614Y0.28418Zr0.65442O3,01023,35,4,2,0.05271,9.397999800000001,6.650000099999999,0.8899986888301226,2.1499968325671497,1.4899978048953737,137.3267976864879,1.3294402,1.6118350000000001,0.9106919,88.392957533,0.8363712321626584,0.6694537210700583,1.3338814658864893,1.6361162374403173,1.5535943305802309,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.8551Co0.0Fe0.05887Y0.28999Zr0.65114O3,01023,36,4,3,0.055319997999999995,13.398,6.650000099999999,0.8899963880323338,2.149991274460132,1.489993952997952,137.3264426733891,1.3275361,1.6136670000000002,0.9117566750000001,88.46899795150001,0.855103470343917,0.6704121929583187,1.332363662676458,1.6342013103418758,1.55225498031156,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.83824Co0.0Fe0.06261Y0.30062Zr0.63677O3,01023,37,4,4,0.056359999,17.393998999999997,6.650000099999999,0.8899976845794779,2.1499944065684016,1.4899961236218227,137.32664273061343,1.3282368,1.6157635,0.9136420249999999,88.312038557,0.8382421807675818,0.6700594988630626,1.3306368206537662,1.6308314228669842,1.5550161107647573,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.8103Co0.0Fe0.07074Y0.29227Zr0.63699O3,01023,38,4,5,0.057700000999999994,21.391991,6.650000099999999,0.8900034565448104,2.1500083500801597,1.4900057867997387,137.32753334486424,1.3332203,1.6124565,0.9120780499999999,88.0437638395,0.8102968530029414,0.667559184738494,1.3333744817799176,1.633638466356842,1.5597644552680237,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.82486Co0.0Fe0.06516Y0.29585Zr0.63899O3,01023,39,4,6,0.056370000999999996,25.389999,6.650000099999999,0.8900043194271948,2.150010434571313,1.4900072314005846,137.32766648761614,1.3300365,1.6141885,0.9127642999999999,88.2328796825,0.8248559967354786,0.6691578159149728,1.3319450823564367,1.632411819130727,1.5564228095215795,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.84597Co0.0Fe0.078Y0.2914Zr0.63059O3,01023,40,4,7,0.054979999,29.38802,6.650000099999999,0.8899958808516172,2.1499900492482884,1.489993103897651,137.32636441540453,1.3369327000000002,1.6111345,0.9118584,87.78801684999999,0.8459739153843657,0.6656998372854648,1.3344572096546183,1.6340180711146064,1.564295097929468,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.82681Co0.0Fe0.078Y0.29419Zr0.62781O3,01023,41,4,8,0.052749999000000006,33.386009,6.650000099999999,0.8900037561972358,2.1500090739596147,1.4900062884650354,137.3275795812335,1.3366391,1.6118475,0.9123692,87.7824614515,0.8268065105074951,0.665851953752689,1.3338787161686292,1.633117698915127,1.5644079387897694,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.92106Co0.0Fe0.07484Y0.28988Zr0.63528O3,01023,42,4,9,0.048209999,37.384009999999996,6.650000099999999,0.8899976728501272,2.1499943782334534,1.4899961039850445,137.32664092077462,1.3355332,1.6112440000000001,0.9116171,87.90425031800001,0.9210624083710859,0.6663987633179971,1.3343692067951554,1.6344538776039244,1.5622298173749907,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.89384Co0.0Fe0.10835Y0.30042Zr0.59123O3,01023,43,4,10,0.045380000000000004,41.381989000000004,6.650000099999999,0.8899976469458906,2.149994315655803,1.4899960606172773,137.3266369237509,1.3511288000000001,1.6088525000000002,0.9132629750000001,86.69426672700001,0.8938423632128606,0.658706739835529,1.336352658591016,1.6315082308217708,1.5840336634508032,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
Ba0.81738Co0.0Fe0.17224Y0.27394Zr0.55382O3,01023,44,4,11,0.040970001,45.381989000000004,6.650000099999999,0.889998162243893,2.14999556047682,1.4899969233071917,137.3267164342327,1.3859866,1.592649,0.9080174,84.495287029,0.8173816878069533,0.642140524478298,1.3499493990683573,1.6409343293500673,1.6252588903224887,9_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,10.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,45,0
