FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.90374Co0.02107Fe0.34652Y0.0Zr0.63241O3,01125,1,1,1,4.134915400000001,0.19558001,0.49350518,0.47215009,0.70735526,4524.5259,853.10236,470.09157999999996,12.631103999999999,30.538282000000002,37.624171999999994,43.740364,5.4000001,44.144001,0.8900016750168898,2.1500040463891157,1.4900028042417592,137.3272584551061,1.5148485,1.493808,0.8554696833333334,78.28410165865,0.9037382991270618,0.5875186033566325,1.4392773679007715,1.7417365375660896,1.7542164442776373,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.89187Co0.01716Fe0.35811Y0.0Zr0.62473O3,01125,2,1,2,4.1325626,0.21018,0.49410874,0.45258093,0.82452834,4846.3716,989.5269800000001,456.85629000000006,12.498104,30.556091,37.637240999999996,43.738521999999996,9.397999800000001,44.144001,0.8900027974463676,2.1500067578760564,1.490004683365267,137.3274316459745,1.518493,1.4928515,0.8557411749999999,78.00031609620001,0.8918671966846633,0.5861092526909031,1.4402013581900521,1.741186151718441,1.7606009631628248,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.90164Co0.01872Fe0.37081Y0.0Zr0.61046O3,01125,3,1,3,4.1305013,0.22186001,0.50915843,0.43665832,0.65651333,4940.3042,1108.6162,401.11746,12.509745,30.571714,37.661255,43.762592,13.39599,44.144001,0.8900044407677826,2.150010727697452,1.490007434543816,137.32768521046884,1.5256877000000002,1.4906190000000001,0.855494325,77.4997169004,0.9016355011754098,0.5833464088147151,1.4423610108937641,1.7416917809990333,1.7719766045978944,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.89553Co0.01617Fe0.39092Y0.0Zr0.59291O3,01125,4,1,4,4.128379799999999,0.23157001,0.51384217,0.42939171,0.77050537,4990.3813,1200.6875,371.63055,12.534279,30.587807,37.67276,43.778339,17.393998999999997,44.144001,0.8899993387423877,2.149998402579925,1.4899988929507388,137.3268979679504,1.5343535,1.4881280000000001,0.85558585,76.87149900315,0.8955306653668198,0.5800484300015529,1.4447671185408277,1.7414954828328904,1.7864475097893313,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.90809Co0.01543Fe0.41157Y0.0Zr0.57301O3,01125,5,1,5,4.125291799999999,0.23868001,0.51937163,0.47540021,0.72993946,5097.1187,1168.4393,350.29175,12.296723,30.611263,37.71265,43.840191,21.391991,44.144001,0.8899986693262202,2.1499967854509814,1.489997772242773,137.32679467703576,1.5442848000000002,1.485194,0.8555074083333334,76.16573008885001,0.9080913577228756,0.5763177033965626,1.4476201664233639,1.7416538509532364,1.8029997810936653,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.91361Co0.01679Fe0.43035Y0.0Zr0.55286O3,01125,6,1,6,4.1218905,0.24329001,0.52330279,0.45050969999999996,0.76667315,5149.6699,1263.519,377.21881,12.296102000000001,30.637140000000002,37.739967,43.900494,25.389999,44.144001,0.8900032665505173,2.150007891105182,1.4900054687194053,137.3275040287448,1.5544095000000002,1.4820895,0.8552332916666667,75.45648473405001,0.9136066468064441,0.5725667956548883,1.4506599575161838,1.7422210796023894,1.8199562902083521,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.92192Co0.01247Fe0.45584Y0.0Zr0.53169O3,01125,7,1,7,4.1185765,0.24173000000000003,0.519306,0.45931092,0.69500053,5140.2705,1235.0759,328.23935,12.36992,30.662401000000003,37.759365,43.952473,29.38802,44.144001,0.8900039145915276,2.1500094565975103,1.4900065536419955,137.3276040214727,1.5647785,1.47913,0.8554381166666667,74.69417030165,0.921915945028823,0.5687730976566509,1.4535635519511538,1.7418051926982314,1.8385317551139477,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.92284Co0.01295Fe0.47553Y0.0Zr0.51152O3,01125,8,1,8,4.1166067,0.23788001,0.51835024,0.46035472,0.82773805,4882.4194,1264.6976,312.69208,11.852633,30.677431,37.794331,43.969234,33.386009,44.144001,0.8900043634319823,2.150010540875013,1.4900073050715208,137.32767327755488,1.5748875,1.4760805,0.8552464416666667,73.98205820525,0.9228354755844622,0.5651225014053273,1.4565672677574246,1.7421964389209967,1.8562294238498176,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.92631Co0.01165Fe0.49638Y0.0Zr0.49198O3,01125,9,1,9,4.1138759,0.22965001,0.52047414,0.44225949,0.7522397,4662.5698,1245.3632,275.85632000000004,11.538502000000001,30.698297999999998,37.814533000000004,43.972752,37.384009999999996,44.144001,0.8899976887489973,2.149994416640836,1.489996130602254,137.32664337397028,1.5846108,1.4732284999999998,0.8552178333333333,73.28729634175,0.9263124055510967,0.5616506518502823,1.459376068709529,1.7422416518079165,1.8738123826207875,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
Ba0.93248Co0.01051Fe0.52234Y0.0Zr0.46715O3,01125,10,1,10,4.1116557,0.2182,0.52843899,0.47195619,0.77960247,4382.3198,1179.9663,252.54847999999998,11.553859,30.715284000000004,37.833237,43.984111999999996,41.381989000000004,44.144001,0.8900011763619663,2.1500028417732895,1.4900019694149773,137.3271815126514,1.5969505000000002,1.4695470000000002,0.8551190333333334,72.40475677945001,0.9324787674915095,0.557312938855629,1.4630378217051168,1.7424497775553087,1.8966596618915477,1_June_2016,Pulsed Laser Deposition,BZC91/ BZF19,600.0,19.2,850,N,343.0,10,50.0,SiO2,0,38,56,0,0,0,0,47.0,0,0,180,0,0,0,0
