FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.92009Co0.0Fe0.60874Y0.08651Zr0.30476O3,01124,11,1,11,4.1107197,0.15885,0.51041806,0.53268409,0.84948325,2682.6665,569.3021200000001,283.76816,10.339179,30.72245,37.864609,43.97345,45.37999,44.141998,0.8899982083004994,2.149995671737161,1.4899970004131955,137.32672354076703,1.6248672,1.4803319999999998,0.8710148499999999,69.48775662349999,0.9200918522787779,0.5477359677766278,1.452373975390089,1.7106447730635082,1.9762722271325228,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.85848Co0.0Fe0.35282Y0.18018Zr0.467O3,01124,12,2,1,,0.24590001,,,,,,,,,,,5.4000001,31.643998999999997,0.8900025670836971,2.1500062013819647,1.4900042977019197,137.32739610101444,1.4865902000000002,1.542122,0.88978625,78.323896953,0.858477523838589,0.598687228722278,1.394186842144762,1.6745643099136671,1.7533269084328222,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.86176Co0.0Fe0.37397Y0.17213Zr0.4539O3,01124,13,2,2,,0.26168001,,,,,,,,,,,9.397999800000001,31.643998999999997,0.8900050252762289,2.1500121397122385,1.4900084131029,137.32777540012214,1.4980507000000003,1.536937,0.8881786250000001,77.5942922105,0.8617551342049538,0.5941087476386672,1.3988941249460702,1.677599945734902,1.7698180044941378,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87151Co0.0Fe0.39404Y0.16633Zr0.43963O3,01124,14,2,3,,0.27248999,,,,,,,,,,,13.39599,31.643998999999997,0.8900045402764881,2.150010968083651,1.490007601137042,137.3277005646621,1.5087237,1.5324765,0.8869841,76.8976809505,0.8715055540717118,0.5899055872698813,1.4029650491108026,1.6798582986290758,1.7858497014111734,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.88014Co0.0Fe0.41714Y0.15856Zr0.42429O3,01124,15,2,4,,0.28099999,,,,,,,,,,,17.393998999999997,31.643998999999997,0.8900002220390669,2.15000053638651,1.4900003717283254,137.327034260628,1.5211151,1.5270535,0.88540365,76.097525836,0.8801397804208815,0.5850972237663454,1.407940544575884,1.6828486891016605,1.8046189117447196,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.89048Co0.0Fe0.44436Y0.14584Zr0.40979O3,01124,16,2,5,,0.28319001,,,,,,,,,,,21.391991,31.643998999999997,0.8899994481950475,2.149998666988036,1.4899990761917088,137.32691485649585,1.5361243,1.5197904999999998,0.8829099,75.16399632400001,0.8904805521028974,0.5793798380736817,1.4146677894012605,1.6876003725767588,1.827030514244319,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.90596Co0.0Fe0.47185Y0.13655Zr0.3916O3,01124,17,2,6,,0.27996999,,,,,,,,,,,25.389999,31.643998999999997,0.8899991557168639,2.149997960439615,1.4899985865372216,137.3268697271121,1.5509045000000001,1.51336,0.881040125,74.2138754675,0.9059608594241298,0.5738581297022891,1.4206784641061048,1.691181302936937,1.8504204080711397,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.91362Co0.0Fe0.50173Y0.12521Zr0.37307O3,01124,18,2,7,,0.27366,,,,,,,,,,,29.38802,31.643998999999997,0.8900042836035081,2.1500103480309463,1.4900071714260978,137.3276609600213,1.5671052,1.5060585,0.8787834250000001,73.1839510085,0.9136156027337068,0.567928868849078,1.4275742595861625,1.6955339951093158,1.8764723558594325,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.93111Co0.0Fe0.53027Y0.11404Zr0.35569O3,01124,19,2,8,,0.26236999,,,,,,,,,,,33.386009,31.643998999999997,0.8899994840839963,2.1499987536860585,1.4899991362754543,137.32692039416062,1.5825906,1.4989695,0.876550175,72.19921584400001,0.9311105397469985,0.5623687415330259,1.4343178788401354,1.699844662372527,1.9020555665158647,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.9406Co0.0Fe0.55797Y0.10285Zr0.33917O3,01124,20,2,9,,0.24761,,,,,,,,,,,37.384009999999996,31.643998999999997,0.8899991092153993,2.1499978481046162,1.489998508686455,137.3268625519361,1.5976582000000001,1.4920015,0.874319625,71.2442454025,0.9406009414301506,0.5570647771941453,1.4410158757243985,1.704180560611864,1.9275502431964453,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.92927Co0.0Fe0.5758Y0.09959Zr0.32461O3,01124,21,2,10,,0.22945,,,,,,,,,,,41.384009999999996,31.643998999999997,0.8900011029612827,2.150002664457031,1.4900018465306868,137.3271701869259,1.6069451000000001,1.4885275,0.8736077,70.6219072415,0.929268848373527,0.5538466142752995,1.44438222636601,1.7055731611920166,1.944540660978177,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.93941Co0.0Fe0.60501Y0.08634Zr0.30864O3,01124,22,2,11,,0.21029,,,,,,,,,,,45.37999,31.643998999999997,0.8900020774537994,2.150005018568167,1.4900034779844509,137.32732055112126,1.6229943000000002,1.4808180000000002,0.870995025,69.618289899,0.9394078072176197,0.5483704270888686,1.451903622570881,1.7106911465819805,1.9725753210880554,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.85328Co0.0Fe0.37013Y0.17619Zr0.45368O3,01124,23,3,1,,0.23317,,,,,,,,,,,5.4000001,19.148001,0.8900011430999485,2.1500027614212236,1.4900019137291272,137.32717638032204,1.4956841,1.5385280000000001,0.8889382250000002,77.72073588150002,0.853278904063965,0.5950462020021129,1.3974414254542156,1.6761591208760618,1.766930984669308,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.86006Co0.0Fe0.38729Y0.17328Zr0.43944O3,01124,24,3,2,,0.24873,,,,,,,,,,,9.397999800000001,19.148001,0.8900039056624114,2.1500094350271732,1.4900065386932504,137.32760264371007,1.5045975,1.535242,0.888294325,77.121290298,0.8600562257423905,0.5915229193604346,1.4004368269153484,1.677379328853925,1.7806704492763317,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.85972Co0.0Fe0.40717Y0.16216Zr0.43067O3,01124,25,3,3,,0.26209,,,,,,,,,,,13.39599,19.148001,0.8900024274966393,2.1500058641772744,1.4900040640112275,137.32737456273142,1.5157474,1.5294645,0.886135025,76.442821366,0.8597176550991927,0.5871706773151247,1.4057245945736396,1.6814639100979307,1.796471821797664,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87427Co0.0Fe0.4318Y0.1522Zr0.416O3,01124,26,3,4,,0.27241001,,,,,,,,,,,17.393998999999997,19.148001,0.8900014281059888,2.1500034499189615,1.4900023908740712,137.32722035675405,1.529158,1.52328,0.8841575,75.59452537,0.8742685971368321,0.5820205813303719,1.4114302360163342,1.6852228147972177,1.816629176314042,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.8873Co0.0Fe0.45827Y0.14268Zr0.39905O3,01124,27,3,5,,0.27789,,,,,,,,,,,21.391991,19.148001,0.8899957115046598,2.1499896401517065,1.4899928203842059,137.32633828516902,1.5434402,1.5169294999999998,0.8822453750000001,74.680112028,0.8873042755058997,0.5766311590851786,1.417329968302223,1.6888644164149975,1.838860903605513,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.89471Co0.0Fe0.48224Y0.13448Zr0.38329O3,01124,28,3,6,,0.28029001,,,,,,,,,,,25.389999,19.148001,0.8900005473117507,2.1500013221576,1.4900009162859646,137.32708445020313,1.5563405000000001,1.5112994999999998,0.8805982000000001,73.851998468,0.89470944979214,0.5718546470465496,1.4226176361188503,1.6920326617587504,1.8594904308474038,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.90913Co0.0Fe0.50975Y0.12074Zr0.36951O3,01124,29,3,7,,0.27563000000000004,,,,,,,,,,,29.38802,19.148001,0.890003770025676,2.150009107365397,1.4900063116160194,137.3275817149618,1.5715936000000001,1.5037224999999999,0.8779100750000001,72.90966131900001,0.9091261489562649,0.5663065629852883,1.4297911398980843,1.697219742712281,1.8835306491702863,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.92433Co0.0Fe0.5388Y0.1102Zr0.35101O3,01124,30,3,8,,0.26675001,,,,,,,,,,,33.386009,19.148001,0.8899951985536366,2.1499884010003583,1.489991961623504,137.32625913682614,1.5872913000000002,1.4967454999999998,0.8758036,71.90724691,0.9243349866796183,0.5607006089894379,1.4364422014299414,1.7012854955420416,1.9097693909586801,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.93292Co0.0Fe0.56388Y0.10219Zr0.33393O3,01124,31,3,9,,0.25297001,,,,,,,,,,,37.384009999999996,19.148001,0.8899993384785023,2.149998401942449,1.4899988925089533,137.3268979272329,1.6006991000000002,1.4909655000000002,0.8741651,71.0375977315,0.9329206934237015,0.5560066463950046,1.4420175396026595,1.704482245412169,1.9331579658181264,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.94215Co0.0Fe0.58908Y0.09227Zr0.31865O3,01124,32,3,10,,0.23766001,,,,,,,,,,,41.381989000000004,19.148001,0.8899965459994572,2.149991656066104,1.4899942174597653,137.32646704771625,1.6143903000000002,1.4847055,0.8721905000000001,70.1690429795,0.9421536564036412,0.5512895772474953,1.4480930097356708,1.7083357563052626,1.9570805189381932,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.9333Co0.0Fe0.60591Y0.08557Zr0.30851O3,01124,33,3,11,,0.22036,,,,,,,,,,,45.37999,19.148001,0.8900003834451378,2.1500009263000517,1.4900006419474778,137.32705916558476,1.623529,1.4804905,0.8708496749999999,69.5882337745,0.9332995978997833,0.5481887810104641,1.4522220347243375,1.7109734144959956,1.9734235475869637,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87025Co0.0Fe0.40699Y0.16588Zr0.42712O3,01124,34,4,1,,0.17647000000000002,,,,,,,,,,,5.4000001,6.650000099999999,0.8899998821220727,2.1499997152387147,1.489999802653807,137.32698181143581,1.5152349,1.5304060000000002,0.886797375,76.439653828,0.8702501152621122,0.587367597012234,1.4048557802561636,1.680203217396541,1.7965411266832902,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.86663Co0.0Fe0.42002Y0.16229Zr0.41769O3,01124,35,4,2,,0.18731,,,,,,,,,,,9.397999800000001,6.650000099999999,0.8900035751254199,2.150008636538936,1.4900059853223322,137.3275516418523,1.5221581,1.5275695,0.88606205,75.98789985650001,0.8666265187657339,0.5846985113605611,1.4074702568615935,1.6816045618050475,1.8072292022965455,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87451Co0.0Fe0.43833Y0.15535Zr0.40632O3,01124,36,4,3,,0.19745,,,,,,,,,,,13.39599,6.650000099999999,0.890002311744631,2.1500055845516366,1.4900038702241574,137.32735670219657,1.5320765,1.523088,0.884675525,75.35619832750001,0.8745077284960155,0.5809124490484848,1.4116095619896136,1.6842376985891605,1.8223763903981498,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.88514Co0.0Fe0.46163Y0.1443Zr0.39407O3,01124,37,4,4,,0.20457,,,,,,,,,,,17.393998999999997,6.650000099999999,0.89000234449431,2.15000566366603,1.4900039250522719,137.32736175547205,1.5449419999999998,1.5168304999999997,0.882511775,74.557483185,0.8851376683143517,0.5760749235209542,1.4174330379472395,1.688367189267556,1.8418991077625397,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.89464Co0.0Fe0.48124Y0.13773Zr0.38103O3,01124,38,4,5,,0.20969000000000002,,,,,,,,,,,21.391991,6.650000099999999,0.890000798252695,2.1500019283632517,1.4900013364005793,137.32712317039082,1.5554697000000002,1.5122464999999998,0.8811821,73.87893124050001,0.8946391975863478,0.5721749502755952,1.4217271644293783,1.6909119424924535,1.8588130724759169,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.90159Co0.0Fe0.50579Y0.12794Zr0.36627O3,01124,39,4,6,,0.21273001,,,,,,,,,,,25.391991,6.650000099999999,0.8900017650292429,2.150004263834688,1.4900029549365976,137.3272723440122,1.5688216000000001,1.5061164999999999,0.8792357749999999,73.033071479,0.9015882119892593,0.5673059097536921,1.4275152445608876,1.694656879648235,1.88034365203303,26_May_2016,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.7,850,N,344.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
