Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
63	-28	19	0.4815433	0.18358178	0.058446482	0	0.2764284	28905794	351
64	-32	19	0.48399955	0.17409112	0.052954849	0	0.2889545	24755562	351
65	-36	19	0.48283809	0.16683143	0.050222289	0	0.30010816	1.033474e+08	351
66	-40	19	0.48382479	0.15929079	0.04443261	0	0.31245181	7900477	351
67	0	23	0.46092898	0.24700172	0.095708922	0	0.19636038	15659336	351
68	-4	23	0.46254864	0.23881672	0.092918009	0	0.20571662	42974160	351
69	-8	23	0.4634355	0.23271047	0.087767243	0	0.2160868	28068874	351
70	-12	23	0.46702504	0.22321659	0.082270801	0	0.22748758	15146247	351
71	-16	23	0.47044641	0.21325119	0.076125354	0	0.24017705	13184636	351
72	-20	23	0.47327393	0.20337015	0.071202181	0	0.25215375	5084039.5	351
73	-24	23	0.47661796	0.19402577	0.063986324	0	0.26536995	11730311	351
74	-28	23	0.48095989	0.18301059	0.057874143	0	0.27815539	4574159	351
75	-32	23	0.48334435	0.17344522	0.05291228	0	0.29029813	5855991.5	351
76	-36	23	0.48393852	0.16549286	0.048906721	0	0.30166191	5.4624755e+08	351
77	-40	23	0.48330349	0.15943003	0.044350501	0	0.31291598	1484402.5	351
78	0	26.75	0.46047619	0.24505645	0.095145509	0	0.19932185	6370364.5	351
79	-4	26.75	0.46240148	0.23655048	0.093128771	0	0.20791927	24327236	351
80	-8	26.75	0.46241945	0.23171207	0.087263167	0	0.21860531	40466228	351
81	-12	26.75	0.4665252	0.22210102	0.08133211	0	0.23004168	23069344	351
82	-16	26.75	0.47017935	0.21165383	0.075661115	0	0.24250573	12687464	351
83	-20	26.75	0.47233921	0.20241995	0.071002059	0	0.25423878	4197482	351
84	-24	26.75	0.47624931	0.19360365	0.063330628	0	0.26681641	3.4247217e+10	351
85	-28	26.75	0.4804129	0.18247509	0.057337582	0	0.27977443	10708846	351
86	-32	26.75	0.48273012	0.17283972	0.052872363	0	0.29155782	7479189.5	351
87	-36	26.75	0.48497012	0.16423793	0.047673378	0	0.30311856	8460623	351
88	-40	26.75	0.48281476	0.15956056	0.044273518	0	0.31335118	5695079	351
89	0	30.5	0.46168885	0.24052811	0.093412936	0	0.20437011	10609787	351
90	-4	30.5	0.46287385	0.23300266	0.091541857	0	0.21258162	49659156	351
91	-8	30.5	0.46338707	0.22772592	0.086073056	0	0.22281395	75360528	351
92	-12	30.5	0.46725836	0.21859565	0.079994455	0	0.23415153	38330572	351
93	-16	30.5	0.47067708	0.2087553	0.0748436	0	0.24572402	10690840	351
94	-20	30.5	0.472711	0.19977671	0.070014678	0	0.25749764	19701926	351
95	-24	30.5	0.47582626	0.19166708	0.063235283	0	0.26927137	4957119	351
96	-28	30.5	0.47954458	0.18188027	0.057608493	0	0.28096667	6601013.5	351
97	-32	30.5	0.48174721	0.1722742	0.05321338	0	0.2927652	14269114	351
98	-36	30.5	0.48431012	0.16396716	0.048356716	0	0.30336601	18134844	351
99	-40	30.5	0.48247936	0.15832442	0.044413935	0	0.31478226	64313116	351
100	0	34.5	0.4632557	0.23527396	0.091372997	0	0.21009736	14997963	351
101	-4	34.5	0.46347943	0.229008	0.089554146	0	0.21795844	22600618	351
102	-8	34.5	0.46474469	0.22298375	0.084691033	0	0.22758053	2.8629962e+08	351
103	-12	34.5	0.46824276	0.2144644	0.078502156	0	0.23879069	27894516	351
104	-16	34.5	0.47133347	0.20545003	0.073913604	0	0.24930288	43615988	351
105	-20	34.5	0.47332191	0.19667943	0.068832286	0	0.26116636	32649316	351
106	-24	34.5	0.47536612	0.18935288	0.063225523	0	0.27205545	12277030	351
107	-28	34.5	0.47856563	0.18123606	0.058029961	0	0.28216836	77873800	351
108	-32	34.5	0.48063827	0.17167759	0.05363965	0	0.29404446	4057052.8	351
109	-36	34.5	0.48332843	0.16383988	0.049400143	0	0.30343154	9677362	351
110	-40	34.5	0.4821468	0.15678161	0.04459938	0	0.3164722	7.2116173e+08	351
111	0	38.25	0.4647246	0.23034821	0.089460544	0	0.21546666	40309776	351
112	-4	38.25	0.4640471	0.22526301	0.087690674	0	0.22299919	11115583	351
113	-8	38.25	0.46601748	0.21853794	0.083395377	0	0.2320492	8530052	351
114	-12	38.25	0.46916559	0.21059138	0.077103131	0	0.24313989	1.4379384e+08	351
115	-16	38.25	0.47194889	0.20235133	0.073041745	0	0.25265804	38886632	351
116	-20	38.25	0.47389469	0.19377573	0.067723781	0	0.26460579	40956944	351
117	-24	38.25	0.47493476	0.18718334	0.063216388	0	0.27466553	1.6206534e+08	351
118	-28	38.25	0.4776479	0.18063211	0.058425091	0	0.28329492	1.2253311e+08	351
119	-32	38.25	0.47959867	0.17111824	0.054039273	0	0.29524383	20837242	351
120	-36	38.25	0.48240817	0.16372053	0.050378356	0	0.30349296	1.3796933e+08	351
121	-40	38.25	0.48183501	0.15533522	0.04477324	0	0.31805652	1.0737022e+08	351
122	0	42	0.4661935	0.22542246	0.087548092	0	0.22083595	2.6583528e+08	351
123	-4	42	0.46461481	0.22151804	0.085827202	0	0.22803995	47579420	351
124	-8	42	0.46729031	0.21409212	0.082099721	0	0.23651786	22559776	351
125	-12	42	0.47008845	0.20671833	0.075704098	0	0.24748911	11363141	351
126	-16	42	0.47256425	0.19925264	0.072169885	0	0.25601321	10105007	351
127	-20	42	0.47446743	0.19087203	0.066615283	0	0.26804525	52435696	351
128	-24	42	0.47450337	0.18501377	0.063207246	0	0.27727562	8800229	351
129	-28	42	0.47673014	0.18002816	0.058820225	0	0.2844215	7881627.5	351
130	-32	42	0.47855905	0.17055891	0.0544389	0	0.29644316	27974940	351
131	-36	42	0.48148784	0.16360119	0.051356573	0	0.30355439	1.6786472e+08	351
132	-40	42	0.48152325	0.15388882	0.044947099	0	0.31964085	61273624	351
