Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
90	-28	28	0.46772638	0.1431637	0.043031547	0.33743602	0.0086423466	8.2033483e-05	0.26352999	87
91	-32	25	0.46883509	0.1339422	0.037609797	0.3517195	0.0078934003	8.5844593e-05	0.27844	87
92	-32	26.5	0.46923891	0.13376693	0.037874941	0.35102135	0.0080978796	8.4345018e-05	0.26968241	87
93	-32	28	0.4696427	0.13359168	0.038140081	0.35032317	0.0083023598	8.0715698e-05	0.26092479	87
94	-36	25	0.47045651	0.1276944	0.0344982	0.35895979	0.0083911	7.738878e-05	0.27271	87
95	-36	26.5	0.47076964	0.12734534	0.034677625	0.35849935	0.0087080551	7.8471232e-05	0.264328	87
96	-36	28	0.47108281	0.12699626	0.034857046	0.35803887	0.0090250121	7.8235251e-05	0.25594601	87
97	-40	25	0.46894059	0.1215045	0.0309081	0.3658646	0.012782201	7.5211785e-05	0.25972	87
98	-40	26.5	0.4696722	0.12117249	0.031043544	0.36503679	0.013075	7.0059526e-05	0.2521888	87
99	-40	28	0.47040379	0.12084046	0.031178987	0.36420897	0.013367799	7.0688191e-05	0.24465761	87
100	0	37.5	0.46900094	0.19498913	0.069951706	0.24793462	0.018123602	7.011144e-05	0.14498	87
101	0	39	0.47024006	0.19348872	0.06857679	0.24936712	0.018327314	7.3393261e-05	0.13850839	87
102	0	40.5	0.47147915	0.19198832	0.067201883	0.25079963	0.018531026	7.3932686e-05	0.13203681	87
103	-4	37.5	0.46582142	0.1870282	0.070292503	0.26031041	0.016547499	6.0250062e-05	0.15662	87
104	-4	39	0.46679801	0.18516988	0.069595769	0.26179832	0.016638016	5.5870521e-05	0.149294	87
105	-4	40.5	0.46777466	0.18331154	0.068899035	0.26328623	0.016728532	5.1586976e-05	0.141968	87
106	-8	37.5	0.46763006	0.17941707	0.066082291	0.27201289	0.014857699	5.6792447e-05	0.16779	87
107	-8	39	0.46862265	0.17772314	0.065595165	0.27312329	0.014935746	5.3483447e-05	0.159918	87
108	-8	40.5	0.46961525	0.17602921	0.065108031	0.2742337	0.015013793	5.0114631e-05	0.15204599	87
109	-12	37.5	0.46840003	0.17184231	0.060599107	0.28463334	0.014525201	5.6629771e-05	0.17866001	87
110	-12	39	0.46901545	0.1707263	0.060063556	0.2855027	0.014692001	5.1039438e-05	0.1701052	87
111	-12	40.5	0.46963087	0.16961028	0.059528012	0.28637207	0.014858802	4.9525359e-05	0.1615504	87
112	-16	37.5	0.46750259	0.164221	0.0565603	0.29854742	0.0131687	5.6290399e-05	0.18871	87
113	-16	39	0.46812066	0.16314642	0.056009479	0.29943633	0.013287105	5.1879062e-05	0.1798096	87
114	-16	40.5	0.4687387	0.16207185	0.055458654	0.30032527	0.013405507	4.7210295e-05	0.1709092	87
115	-20	37.5	0.46849489	0.1549816	0.052510798	0.3124283	0.011584399	5.5730314e-05	0.19614001	87
116	-20	39	0.46893856	0.1541305	0.052404638	0.31291392	0.011612396	5.1203366e-05	0.1868628	87
117	-20	40.5	0.4693822	0.15327939	0.052298475	0.31339952	0.011640392	4.6666362e-05	0.1775856	87
118	-24	37.5	0.47065815	0.14745611	0.046555605	0.32533112	0.0099990014	5.5877859e-05	0.20200001	87
119	-24	39	0.47117624	0.14715695	0.046276428	0.3253302	0.010060189	5.1614639e-05	0.1928056	87
120	-24	40.5	0.47169429	0.1468578	0.045997247	0.32532927	0.010121378	4.7446105e-05	0.1836112	87
121	-28	37.5	0.47194284	0.13961549	0.042699192	0.33626968	0.0094727995	5.6917997e-05	0.20444	87
122	-28	39	0.4726086	0.13905524	0.042646717	0.3360855	0.0096039232	5.2425388e-05	0.19510999	87
123	-28	40.5	0.47327438	0.138495	0.042594243	0.33590132	0.0097350469	4.851121e-05	0.18578	87
124	-32	37.5	0.47220016	0.13248169	0.039819296	0.34590146	0.0095973993	5.8458125e-05	0.20546	87
125	-32	39	0.47260398	0.13230643	0.040084437	0.34520328	0.0098018795	5.361038e-05	0.19670241	87
126	-32	40.5	0.47300777	0.13213117	0.040349573	0.34450513	0.010006359	4.9608789e-05	0.1879448	87
127	-36	37.5	0.47306615	0.12478549	0.035993397	0.35512257	0.011032399	5.993044e-05	0.20286	87
128	-36	39	0.47337931	0.12443642	0.036172818	0.35466209	0.011349355	5.6813329e-05	0.19447801	87
129	-36	40.5	0.47369248	0.12408736	0.036352243	0.35420161	0.011666311	5.2313695e-05	0.186096	87
130	-40	37.5	0.47503716	0.11873768	0.032036796	0.35896617	0.015222198	6.1809958e-05	0.19696	87
131	-40	39	0.47576874	0.11840567	0.03217224	0.35813835	0.015514999	6.1693332e-05	0.18942881	87
132	-40	40.5	0.47650033	0.11807366	0.032307684	0.35731053	0.015807798	5.9670736e-05	0.1818976	87
