Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
40	-24	11.5	0.40684721	0.26826471	0	0.32488808	0	201055.64	437
41	-28	11.5	0.40207693	0.28593752	0	0.31198555	0	295749.53	437
42	-32	11.5	0.40761083	0.29423544	0	0.29815373	0	485438.91	437
43	-36	11.5	0.4038052	0.31374964	0	0.28244519	0	846879.12	437
44	-40	11.5	0.403254	0.33057994	0	0.26616606	0	2000252	437
45	0	15.25	0.43748507	0.19280647	0	0.36970845	0	260155.28	437
46	-4	15.25	0.43176505	0.20821226	0	0.36002269	0	135852.83	437
47	-8	15.25	0.42490435	0.2208793	0	0.35421637	0	78656.055	437
48	-12	15.25	0.42255425	0.2343708	0	0.34307495	0	90273.664	437
49	-16	15.25	0.41159639	0.25275925	0	0.33564436	0	125817.64	437
50	-20	15.25	0.4128226	0.26457292	0	0.32260448	0	183123.44	437
51	-24	15.25	0.40672663	0.27464524	0	0.31862816	0	254808.3	437
52	-28	15.25	0.40224862	0.28976655	0	0.30798483	0	446734.47	437
53	-32	15.25	0.40419427	0.29773298	0	0.29807279	0	632779.56	437
54	-36	15.25	0.39847037	0.3185553	0	0.28297433	0	861424.69	437
55	-40	15.25	0.39513308	0.33587945	0	0.26898751	0	1734159.1	437
56	0	19	0.43680638	0.19162464	0	0.37156898	0	167622.81	437
57	-4	19	0.43060842	0.20766112	0	0.36173046	0	149976.48	437
58	-8	19	0.42593783	0.22174375	0	0.35231844	0	151544.14	437
59	-12	19	0.42244413	0.23736304	0	0.34019279	0	130390.55	437
60	-16	19	0.41483265	0.25468847	0	0.33047888	0	104724.05	437
61	-20	19	0.41472197	0.26841709	0	0.31686094	0	132223.36	437
62	-24	19	0.40757978	0.28235114	0	0.31006908	0	228544.58	437
63	-28	19	0.40508831	0.29642853	0	0.29848316	0	375043.34	437
64	-32	19	0.40342984	0.30669633	0	0.28987384	0	618328.25	437
65	-36	19	0.40066186	0.32303658	0	0.27630156	0	677264.56	437
66	-40	19	0.39808011	0.33827385	0	0.26364601	0	1760862.6	437
67	0	23	0.43608242	0.19036402	0	0.37355354	0	186327.86	437
68	-4	23	0.42937469	0.20707323	0	0.36355209	0	155581.09	437
69	-8	23	0.42704019	0.2226658	0	0.35029399	0	162030.78	437
70	-12	23	0.42232671	0.24055476	0	0.33711854	0	124439.43	437
71	-16	23	0.41828465	0.25674632	0	0.32496902	0	108102.2	437
72	-20	23	0.41674796	0.27251753	0	0.31073451	0	117058.88	437
73	-24	23	0.40848979	0.29057077	0	0.30093944	0	164603.75	437
74	-28	23	0.40811732	0.30353463	0	0.28834805	0	290063.25	437
75	-32	23	0.40261444	0.31625724	0	0.28112832	0	465049.97	437
76	-36	23	0.40299943	0.32781661	0	0.26918393	0	740850.38	437
77	-40	23	0.40122363	0.34082794	0	0.25794843	0	1339889.2	437
78	0	26.75	0.43540373	0.18918219	0	0.37541407	0	208661.44	437
79	-4	26.75	0.42821807	0.20652208	0	0.36525986	0	234541.88	437
80	-8	26.75	0.42807367	0.22353023	0	0.34839606	0	189595.11	437
81	-12	26.75	0.42221662	0.24354701	0	0.33423638	0	172661.94	437
82	-16	26.75	0.42152092	0.25867555	0	0.31980354	0	160962.64	437
83	-20	26.75	0.41864732	0.2763617	0	0.30499098	0	111213.95	437
84	-24	26.75	0.40934297	0.29827666	0	0.29238036	0	176369.02	437
85	-28	26.75	0.41095701	0.31019658	0	0.27884641	0	250340.95	437
86	-32	26.75	0.40185001	0.32522058	0	0.2729294	0	367440.69	437
87	-36	26.75	0.40519094	0.33229789	0	0.26251116	0	746096.81	437
88	-40	26.75	0.40417066	0.34322235	0	0.25260696	0	1052056.5	437
89	0	30.5	0.44181862	0.18288067	0	0.37530071	0	186987.59	437
90	-4	30.5	0.4346846	0.19741251	0	0.36790287	0	218972.16	437
91	-8	30.5	0.43348163	0.21496762	0	0.35155073	0	248154.41	437
92	-12	30.5	0.42867824	0.23350672	0	0.33781505	0	234802.64	437
93	-16	30.5	0.42725337	0.24974683	0	0.32299981	0	185313.12	437
94	-20	30.5	0.42318389	0.26808727	0	0.30872884	0	196612.88	437
95	-24	30.5	0.41360191	0.29018572	0	0.29621238	0	270717.31	437
96	-28	30.5	0.41322488	0.30497986	0	0.28179526	0	239967.41	437
97	-32	30.5	0.40561756	0.31996426	0	0.27441821	0	417109.25	437
98	-36	30.5	0.40717438	0.32959625	0	0.26322937	0	861424.69	437
99	-40	30.5	0.40626332	0.34062752	0	0.25310913	0	506644.66	437
100	0	34.5	0.44982529	0.17531887	0	0.37485585	0	223345.25	437
101	-4	34.5	0.44283324	0.18629117	0	0.37087557	0	212161.17	437
102	-8	34.5	0.43996799	0.20428717	0	0.35574484	0	232763.73	437
103	-12	34.5	0.43664908	0.22065841	0	0.34269249	0	240598.88	437
104	-16	34.5	0.4337776	0.23844104	0	0.32778135	0	247051.7	437
105	-20	34.5	0.42845565	0.25727251	0	0.31427184	0	320960.84	437
106	-24	34.5	0.41870368	0.27896309	0	0.30233324	0	338380.94	437
107	-28	34.5	0.41555005	0.29746607	0	0.28698388	0	341679.62	437
108	-32	34.5	0.41037995	0.31202403	0	0.277596	0	487638	437
109	-36	34.5	0.40925589	0.32553577	0	0.26520833	0	1094530.9	437
110	-40	34.5	0.4083553	0.33704096	0	0.25460374	0	1197889.2	437
111	0	38.25	0.45733154	0.1682297	0	0.37443876	0	392981.81	437
112	-4	38.25	0.45047256	0.17586493	0	0.3736625	0	196286.7	437
113	-8	38.25	0.44604895	0.19427425	0	0.35967681	0	257422.11	437
114	-12	38.25	0.44412175	0.20861313	0	0.34726512	0	274323.88	437
115	-16	38.25	0.43989408	0.22784185	0	0.33226407	0	356382.28	437
116	-20	38.25	0.43339795	0.24713367	0	0.31946838	0	333976.44	437
117	-24	38.25	0.42348656	0.26844189	0	0.30807155	0	303210.81	437
118	-28	38.25	0.41772994	0.29042187	0	0.29184818	0	282020.78	437
119	-32	38.25	0.41484472	0.30458009	0	0.28057519	0	368508.81	437
120	-36	38.25	0.41120735	0.32172906	0	0.26706362	0	857843.31	437
121	-40	38.25	0.4103165	0.33367857	0	0.25600493	0	757689.31	437
122	0	42	0.46483776	0.16114052	0	0.37402171	0	268888.91	437
123	-4	42	0.45811191	0.16543868	0	0.37644941	0	442901.72	437
124	-8	42	0.4521299	0.18426131	0	0.36360878	0	264113.69	437
125	-12	42	0.45159441	0.19656783	0	0.35183775	0	245201.31	437
126	-16	42	0.44601053	0.21724269	0	0.33674678	0	313876.53	437
127	-20	42	0.43834022	0.23699483	0	0.32466492	0	323866.78	437
128	-24	42	0.42826948	0.25792065	0	0.31380987	0	364519	437
129	-28	42	0.41990981	0.28337768	0	0.29671252	0	279036.25	437
130	-32	42	0.41930947	0.29713613	0	0.2835544	0	301718.56	437
131	-36	42	0.41315877	0.31792235	0	0.26891887	0	485784.47	437
132	-40	42	0.4122777	0.33031616	0	0.25740615	0	841004.38	437
