Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
42	-32	11.5	0.40761083	0.29423544	0	0.29815373	0	259922.81	351
43	-36	11.5	0.4038052	0.31374964	0	0.28244519	0	407024.75	351
44	-40	11.5	0.403254	0.33057994	0	0.26616606	0	836920.31	351
45	0	15.25	0.43748507	0.19280647	0	0.36970845	0	94945.211	351
46	-4	15.25	0.43176505	0.20821226	0	0.36002269	0	57861.852	351
47	-8	15.25	0.42490435	0.2208793	0	0.35421637	0	60544.461	351
48	-12	15.25	0.42255425	0.2343708	0	0.34307495	0	71393.008	351
49	-16	15.25	0.41159639	0.25275925	0	0.33564436	0	106880.44	351
50	-20	15.25	0.4128226	0.26457292	0	0.32260448	0	111956.94	351
51	-24	15.25	0.40672663	0.27464524	0	0.31862816	0	129433.62	351
52	-28	15.25	0.40224862	0.28976655	0	0.30798483	0	190609.84	351
53	-32	15.25	0.40419427	0.29773298	0	0.29807279	0	257067.11	351
54	-36	15.25	0.39847037	0.3185553	0	0.28297433	0	423518.09	351
55	-40	15.25	0.39513308	0.33587945	0	0.26898751	0	761396.38	351
56	0	19	0.43680638	0.19162464	0	0.37156898	0	90358.484	351
57	-4	19	0.43060842	0.20766112	0	0.36173046	0	61691.453	351
58	-8	19	0.42593783	0.22174375	0	0.35231844	0	68780.148	351
59	-12	19	0.42244413	0.23736304	0	0.34019279	0	72857.422	351
60	-16	19	0.41483265	0.25468847	0	0.33047888	0	78674.906	351
61	-20	19	0.41472197	0.26841709	0	0.31686094	0	89984.641	351
62	-24	19	0.40757978	0.28235114	0	0.31006908	0	127347.29	351
63	-28	19	0.40508831	0.29642853	0	0.29848316	0	191919.89	351
64	-32	19	0.40342984	0.30669633	0	0.28987384	0	230372.98	351
65	-36	19	0.40066186	0.32303658	0	0.27630156	0	438723.41	351
66	-40	19	0.39808011	0.33827385	0	0.26364601	0	705821.62	351
67	0	23	0.43608242	0.19036402	0	0.37355354	0	79278.094	351
68	-4	23	0.42937469	0.20707323	0	0.36355209	0	63995.184	351
69	-8	23	0.42704019	0.2226658	0	0.35029399	0	56369.281	351
70	-12	23	0.42232671	0.24055476	0	0.33711854	0	56051.668	351
71	-16	23	0.41828465	0.25674632	0	0.32496902	0	61824.031	351
72	-20	23	0.41674796	0.27251753	0	0.31073451	0	64260.648	351
73	-24	23	0.40848979	0.29057077	0	0.30093944	0	84227.039	351
74	-28	23	0.40811732	0.30353463	0	0.28834805	0	135236.14	351
75	-32	23	0.40261444	0.31625724	0	0.28112832	0	255838.73	351
76	-36	23	0.40299943	0.32781661	0	0.26918393	0	381892	351
77	-40	23	0.40122363	0.34082794	0	0.25794843	0	609908.81	351
78	0	26.75	0.43540373	0.18918219	0	0.37541407	0	85231.406	351
79	-4	26.75	0.42821807	0.20652208	0	0.36525986	0	95966.234	351
80	-8	26.75	0.42807367	0.22353023	0	0.34839606	0	69680.523	351
81	-12	26.75	0.42221662	0.24354701	0	0.33423638	0	66827.961	351
82	-16	26.75	0.42152092	0.25867555	0	0.31980354	0	59802.102	351
83	-20	26.75	0.41864732	0.2763617	0	0.30499098	0	268323.44	351
84	-24	26.75	0.40934297	0.29827666	0	0.29238036	0	91290.281	351
85	-28	26.75	0.41095701	0.31019658	0	0.27884641	0	128790.53	351
86	-32	26.75	0.40185001	0.32522058	0	0.2729294	0	190688.39	351
87	-36	26.75	0.40519094	0.33229789	0	0.26251116	0	332317.66	351
88	-40	26.75	0.40417066	0.34322235	0	0.25260696	0	435927.41	351
89	0	30.5	0.44181862	0.18288067	0	0.37530071	0	157676.53	351
90	-4	30.5	0.4346846	0.19741251	0	0.36790287	0	182087.12	351
91	-8	30.5	0.43348163	0.21496762	0	0.35155073	0	129361.14	351
92	-12	30.5	0.42867824	0.23350672	0	0.33781505	0	97411.992	351
93	-16	30.5	0.42725337	0.24974683	0	0.32299981	0	81016.625	351
94	-20	30.5	0.42318389	0.26808727	0	0.30872884	0	87399.25	351
95	-24	30.5	0.41360191	0.29018572	0	0.29621238	0	130219.02	351
96	-28	30.5	0.41322488	0.30497986	0	0.28179526	0	149674.91	351
97	-32	30.5	0.40561756	0.31996426	0	0.27441821	0	249417.33	351
98	-36	30.5	0.40717438	0.32959625	0	0.26322937	0	507775.62	351
99	-40	30.5	0.40626332	0.34062752	0	0.25310913	0	570450.38	351
100	0	34.5	0.44982529	0.17531887	0	0.37485585	0	343079.41	351
101	-4	34.5	0.44283324	0.18629117	0	0.37087557	0	211542.28	351
102	-8	34.5	0.43996799	0.20428717	0	0.35574484	0	203985.41	351
103	-12	34.5	0.43664908	0.22065841	0	0.34269249	0	163489.72	351
104	-16	34.5	0.4337776	0.23844104	0	0.32778135	0	328893.34	351
105	-20	34.5	0.42845565	0.25727251	0	0.31427184	0	148937.72	351
106	-24	34.5	0.41870368	0.27896309	0	0.30233324	0	172498.56	351
107	-28	34.5	0.41555005	0.29746607	0	0.28698388	0	298887.97	351
108	-32	34.5	0.41037995	0.31202403	0	0.277596	0	403851.75	351
109	-36	34.5	0.40925589	0.32553577	0	0.26520833	0	458703.94	351
110	-40	34.5	0.4083553	0.33704096	0	0.25460374	0	784267.19	351
111	0	38.25	0.45733154	0.1682297	0	0.37443876	0	395180.94	351
112	-4	38.25	0.45047256	0.17586493	0	0.3736625	0	238583.95	351
113	-8	38.25	0.44604895	0.19427425	0	0.35967681	0	525651.31	351
114	-12	38.25	0.44412175	0.20861313	0	0.34726512	0	210386.91	351
115	-16	38.25	0.43989408	0.22784185	0	0.33226407	0	160287.2	351
116	-20	38.25	0.43339795	0.24713367	0	0.31946838	0	168435.23	351
117	-24	38.25	0.42348656	0.26844189	0	0.30807155	0	195476.17	351
118	-28	38.25	0.41772994	0.29042187	0	0.29184818	0	231657.59	351
119	-32	38.25	0.41484472	0.30458009	0	0.28057519	0	331783.59	351
120	-36	38.25	0.41120735	0.32172906	0	0.26706362	0	580252.19	351
121	-40	38.25	0.4103165	0.33367857	0	0.25600493	0	453174.75	351
122	0	42	0.46483776	0.16114052	0	0.37402171	0	301215.91	351
123	-4	42	0.45811191	0.16543868	0	0.37644941	0	322013.25	351
124	-8	42	0.4521299	0.18426131	0	0.36360878	0	216798.17	351
125	-12	42	0.45159441	0.19656783	0	0.35183775	0	203570.72	351
126	-16	42	0.44601053	0.21724269	0	0.33674678	0	256085.8	351
127	-20	42	0.43834022	0.23699483	0	0.32466492	0	307876.09	351
128	-24	42	0.42826948	0.25792065	0	0.31380987	0	326028.19	351
129	-28	42	0.41990981	0.28337768	0	0.29671252	0	266771.47	351
130	-32	42	0.41930947	0.29713613	0	0.2835544	0	272407.5	351
131	-36	42	0.41315877	0.31792235	0	0.26891887	0	302409.72	351
132	-40	42	0.4122777	0.33031616	0	0.25740615	0	425340.22	351
