Point	ASR
1	1.6521623e+09
2	2.4375598e+09
3	1.4427322e+09
4	3.372277e+09
5	1.734987e+09
6	9.2971398e+08
7	7.0215854e+09
8	1.0210796e+10
9	1.4507796e+09
10	1.0813793e+12
11	3.8893041e+09
12	3.1190459e+09
13	3.5595881e+09
14	9.8802285e+08
15	2.0096752e+10
16	7.8920468e+09
17	2.8476032e+09
18	6.1609124e+09
19	2.2753124e+09
20	2.4736886e+09
21	2.1083085e+10
22	4.8584374e+08
23	2.4158843e+09
24	4.8005862e+09
25	1.4629313e+09
26	2.2388578e+08
27	2.019681e+09
28	1.0486866e+09
29	3.9270973e+09
30	3.2452634e+09
31	2.9323715e+10
32	6.6507474e+09
33	2.3876106e+09
34	2.0214977e+10
35	6.8238413e+09
36	1.6206237e+09
37	2.8211195e+09
38	8.083201e+09
39	2.1307218e+09
40	4.1622234e+09
41	3.9447393e+09
42	3.6191117e+09
43	1.4801055e+09
44	57024572
45	2.7291023e+09
46	3.7447765e+11
47	3.5625632e+10
48	2.1364041e+09
49	7.9592666e+08
50	1.5138201e+10
51	1.8749688e+09
52	1.3422742e+09
53	1.3022051e+09
54	1.5595387e+09
55	1.3159677e+09
56	9.3873408e+08
57	1.4692808e+10
58	3.1155244e+09
59	4.8187904e+09
60	2.0359296e+09
61	4.7540613e+09
62	3.4449221e+09
63	1.6046877e+09
64	1.2981151e+10
65	1.6834945e+09
66	2.2927135e+09
67	6.3779942e+09
68	1.9259738e+09
69	1.5592968e+09
70	2.4634332e+09
71	7.0475069e+09
72	3.79452e+08
73	1.2089228e+10
74	2.1035266e+10
75	2.0196362e+09
76	3.5425558e+08
77	1.5648995e+09
78	5.3326701e+08
79	8.9755738e+10
80	5.4669947e+09
81	1.2082555e+10
82	2.5130447e+09
83	6.5115576e+09
84	3.9364125e+10
85	7.5840026e+08
86	3.239369e+09
87	2.448436e+09
88	6.2696868e+09
89	2.21903e+09
90	5.9913907e+09
91	3.4949716e+09
92	5.7610476e+09
93	1.8994932e+09
94	2.4916078e+09
95	2.0329233e+09
96	1.3010449e+09
97	7.8979572e+10
98	5.0045527e+09
99	1.3537111e+09
100	2.7482716e+09
101	7.7974282e+09
102	3.2657827e+08
103	4.0168397e+09
104	2.1157984e+08
105	1.1050008e+09
106	1.1285633e+09
107	2.0445713e+09
108	2.1078334e+08
109	1.3904682e+10
110	3.5226972e+09
111	1.0257738e+09
112	5.5661373e+09
113	3.3245578e+09
114	3.0658796e+09
115	2.3282762e+09
116	2.2500213e+10
117	6.9619323e+09
118	1.6902351e+09
119	2.9961285e+09
120	1.6526234e+09
121	7.477801e+08
122	5.0343506e+09
123	7.0896262e+08
124	1.6480404e+09
125	1.2329295e+09
126	1.9784173e+09
127	6.8159309e+08
128	7.854041e+08
129	7.1745248e+08
130	1.2477774e+09
131	54132108
132	1.7033073e+09
