Point	ASR
1	3.3882362e+08
2	3.8602915e+08
3	5.0457078e+08
4	4.2455229e+08
5	6.9017594e+08
6	37677044
7	6.5758125e+08
8	3.0661229e+08
9	3.3240851e+08
10	5.4483968e+08
11	6.2826458e+08
12	4.7738659e+08
13	3.9889395e+08
14	3.6549542e+10
15	2.9537293e+08
16	57084480
17	4.1894298e+08
18	5.0985808e+08
19	64652352
20	4.1398931e+08
21	3.9158349e+08
22	3.0009629e+08
23	4.4889238e+08
24	2.9351654e+08
25	4.3636998e+08
26	7.1112403e+08
27	3.4517059e+08
28	3.8964826e+08
29	1.1583985e+09
30	4.0760246e+08
31	3.2099949e+08
32	3.2741651e+08
33	47778936
34	3.1802566e+08
35	4.2675986e+09
36	4.6137706e+08
37	5.3468198e+08
38	1.2444525e+09
39	4.1602413e+08
40	3.8713184e+08
41	4.2355546e+08
42	2.7507792e+08
43	4.4166861e+08
44	3.9530314e+08
45	3.8898854e+08
46	5.9406208e+08
47	5.0571117e+08
48	4.1250333e+08
49	2.4255808e+08
50	3.4113331e+08
51	7.529449e+08
52	2.6823523e+08
53	3.940688e+08
54	9.6635309e+08
55	3.8691824e+08
56	86190744
57	3.9550419e+08
58	4.1848493e+08
59	5.2900291e+08
60	6.1807642e+08
61	5.552729e+08
62	3.3402013e+08
63	8.2598682e+08
64	3.9116253e+08
65	5.4019328e+08
66	4.4254323e+08
67	3.0606595e+08
68	4.2001802e+08
69	1.1197978e+08
70	4.5215334e+08
71	3.5665027e+08
72	4.8594742e+08
73	3.931439e+08
74	4.8301318e+08
75	4.200777e+08
76	4.6673347e+08
77	3.6947328e+08
78	4.368161e+08
79	3.9005731e+08
80	4.0669766e+08
81	6.3369952e+08
82	5.2203488e+08
83	5.0963466e+08
84	6.3509126e+08
85	4.2222342e+08
86	4.5243293e+08
87	3.6364848e+08
88	4.3667568e+08
89	5.4040378e+08
90	7.2702707e+08
91	71439600
92	4.904496e+08
93	3.3329066e+08
94	4.1339242e+08
95	2.6576344e+08
96	5.030848e+08
97	4.6487677e+08
98	4.0463994e+08
99	3.2581744e+08
100	4.9426006e+08
101	6.0783482e+08
102	5.0455507e+08
103	4.3328496e+08
104	3.926711e+08
105	4.6130762e+08
106	4.5624685e+08
107	4.4396006e+08
108	4.8561757e+08
109	4.306303e+08
110	3.9171542e+08
111	5.2935478e+08
112	2.7632986e+08
113	2.8767101e+08
114	8.1782182e+08
115	3.1727232e+08
116	4.6914621e+08
117	3.6618374e+08
118	4.8103712e+08
119	5.4858586e+08
120	4.7067451e+11
121	6.8648454e+08
122	4.1613277e+08
123	6.2988877e+08
124	5.0164563e+08
125	2.1752399e+09
126	3.9738285e+08
127	2.4859621e+08
128	5.0152342e+08
129	5.1730365e+08
130	4.6876922e+08
131	67701608
132	4.0615731e+08
