FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.84894Co0.01624Fe0.31609Y0.06504Zr0.60262O3,01120,1,1,1,4.1356897,0.20915999999999998,0.49614838,0.41296014,0.68707252,4606.1064,1005.3117,476.20282000000003,13.69891,30.532425,37.617401,43.722023,5.4000001,44.14201,0.8899991949753651,2.149998055277567,1.4899986522621278,137.3268757846988,1.4898093000000001,1.515583,0.8678392583333334,79.3649645008,0.8489407678856538,0.5973913540312609,1.418594729076248,1.7169062564922888,1.7303211391635482,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.86754Co0.01269Fe0.33195Y0.05682Zr0.59854O3,01120,2,1,2,4.134263,0.22643000000000002,0.50518864,0.40372914,0.75527668,4905.4136,1145.8441,390.3266,13.340564,30.543219,37.637753000000004,43.741710999999995,9.397999800000001,44.14201,0.8900015873203041,2.150003834537813,1.4900026574238798,137.3272449235229,1.4967043000000002,1.5118744999999998,0.866574725,78.93845335155,0.8675384527399994,0.5946408968827737,1.4220782442840416,1.7194162424064237,1.739674887116678,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.87305Co0.00991Fe0.34078Y0.06346Zr0.58585O3,01120,3,1,3,4.132792,0.24307001,0.51161867,0.38552761,0.63413382,5146.5566,1289.0415,415.09833,13.188866,30.554353999999996,37.634521,43.760723,13.39599,44.14201,0.8900020319368286,2.15000490861144,1.4900034017818815,137.32731352785265,1.4988599,1.512766,0.8679585333333335,78.70043270345,0.8730480067658449,0.593786004907349,1.4212408982033176,1.716675791019219,1.7449372107687613,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.87878Co0.00936Fe0.35166Y0.06508Zr0.5739O3,01120,4,1,4,4.1320834,0.25714999,0.5286653,0.40604836,0.71312952,5260.751,1356.7067,375.9996,13.123694,30.559722999999998,37.651302,43.785126,17.393998999999997,44.14201,0.8900003668707724,2.150000886260855,1.4900006141993831,137.3270566081602,1.5038192,1.5116489999999998,0.8682189499999999,78.3295137232,0.8787796377544219,0.5918267082045319,1.4222884322093654,1.716157674512153,1.7531968485524512,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.87608Co0.00972Fe0.36167Y0.06974Zr0.55887O3,01120,5,1,5,4.131259399999999,0.26543,0.53420401,0.41618937,0.67405975,5270.2236,1429.6985,332.87799,13.055776,30.565964,37.658401,43.824306,21.391991,44.14201,0.8900037376594799,2.1500090291773954,1.4900062574299158,137.32757672085776,1.5085096,1.5112405,0.868949675,77.9529426644,0.8760763208146453,0.5899887794280394,1.422678276010599,1.714721002030314,1.7616727736895725,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.87505Co0.00812Fe0.37396Y0.07217Zr0.54575O3,01120,6,1,6,4.1319699,0.26899001,0.52452016,0.40339622,0.78663963,5477.1738,1494.6307,356.86945,13.160878,30.560578999999997,37.643051,43.796894,25.389999,44.14201,0.8900026615656328,2.150006429624843,1.4900044558795424,137.32741067957713,1.5135073,1.5103244999999998,0.8694415666666666,77.5641669379,0.8750473831505147,0.5880398869339003,1.4235393980729594,1.7137488164869303,1.7705006848010787,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.88501Co0.00809Fe0.38479Y0.07336Zr0.53376O3,01120,7,1,7,4.1318035,0.26598001,0.52512616,0.38359234,0.76531786,5513.1152,1519.3402,350.3353,13.058339,30.561842,37.645187,43.798393,29.38802,44.14201,0.8900010757416282,2.150002598701686,1.4900018009607034,137.32716598693324,1.5187749000000004,1.5090035000000002,0.8695772916666666,77.17922249355,0.8850089302910701,0.5859993312647108,1.4247830430490624,1.7134782787449594,1.7793281863964088,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.88468Co0.00985Fe0.39272Y0.07522Zr0.52221O3,01120,8,1,8,4.1309566,0.25907001,0.53441566,0.38177967,0.71759784,5069.8184,1457.1371,341.42578,12.828919,30.568262,37.649456,43.811378000000005,33.386009,44.14201,0.8899979846102284,2.1499951313617878,1.4899966259204946,137.32668902535823,1.5235033,1.5079269999999998,0.8696912833333332,76.83752344775,0.8846820033472592,0.5841785735614937,1.4257952350225098,1.7132477402897142,1.787234711159597,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.88934Co0.0082Fe0.4008Y0.07838Zr0.51262O3,01120,9,1,9,4.1312947,0.24433000000000002,0.51757139,0.39535102,0.70670247,4919.2778,1416.3574,373.74875,12.4341,30.565696999999997,37.644756,43.837509000000004,37.384009999999996,44.14201,0.889998590716679,2.1499965955515274,1.4899976406380355,137.32678254758355,1.5262882,1.507835,0.8703507333333333,76.59761560199999,0.8893414082404645,0.5831130652236445,1.4258832004506643,1.711950807384895,1.7928336472133983,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
Ba0.88275Co0.00435Fe0.40457Y0.08081Zr0.51027O3,01120,10,1,10,4.1316042,0.22511999,0.52381277,0.40548643,0.66876572,4465.7939,1257.8247,336.90286000000003,12.624143,30.563353000000003,37.647968,43.827434999999994,41.381989000000004,44.14201,0.8900022440803449,2.1500054210929678,1.4900037569434987,137.3273462615972,1.5257884000000002,1.5086469999999998,0.8711127750000001,76.58292326675,0.8827477742056972,0.5833064690230604,1.4251215964324113,1.7104602293813205,1.79318496087261,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZF19,600.0,18.5,850,N,347.0,10,50.0,SiO2,0,25,37,0,0,24,0,28.666666666666668,0,0,240,0,0,120,0
