FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant ($\r{A}$),PROPERTY: FWHM of 110 peak ($\degree$),PROPERTY: FWHM of 111 peak ($\degree$),PROPERTY: FWHM of 200 peak ($\degree$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Position of 110 peak ($\degree$),PROPERTY: Position of 111 peak ($\degree$),PROPERTY: Position of 200 peak ($\degree$),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency,PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle,PREPARATION STEP DETAIL: BZC91 Substrate Angle,PREPARATION STEP DETAIL: BZF19 Substrate Angle,PREPARATION STEP DETAIL: BZY82 Substrate Angle,PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle,PREPARATION STEP DETAIL: BZYF631 Substrate Angle,PREPARATION STEP DETAIL: B12ZY82 Substrate Angle
Ba1.0O3,01083,11,1,11,4.0377336,0.91095567,,,379.50021,,,31.29188,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,12,2,1,4.0490127000000005,0.85330361,0.5921908,,989.71191,996.19135,,31.202488,38.195023,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,13,2,2,4.045577,0.80460519,0.61707157,,1221.3289,833.8175,,31.22966,38.192657000000004,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,14,2,3,4.0476527,0.75484443,,0.96434557,1253.3875,,441.09485,31.213238,,44.47113,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,15,2,4,4.046729099999999,0.79356766,,0.84685719,1197.1379,,403.56577000000004,31.220545,,44.476238,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,16,2,5,4.0464892,0.77594602,,,1270.4845,,,31.222445,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,17,2,6,4.0436854,0.80720395,0.62843823,,1110.5428,637.41394,,31.244644,38.209213,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,18,2,7,4.0421567000000005,0.83786881,0.74280781,,1011.3339,343.22095,,31.256765,38.238186,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,19,2,8,4.0374932,0.83276165,,,940.7664199999999,,,31.293793,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,20,2,9,4.0443854,0.82468259,0.66416371,,722.80713,444.39084,,31.239098,38.226475,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,21,2,10,4.0447574,0.89723974,0.70564467,,545.47528,425.45987,,31.236153,38.20816,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,22,2,11,4.0491776,0.94878012,,,439.22159000000005,,,31.201185,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,23,3,1,4.0501695,0.82123429,0.56983024,,944.6543,996.02716,,31.19335,38.185627000000004,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,24,3,2,4.0511165,0.82244503,0.76945972,,1192.7249,399.63284,,31.185871000000002,38.191936,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,25,3,3,4.0452414,0.80538708,,0.90420198,1129.7789,,509.03427,31.232321000000002,,44.530978999999995,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,26,3,4,4.0488682,0.75749201,,0.88217252,1067.7524,,436.035,31.20363,,44.423611,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,27,3,5,4.0451989,0.80350554,0.6589669,,1098.9182,673.39423,,31.232656,38.21637,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,28,3,6,4.0440335,0.82251137,0.78105575,,1018.8839,499.97708,,31.241888,38.226265000000005,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,29,3,7,4.0448455999999995,0.83319831,,,949.3252,,,31.235453000000003,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,30,3,8,4.0422182,0.83588254,0.68098116,,803.5826400000001,520.7196700000001,,31.256275,38.240840999999996,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,31,3,9,4.0423088,0.87222505,0.63809031,,604.49591,540.04175,,31.255558,38.217487,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,32,3,10,4.0438089,0.8769238000000001,0.61324781,,529.4245599999999,398.76382,,31.243668,38.243015,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,33,3,11,4.0409818,0.91090792,,,510.17279,,,31.266084999999997,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,34,4,1,4.0453133999999995,0.87991822,0.72202468,,682.36084,308.66095,,31.231752,38.184669,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,35,4,2,4.0376902,0.89782494,,,649.62891,,,31.292225,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,36,4,3,4.0276483999999995,0.84626657,,,666.49396,,,31.372252000000003,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,37,4,4,4.0440407,0.88145107,,,699.15222,,,31.241827,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,38,4,5,4.0556517,0.82155216,0.60465813,,578.86743,666.8783599999999,,31.150114000000002,38.200638,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,39,4,6,4.0451498,0.83687085,0.62823683,,551.5314900000001,510.67815999999993,,31.233046,38.224033,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,40,4,7,4.0420647,0.89411044,,,538.38037,,,31.257494,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,41,4,8,4.0376816,0.88235623,,,481.01773,,,31.292292,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,42,4,9,4.0418053,0.85200125,,,404.56607,,,31.259548,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,43,4,10,4.0490446,0.85033756,,,374.18695,,,31.202234000000004,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
Ba1.0O3,01083,44,4,11,4.0496612,0.72250181,,,407.43643,,,31.197367,,,0.89,2.15,1.49,137.327,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,29_Mar_2016,Pulsed Laser Deposition,BZC19,552.0,18,850,N,10.0,10,50.0,EXG,1000,0,0,0,0,0,0,1000.0,0,0,0,0,0,0,0
