FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.81009Co0.04017Fe0.0176Y0.08432Zr0.85791O3,01230,1,1,1,4.1670226999999995,0.12542999999999999,0.45709524,,0.69800687,3692.2505,,460.51328,15.971881,30.297318,,43.392963,5.4000001,44.141998,0.8900017756158193,2.1500042894090017,1.4900029726601918,137.32727397752092,1.3516183000000002,1.560406,0.87136335,89.10874155515,0.8100883838137647,0.6584712382303637,1.3778492837178284,1.7099674580761193,1.5411201143776465,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.80527Co0.03719Fe0.02103Y0.08997Zr0.85181O3,01230,2,1,2,4.1680565000000005,0.13060001,0.47023901,0.46745852,0.71749568,3654.0964,332.14566,422.18967000000004,16.239174,30.289619000000002,37.351055,43.382903999999996,9.397999800000001,44.141998,0.8899993855111775,2.1499985155607098,1.48999897124905,137.32690518437468,1.3510728,1.5618999999999998,0.8726277916666667,89.07052063655,0.8052705559884896,0.6587353290741828,1.3765276365712977,1.7074851219249405,1.5417772816747488,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.80271Co0.0372Fe0.02187Y0.0954Zr0.84554O3,01230,3,1,3,4.170215600000001,0.13547,0.48143128,0.4679957,0.65429646,3580.8352,379.67404,366.94588999999996,15.218445999999998,30.273565,37.297745,43.378159000000004,13.39599,44.141998,0.8900039880341178,2.150009634015004,1.4900066765964444,137.32761535366438,1.3509143,1.563145,0.8736065749999999,89.028804054,0.8027064031230087,0.6588160241061316,1.3754383848043552,1.7055808864493087,1.5425076952664551,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.79865Co0.03612Fe0.02488Y0.10556Zr0.83344O3,01230,4,1,4,4.172138200000001,0.13778999,0.51194072,0.39153755,0.68923908,3321.0811,401.41055,316.2334,14.797660999999998,30.259281,37.294498,43.346939,17.393998999999997,44.141998,0.8899955513772964,2.1499892533271763,1.4899925523058106,137.32631357751683,1.3506944,1.5654339999999998,0.8755031999999999,88.93272268940001,0.798653992034024,0.6589170365830319,1.3734141799189086,1.7018699101337502,1.5441595559503196,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.81224Co0.03295Fe0.02602Y0.10968Zr0.83135O3,01230,5,1,5,4.1744223,0.13749,0.51713276,0.43285614,,3096.051,429.92737,,14.090932999999998,30.242328999999998,37.278797,,21.391991,44.141998,0.8900016799782522,2.1500040583744293,1.4900028125478604,137.32725922064432,1.3490677000000002,1.5669270000000002,0.8765268333333334,88.98520170325,0.812238466805663,0.659716098738597,1.3721150113403044,1.6998941229004325,1.543259514976508,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.8044Co0.03181Fe0.02844Y0.12605Zr0.8137O3,01230,6,1,6,4.1771517,0.13584000000000002,0.53053826,0.45613042,,2939.1616,465.90884000000005,,13.457172,30.222096999999998,37.231949,,25.389999,44.141998,0.8899966016214159,2.1499917904337575,1.4899943105796738,137.3264756301845,1.3478500000000002,1.5708845,0.8795597833333333,88.89844792545,0.8044030715350239,0.6603083441194612,1.368650458027791,1.6940227814110955,1.5447567289965074,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.81102Co0.0323Fe0.03143Y0.13509Zr0.80118O3,01230,7,1,7,4.1796041,0.1323,0.49402738,0.52689373,,3124.4512,337.54895,,13.629821,30.203940999999997,37.206322,,29.38802,44.141998,0.8900021221093569,2.150005126443952,1.4900035527448785,137.32732744147378,1.3486201,1.5725980000000002,0.8811196416666667,88.75588614499999,0.8110180662145765,0.6599353829216671,1.3671676591499873,1.6910343184797105,1.5472475506258019,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.8192Co0.03228Fe0.03678Y0.14263Zr0.78831O3,01230,8,1,8,4.1813908,0.12639999,0.48611584,0.50305688,,3041.5964,321.39261,,14.084129999999998,30.190727000000003,37.164425,,33.386009,44.141998,0.8900043779688688,2.150010575992211,1.4900073294085554,137.32767552059644,1.3504546999999998,1.5736845,0.8824385499999999,88.5497754601,0.8191959703208367,0.6590405275859078,1.366227205003424,1.6885111483497128,1.5508528938334292,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.81478Co0.02788Fe0.04001Y0.15725Zr0.77485O3,01230,9,1,9,4.1839813999999995,0.12072999999999999,0.49538016,,,2728.8748,,,12.9546,30.171589,,,37.384009999999996,44.141998,0.8899964386469986,2.1499913967315134,1.4899940377348628,137.3264504832319,1.3480282000000001,1.5777195000000002,0.8854406583333334,88.5427772391,0.8147832603716963,0.6602209350271742,1.3627209378672909,1.6827711983990903,1.5509616341985406,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
Ba0.81712Co0.02718Fe0.04792Y0.16279Zr0.76211O3,01230,10,1,10,4.1881737999999995,0.11312,0.53289604,,,2222.238,,,11.883479,30.140671,,,41.381989000000004,44.141998,0.890005104461007,2.150012331001309,1.4900085456706746,137.32778761833336,1.3510021,1.5780735,0.8864512999999999,88.2736026016,0.8171153135581389,0.658774034815347,1.3624285123609952,1.68086904003714,1.5557061632357603,6_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYF631,600.0,18.6,850,N,344.0,10,50.0,SiO2,0,38,0,0,nan,36,0,,0,0,0,0,0,180,0
