Point	ASR
1	1519775.6
2	1513869.4
3	708428.56
4	723948
5	625836.12
6	629009.12
7	604724.69
8	631491
9	726021.44
10	808016.94
11	603782.19
12	703904.62
13	662875.5
14	539630.94
15	541295.94
16	519084.91
17	509911.47
18	490904.84
19	515974.75
20	562533.12
21	708742.69
22	600640.56
23	614934.81
24	501272.09
25	424240.31
26	275433.66
27	322704.12
28	340422.69
29	393044.31
30	471175.66
31	545788.44
32	574691.06
33	645848.06
34	571235.31
35	425685.44
36	281235.12
37	278432.84
38	212528.56
39	255945.34
40	268945.25
41	334516.5
42	462253.56
43	535201.25
44	603530.88
45	462536.28
46	393044.31
47	268530.53
48	236316.69
49	202867.08
50	211906.53
51	223923.11
52	249599.33
53	396091.66
54	464138.5
55	524865.44
56	371901.44
57	317112.09
58	236624.56
59	200119.28
60	3885675.5
61	156509.7
62	186546.67
63	244010.44
64	356978.88
65	554993.31
66	585341.06
67	393232.81
68	383965.12
69	291426.47
70	235744.91
71	9788440
72	159696.44
73	182959.92
74	255273.03
75	489585.38
76	583801.69
77	613552.5
78	440482.34
79	433225.25
80	311300.16
81	249200.34
82	209923.56
83	188551.95
84	198401.66
85	270522.31
86	467908.41
87	655744.06
88	782884.25
89	468473.91
90	496936.72
91	407118.66
92	332380.22
93	338977.56
94	370833.28
95	318243.06
96	334013.84
97	490213.72
98	595488.38
99	749834.69
100	645910.88
101	674813.56
102	713675
103	646633.5
104	613175.56
105	642926.38
106	721309.06
107	771448.81
108	783072.75
109	1014702.1
110	1344569.1
111	743205.94
112	769375.38
113	1063396.8
114	986176.5
115	995569.88
116	1200967
117	1197040
118	1194652.4
119	1414532.4
120	1563946.4
121	1890923
122	754609.94
123	993559.25
124	1179698.5
125	1418208
126	1474788
127	1601362.6
128	1742640
129	2188400.2
130	2586471
131	2660612.5
132	5314942
