Point	ASR
1	924004.44
2	871791.25
3	611856.06
4	586472
5	468065.5
6	478778.31
7	396594.31
8	423454.91
9	485124.31
10	572680.44
11	578272.5
12	637083.06
13	494580.5
14	388583.28
15	386352.75
16	532719.44
17	495774.31
18	415255.38
19	343312.97
20	384813.34
21	467468.59
22	360968.69
23	494015.03
24	334516.5
25	315415.62
26	324400.59
27	312870.94
28	283933.75
29	273004.16
30	303854.59
31	346548.78
32	367189.03
33	363513.38
34	356978.88
35	258238.7
36	1973075.6
37	255640.61
38	240337.92
39	160676.62
40	210433.12
41	189723.77
42	265558.59
43	296754.59
44	308975.38
45	352266.5
46	239193.25
47	234978.36
48	214529.75
49	180013.11
50	165443.98
51	190264.11
52	223602.67
53	282397.53
54	261348.88
55	316546.59
56	150325.08
57	237944.03
58	207583.7
59	210712.81
60	196151.45
61	152693.84
62	164060.11
63	209745.11
64	228041.73
65	305299.72
66	341867.81
67	302472.28
68	234928.09
69	204605.47
70	206601.39
71	168939
72	142475.5
73	571203.88
74	175489.48
75	275140.44
76	302283.78
77	303380.22
78	313090.88
79	253683.39
80	218739.48
81	219405.5
82	224498.02
83	157104.62
84	140772.45
85	191981
86	258150.73
87	356162.06
88	411202.72
89	264977.41
90	227576.78
91	291539.56
92	274534.12
93	289883.94
94	241701.38
95	214423.25
96	247629.55
97	294869.62
98	352046.56
99	472432.31
100	356790.38
101	419622.19
102	429078.38
103	411673.97
104	410228.81
105	427193.41
106	409883.25
107	407464.22
108	402007.28
109	529138
110	761552.81
111	436869.5
112	441990.31
113	516194.66
114	599886.62
115	521064.12
116	595739.69
117	647198.94
118	628066.69
119	695893.62
120	885488.56
121	976720.31
122	482516.81
123	505419
124	586189.25
125	808739.5
126	640444.56
127	750086
128	854198.31
129	868963.81
130	967044.25
131	961892
132	1519272.9
