FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.96661Co0.39251Fe0.47442Y0.0Zr0.13307O3,01097,1,1,1,4.072690000000001,0.11229000000000001,0.50913233,0.50668907,0.80212146,1329.0613,413.35773,385.15881,7.013754400000001,31.016509999999997,38.233318,44.310905,5.4000001,44.14201,0.8900026470727335,2.1500063946139067,1.4900044316161494,137.32740844332278,1.7830905,1.4003349999999999,0.8204617666666667,61.76503094945001,0.9666071250793654,0.4991348712096966,1.5353514656235165,1.8160558994353497,2.223384435048933,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96766Co0.41426Fe0.46485Y0.0Zr0.12089O3,01097,2,1,2,4.0818033,0.11925,0.45440412,0.67540938,,2348.8875,307.09677,,10.891975,30.945521999999997,38.152901,,9.397999800000001,44.14201,0.8899971150171102,2.149993030659311,1.4899951700848248,137.3265548471401,1.7902680000000002,1.3974205,0.8185397916666667,61.401282970699995,0.9676631367321264,0.49713066145242507,1.538544075072114,1.8203087806531395,2.2365421079665517,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96603Co0.42604Fe0.44199Y0.0Zr0.13197O3,01097,3,1,3,4.0876303,0.12593,0.44516656,0.6602627,,2587.5969,478.09735,,11.208714,30.900309000000004,38.093478999999995,,13.39599,44.14201,0.8899956432350747,2.1499894752307984,1.4899927060901812,137.32632775117204,1.7853169999999998,1.3984935,0.8176314083333334,61.82966122779999,0.9660347289732852,0.49850846837568613,1.5373610783538132,1.822328118641375,2.2210428623443126,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.97058Co0.44908Fe0.43028Y0.0Zr0.12064O3,01097,4,1,4,4.0757442,0.12933999,0.44680443,0.41440654,,2577.7896,679.03247,,10.675102,30.992683000000003,38.13847,,17.393998999999997,44.14201,0.8900008712710523,2.1500021047559126,1.4900014586447954,137.32713443712336,1.792134,1.395642,0.8156072333333334,61.4999691706,0.9705790498455842,0.49661513663099544,1.5405111803427474,1.8268615060649436,2.232962654927191,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96693Co0.46217Fe0.41119Y0.0Zr0.12664O3,01097,5,1,5,4.0760527,0.13308001,0.43234572,0.43729409999999996,,2672.3706,695.48596,,10.994721,30.990276,38.149075,,21.391991,44.14201,0.8899968004330675,2.1499922707090957,1.4899946434216524,137.32650630682232,1.7897885000000002,1.3958875000000002,0.8145504916666667,61.75266764315,0.9669334761442429,0.497263671340534,1.5402331998166725,1.8292231834185588,2.2238149629484947,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.97174Co0.48779Fe0.3927Y0.0Zr0.11952O3,01097,6,1,6,4.0775666,0.13384999,0.45322323,0.48863998,,2648.7817,631.78192,,10.794169,30.978481,38.156448,,25.389999,44.14201,0.8899981297523508,2.1499954819860156,1.4899968689112388,137.32671142078772,1.7946478,1.3935525,0.8123492666666666,61.58044716904999,0.9717420420205278,0.4959179900102688,1.5428162785298836,1.8341825739871482,2.2300375806593267,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.95958Co0.50245Fe0.37822Y0.0Zr0.11933O3,01097,7,1,7,4.0779271,0.13226999,0.45376262,0.47333148,,2563.0942,679.88776,,10.471795,30.975673999999998,38.136921,,29.38802,44.14201,0.8900013515552322,2.1500032649929763,1.4900022627160627,137.3272085449723,1.7954574999999997,1.392777,0.8111054333333334,61.618439647749994,0.9595785427826965,0.4956961395940769,1.5436809087118588,1.8370019500334533,2.2286706597898545,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96373Co0.52084Fe0.35468Y0.0Zr0.12448O3,01097,8,1,8,4.0804291,0.12875,0.4524152,0.48852655,,2500.8965,559.3881200000001,,10.733722,30.956207,38.125591,,33.386009,44.14201,0.8899989092179738,2.149997364964768,1.4899981738593044,137.32683169233334,1.793802,1.39263,0.8095962333333333,61.8574334038,0.9637311811467982,0.49615225605611646,1.5438396163839412,1.8404213267205638,2.220053825962607,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.95092Co0.53248Fe0.34273Y0.0Zr0.12479O3,01097,9,1,9,4.0814737999999995,0.12483,0.47287336,0.56699491,,2236.8291,603.44537,,10.162718,30.948084,38.124382000000004,,37.384009999999996,44.14201,0.8899974322327485,2.149993796966752,1.4899957011537024,137.3266037935131,1.7942289999999999,1.3920944999999998,0.8086188583333334,61.9043474836,0.9509227435373928,0.4960333559611112,1.5444309254628563,1.8426427800914433,2.218367681363483,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.95358Co0.54316Fe0.3411Y0.0Zr0.11574O3,01097,10,1,10,4.0833693,0.11810999999999999,0.49768814,0.45401132,,1815.8744,663.2611099999999,,8.9946451,30.933360999999998,38.063175,,41.381989000000004,44.14201,0.8899991299437592,2.149997898178744,1.4899985433889902,137.32686575032204,1.799288,1.3902029999999999,0.8076520833333333,61.617149456199996,0.9535809322124058,0.4946396185289732,1.5465352169278475,1.8448519778955856,2.2287117622657897,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.92169Co0.54385Fe0.34283Y0.0Zr0.11332O3,01097,11,1,11,4.0865955000000005,0.11087000000000001,0.46465757,0.54255277,,1685.7119,498.60680999999994,,9.0878391,30.908327000000003,38.047005,,45.37999,44.14201,0.8900025971983345,2.1500062741308077,1.4900043481185599,137.327400747703,1.8005324999999999,1.3898055,0.8075758583333333,61.53366313075,0.9216873103317446,0.4942996570172072,1.54698357009726,1.8450332965544751,2.2317442804583636,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.97498Co0.38716Fe0.4798Y0.0Zr0.13303O3,01097,12,2,1,4.0928087,0.13393,0.45053789,0.64567369,,2707.2019,464.67264000000006,,10.839531,30.860236999999998,38.055817,,5.4000001,31.643998999999997,0.8900001411431774,2.1500003409638553,1.4900002362958813,137.32702177839226,1.7828247000000002,1.4005825000000003,0.8209032333333334,61.7465354962,0.9749798453800524,0.49920788125898036,1.535075828067147,1.8150741473457646,2.2240441617464293,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96933Co0.4043Fe0.46194Y0.0Zr0.13376O3,01097,13,2,2,4.0905037,0.14386,0.43048114,0.56952101,,3124.9932,482.28604,,11.191507000000001,30.878059000000004,38.075043,,9.397999800000001,31.643998999999997,0.8899961852546215,2.149990784603861,1.4899936135161642,137.3264113847881,1.783335,1.399849,0.8194746166666667,61.8258522785,0.9693341547898733,0.49906281503734384,1.535873358200678,1.818230343212987,2.2211810484421495,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96948Co0.4257Fe0.43899Y0.0Zr0.13531O3,01097,14,2,3,4.0919261,0.15327001,0.42021689,0.5432179,,3380.8997,564.85992,,11.803339999999999,30.86706,38.070431,,13.39599,31.643998999999997,0.8900044862843545,2.1500108376532157,1.490007510745717,137.3276922336759,1.78363,1.3990115,0.8176850750000001,61.9467771015,0.969475113099964,0.4989849275266476,1.536807122495573,1.822226620371806,2.216865810608097,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96183Co0.44684Fe0.42044Y0.0Zr0.13272O3,01097,15,2,4,4.0913577000000005,0.16039,0.41028008,0.55631155,,3754.2202,560.77124,,12.134225,30.871453999999996,38.067837,,17.393998999999997,31.643998999999997,0.8900014139588509,2.1500034157432912,1.4900023671895368,137.3272181738507,1.785982,1.397566,0.8158863666666667,61.92042993380001,0.9618284719259765,0.49832608277062757,1.5383913287410333,1.82623760864763,2.2178014319453068,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
Ba0.96228Co0.46915Fe0.40252Y0.0Zr0.12832O3,01097,16,2,5,4.0921468999999995,0.16479000000000002,0.40998265,0.62646365,,3897.3137,554.43146,,12.308775,30.865351,38.067409999999995,,21.391991,31.643998999999997,0.8899991256105895,2.1499978877109744,1.4899985361345824,137.32686508171395,1.7892792,1.3957765,0.8139670833333333,61.83310151425,0.9622809454025489,0.49740651185717105,1.5403597121107673,1.830539055747544,2.2209279773887087,19_Apr_2016,Pulsed Laser Deposition,BZF19/ BZC19,500.0,19.5,850,N,400.0,10,50.0,SiO2,26,0,48,0,0,0,0,37.0,180,0,0,0,0,0,0
