Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
120	-24	40.5	0.49031731	0.061805703	0	0.2594645	0.18841249	1.8676574e-05	0.121264	351
121	-28	37.5	0.48750576	0.063287258	0	0.26879948	0.18040751	2.1057665e-05	0.12875	351
122	-28	39	0.48711014	0.063037261	0	0.26834068	0.18151192	2.0497795e-05	0.1244864	351
123	-28	40.5	0.48671451	0.062787257	0	0.2678819	0.18261635	1.9489658e-05	0.1202228	351
124	-32	37.5	0.48837975	0.062563486	0	0.2777122	0.17134456	2.1916063e-05	0.1265	351
125	-32	39	0.48816854	0.062192857	0	0.27730161	0.172337	2.1501537e-05	0.122642	351
126	-32	40.5	0.48795736	0.061822224	0	0.27689099	0.17332943	2.1002683e-05	0.118784	351
127	-36	37.5	0.4901461	0.060283165	0	0.28380778	0.16576296	2.4400078e-05	0.12223	351
128	-36	39	0.49025184	0.06027364	0	0.28284845	0.16662608	2.3857685e-05	0.1188016	351
129	-36	40.5	0.49035758	0.060264111	0	0.28188908	0.1674892	2.3127501e-05	0.1153732	351
130	-40	37.5	0.4820517	0.059378669	0	0.28828824	0.1702814	2.7186656e-05	0.11634	351
131	-40	39	0.48171538	0.059149541	0	0.28771329	0.1714218	2.719051e-05	0.1131564	351
132	-40	40.5	0.48137909	0.058920417	0	0.28713831	0.17256218	2.6508615e-05	0.1099728	351
