FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Film thickness ($\mu$m),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.62023Co0.0Fe0.0Y0.1401Zr0.8599O3,01344,11,1,11,0.066940002,45.37999,44.144001,0.8899980035962086,2.149995177226796,1.4899966577060122,137.32669195489498,1.314589,1.5850250000000001,0.8852180000000001,90.899227185,0.6202313912722484,0.6770161652016019,1.3564424392213346,1.6831974244830223,1.5107575301537475,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.6408Co0.0Fe0.0Y0.16538Zr0.83462O3,01344,12,2,1,0.07389999900000001,5.3979998,31.646,0.8900016804546005,2.150004059525158,1.4900028133453422,137.32725929414485,1.3118082000000002,1.5913450000000002,0.8897684,90.84062435300001,0.6407987900749722,0.678454121917061,1.3510609324346121,1.6745962357680293,1.5117383909703348,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.65915Co0.0Fe0.0Y0.13536Zr0.86464O3,01344,13,2,2,0.07869,9.397999800000001,31.646,0.8899974861023373,2.1499939271011517,1.489995791339868,137.32661210559064,1.3151104,1.5838400000000001,0.8843648,90.910215216,0.6591518618430616,0.6767473560412398,1.3574565152421656,1.6848203267925952,1.5105740513242285,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.65954Co0.0Fe0.0Y0.13661Zr0.86339O3,01344,14,2,3,0.083520003,13.39599,31.646,0.8900001575131345,2.1500003805092573,1.4900002637017646,137.32702430427665,1.3149729000000001,1.5841525,0.8845898,90.9073175285,0.659539883273939,0.6768201515887776,1.3571928084633627,1.6843968398705984,1.5106267354245029,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64165Co0.0Fe0.0Y0.14136Zr0.85864O3,01344,15,2,4,0.08845999800000001,17.393998999999997,31.646,0.8900043996546021,2.150010628379095,1.4900073657138844,137.3276788667051,1.3144504000000001,1.58534,0.8854447999999999,90.89630631600001,0.6416468280624494,0.6770924179829091,1.3561826664179892,1.682778379537476,1.5108169345109244,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64231Co0.0Fe0.0Y0.1489Zr0.8511O3,01344,16,2,5,0.09137999999999999,21.391991,31.646,0.8899959008552002,2.1499900975715507,1.4899931373867958,137.32636750195738,1.3136210000000001,1.587225,0.886802,90.878827465,0.6423129583526103,0.6775134539225546,1.354559118947566,1.6801869384448793,1.5110930822126378,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64026Co0.0Fe0.0Y0.15103Zr0.84897O3,01344,17,2,6,0.091980003,25.389999,31.646,0.8899990230121033,2.149997639860699,1.4899983643685775,137.32684925076754,1.3133867000000001,1.5877575000000002,0.8871853999999999,90.8738898055,0.640260702839278,0.677636695279542,1.3541095789884152,1.6794667319464203,1.5111804891888323,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64584Co0.0Fe0.0Y0.14491Zr0.85509O3,01344,18,2,7,0.09068000300000001,29.38802,31.646,0.8900058061887575,2.150014026186324,1.490009720473313,137.32789589492526,1.3140599000000002,1.5862275000000001,0.8860838,90.8880768835,0.6458357866915911,0.6772947003319691,1.3554260193990608,1.6815675001318307,1.5109561188202016,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64037Co0.0Fe0.0Y0.14366Zr0.85634O3,01344,19,2,8,0.09019000099999999,33.386009,31.646,0.890006437388733,2.1500155509952537,1.490010777201362,137.3279932890815,1.3141973999999998,1.585915,0.8858588000000001,90.89097457100002,0.6403653682238131,0.677224317586333,1.3556940636763344,1.6819957957197715,1.5109090197047774,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64152Co0.0Fe0.0Y0.14894Zr0.85106O3,01344,20,2,9,0.086649999,37.384009999999996,31.646,0.8900049567319749,2.1500119741278043,1.4900082983490366,137.32776482374373,1.3136166,1.5872350000000002,0.8868092,90.87873473900001,0.641516427162936,0.6775226171258607,1.3545643676757406,1.680190393095873,1.5111099996951258,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64216Co0.0Fe0.0Y0.14024Zr0.85976O3,01344,21,2,10,0.081019998,41.381989000000004,31.646,0.8900021172585123,2.1500051147256194,1.4900035446238014,137.32732669298844,1.3145736000000001,1.58506,0.8852432,90.898902644,0.6421584723421441,0.6770272256026686,1.3564187568455577,1.6831572890069095,1.5107699069902143,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.63318Co0.0Fe0.0Y0.13072Zr0.86928O3,01344,22,2,11,0.075170003,45.37999,31.646,0.8899993648706176,2.149998465698683,1.4899989366935058,137.3269019995363,1.3156208000000003,1.58268,0.8835296,90.920971432,0.6331804518556284,0.6764862374254172,1.3584543089561267,1.6864165464218808,1.510398534426608,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.65572Co0.0Fe0.0Y0.13902Zr0.86098O3,01344,23,3,1,0.072810002,5.4000001,19.15,0.8899957384949705,2.149989705353019,1.4899928655702315,137.32634244977396,1.3147077999999999,1.584755,0.8850236,90.901730787,0.6557231397387168,0.6769532655811205,1.35667008802813,1.6835628626968042,1.510712076226091,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64735Co0.0Fe0.0Y0.1438Zr0.8562O3,01344,24,3,2,0.07783999999999999,9.397999800000001,19.15,0.8900042610460513,2.1500102935382137,1.4900071336613667,137.3276574794057,1.314182,1.58595,0.885884,90.89065003,0.6473469007022976,0.6772305974713178,1.355660830125927,1.681943836508354,1.510910720014417,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.63308Co0.0Fe0.0Y0.14574Zr0.85426O3,01344,25,3,3,0.081780002,13.39599,19.15,0.8899949792874196,2.1499878713123057,1.4899915945373654,137.32622530404885,1.3139686000000002,1.586435,0.8862331999999999,90.886152819,0.6330835713827543,0.6773335217351613,1.3552322479725332,1.6812635709623218,1.5109697247009053,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.66288Co0.0Fe0.0Y0.14744Zr0.85256O3,01344,26,3,4,0.08577000300000001,17.393998999999997,19.15,0.8900056274037484,2.150013594289954,1.4900094211590844,137.32786830839837,1.3137816,1.5868600000000002,0.8865392,90.882211964,0.6628758086856061,0.6774380364314346,1.3548854935469756,1.6807033700924725,1.511053322104399,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64395Co0.0Fe0.0Y0.14625Zr0.85375O3,01344,27,3,5,0.08918,21.391991,19.15,0.8899950941258779,2.1499881487310533,1.489991786795009,137.32624302362296,1.3139125,1.5865625,0.886325,90.8849705625,0.6439535496124212,0.6773625291835474,1.3551235130863444,1.6810896531125816,1.5109895747744795,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.63428Co0.0Fe0.0Y0.14767Zr0.85233O3,01344,28,3,6,0.09065,25.389999,19.15,0.89000196241826,2.150004740673325,1.4900032853968623,137.32730280113753,1.3137563,1.5869175,0.8865806,90.8816787895,0.6342786014383041,0.6774482926690893,1.3548308218123029,1.6806179668231656,1.5110559645274029,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64084Co0.0Fe0.0Y0.1458Zr0.8542O3,01344,29,3,7,0.089309998,29.389999,19.15,0.8899941656555399,2.1499859057970907,1.4899902323896117,137.3260997606498,1.3139619999999999,1.58645,0.8862439999999999,90.88601373,0.6408442010177685,0.6773363047451448,1.3552181952138995,1.681241545657417,1.5109706557118006,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64393Co0.0Fe0.0Y0.13916Zr0.86084O3,01344,30,3,8,0.087630004,33.386009,19.15,0.8900035415105928,2.150008555334578,1.4900059290458239,137.32754645508447,1.3146924000000002,1.5847900000000001,0.8850488000000001,90.90140624600001,0.6439274376675939,0.6769671304942454,1.356652020352588,1.6835296867763945,1.510730715028156,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64339Co0.0Fe0.0Y0.13916Zr0.86084O3,01344,31,3,9,0.08440999699999999,37.384009999999996,19.15,0.8899938466851065,2.1499851352505384,1.4899896983829313,137.32605054351194,1.3146924000000002,1.5847900000000001,0.8850488000000001,90.90140624600001,0.643394448324316,0.6769597562784316,1.3566372423163562,1.6835113480555322,1.5107142586097757,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.63854Co0.0Fe0.0Y0.13702Zr0.86298O3,01344,32,3,10,0.079350002,41.381989000000004,19.15,0.8899955922176562,2.1499893519864726,1.4899926206789975,137.32631987918435,1.3149278,1.584255,0.8846636,90.90636708699999,0.638543162426154,0.6768398935802074,1.3570980378704645,1.6842476854241517,1.5106347803752749,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.629Co0.0Fe0.0Y0.13687Zr0.86313O3,01344,33,3,11,0.07483000299999999,45.37999,19.15,0.8900063303544792,2.1500152924293596,1.4900105980091842,137.32797677369615,1.3149443,1.5842175,0.8846365999999999,90.9067148095,0.6289955261071393,0.6768395667820144,1.3571465360213226,1.6843194120717868,1.5106472284415342,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.66359Co0.0Fe0.0Y0.12608Zr0.87392O3,01344,34,4,1,0.061330002,5.4000001,6.650000099999999,0.8900027897419237,2.1500067392641977,1.490004670466816,137.32743045717882,1.3161312,1.58152,0.8826944,90.931727648,0.6635879199561344,0.6762264960681151,1.3594559280086231,1.6880187191250062,1.510225682599788,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.62288Co0.0Fe0.0Y0.1468Zr0.8532O3,01344,35,4,2,0.066579998,9.3999796,6.650000099999999,0.8899999872530219,2.149999969206738,1.4899999786595535,137.32699803314128,1.313852,1.5867,0.886424,90.88369558000001,0.6228800089211661,0.677397444501376,1.355013530728391,1.6809111425904009,1.5110190794591944,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.62909Co0.0Fe0.0Y0.1476Zr0.8524O3,01344,36,4,3,0.07103999700000001,13.39599,6.650000099999999,0.8900024620713892,2.1500059477005466,1.4900041218947977,137.32737989761534,1.3137640000000002,1.5869,0.886568,90.88184106000001,0.6290882597076343,0.6774447024514213,1.3548465232217195,1.6806427954706211,1.511054114836341,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.60537Co0.0Fe0.0Y0.14595Zr0.85405O3,01344,37,4,4,0.07418,17.393998999999997,6.650000099999999,0.8900010061236455,2.150002430523413,1.4900016844092492,137.3271552448785,1.3139455,1.5864875,0.886271,90.8856660075,0.6053693156445138,0.6773500165141139,1.355196577674525,1.6812032486781685,1.5109880499037778,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.65062Co0.0Fe0.0Y0.13702Zr0.86298O3,01344,38,4,5,0.07463,21.393998999999997,6.650000099999999,0.8899982418512422,2.1499957527867086,1.4899970565824168,137.32672871764666,1.3149278,1.584255,0.8846636,90.90636708699999,0.6506212852685443,0.6768419086213268,1.357102078129284,1.684252699650372,1.5106392777331104,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.66307Co0.0Fe0.0Y0.13996Zr0.86004O3,01344,39,4,6,0.074380003,25.389999,6.650000099999999,0.890004446615577,2.1500107418241465,1.4900074443339435,137.3276861127835,1.3146044000000001,1.58499,0.8851928,90.89955172600001,0.6630666871880228,0.6770131353702885,1.3564822123951235,1.6832575280028752,1.510763073141797,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.65928Co0.0Fe0.0Y0.13388Zr0.86612O3,01344,40,4,7,0.074929997,29.389999,6.650000099999999,0.8899961642074149,2.1499907337594855,1.4899935782798295,137.3264081372041,1.3152732,1.5834700000000002,0.8840984,90.913646078,0.6592828414294771,0.6766625855429996,1.3577716873445567,1.6853255002834862,1.5105148023585366,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.64833Co0.0Fe0.0Y0.13316Zr0.86684O3,01344,41,4,8,0.073349997,33.386009,6.650000099999999,0.8900031206061715,2.1500075385429986,1.490005224385613,137.32748150953225,1.3153524,1.5832900000000003,0.8839688,90.91531514600001,0.6483277267690951,0.6766271309545422,1.357936662609502,1.6855857631916569,1.5104988778733197,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.63272Co0.0Fe0.0Y0.1438Zr0.8562O3,01344,42,4,9,0.071390003,37.384009999999996,6.650000099999999,0.8899993643074224,2.149998464338155,1.4899989357506287,137.3269019126353,1.314182,1.58595,0.885884,90.89065003,0.6327204519277471,0.6772268713978904,1.3556533713787668,1.681934582575855,1.5109024070936694,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.63605Co0.0Fe0.0Y0.13631Zr0.86369O3,01344,43,4,10,0.068120003,41.381989000000004,6.650000099999999,0.8900012539619129,2.1500030292338344,1.4900020993294945,137.32719348632315,1.3150059,1.5840775,0.8845357999999999,90.90801297349999,0.6360491038411787,0.6768040006222883,1.3572587384353572,1.684501745807795,1.510617040176145,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.6215Co0.0Fe0.0Y0.13147Zr0.86853O3,01344,44,4,11,0.064139999,45.37999,6.650000099999999,0.8900002818757838,2.1500006809358823,1.4900004719044022,137.32704349343345,1.3155383,1.5828675000000003,0.8836646,90.9192328195,0.6214998031620852,0.6765293582678542,1.3582947915323815,1.6861606450053586,1.510428973439161,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.8,800,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
