FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.68702Co0.0Fe0.0Y0.14217Zr0.85783O3,01343,12,2,1,4.1853962,0.08437000199999999,0.46728444,,1989.8983,,15.794364000000002,30.161146000000002,,5.4000001,31.64201,0.890000802922402,2.150001939644005,1.4900013442184032,137.32712389092663,1.3143612999999998,1.5855425,0.8855906,90.8944286145,0.6870193801985944,0.6771355813066028,1.3560039794858887,1.682494534402695,1.5108420393218625,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68716Co0.0Fe0.0Y0.1382Zr0.8618O3,01343,13,2,2,4.1880673999999996,0.08997000000000001,0.47294468,0.69162053,1623.6691,327.52727999999996,14.252647,30.141453000000002,43.050971999999994,9.397999800000001,31.64201,0.8899989784475756,2.1499975322048175,1.489998289760548,137.3268423744609,1.3147980000000001,1.5845500000000001,0.884876,90.90363167000001,0.6871607887312019,0.6769092883070825,1.3568505457100233,1.6838498159748347,1.5106859852749037,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.69231Co0.0Fe0.0Y0.13998Zr0.86002O3,01343,14,2,3,4.188261,0.09628000099999999,0.86063427,,312.53463999999997,,,30.140028000000004,,13.39599,31.64201,0.8899954600082886,2.1499890326042923,1.489992399339719,137.32629947927893,1.3146022000000002,1.5849950000000002,0.8851964,90.899505363,0.6923135315704438,0.6770074323687336,1.3564642365460409,1.68323368615114,1.5107485891246293,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.69342Co0.0Fe0.0Y0.14406Zr0.85594O3,01343,15,2,4,,0.10041,,,,,,,,17.393998999999997,31.64201,0.8899996702562573,2.1499992034280373,1.4899994479571048,137.3269491205405,1.3141534000000001,1.5860150000000002,0.8859308,90.89004731100002,0.6934202569112257,0.6772418427378852,1.3555982783441751,1.6818463111984647,1.5109129457337231,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68458Co0.0Fe0.0Y0.14566Zr0.85434O3,01343,16,2,5,,0.10361,,,,,,,,21.393998999999997,31.64201,0.889998163956481,2.149995564613971,1.4899969261743333,137.32671669848503,1.3139774000000002,1.5864150000000001,0.8862188,90.886338271,0.6845814122710845,0.6773314091676774,1.3552541829306775,1.6812969056561804,1.5109720482853166,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.69471Co0.0Fe0.0Y0.14281Zr0.85719O3,01343,17,2,6,,0.10382000000000001,,,,,,,,25.389999,31.64201,0.8899962115002852,2.149990848006307,1.4899936574555337,137.326415434494,1.3142909,1.5857025,0.8857058,90.8929449985,0.6947129572133037,0.6771683586185411,1.355860161667341,1.682267020782221,1.5108589059003457,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68984Co0.0Fe0.0Y0.14263Zr0.85737O3,01343,18,2,7,,0.10303,,,,,,,,29.38802,31.64201,0.8899993623430033,2.149998459592648,1.4899989324618819,137.32690160952538,1.3143107,1.5856575,0.8856733999999999,90.8933622655,0.6898404942490088,0.6771605544587008,1.355903440429379,1.6823345179632605,1.5108573188039052,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68582Co0.0Fe0.0Y0.14359Zr0.85641O3,01343,19,2,8,,0.10062,,,,,,,,33.386009,31.64201,0.8899960597866516,2.1499904815070794,1.489993403463046,137.32639202508034,1.3142051000000001,1.5858975,0.8858462,90.8911368415,0.6858230362798676,0.6772124532058592,1.3556932156757164,1.6820001073132627,1.5108887048531057,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68572Co0.0Fe0.0Y0.14308Zr0.85692O3,01343,20,2,9,,0.09561,,,,,,,,37.38599,31.64201,0.8900058197259395,2.1500140588885057,1.4900097431366852,137.32789798371246,1.3142612,1.5857700000000001,0.8857544,90.892319098,0.6857155160939593,0.677190972179609,1.35581708500508,1.682192877773664,1.5108856209912047,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68137Co0.0Fe0.0Y0.13795Zr0.86205O3,01343,21,2,10,4.2055354000000005,0.08964999800000001,0.47136536,0.68544024,1619.8298,317.39682,12.199289,30.013309000000003,42.878857,41.381989000000004,31.64201,0.8899999510529228,2.1499998817570605,1.4899999180548933,137.32699244746598,1.3148255,1.5844875,0.8848309999999999,90.90421120750001,0.6813700374731144,0.6768958702526859,1.356905549432899,1.6839372920420888,1.510678005158642,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.69231Co0.0Fe0.0Y0.14287Zr0.85713O3,01343,22,2,11,4.2094445,0.084789999,0.48460299,,1833.7133,,14.667435999999999,29.984783,,45.37999,31.64201,0.8899941824646856,2.149985946403454,1.4899902605307658,137.32610235430099,1.3142843,1.5857175,0.8857165999999999,90.8928059095,0.6923145253530336,0.6771702153519491,1.3558442448944745,1.682242672803881,1.5108577733977495,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.65263Co0.0Fe0.0Y0.14081Zr0.85919O3,01343,23,3,1,4.1883526,0.085079998,0.51708472,,1719.0593,,14.634595000000001,30.139353000000003,,5.4000001,19.14801,0.8900035364029963,2.150008542996002,1.4900059204949039,137.32754566698233,1.3145109,1.5852025,0.8853458,90.8975812985,0.6526274067938014,0.677060598282598,1.356298985773743,1.6829649166403726,1.5107942775287964,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.66914Co0.0Fe0.0Y0.13649Zr0.86351O3,01343,24,3,2,4.1889625,0.09003,0.49086937,,1905.1018,,15.539773,30.134860999999997,,9.397999800000001,19.14801,0.8900005543742178,2.150001339218616,1.4900009281096454,137.3270855399418,1.3149861,1.5841225,0.8845682,90.9075957065,0.6691395831980528,0.6768136593795309,1.3572191160838987,1.6844387217510706,1.5106227864975066,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.67874Co0.0Fe0.0Y0.13802Zr0.86198O3,01343,25,3,3,4.1904974,0.09432999800000001,0.49345276,,2084.9048,,15.675675,30.123559999999998,,13.39599,19.14801,0.8899954404095681,2.149988985259069,1.489992366528378,137.32629645519634,1.3148178000000001,1.584505,0.8848436,90.904048937,0.6787434772946795,0.6768964037523435,1.356883686235808,1.683904778797494,1.5106730454918322,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.67771Co0.0Fe0.0Y0.1424Zr0.8576O3,01343,26,3,4,4.1932526,0.09937000300000001,0.45464495,,2325.8599,,16.145966,30.1033,,17.393998999999997,19.14801,0.8900033418180496,2.1500080729312434,1.4900055947290942,137.32751564252504,1.314336,1.5856,0.885632,90.89389544000001,0.6777074553089815,0.6771505473623561,1.3559586736448308,1.682420683454408,1.5108552117581575,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68706Co0.0Fe0.0Y0.13952Zr0.86048O3,01343,27,3,5,,0.1013,,,,,,,,21.391991,19.14801,0.8899994288230035,2.1499986201904018,1.4899990437598598,137.32691186738944,1.3146528000000002,1.58488,0.8851136000000001,90.90057171200002,0.6870604409360889,0.6769843937676955,1.3565687119468992,1.683398654997347,1.5107376035266515,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.69367Co0.0Fe0.0Y0.149Zr0.851O3,01343,28,3,6,,0.10199,,,,,,,,25.389999,19.14801,0.8900037293307395,2.150009009057404,1.4900062434862942,137.32757543573308,1.3136100000000002,1.58725,0.8868199999999999,90.87859565,0.6936670933550403,0.6775250868452123,1.354549698571368,1.680167614043768,1.5111102284703173,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.70098Co0.0Fe0.0Y0.1429Zr0.8571O3,01343,29,3,7,,0.1024,,,,,,,,29.389999,19.14801,0.8899956684127889,2.1499895360533663,1.4899927482416353,137.32633163609333,1.3142809999999998,1.585725,0.8857219999999999,90.892736365,0.7009834116525631,0.6771730462608749,1.3558400958888623,1.6822352253208517,1.5108614519495693,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68057Co0.0Fe0.0Y0.14496Zr0.85504O3,01343,30,3,8,4.2037163,0.09866999800000001,0.48213670000000003,0.59709239,1455.9070000000002,394.86316,11.456564,30.026602,42.939156,33.386009,19.14801,0.8900051488382746,2.1500124382048207,1.4900086199652012,137.32779446574577,1.3140544,1.58624,0.8860928000000001,90.88796097600002,0.6805660627813568,0.6772970349159628,1.3554143371777414,1.6815491785569197,1.510956929730316,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68729Co0.0Fe0.0Y0.13931Zr0.86069O3,01343,31,3,9,4.203732,0.09442000099999999,0.47756526,,2138.0315,,15.291895000000002,30.026484999999997,,37.384009999999996,19.14801,0.890000358978813,2.1500008671960087,1.4900006009870015,137.32705539043084,1.3146759,1.5848275,0.8850758,90.9010585235,0.6872897227837653,0.6769732060797745,1.356615068325107,1.6834723093626576,1.5107310918159294,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68039Co0.0Fe0.0Y0.1352Zr0.8648O3,01343,32,3,10,4.2076058,0.088760003,0.49866000000000005,,1817.7102,,15.134115,29.998194,,41.381989000000004,19.14801,0.8899939903703832,2.14998548235542,1.4899899389346865,137.32607271415011,1.315128,1.5838,0.8843359999999999,90.91058612,0.6803945942915787,0.6767356412230469,1.3574854668237277,1.6848685781588522,1.5105619551597949,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68831Co0.0Fe0.0Y0.13416Zr0.86584O3,01343,33,3,11,4.210382900000001,0.083059996,0.51626539,,1622.8069,,15.176943,29.977943,,45.37999,19.14801,0.8900007532817992,2.1500018197256945,1.4900012611122255,137.3271162313816,1.3152424,1.58354,0.8841488,90.91299699600002,0.6883094174258917,0.6766819205963852,1.3577186681269147,1.685238119547553,1.5105333755241148,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.62014Co0.0Fe0.0Y0.15303Zr0.84697O3,01343,34,4,1,4.1909885000000004,0.074199997,0.50554341,,1379.9229999999998,,13.797554000000002,30.119946999999996,,5.4000001,6.650000099999999,0.8900050339709689,2.1500121607163853,1.4900084276592624,137.3277767417205,1.3131667,1.5882575,0.8875454,90.8692535055,0.6201364924167422,0.6777547998825807,1.3536924338253622,1.6787968566557412,1.511267798996594,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.70438Co0.0Fe0.0Y0.16662Zr0.83338O3,01343,35,4,2,4.1920662,0.079640001,0.50969517,,1433.3574,,14.236335,30.11202,,9.397999800000001,6.650000099999999,0.890002180333919,2.150005267098793,1.4900036502219542,137.3273364255237,1.3116718,1.591655,0.8899916,90.837749847,0.7043782744046703,0.6785250550739285,1.3507985506273614,1.6741772059668363,1.5117870781346645,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.72969Co0.0Fe0.0Y0.12104Zr0.87896O3,01343,36,4,3,4.1955656999999995,0.078890003,0.51349568,,1545.4235,,15.048735999999998,30.086313,,13.39599,6.650000099999999,0.8900006308835074,2.150001524044428,1.4900010561982315,137.3270973453252,1.3166856,1.58026,0.8817872,90.943411124,0.7296894827538649,0.6759401263927451,1.3605365724908736,1.6897512871566196,1.5100280014577607,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.67365Co0.0Fe0.0Y0.1263Zr0.8737O3,01343,37,4,4,4.1959667000000005,0.081540003,0.52330083,,1667.4135,,15.775448,30.083368,,17.393998999999997,6.650000099999999,0.8900059037349486,2.1500142618316174,1.4900098837809812,137.32791094630255,1.3161070000000001,1.581575,0.882734,90.931217655,0.6736455314329585,0.6762412962889404,1.359413408679081,1.6879488994204157,1.5102394368822285,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.68092Co0.0Fe0.0Y0.13409Zr0.86591O3,01343,38,4,5,4.1989894,0.084150001,0.51628852,,1616.631,,15.278441,30.061199,,21.391991,6.650000099999999,0.8900034422279232,2.150008315494421,1.4900057628310173,137.32753113576854,1.3152501,1.5835225,0.8841361999999999,90.91315926649999,0.6809173664350875,0.6766800034669628,1.3577377747991715,1.685267227867174,1.5105352431237256,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.67144Co0.0Fe0.0Y0.13031Zr0.86969O3,01343,39,4,6,4.2010093,0.08481000400000001,0.49682838,,1720.9104,,15.2275,30.046408000000003,,25.389999,6.650000099999999,0.8900033644779862,2.1500081276715397,1.4900056326653925,137.32751913895328,1.3156659,1.5825775,0.8834558,90.9219218735,0.6714374617566751,0.6764660879923895,1.358548398212119,1.6865650015149514,1.5103895332306938,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
Ba0.6808Co0.0Fe0.0Y0.13243Zr0.86757O3,01343,40,4,7,4.202527,0.083920002,0.50054252,,1703.5413,,16.281269,30.035299,,29.38802,6.650000099999999,0.8900009992452739,2.150002413907122,1.490001672893773,137.32715418354576,1.3154327,1.5831075000000001,0.8838374,90.9170073955,0.680799235634361,0.6765842138828341,1.358089967931503,1.6858323407606117,1.5104671624986072,3_Nov_2017,Pulsed Laser Deposition,BZY82,600.0,19.6,700,N,20.0,20,50.0,EXG,0,0,0,1800,0,0,0,1800.0,0,0,0,4deg/s,0,0,0
