FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.78758Co0.0Fe0.0Y0.20377Zr0.79623O3,01329,1,1,1,4.1839061,0.20439000000000002,0.52787256,0.49798471,0.75664055,5639.7876,485.11715999999996,515.0885599999999,20.134552,30.172146,37.199409,43.144496999999994,5.402,44.144001,0.8899990876408131,2.1499977959862338,1.489998472567204,137.32685922297748,1.3075853000000002,1.6009425000000002,0.8966786,90.7516305745,0.7875808073669494,0.6806432342431603,1.3429575365675117,1.6616862190836315,1.5132164386869376,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.78822Co0.0Fe0.0Y0.20125Zr0.79875O3,01329,2,1,2,4.1906199,0.21258000000000002,0.60335672,,0.81649423,2949.3284,,671.64996,14.659229999999999,30.122658,,43.048374,9.397999800000001,44.144001,0.8900033612322562,2.1500081198307313,1.49000562723153,137.32751863813712,1.3078625,1.6003125,0.896225,90.7574723125,0.7882170231679966,0.6805022402831002,1.34349267398132,1.6625352196507908,1.513126303972913,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.79762Co0.0Fe0.0Y0.20234Zr0.79766O3,01329,3,1,3,,0.21586999,,,,,,,,,,,13.39599,44.144001,0.8900032595436639,2.1500078741785136,1.4900054569888304,137.32750294758733,1.3077426,1.6005850000000001,0.8964212,90.754945529,0.7976170788003423,0.6805645541742418,1.3432637905381553,1.662171150112057,1.513168259284619,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.80491Co0.0Fe0.0Y0.19857Zr0.80143O3,01329,4,1,4,,0.2146,,,,,,,,,,,17.393998999999997,44.144001,0.8900030402598124,2.1500073444478613,1.490005089873169,137.32746911208903,1.3081573,1.5996425,0.8957425999999999,90.76368495450001,0.8049072504189144,0.6803486402283673,1.344054902547201,1.6634299740496534,1.513022187022613,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.80362Co0.0Fe0.0Y0.19907Zr0.80093O3,01329,5,1,5,,0.21014000000000002,,,,,,,,,,,21.391991,44.144001,0.8900026152937316,2.1500063178444075,1.4900043784131012,137.32740353982277,1.3081023,1.5997675,0.8958326,90.7625258795,0.8036176385436262,0.680376921051,1.3439492412768776,1.663262063038453,1.5130407864821234,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.80588Co0.0Fe0.0Y0.19928Zr0.80072O3,01329,6,1,6,,0.20218,,,,,,,,,,,25.389999,44.144001,0.8899968311864832,2.149992345001055,1.4899946949077079,137.32651105207435,1.3080792,1.5998200000000002,0.8958704,90.762039068,0.8058828693174486,0.6803845143218263,1.3438964039711059,1.6631810749721254,1.5130390685602346,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.81652Co0.0Fe0.0Y0.20275Zr0.79725O3,01329,7,1,7,,0.1892,,,,,,,,,,,29.38802,44.144001,0.890003561137706,2.150008602748391,1.4900059619046988,137.32754948354804,1.3076975,1.6006875000000003,0.896495,90.7539950875,0.8165167328892977,0.6805882561813462,1.3431782298221173,1.662034882408378,1.513184619047838,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.83119Co0.0Fe0.0Y0.20514Zr0.79486O3,01329,8,1,8,,0.17281,,,,,,,,,,,33.386009,44.144001,0.8899986435397618,2.1499967231578516,1.4899977290721855,137.32679069818525,1.3074346000000001,1.601285,0.8969252,90.748454709,0.8311912668291054,0.6807213481575,1.3426696204347455,1.661228527275391,1.5132686406456883,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.84523Co0.0Fe0.0Y0.20541Zr0.79459O3,01329,9,1,9,,0.15628999,,,,,,,,,,,37.384009999999996,44.144001,0.8899993496236408,2.1499984288660983,1.4899989111676681,137.32689964692776,1.3074049,1.6013525,0.8969738,90.7478288085,0.8452306176606875,0.6807373520044485,1.3426140895687229,1.6611398361553795,1.5132802784375252,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.86104Co0.0Fe0.0Y0.20533Zr0.79467O3,01329,10,1,10,4.1920457,0.13952,0.50626284,,0.74619025,2873.0146,,400.40213,16.307014000000002,30.112171000000004,,43.063976000000004,41.381989000000004,44.144001,0.8900021701556395,2.1500052425108147,1.4900036331819133,137.32733485501518,1.3074137000000001,1.6013325,0.8969594000000001,90.74801426050001,0.8610379004648815,0.6807349274033456,1.342635113263994,1.6611717689584535,1.5132819816949956,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.87454Co0.0Fe0.0Y0.20523Zr0.79477O3,01329,11,1,11,4.1892061,0.12367,0.51030558,0.35974512,0.70902163,3283.2026,404.37701,373.62939,19.869806,30.133065999999996,37.120739,43.143276,45.37999,44.144001,0.890002789706166,2.1500067391778166,1.490004670406952,137.3274304516614,1.3074246999999999,1.6013074999999999,0.8969414,90.74824607549999,0.8745372587618166,0.6807296739201624,1.3426570094612165,1.6612062620890864,1.513279169466359,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.75564Co0.0Fe0.0Y0.2032Zr0.7968O3,01329,12,2,1,4.1825318,0.24516999999999997,0.50845236,0.48056284,0.72587687,5467.1851,705.25909,557.03455,15.838856,30.182295,37.201595000000005,43.147141,5.4000001,31.643998999999997,0.8899946814870735,2.1499871519069753,1.489991095972741,137.32617935345544,1.307648,1.6008,0.8965759999999999,90.75295191999999,0.755644515623735,0.680607228770337,1.3430704347244973,1.6618681472320707,1.5131869151155593,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.75442Co0.0Fe0.0Y0.20095Zr0.79905O3,01329,13,2,2,4.182765,0.2586,0.50978178,0.52205467,0.73534763,5672.2612,669.9245,517.8949,15.935908,30.180573,37.206074,43.154942,9.397999800000001,31.643998999999997,0.8900047850887934,2.1500115594841636,1.4900080109913507,137.3277383392008,1.3078955,1.6002375,0.896171,90.7581677575,0.7544159438794622,0.6804861589391457,1.343557790318102,1.6626380579056348,1.5131171301973803,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.75886Co0.0Fe0.0Y0.19893Zr0.80107O3,01329,14,2,3,4.1838474,0.26458001,0.51752162,0.569125,0.84210664,5729.1895,621.24506,475.75568,16.30542,30.172579,37.207905,43.162079,13.39599,31.643998999999997,0.8900008940722607,2.1500021598374834,1.490001496817605,137.32713795534983,1.3081177,1.5997325,0.8958074,90.7628504205,0.7588592376685459,0.6803675954176454,1.3439760458936,1.663305635583726,1.5130324501612684,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.76244Co0.0Fe0.0Y0.19812Zr0.80188O3,01329,15,2,4,4.1855869,0.26646,0.50186503,0.64464515,0.74460781,5854.8008,443.77954000000005,613.32513,16.39716,30.159740000000003,37.181019,43.137314,17.393998999999997,31.643998999999997,0.890003545730336,2.15000856552834,1.4900059361103377,137.32754710619085,1.3082068,1.5995300000000001,0.8956616000000001,90.76472812200001,0.7624369624765538,0.6803232835438067,1.3441501975757502,1.663581352723325,1.5130056570169432,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
Ba0.75641Co0.0Fe0.0Y0.20249Zr0.79751O3,01329,16,2,5,4.1876416,0.26210001,0.49906591,,0.72351044,5525.981,,698.59308,16.394642,30.14459,,43.104095,21.391991,31.643998999999997,0.8899981168205411,2.149995450746251,1.4899968472613554,137.3267094254095,1.3077261,1.6006225,0.8964482,90.75459780650002,0.7564116005154928,0.6805692085066904,1.3432245584116498,1.6621114831413073,1.5131653133233751,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.3,850,Y,120.0,10,50.0,EXG,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
