Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
94	-20	30.5	0.46149203	0.080845498	0	0.24807638	0.20958608	92792.156	265
95	-24	30.5	0.4623372	0.080305547	0	0.25938734	0.19796991	63226.121	265
96	-28	30.5	0.46274281	0.079211213	0	0.2695612	0.18848479	75061.445	265
97	-32	30.5	0.4630641	0.078108668	0	0.28094754	0.17787972	73922.133	265
98	-36	30.5	0.46615261	0.073352247	0	0.29067823	0.16981693	210302.92	265
99	-40	30.5	0.46335876	0.071898133	0	0.29947376	0.16526933	271496.44	265
100	0	34.5	0.46873498	0.06668251	0	0.22365952	0.24092299	359157.88	265
101	-4	34.5	0.4642868	0.068590477	0	0.23228741	0.23483531	384608.31	265
102	-8	34.5	0.46232617	0.071105108	0	0.23945242	0.2271163	123904.41	265
103	-12	34.5	0.46058351	0.07424733	0	0.24755108	0.21761809	99893.219	265
104	-16	34.5	0.4589251	0.074776329	0	0.25772849	0.20857008	98488.93	265
105	-20	34.5	0.4596585	0.075105645	0	0.26676995	0.1984659	101013.92	265
106	-24	34.5	0.45913109	0.076092929	0	0.27694187	0.18783411	82866.734	265
107	-28	34.5	0.45900017	0.075793669	0	0.28559002	0.17961612	60566.137	265
108	-32	34.5	0.45870864	0.075883992	0	0.29552054	0.16988681	116722.7	265
109	-36	34.5	0.46075383	0.072581097	0	0.30341077	0.16325432	267915.03	265
110	-40	34.5	0.45827356	0.071004547	0	0.3113606	0.1593613	253212.38	265
111	0	38.25	0.47089007	0.061701946	0	0.23618214	0.23122583	241529.67	265
112	-4	38.25	0.4663552	0.062010814	0	0.24695845	0.22467552	311227.81	265
113	-8	38.25	0.46242857	0.065151207	0	0.2555314	0.2168888	287543.94	265
114	-12	38.25	0.46030006	0.068576872	0	0.26441354	0.20670953	208026.66	265
115	-16	38.25	0.45773086	0.068495773	0	0.2754629	0.19831045	161229.17	265
116	-20	38.25	0.45793957	0.069724523	0	0.28429517	0.18804073	118003.05	265
117	-24	38.25	0.45612538	0.072143592	0	0.29339924	0.17833179	123361.86	265
118	-28	38.25	0.45549145	0.072589718	0	0.30061704	0.17130177	172947.22	265
119	-32	38.25	0.4546254	0.073798366	0	0.30918276	0.16239347	217426.48	265
120	-36	38.25	0.4556925	0.071858145	0	0.31534749	0.15710188	223756.8	265
121	-40	38.25	0.45350617	0.070166811	0	0.32250446	0.15382254	335742	265
122	0	42	0.4730452	0.056721382	0	0.24870476	0.22152866	374247.31	265
123	-4	42	0.46842363	0.055431146	0	0.26162949	0.21451572	379378.72	265
124	-8	42	0.46253097	0.059197303	0	0.27161041	0.2066613	263867.06	265
125	-12	42	0.46001661	0.062906407	0	0.28127596	0.195801	298231.38	265
126	-16	42	0.45653668	0.062215216	0	0.29319727	0.18805082	277779.62	265
127	-20	42	0.45622063	0.064343415	0	0.3018204	0.17761557	272222.19	265
128	-24	42	0.45311964	0.068194263	0	0.30985662	0.1688295	279521.06	265
129	-28	42	0.45198277	0.069385767	0	0.31564406	0.1629874	293079.19	265
130	-32	42	0.45054215	0.071712747	0	0.32284498	0.15490012	258736.11	265
131	-36	42	0.45063114	0.071135186	0	0.32728425	0.15094943	317724	265
132	-40	42	0.44873881	0.069329061	0	0.33364835	0.14828376	432966.41	265
