FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.81009Co0.04017Fe0.0176Y0.08432Zr0.85791O3,01232,1,1,1,4.131135899999999,0.12542999999999999,0.50609106,0.34881714,,2388.1824,628.3269,,11.427453,30.5669,37.687244,,5.4000001,44.141998,0.8900017756158193,2.1500042894090017,1.4900029726601918,137.32727397752092,1.3516183000000002,1.560406,0.87136335,89.10874155515,0.8100883838137647,0.6584712382303637,1.3778492837178284,1.7099674580761193,1.5411201143776465,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.80527Co0.03719Fe0.02103Y0.08997Zr0.85181O3,01232,2,1,2,4.129921899999999,0.13060001,0.49810314,0.41248921,,2534.8164,506.44937000000004,,11.274536,30.576105,37.682404,,9.397999800000001,44.141998,0.8899993855111775,2.1499985155607098,1.48999897124905,137.32690518437468,1.3510728,1.5618999999999998,0.8726277916666667,89.07052063655,0.8052705559884896,0.6587353290741828,1.3765276365712977,1.7074851219249405,1.5417772816747488,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.80271Co0.0372Fe0.02187Y0.0954Zr0.84554O3,01232,3,1,3,4.1281953,0.13547,0.50159442,0.39758793,,2602.1162,572.43628,,11.718488,30.589205,37.699062,,13.39599,44.141998,0.8900039880341178,2.150009634015004,1.4900066765964444,137.32761535366438,1.3509143,1.563145,0.8736065749999999,89.028804054,0.8027064031230087,0.6588160241061316,1.3754383848043552,1.7055808864493087,1.5425076952664551,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.79865Co0.03612Fe0.02488Y0.10556Zr0.83344O3,01232,4,1,4,4.1277661,0.13778999,0.49934375,0.39483693,,2714.8164,604.07574,,11.390939999999999,30.592465999999998,37.692837,,17.393998999999997,44.141998,0.8899955513772964,2.1499892533271763,1.4899925523058106,137.32631357751683,1.3506944,1.5654339999999998,0.8755031999999999,88.93272268940001,0.798653992034024,0.6589170365830319,1.3734141799189086,1.7018699101337502,1.5441595559503196,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.81224Co0.03295Fe0.02602Y0.10968Zr0.83135O3,01232,5,1,5,4.1274652000000005,0.13749,0.49942458,0.41122359,,2751.0027,662.8872700000001,,11.639764999999999,30.594749,37.705486,,21.391991,44.141998,0.8900016799782522,2.1500040583744293,1.4900028125478604,137.32725922064432,1.3490677000000002,1.5669270000000002,0.8765268333333334,88.98520170325,0.812238466805663,0.659716098738597,1.3721150113403044,1.6998941229004325,1.543259514976508,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.8044Co0.03181Fe0.02844Y0.12605Zr0.8137O3,01232,6,1,6,4.1261525,0.13584000000000002,0.49254292,0.40057018,,2686.4897,689.3413099999999,,11.515946000000001,30.604721,37.713375,,25.389999,44.141998,0.8899966016214159,2.1499917904337575,1.4899943105796738,137.3264756301845,1.3478500000000002,1.5708845,0.8795597833333333,88.89844792545,0.8044030715350239,0.6603083441194612,1.368650458027791,1.6940227814110955,1.5447567289965074,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.81102Co0.0323Fe0.03143Y0.13509Zr0.80118O3,01232,7,1,7,4.125314700000001,0.1323,0.51529026,0.45134398,,2583.8218,693.2593400000001,,11.574266999999999,30.61109,37.731155,,29.38802,44.141998,0.8900021221093569,2.150005126443952,1.4900035527448785,137.32732744147378,1.3486201,1.5725980000000002,0.8811196416666667,88.75588614499999,0.8110180662145765,0.6599353829216671,1.3671676591499873,1.6910343184797105,1.5472475506258019,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.8192Co0.03228Fe0.03678Y0.14263Zr0.78831O3,01232,8,1,8,4.123321499999999,0.12639999,0.50741702,0.46940109,,2658.4607,649.73401,,12.079931,30.626248999999998,37.756512,,33.386009,44.141998,0.8900043779688688,2.150010575992211,1.4900073294085554,137.32767552059644,1.3504546999999998,1.5736845,0.8824385499999999,88.5497754601,0.8191959703208367,0.6590405275859078,1.366227205003424,1.6885111483497128,1.5508528938334292,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.81478Co0.02788Fe0.04001Y0.15725Zr0.77485O3,01232,9,1,9,4.12181,0.12072999999999999,0.49723056,0.41223577,,2502.2661,685.6463,,12.330099,30.637756,37.770695,,37.384009999999996,44.141998,0.8899964386469986,2.1499913967315134,1.4899940377348628,137.3264504832319,1.3480282000000001,1.5777195000000002,0.8854406583333334,88.5427772391,0.8147832603716963,0.6602209350271742,1.3627209378672909,1.6827711983990903,1.5509616341985406,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
Ba0.81712Co0.02718Fe0.04792Y0.16279Zr0.76211O3,01232,10,1,10,4.1210341,0.11312,0.49558833,0.50168216,,2443.1736,573.29022,,12.38087,30.643665000000002,37.770565000000005,,41.381989000000004,44.141998,0.890005104461007,2.150012331001309,1.4900085456706746,137.32778761833336,1.3510021,1.5780735,0.8864512999999999,88.2736026016,0.8171153135581389,0.658774034815347,1.3624285123609952,1.68086904003714,1.5557061632357603,8_Mar_2017,Pulsed Laser Deposition,BZC91/ BZYCF1135,600.0,18.8,850,N,500.0,10,50.0,SiO2,0,39,0,0,73,0,0,56.0,0,0,0,0,180,0,0
