Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
48	-16	15.5	0.4612107	0.17763858	0.062278714	0.28635499	0.012517006	4.4762088e-05	0.2766968	351
49	-20	12.5	0.46378037	0.16810791	0.055600304	0.30171561	0.010795801	5.1723851e-05	0.28887999	351
50	-20	14	0.46390244	0.16738386	0.055335727	0.30251554	0.010862438	5.1330539e-05	0.2870284	351
51	-20	15.5	0.46402454	0.1666598	0.055071153	0.30331543	0.010929073	4.7750957e-05	0.28517681	351
52	-24	12.5	0.46657169	0.15645359	0.050866	0.31644601	0.0096627008	5.3897347e-05	0.29276001	351
53	-24	14	0.466544	0.15567306	0.050627932	0.31751314	0.0096418681	5.2134983e-05	0.29106319	351
54	-24	15.5	0.46651629	0.15489252	0.050389864	0.3185803	0.0096210362	4.9781938e-05	0.28936639	351
55	-28	12.5	0.46904564	0.14722392	0.042829406	0.33199254	0.0089085009	5.5665059e-05	0.28972	351
56	-28	14	0.46872756	0.14687113	0.042866252	0.33268997	0.0088450927	5.5180484e-05	0.28881639	351
57	-28	15.5	0.46840945	0.14651838	0.042903107	0.33338737	0.0087816846	4.9877952e-05	0.28791279	351
58	-32	12.5	0.46936589	0.13643551	0.040619504	0.345366	0.0082131	5.566057e-05	0.28544	351
59	-32	14	0.46930221	0.13613629	0.040258337	0.34612843	0.0081747361	5.4487467e-05	0.28459999	351
60	-32	15.5	0.46923852	0.13583711	0.039897174	0.34689084	0.0081363721	5.1214342e-05	0.28376001	351
61	-36	12.5	0.47232088	0.12927639	0.0351271	0.3544268	0.0088488003	5.4159867e-05	0.27557001	351
62	-36	14	0.47209719	0.12908657	0.035051633	0.35497075	0.0087938765	5.3143693e-05	0.2752268	351
63	-36	15.5	0.47187343	0.12889673	0.034976162	0.35551473	0.0087389527	5.0471834e-05	0.2748836	351
64	-40	12.5	0.47196269	0.120868	0.0302049	0.36410511	0.012859301	5.1068855e-05	0.25997999	351
65	-40	14	0.47160003	0.12094437	0.030289285	0.36431625	0.012850049	4.9934755e-05	0.25994879	351
66	-40	15.5	0.47123739	0.12102075	0.030373668	0.36452737	0.012840795	4.7498041e-05	0.25991759	351
67	0	25	0.45867512	0.2074925	0.081409298	0.2359971	0.016426001	2.5777514e-05	0.19891	351
68	0	26.5	0.45991421	0.20599209	0.08003439	0.2374296	0.016629713	2.5475503e-05	0.19243839	351
69	0	28	0.4611533	0.20449169	0.078659475	0.23886211	0.016833425	2.454996e-05	0.1859668	351
70	-4	25	0.45768291	0.20251431	0.076098599	0.24791099	0.015793199	2.9382569e-05	0.21766999	351
71	-4	26.5	0.4586595	0.20065597	0.075401865	0.24939893	0.015883716	2.8705064e-05	0.210344	351
72	-4	28	0.45963615	0.19879763	0.074705139	0.25088686	0.015974231	2.7359112e-05	0.20301799	351
73	-8	25	0.45935833	0.19353321	0.07014171	0.26275942	0.014207302	3.1668522e-05	0.23339	351
74	-8	26.5	0.46035096	0.19183928	0.069654576	0.26386985	0.014285348	3.0696545e-05	0.225518	351
75	-8	28	0.46134356	0.19014534	0.069167443	0.26498026	0.014363396	2.9149214e-05	0.217646	351
76	-12	25	0.46327165	0.18114252	0.065062009	0.27738863	0.0131352	3.3894234e-05	0.24995001	351
77	-12	26.5	0.46388707	0.18002649	0.064526454	0.278258	0.013302	3.2657568e-05	0.24139521	351
78	-12	28	0.46450245	0.17891046	0.063990913	0.27912736	0.013468801	3.0537292e-05	0.2328404	351
79	-16	25	0.46235216	0.17317578	0.061150495	0.29113957	0.012181999	3.518119e-05	0.26288	351
80	-16	26.5	0.4629702	0.17210121	0.06059967	0.29202852	0.012300403	3.3978289e-05	0.25397959	351
81	-16	28	0.46358827	0.17102663	0.060048848	0.29291746	0.012418807	3.1900407e-05	0.2450792	351
82	-20	25	0.46479779	0.1620741	0.053395502	0.3083815	0.0113511	3.6537262e-05	0.27344999	351
83	-20	26.5	0.46524146	0.16122299	0.053289335	0.3088671	0.011379097	3.5298104e-05	0.26417279	351
84	-20	28	0.4656851	0.16037188	0.053183172	0.30935273	0.011407091	3.2688113e-05	0.2548956	351
85	-24	25	0.46634081	0.1499491	0.048882097	0.3253389	0.0094891004	3.7336678e-05	0.27862	351
86	-24	26.5	0.46685886	0.14964995	0.04860292	0.32533798	0.0095502883	3.5937319e-05	0.2694256	351
87	-24	28	0.46737698	0.14935079	0.048323739	0.32533702	0.0096114762	3.3215201e-05	0.2602312	351
88	-28	25	0.46639484	0.14428419	0.043136496	0.33780438	0.0083800992	3.837148e-05	0.28219	351
89	-28	26.5	0.46706063	0.14372395	0.043084022	0.3376202	0.0085112229	3.6296686e-05	0.27285999	351
90	-28	28	0.46772638	0.1431637	0.043031547	0.33743602	0.0086423466	3.3815675e-05	0.26352999	351
91	-32	25	0.46883509	0.1339422	0.037609797	0.3517195	0.0078934003	3.7585363e-05	0.27844	351
92	-32	26.5	0.46923891	0.13376693	0.037874941	0.35102135	0.0080978796	3.6450445e-05	0.26968241	351
93	-32	28	0.4696427	0.13359168	0.038140081	0.35032317	0.0083023598	3.4135272e-05	0.26092479	351
94	-36	25	0.47045651	0.1276944	0.0344982	0.35895979	0.0083911	3.7781199e-05	0.27271	351
95	-36	26.5	0.47076964	0.12734534	0.034677625	0.35849935	0.0087080551	3.6570491e-05	0.264328	351
96	-36	28	0.47108281	0.12699626	0.034857046	0.35803887	0.0090250121	3.4068678e-05	0.25594601	351
97	-40	25	0.46894059	0.1215045	0.0309081	0.3658646	0.012782201	3.5660127e-05	0.25972	351
98	-40	26.5	0.4696722	0.12117249	0.031043544	0.36503679	0.013075	3.4308709e-05	0.2521888	351
99	-40	28	0.47040379	0.12084046	0.031178987	0.36420897	0.013367799	3.21076e-05	0.24465761	351
100	0	37.5	0.46900094	0.19498913	0.069951706	0.24793462	0.018123602	2.3996934e-05	0.14498	351
101	0	39	0.47024006	0.19348872	0.06857679	0.24936712	0.018327314	2.5138224e-05	0.13850839	351
102	0	40.5	0.47147915	0.19198832	0.067201883	0.25079963	0.018531026	2.3274573e-05	0.13203681	351
103	-4	37.5	0.46582142	0.1870282	0.070292503	0.26031041	0.016547499	2.062278e-05	0.15662	351
104	-4	39	0.46679801	0.18516988	0.069595769	0.26179832	0.016638016	2.1015083e-05	0.149294	351
105	-4	40.5	0.46777466	0.18331154	0.068899035	0.26328623	0.016728532	1.9753894e-05	0.141968	351
106	-8	37.5	0.46763006	0.17941707	0.066082291	0.27201289	0.014857699	2.0931466e-05	0.16779	351
107	-8	39	0.46862265	0.17772314	0.065595165	0.27312329	0.014935746	1.9939191e-05	0.159918	351
108	-8	40.5	0.46961525	0.17602921	0.065108031	0.2742337	0.015013793	1.8822508e-05	0.15204599	351
109	-12	37.5	0.46840003	0.17184231	0.060599107	0.28463334	0.014525201	2.1122763e-05	0.17866001	351
110	-12	39	0.46901545	0.1707263	0.060063556	0.2855027	0.014692001	2.0198504e-05	0.1701052	351
111	-12	40.5	0.46963087	0.16961028	0.059528012	0.28637207	0.014858802	1.8530871e-05	0.1615504	351
112	-16	37.5	0.46750259	0.164221	0.0565603	0.29854742	0.0131687	2.122874e-05	0.18871	351
113	-16	39	0.46812066	0.16314642	0.056009479	0.29943633	0.013287105	2.003659e-05	0.1798096	351
114	-16	40.5	0.4687387	0.16207185	0.055458654	0.30032527	0.013405507	1.8680579e-05	0.1709092	351
115	-20	37.5	0.46849489	0.1549816	0.052510798	0.3124283	0.011584399	2.1353317e-05	0.19614001	351
116	-20	39	0.46893856	0.1541305	0.052404638	0.31291392	0.011612396	2.0545802e-05	0.1868628	351
117	-20	40.5	0.4693822	0.15327939	0.052298475	0.31339952	0.011640392	1.9011552e-05	0.1775856	351
118	-24	37.5	0.47065815	0.14745611	0.046555605	0.32533112	0.0099990014	2.1677752e-05	0.20200001	351
119	-24	39	0.47117624	0.14715695	0.046276428	0.3253302	0.010060189	2.0858679e-05	0.1928056	351
120	-24	40.5	0.47169429	0.1468578	0.045997247	0.32532927	0.010121378	1.9502209e-05	0.1836112	351
121	-28	37.5	0.47194284	0.13961549	0.042699192	0.33626968	0.0094727995	2.170241e-05	0.20444	351
122	-28	39	0.4726086	0.13905524	0.042646717	0.3360855	0.0096039232	2.0786982e-05	0.19510999	351
123	-28	40.5	0.47327438	0.138495	0.042594243	0.33590132	0.0097350469	1.9511761e-05	0.18578	351
124	-32	37.5	0.47220016	0.13248169	0.039819296	0.34590146	0.0095973993	2.1988966e-05	0.20546	351
125	-32	39	0.47260398	0.13230643	0.040084437	0.34520328	0.0098018795	2.1117849e-05	0.19670241	351
126	-32	40.5	0.47300777	0.13213117	0.040349573	0.34450513	0.010006359	1.9905725e-05	0.1879448	351
127	-36	37.5	0.47306615	0.12478549	0.035993397	0.35512257	0.011032399	2.105028e-05	0.20286	351
128	-36	39	0.47337931	0.12443642	0.036172818	0.35466209	0.011349355	2.0094407e-05	0.19447801	351
129	-36	40.5	0.47369248	0.12408736	0.036352243	0.35420161	0.011666311	1.9156998e-05	0.186096	351
130	-40	37.5	0.47503716	0.11873768	0.032036796	0.35896617	0.015222198	1.9933841e-05	0.19696	351
131	-40	39	0.47576874	0.11840567	0.03217224	0.35813835	0.015514999	1.9013996e-05	0.18942881	351
132	-40	40.5	0.47650033	0.11807366	0.032307684	0.35731053	0.015807798	1.7977523e-05	0.1818976	351
