Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
90	-28	28	0.46772638	0.1431637	0.043031547	0.33743602	0.0086423466	7.277885e-05	0.26352999	177
91	-32	25	0.46883509	0.1339422	0.037609797	0.3517195	0.0078934003	7.9065881e-05	0.27844	177
92	-32	26.5	0.46923891	0.13376693	0.037874941	0.35102135	0.0080978796	7.5727788e-05	0.26968241	177
93	-32	28	0.4696427	0.13359168	0.038140081	0.35032317	0.0083023598	7.2317744e-05	0.26092479	177
94	-36	25	0.47045651	0.1276944	0.0344982	0.35895979	0.0083911	6.9995272e-05	0.27271	177
95	-36	26.5	0.47076964	0.12734534	0.034677625	0.35849935	0.0087080551	6.0958173e-05	0.264328	177
96	-36	28	0.47108281	0.12699626	0.034857046	0.35803887	0.0090250121	5.2492545e-05	0.25594601	177
97	-40	25	0.46894059	0.1215045	0.0309081	0.3658646	0.012782201	5.4601212e-05	0.25972	177
98	-40	26.5	0.4696722	0.12117249	0.031043544	0.36503679	0.013075	5.1471947e-05	0.2521888	177
99	-40	28	0.47040379	0.12084046	0.031178987	0.36420897	0.013367799	4.8701007e-05	0.24465761	177
100	0	37.5	0.46900094	0.19498913	0.069951706	0.24793462	0.018123602	5.6373767e-05	0.14498	177
101	0	39	0.47024006	0.19348872	0.06857679	0.24936712	0.018327314	5.8275014e-05	0.13850839	177
102	0	40.5	0.47147915	0.19198832	0.067201883	0.25079963	0.018531026	5.879932e-05	0.13203681	177
103	-4	37.5	0.46582142	0.1870282	0.070292503	0.26031041	0.016547499	5.2718653e-05	0.15662	177
104	-4	39	0.46679801	0.18516988	0.069595769	0.26179832	0.016638016	5.1587915e-05	0.149294	177
105	-4	40.5	0.46777466	0.18331154	0.068899035	0.26328623	0.016728532	4.6123132e-05	0.141968	177
106	-8	37.5	0.46763006	0.17941707	0.066082291	0.27201289	0.014857699	5.0851173e-05	0.16779	177
107	-8	39	0.46862265	0.17772314	0.065595165	0.27312329	0.014935746	4.8052927e-05	0.159918	177
108	-8	40.5	0.46961525	0.17602921	0.065108031	0.2742337	0.015013793	4.4151398e-05	0.15204599	177
109	-12	37.5	0.46840003	0.17184231	0.060599107	0.28463334	0.014525201	5.0858242e-05	0.17866001	177
110	-12	39	0.46901545	0.1707263	0.060063556	0.2855027	0.014692001	4.6568497e-05	0.1701052	177
111	-12	40.5	0.46963087	0.16961028	0.059528012	0.28637207	0.014858802	4.302257e-05	0.1615504	177
112	-16	37.5	0.46750259	0.164221	0.0565603	0.29854742	0.0131687	4.9926519e-05	0.18871	177
113	-16	39	0.46812066	0.16314642	0.056009479	0.29943633	0.013287105	4.6891117e-05	0.1798096	177
114	-16	40.5	0.4687387	0.16207185	0.055458654	0.30032527	0.013405507	4.2830765e-05	0.1709092	177
115	-20	37.5	0.46849489	0.1549816	0.052510798	0.3124283	0.011584399	5.0372208e-05	0.19614001	177
116	-20	39	0.46893856	0.1541305	0.052404638	0.31291392	0.011612396	4.6829562e-05	0.1868628	177
117	-20	40.5	0.4693822	0.15327939	0.052298475	0.31339952	0.011640392	4.3439781e-05	0.1775856	177
118	-24	37.5	0.47065815	0.14745611	0.046555605	0.32533112	0.0099990014	5.1182433e-05	0.20200001	177
119	-24	39	0.47117624	0.14715695	0.046276428	0.3253302	0.010060189	4.7697296e-05	0.1928056	177
120	-24	40.5	0.47169429	0.1468578	0.045997247	0.32532927	0.010121378	4.4084813e-05	0.1836112	177
121	-28	37.5	0.47194284	0.13961549	0.042699192	0.33626968	0.0094727995	5.0983657e-05	0.20444	177
122	-28	39	0.4726086	0.13905524	0.042646717	0.3360855	0.0096039232	4.8003676e-05	0.19510999	177
123	-28	40.5	0.47327438	0.138495	0.042594243	0.33590132	0.0097350469	4.3054362e-05	0.18578	177
124	-32	37.5	0.47220016	0.13248169	0.039819296	0.34590146	0.0095973993	5.0830491e-05	0.20546	177
125	-32	39	0.47260398	0.13230643	0.040084437	0.34520328	0.0098018795	5.2535848e-05	0.19670241	177
126	-32	40.5	0.47300777	0.13213117	0.040349573	0.34450513	0.010006359	3.5588884e-05	0.1879448	177
127	-36	37.5	0.47306615	0.12478549	0.035993397	0.35512257	0.011032399	3.7812031e-05	0.20286	177
128	-36	39	0.47337931	0.12443642	0.036172818	0.35466209	0.011349355	3.5646546e-05	0.19447801	177
129	-36	40.5	0.47369248	0.12408736	0.036352243	0.35420161	0.011666311	3.2233849e-05	0.186096	177
130	-40	37.5	0.47503716	0.11873768	0.032036796	0.35896617	0.015222198	3.3996555e-05	0.19696	177
131	-40	39	0.47576874	0.11840567	0.03217224	0.35813835	0.015514999	3.1964362e-05	0.18942881	177
132	-40	40.5	0.47650033	0.11807366	0.032307684	0.35731053	0.015807798	3.0016068e-05	0.1818976	177
