Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
42	-8	15.5	0.49240062	0.067919627	0	0.2167367	0.22294305	3.7292535e-05	0.15229081	265
43	-12	12.5	0.49027145	0.067650571	0	0.22776631	0.21431167	3.8771883e-05	0.16039	265
44	-12	14	0.49028748	0.067893453	0	0.22788456	0.2139345	4.0177041e-05	0.15993521	265
45	-12	15.5	0.49030355	0.068136327	0	0.22800282	0.21355732	3.2344349e-05	0.15948039	265
46	-16	12.5	0.49038896	0.065394573	0	0.23908649	0.20512997	-3.5068829e-06	0.16479	265
47	-16	14	0.49038622	0.065409973	0	0.23936868	0.20483515	2.7389495e-08	0.16449	265
48	-16	15.5	0.49038345	0.065425374	0	0.23965086	0.20454031	-1.5281936e-05	0.16418999	265
49	-20	12.5	0.49072009	0.066623352	0	0.24968596	0.1929706	-4.9194052e-05	0.16701999	265
50	-20	14	0.49066693	0.066657908	0	0.24988663	0.19278854	4.0059348e-07	0.166876	265
51	-20	15.5	0.49061379	0.066692464	0	0.25008729	0.19260648	5.115131e-05	0.166732	265
52	-24	12.5	0.4905569	0.063544534	0	0.26119363	0.18470493	3.6169055e-05	0.16632	265
53	-24	14	0.49033588	0.06391231	0	0.26134771	0.1844041	-4.2704974e-06	0.1663668	265
54	-24	15.5	0.49011487	0.064280078	0	0.26150179	0.18410328	3.2017571e-05	0.16641361	265
55	-28	12.5	0.48876947	0.064827159	0	0.27080545	0.17559794	2.2493405e-05	0.16276	265
56	-28	14	0.48901343	0.064892367	0	0.27102351	0.17507067	3.1157815e-05	0.16294239	265
57	-28	15.5	0.48925745	0.064957581	0	0.27124161	0.17454338	3.9698843e-05	0.1631248	265
58	-32	12.5	0.48615932	0.06292513	0	0.28133669	0.16957884	3.2965494e-05	0.15527999	265
59	-32	14	0.486637	0.06325236	0	0.28131235	0.1687983	-2.0572728e-05	0.1556844	265
60	-32	15.5	0.48711464	0.063579597	0	0.28128803	0.16801775	7.7014292e-06	0.1560888	265
61	-36	12.5	0.48619232	0.062808618	0	0.28926352	0.16173555	3.7280432e-05	0.14767	265
62	-36	14	0.48656103	0.062515095	0	0.28956819	0.1613557	3.6237674e-05	0.1480456	265
63	-36	15.5	0.48692971	0.062221561	0	0.28987285	0.16097587	2.9202627e-05	0.1484212	265
64	-40	12.5	0.48256847	0.063943632	0	0.28996226	0.16352564	3.3910503e-05	0.13965	265
65	-40	14	0.48284274	0.063624963	0	0.29033634	0.16319595	3.3788067e-05	0.1400364	265
66	-40	15.5	0.48311704	0.063306287	0	0.29071042	0.16286625	3.3791199e-05	0.14042281	265
67	0	25	0.4933252	0.067325138	0	0.19842206	0.24092761	3.2302032e-05	0.12884	265
68	0	26.5	0.49322346	0.066557087	0	0.19880439	0.24141507	3.1637763e-05	0.1254632	265
69	0	28	0.49312168	0.065789036	0	0.19918674	0.24190255	3.1896107e-05	0.1220864	265
70	-4	25	0.49226916	0.068250448	0	0.20974119	0.22973922	3.4083823e-05	0.13925	265
71	-4	26.5	0.49179676	0.067855857	0	0.20998605	0.23036133	3.2342676e-05	0.1354316	265
72	-4	28	0.49132439	0.06746126	0	0.21023089	0.23098345	3.2051583e-05	0.13161319	265
73	-8	25	0.49287593	0.065437496	0	0.21859865	0.22308792	3.8615752e-05	0.14918999	265
74	-8	26.5	0.49230328	0.065407783	0	0.21880542	0.22348353	3.8363829e-05	0.1451136	265
75	-8	28	0.49173063	0.06537807	0	0.21901219	0.2238791	3.7049253e-05	0.1410372	265
76	-12	25	0.4904052	0.069674537	0	0.22875175	0.21116851	4.0650157e-05	0.1566	265
77	-12	26.5	0.49006474	0.068773985	0	0.22920619	0.21195509	4.0078608e-05	0.15222719	265
78	-12	28	0.48972431	0.067873433	0	0.2296606	0.21274166	3.8659593e-05	0.1478544	265
79	-16	25	0.49036595	0.065522887	0	0.24143806	0.20267311	3.8798251e-05	0.16229001	265
80	-16	26.5	0.49021992	0.065423399	0	0.24123718	0.2031195	4.0034432e-05	0.15797959	265
81	-16	28	0.49007389	0.065323904	0	0.2410363	0.2035659	3.5402667e-05	0.15366919	265
82	-20	25	0.49027705	0.066911325	0	0.25135818	0.19145344	4.1732492e-05	0.16582	265
83	-20	26.5	0.4901942	0.066337712	0	0.25121239	0.19225569	3.9355993e-05	0.1612996	265
84	-20	28	0.49011132	0.065764107	0	0.25106665	0.19305794	3.9867566e-05	0.1567792	265
85	-24	25	0.48871496	0.066609301	0	0.26247767	0.18219806	4.2730586e-05	0.16671	265
86	-24	26.5	0.48887005	0.066144429	0	0.26218608	0.18279946	-6.6495331e-06	0.162312	265
87	-24	28	0.48902512	0.065679565	0	0.26189446	0.18340085	4.0469873e-05	0.157914	265
88	-28	25	0.49080274	0.065370582	0	0.2726227	0.17120397	4.2104144e-05	0.16428	265
89	-28	26.5	0.49040711	0.065120585	0	0.2721639	0.1723084	3.6253634e-05	0.1600164	265
90	-28	28	0.49001145	0.064870588	0	0.27170515	0.17341283	4.052039e-05	0.15575279	265
91	-32	25	0.49013975	0.06565208	0	0.28113386	0.16307433	4.0139636e-05	0.15865	265
92	-32	26.5	0.48992854	0.065281443	0	0.28072324	0.16406675	3.6675734e-05	0.154792	265
93	-32	28	0.48971733	0.064910814	0	0.28031266	0.16505919	2.1674052e-06	0.150934	265
94	-36	25	0.48926482	0.060362551	0	0.29180241	0.15857023	3.9189159e-05	0.1508	265
95	-36	26.5	0.48937058	0.060353022	0	0.29084304	0.15943336	3.9757993e-05	0.14737161	265
96	-36	28	0.48947632	0.060343493	0	0.2898837	0.16029648	3.9137769e-05	0.14394321	265
97	-40	25	0.48485416	0.061288033	0	0.29307961	0.16077818	3.6875103e-05	0.14286999	265
98	-40	26.5	0.48451787	0.061058909	0	0.29250467	0.16191857	3.6869671e-05	0.13968641	265
99	-40	28	0.48418155	0.060829785	0	0.29192969	0.16305895	3.6472855e-05	0.1365028	265
100	0	37.5	0.49247715	0.060924705	0	0.20160832	0.24498983	3.1550553e-05	0.1007	265
101	0	39	0.49237537	0.060156655	0	0.20199066	0.2454773	3.0143528e-05	0.097323202	265
102	0	40.5	0.4922736	0.059388604	0	0.20237303	0.24596477	2.9586146e-05	0.093946397	265
103	-4	37.5	0.48833266	0.064962186	0	0.21178156	0.23492359	2.777008e-05	0.10743	265
104	-4	39	0.48786029	0.064567596	0	0.2120264	0.23554571	2.7383257e-05	0.1036116	265
105	-4	40.5	0.4873879	0.064173006	0	0.21227126	0.23616785	2.3903092e-05	0.099793203	265
106	-8	37.5	0.48810387	0.065189891	0	0.22032171	0.22638452	3.0887339e-05	0.11522	265
107	-8	39	0.48753124	0.065160178	0	0.22052847	0.22678012	2.9598667e-05	0.1111436	265
108	-8	40.5	0.48695856	0.065130465	0	0.22073524	0.22717571	2.8007533e-05	0.1070672	265
109	-12	37.5	0.48756817	0.062169932	0	0.23253863	0.2177233	3.0703202e-05	0.12016	265
110	-12	39	0.48722771	0.06126938	0	0.23299305	0.21850987	2.9277224e-05	0.1157872	265
111	-12	40.5	0.48688728	0.060368828	0	0.23344746	0.21929644	2.7414359e-05	0.1114144	265
112	-16	37.5	0.48914909	0.064693801	0	0.23976403	0.20639306	3.1668289e-05	0.12637	265
113	-16	39	0.48900306	0.064594306	0	0.23956317	0.20683947	2.9821222e-05	0.1220596	265
114	-16	40.5	0.48885703	0.064494818	0	0.23936228	0.20728587	2.8500992e-05	0.1177492	265
115	-20	37.5	0.48958641	0.062131248	0	0.25014344	0.19813891	3.1745902e-05	0.12815	265
116	-20	39	0.4895035	0.061557636	0	0.24999769	0.19894116	3.0411344e-05	0.1236296	265
117	-20	40.5	0.48942062	0.060984027	0	0.24985194	0.1997434	2.8983522e-05	0.1191092	265
118	-24	37.5	0.49000719	0.062735431	0	0.2600477	0.1872097	3.3488133e-05	0.13006	265
119	-24	39	0.49016225	0.062270567	0	0.25975609	0.18781109	3.1732743e-05	0.125662	265
120	-24	40.5	0.49031731	0.061805703	0	0.2594645	0.18841249	2.9498333e-05	0.121264	265
121	-28	37.5	0.48750576	0.063287258	0	0.26879948	0.18040751	3.3573855e-05	0.12875	265
122	-28	39	0.48711014	0.063037261	0	0.26834068	0.18151192	3.2506061e-05	0.1244864	265
123	-28	40.5	0.48671451	0.062787257	0	0.2678819	0.18261635	3.1288459e-05	0.1202228	265
124	-32	37.5	0.48837975	0.062563486	0	0.2777122	0.17134456	3.4739802e-05	0.1265	265
125	-32	39	0.48816854	0.062192857	0	0.27730161	0.172337	3.2912998e-05	0.122642	265
126	-32	40.5	0.48795736	0.061822224	0	0.27689099	0.17332943	3.2040476e-05	0.118784	265
127	-36	37.5	0.4901461	0.060283165	0	0.28380778	0.16576296	3.6305999e-05	0.12223	265
128	-36	39	0.49025184	0.06027364	0	0.28284845	0.16662608	3.5854242e-05	0.1188016	265
129	-36	40.5	0.49035758	0.060264111	0	0.28188908	0.1674892	3.4811561e-05	0.1153732	265
130	-40	37.5	0.4820517	0.059378669	0	0.28828824	0.1702814	3.9134953e-05	0.11634	265
131	-40	39	0.48171538	0.059149541	0	0.28771329	0.1714218	4.0424442e-05	0.1131564	265
132	-40	40.5	0.48137909	0.058920417	0	0.28713831	0.17256218	4.0814088e-05	0.1099728	265
