Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
28	-36	0	0.48811948	0.059245221	0	0.27803126	0.17460403	1.628083e-05	0.11811	437
29	-36	1.5	0.48788822	0.059672825	0	0.27937913	0.17305982	1.673469e-05	0.1216572	437
30	-36	3	0.48765698	0.060100436	0	0.280727	0.1715156	1.6958327e-05	0.1252044	437
31	-40	0	0.479624	0.058969133	0	0.28300783	0.17839906	1.5810414e-05	0.11087	437
32	-40	1.5	0.47997734	0.059566073	0	0.28384236	0.17661424	1.5954696e-05	0.1143236	437
33	-40	3	0.48033068	0.060163014	0	0.28467691	0.17482942	1.5975384e-05	0.1177772	437
34	0	12.5	0.49366572	0.067359731	0	0.19603431	0.24294022	1.3495524e-05	0.13393	437
35	0	14	0.49362487	0.067355581	0	0.19632083	0.2426987	1.4070213e-05	0.1333192	437
36	0	15.5	0.49358398	0.067351431	0	0.19660738	0.2424572	1.3432244e-05	0.1327084	437
37	-4	12.5	0.49221414	0.067923121	0	0.20529573	0.23456699	1.5155184e-05	0.14386	437
38	-4	14	0.49222076	0.067962401	0	0.20582917	0.23398766	1.5236205e-05	0.14330681	437
39	-4	15.5	0.49222735	0.06800168	0	0.20636265	0.23340832	1.4386329e-05	0.1427536	437
40	-8	12.5	0.49225053	0.068703458	0	0.21614872	0.22289731	1.6676293e-05	0.15327001	437
41	-8	14	0.49232557	0.068311542	0	0.21644272	0.22292018	1.6341552e-05	0.1527804	437
42	-8	15.5	0.49240062	0.067919627	0	0.2167367	0.22294305	1.6199891e-05	0.15229081	437
43	-12	12.5	0.49027145	0.067650571	0	0.22776631	0.21431167	1.6911474e-05	0.16039	437
44	-12	14	0.49028748	0.067893453	0	0.22788456	0.2139345	1.7305447e-05	0.15993521	437
45	-12	15.5	0.49030355	0.068136327	0	0.22800282	0.21355732	5.7881669e-05	0.15948039	437
46	-16	12.5	0.49038896	0.065394573	0	0.23908649	0.20512997	-2.6861588e-05	0.16479	437
47	-16	14	0.49038622	0.065409973	0	0.23936868	0.20483515	1.1344727e-05	0.16449	437
48	-16	15.5	0.49038345	0.065425374	0	0.23965086	0.20454031	1.4444947e-05	0.16418999	437
49	-20	12.5	0.49072009	0.066623352	0	0.24968596	0.1929706	1.3039954e-05	0.16701999	437
50	-20	14	0.49066693	0.066657908	0	0.24988663	0.19278854	1.4597626e-05	0.166876	437
51	-20	15.5	0.49061379	0.066692464	0	0.25008729	0.19260648	1.8326751e-05	0.166732	437
52	-24	12.5	0.4905569	0.063544534	0	0.26119363	0.18470493	1.8042514e-05	0.16632	437
53	-24	14	0.49033588	0.06391231	0	0.26134771	0.1844041	-0.00014068472	0.1663668	437
54	-24	15.5	0.49011487	0.064280078	0	0.26150179	0.18410328	1.6370888e-05	0.16641361	437
55	-28	12.5	0.48876947	0.064827159	0	0.27080545	0.17559794	1.2568561e-05	0.16276	437
56	-28	14	0.48901343	0.064892367	0	0.27102351	0.17507067	1.5341519e-05	0.16294239	437
57	-28	15.5	0.48925745	0.064957581	0	0.27124161	0.17454338	1.9336767e-05	0.1631248	437
58	-32	12.5	0.48615932	0.06292513	0	0.28133669	0.16957884	1.718133e-05	0.15527999	437
59	-32	14	0.486637	0.06325236	0	0.28131235	0.1687983	6.38942e-05	0.1556844	437
60	-32	15.5	0.48711464	0.063579597	0	0.28128803	0.16801775	1.3819509e-06	0.1560888	437
61	-36	12.5	0.48619232	0.062808618	0	0.28926352	0.16173555	1.8249706e-05	0.14767	437
62	-36	14	0.48656103	0.062515095	0	0.28956819	0.1613557	1.7012659e-05	0.1480456	437
63	-36	15.5	0.48692971	0.062221561	0	0.28987285	0.16097587	1.4441849e-05	0.1484212	437
64	-40	12.5	0.48256847	0.063943632	0	0.28996226	0.16352564	1.833127e-05	0.13965	437
65	-40	14	0.48284274	0.063624963	0	0.29033634	0.16319595	1.4005376e-05	0.1400364	437
66	-40	15.5	0.48311704	0.063306287	0	0.29071042	0.16286625	1.4789602e-05	0.14042281	437
67	0	25	0.4933252	0.067325138	0	0.19842206	0.24092761	1.2827392e-05	0.12884	437
68	0	26.5	0.49322346	0.066557087	0	0.19880439	0.24141507	1.2829948e-05	0.1254632	437
69	0	28	0.49312168	0.065789036	0	0.19918674	0.24190255	1.0853269e-05	0.1220864	437
70	-4	25	0.49226916	0.068250448	0	0.20974119	0.22973922	1.4299439e-05	0.13925	437
71	-4	26.5	0.49179676	0.067855857	0	0.20998605	0.23036133	1.344724e-05	0.1354316	437
72	-4	28	0.49132439	0.06746126	0	0.21023089	0.23098345	1.3231913e-05	0.13161319	437
73	-8	25	0.49287593	0.065437496	0	0.21859865	0.22308792	1.6139185e-05	0.14918999	437
74	-8	26.5	0.49230328	0.065407783	0	0.21880542	0.22348353	1.5870572e-05	0.1451136	437
75	-8	28	0.49173063	0.06537807	0	0.21901219	0.2238791	1.5315049e-05	0.1410372	437
76	-12	25	0.4904052	0.069674537	0	0.22875175	0.21116851	1.6756925e-05	0.1566	437
77	-12	26.5	0.49006474	0.068773985	0	0.22920619	0.21195509	1.8799408e-05	0.15222719	437
78	-12	28	0.48972431	0.067873433	0	0.2296606	0.21274166	1.454153e-05	0.1478544	437
79	-16	25	0.49036595	0.065522887	0	0.24143806	0.20267311	1.6148966e-05	0.16229001	437
80	-16	26.5	0.49021992	0.065423399	0	0.24123718	0.2031195	1.6581282e-05	0.15797959	437
81	-16	28	0.49007389	0.065323904	0	0.2410363	0.2035659	1.7052767e-05	0.15366919	437
82	-20	25	0.49027705	0.066911325	0	0.25135818	0.19145344	2.0280866e-05	0.16582	437
83	-20	26.5	0.4901942	0.066337712	0	0.25121239	0.19225569	1.907755e-05	0.1612996	437
84	-20	28	0.49011132	0.065764107	0	0.25106665	0.19305794	2.0044403e-05	0.1567792	437
85	-24	25	0.48871496	0.066609301	0	0.26247767	0.18219806	2.1162119e-05	0.16671	437
86	-24	26.5	0.48887005	0.066144429	0	0.26218608	0.18279946	8.2330971e-06	0.162312	437
87	-24	28	0.48902512	0.065679565	0	0.26189446	0.18340085	1.9898547e-05	0.157914	437
88	-28	25	0.49080274	0.065370582	0	0.2726227	0.17120397	2.2308113e-05	0.16428	437
89	-28	26.5	0.49040711	0.065120585	0	0.2721639	0.1723084	1.6599619e-05	0.1600164	437
90	-28	28	0.49001145	0.064870588	0	0.27170515	0.17341283	1.557703e-05	0.15575279	437
91	-32	25	0.49013975	0.06565208	0	0.28113386	0.16307433	1.5948084e-05	0.15865	437
92	-32	26.5	0.48992854	0.065281443	0	0.28072324	0.16406675	1.4984002e-05	0.154792	437
93	-32	28	0.48971733	0.064910814	0	0.28031266	0.16505919	9.1413473e-05	0.150934	437
94	-36	25	0.48926482	0.060362551	0	0.29180241	0.15857023	1.5000263e-05	0.1508	437
95	-36	26.5	0.48937058	0.060353022	0	0.29084304	0.15943336	1.5330181e-05	0.14737161	437
96	-36	28	0.48947632	0.060343493	0	0.2898837	0.16029648	1.5009104e-05	0.14394321	437
97	-40	25	0.48485416	0.061288033	0	0.29307961	0.16077818	1.5304895e-05	0.14286999	437
98	-40	26.5	0.48451787	0.061058909	0	0.29250467	0.16191857	1.8863795e-05	0.13968641	437
99	-40	28	0.48418155	0.060829785	0	0.29192969	0.16305895	1.3685028e-05	0.1365028	437
100	0	37.5	0.49247715	0.060924705	0	0.20160832	0.24498983	1.2576294e-05	0.1007	437
101	0	39	0.49237537	0.060156655	0	0.20199066	0.2454773	1.2553885e-05	0.097323202	437
102	0	40.5	0.4922736	0.059388604	0	0.20237303	0.24596477	1.294872e-05	0.093946397	437
103	-4	37.5	0.48833266	0.064962186	0	0.21178156	0.23492359	1.165686e-05	0.10743	437
104	-4	39	0.48786029	0.064567596	0	0.2120264	0.23554571	1.205259e-05	0.1036116	437
105	-4	40.5	0.4873879	0.064173006	0	0.21227126	0.23616785	1.1950262e-05	0.099793203	437
106	-8	37.5	0.48810387	0.065189891	0	0.22032171	0.22638452	1.2932506e-05	0.11522	437
107	-8	39	0.48753124	0.065160178	0	0.22052847	0.22678012	1.2404101e-05	0.1111436	437
108	-8	40.5	0.48695856	0.065130465	0	0.22073524	0.22717571	1.2145091e-05	0.1070672	437
109	-12	37.5	0.48756817	0.062169932	0	0.23253863	0.2177233	1.3078108e-05	0.12016	437
110	-12	39	0.48722771	0.06126938	0	0.23299305	0.21850987	1.2284341e-05	0.1157872	437
111	-12	40.5	0.48688728	0.060368828	0	0.23344746	0.21929644	1.1802036e-05	0.1114144	437
112	-16	37.5	0.48914909	0.064693801	0	0.23976403	0.20639306	1.3310466e-05	0.12637	437
113	-16	39	0.48900306	0.064594306	0	0.23956317	0.20683947	1.111731e-05	0.1220596	437
114	-16	40.5	0.48885703	0.064494818	0	0.23936228	0.20728587	1.0861947e-05	0.1177492	437
115	-20	37.5	0.48958641	0.062131248	0	0.25014344	0.19813891	1.2005358e-05	0.12815	437
116	-20	39	0.4895035	0.061557636	0	0.24999769	0.19894116	1.095269e-05	0.1236296	437
117	-20	40.5	0.48942062	0.060984027	0	0.24985194	0.1997434	1.077858e-05	0.1191092	437
118	-24	37.5	0.49000719	0.062735431	0	0.2600477	0.1872097	1.2208738e-05	0.13006	437
119	-24	39	0.49016225	0.062270567	0	0.25975609	0.18781109	1.1819307e-05	0.125662	437
120	-24	40.5	0.49031731	0.061805703	0	0.2594645	0.18841249	1.1077556e-05	0.121264	437
121	-28	37.5	0.48750576	0.063287258	0	0.26879948	0.18040751	1.2194666e-05	0.12875	437
122	-28	39	0.48711014	0.063037261	0	0.26834068	0.18151192	1.1346367e-05	0.1244864	437
123	-28	40.5	0.48671451	0.062787257	0	0.2678819	0.18261635	1.1205619e-05	0.1202228	437
124	-32	37.5	0.48837975	0.062563486	0	0.2777122	0.17134456	1.2126307e-05	0.1265	437
125	-32	39	0.48816854	0.062192857	0	0.27730161	0.172337	1.168057e-05	0.122642	437
126	-32	40.5	0.48795736	0.061822224	0	0.27689099	0.17332943	1.1112485e-05	0.118784	437
127	-36	37.5	0.4901461	0.060283165	0	0.28380778	0.16576296	1.1858231e-05	0.12223	437
128	-36	39	0.49025184	0.06027364	0	0.28284845	0.16662608	1.1417793e-05	0.1188016	437
129	-36	40.5	0.49035758	0.060264111	0	0.28188908	0.1674892	1.0834214e-05	0.1153732	437
130	-40	37.5	0.4820517	0.059378669	0	0.28828824	0.1702814	1.1269998e-05	0.11634	437
131	-40	39	0.48171538	0.059149541	0	0.28771329	0.1714218	1.0794585e-05	0.1131564	437
132	-40	40.5	0.48137909	0.058920417	0	0.28713831	0.17256218	1.0273519e-05	0.1099728	437
