FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.91309Co0.59088Fe0.02185Y0.09241Zr0.29485O3,01085,1,1,1,4.1334643,0.13394,0.46692172,0.44475165,2797.5098,666.57367,11.088838,30.549265000000002,37.61562,5.4000001,44.14201,0.8900022429480188,2.150005418357573,1.4900037550478067,137.3273460868793,1.6557305999999998,1.4516335,0.8222973250000001,71.15584551010001,0.9130876988671403,0.5375284137093431,1.4810938286816702,1.8120012187170942,1.9299517151740788,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.90575Co0.60227Fe0.01838Y0.09468Zr0.28467O3,01085,2,1,2,4.1293273,0.14565999999999998,0.44372886,0.42225826,2967.8328,782.03107,10.704736,30.580616,37.642437,9.397999800000001,44.14201,0.8899978653495825,2.1499948432602274,1.4899964262594134,137.32667062344058,1.6600237,1.450459,0.8216964666666666,70.90646841065,0.905752172431745,0.5361356379126289,1.4822858441777584,1.8133173096189699,1.9367298033815825,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.91099Co0.62985Fe0.01673Y0.07938Zr0.27404O3,01085,3,1,3,4.1235032,0.15527,0.46096721,0.42068458,3006.7568,868.5871599999999,10.607603999999998,30.624868,37.692721999999996,13.39599,44.14201,0.8899954123581556,2.149988917494421,1.489992319565901,137.32629212686342,1.6760506999999998,1.4413655,0.8164266750000002,70.10973105375001,0.9109946958622323,0.5310074524345568,1.4916333972850195,1.825016704122144,1.9587336887882434,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.92243Co0.65308Fe0.01576Y0.07457Zr0.25659O3,01085,4,1,4,4.1187682,0.16431002,0.46680465,0.40970278,3061.0808,1007.0844,10.256149,30.660940000000004,37.737438,17.393998999999997,44.14201,0.8900002080092189,2.1500005024941804,1.490000348240153,137.32703209582246,1.6888713,1.4356625,0.8134387333333333,69.4050835851,0.9224297844113495,0.5269792955858856,1.4975668045199901,1.8317302670532856,1.9786307429115186,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.91535Co0.66687Fe0.01485Y0.06872Zr0.24956O3,01085,5,1,5,4.1145773000000005,0.17200001,0.4481231,0.47101778,3171.0798,971.3261699999999,9.9392204,30.692936,37.785441999999996,21.393998999999997,44.14201,0.890001465968184,2.150003541383815,1.4900024542613417,137.32722619889077,1.6966443,1.4315785,0.811128475,69.00554945165,0.9153484922789137,0.5245657360049976,1.501841178380239,1.8369500026014274,1.990089598447609,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.924Co0.69652Fe0.01139Y0.05747Zr0.23462O3,01085,6,1,6,4.1094403,0.17509998,0.47406358,0.43726617,2981.5815,1029.6188,9.6030035,30.73225,37.821587,25.391991,44.14201,0.8900029735049606,2.1500071831861405,1.4900049781150464,137.3274588118154,1.7124593,1.4233550000000001,0.8064115083333334,68.1966176109,0.923996912910782,0.5197221174862146,1.5105206945464345,1.8476980582711957,2.0136989725113006,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.92854Co0.71379Fe0.01081Y0.05133Zr0.22408O3,01085,7,1,7,4.1054964,0.17783999,0.46482432,0.44575205,3064.1426,1021.2309,9.5023088,30.762503000000002,37.872684,29.38802,44.14201,0.8900015379409751,2.15000371525067,1.4900025747551158,137.32723730429245,1.7223565,1.4184685000000001,0.803736175,67.67462090955,0.9285383954637693,0.5167347979010009,1.5157218614658485,1.853845355106874,2.029228024606686,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.93132Co0.73365Fe0.00849Y0.04424Zr0.21362O3,01085,8,1,8,4.1035318,0.17690999999999998,0.46144125,0.40687343,2940.4392,1032.5098,9.0662394,30.777596000000003,37.88821,33.386009,44.14201,0.8900036568391393,2.1500088339372465,1.4900061221239522,137.32756425027918,1.7328861,1.4130565,0.800648275,67.13092824575,0.9313161734006362,0.5135961658640688,1.521530691757369,1.8609996032576879,2.0456675907646678,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.94117Co0.7492Fe0.0099Y0.0414Zr0.19949O3,01085,9,1,9,4.101744200000001,0.17431998,0.46237946,0.42435247,2826.04,991.46954,8.85923,30.791341999999997,37.91457,37.384009999999996,44.14201,0.8899978986374062,2.1499949236746327,1.4899964819884663,137.32667575975177,1.7424426999999998,1.4090094999999998,0.7986924833333333,66.584593144,0.9411722221843843,0.5107759920239594,1.525891006181742,1.865544640873524,2.062439211166471,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
Ba0.93286Co0.75959Fe0.01473Y0.03575Zr0.18994O3,01085,10,1,10,4.1021967,0.16791998,0.47275254,0.46687508,2683.5217,870.69556,8.880697300000001,30.787859,37.923885,41.381989000000004,44.14201,0.890002525738267,2.150006101502555,1.490004228483166,137.3273897214146,1.7512202999999997,1.4048255,0.7967040416666666,66.09313313755,0.932857352636502,0.5082184838413917,1.5304435330242474,1.8702104552728873,2.0777860452706203,30_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,200.0,10,50.0,SiO2,72,0,0,0,0,32,0,52.0,180,0,0,0,0,0,0
