FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.82257Co0.89596Fe0.0Y0.0Zr0.10404O3,01186,20,2,9,4.000572200000001,0.12567,0.48407790000000006,,1781.2769,,6.260556200000001,31.590107,,37.383998999999996,31.643998999999997,0.8900037053907756,2.150008951224907,1.4900062034070287,137.32757174179667,1.8227779999999998,1.370808,0.7778703333333333,62.292730352199996,0.8225665753588758,0.48826774592999017,1.5684245723871666,1.9154943176995165,2.2045521357846,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.81834Co0.90288Fe0.0Y0.0Zr0.09712O3,01186,21,2,10,3.9940618999999997,0.11123,0.50594026,,1384.0345,,5.5309477,31.642946000000002,,41.382011,31.643998999999997,0.8900010530118407,2.150002543792649,1.4900017629074636,137.327162479727,1.826584,1.3694240000000002,0.7772360000000001,62.069277981599996,0.8183390317745054,0.4872489045189494,1.5700050121749354,1.9170519159013006,2.212482035322478,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.80665Co0.90875Fe0.0Y0.0Zr0.09125O3,01186,22,2,11,3.9916388999999994,0.096089996,0.53822488,,1105.9243,,4.786561,31.662659,,45.382011,31.643998999999997,0.89000411896543,2.1500099503097463,1.4900068957960568,137.32763555636583,1.8298124999999998,1.3682500000000002,0.7766979166666667,61.87973095624999,0.806646266799902,0.4863908837465205,1.5713575372261985,1.9183866260266011,2.2192668493251655,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.85824Co0.86184Fe0.0Y0.0Zr0.13816O3,01186,23,3,1,4.077728700000001,0.16898,0.68292588,0.90977377,2097.9824,418.0748,9.0738153,30.977219,38.09922,5.4000001,19.148001,0.8899971862911888,2.149993202838265,1.4899952894088442,137.32656584473042,1.804012,1.3776320000000002,0.7809980000000001,63.3944926188,0.8582427133090837,0.49334327393120936,1.5606440637545185,1.9078093534283622,2.166222335282252,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.85078Co0.86017Fe0.0Y0.0Zr0.13983O3,01186,24,3,2,4.072224100000001,0.17440999999999998,0.69695461,0.97225392,1833.5125,366.07886,8.1650267,31.020146999999998,38.113075,9.3999996,19.148001,0.8899983803177699,2.1499960872845003,1.4899972883971653,137.3267500830319,1.8030935,1.3779660000000002,0.7811510833333334,63.44841826315,0.8507815483098377,0.49359524634622104,1.5602678783689148,1.9074380362362662,2.16438413820616,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84938Co0.86037Fe0.0Y0.0Zr0.13963O3,01186,25,3,3,4.0634947,0.17662001,0.6789484,0.95443302,1721.3892,323.95767,7.6881042,31.088466999999998,38.193359,13.395999999999999,19.148001,0.8900002888552203,2.1500006977963184,1.4900004835890766,137.3270445703605,1.8032034999999997,1.3779260000000002,0.78113275,63.44196010215,0.8493797243283513,0.4935661941956193,1.560316517575195,1.9074868946271635,2.16460910648482,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84876Co0.86045Fe0.0Y0.0Zr0.13955O3,01186,26,3,4,4.0561433,0.17463,0.64124119,0.94827932,1732.2994,323.54031000000003,7.5857792,31.146240000000002,38.311188,17.39398,19.148001,0.8899994810317172,2.149998746312575,1.489999131165459,137.32691992319394,1.8032475,1.3779100000000002,0.7811254166666668,63.439376837750004,0.8487604949210973,0.4935537029895881,1.5603332193775896,1.9075030710481837,2.1646952849870473,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.8505Co0.86056Fe0.0Y0.0Zr0.13944O3,01186,27,3,5,4.0508093999999994,0.1693,0.57424504,,1995.215,,7.834297200000001,31.188297,,21.393998999999997,19.148001,0.8899976314689645,2.149994278267723,1.4899960347064685,137.3266345356612,1.803308,1.377888,0.7811153333333334,63.435824849199996,0.8505022634168615,0.49353611888205706,1.5603548897063644,1.9075237306481438,2.1648119948328075,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.85379Co0.86418Fe0.0Y0.0Zr0.13582O3,01186,28,3,6,4.0448709,0.15954000000000002,0.53190053,,2218.3223,,8.5580826,31.235253999999998,,25.392,19.148001,0.889995203757574,2.1499884135716676,1.4899919703357138,137.3262599397937,1.8052989999999998,1.377164,0.7807835000000001,63.31893213509999,0.8537946011302124,0.492990470696308,1.561170937935981,1.908329223575695,2.1688025257088746,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.852Co0.86654Fe0.0Y0.0Zr0.13346O3,01186,29,3,7,4.0399752,0.14756,0.53851128,,2135.4497,,8.8786383,31.274072999999998,,29.388,19.148001,0.8899956093497424,2.149989393372973,1.4899926493608047,137.32632252266527,1.8065969999999998,1.376692,0.7805671666666667,63.2427258353,0.8520042032050272,0.4926364924494741,1.5617068984006393,1.9088589848374842,2.1714168816868775,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.85513Co0.86883Fe0.0Y0.0Zr0.13117O3,01186,30,3,8,4.0315919000000005,0.13466001,0.50671548,,2043.0688,,8.1500053,31.340773,,33.386002000000005,19.148001,0.889996962035994,2.1499926610981874,1.4899949139703719,137.32653124215386,1.8078565,1.376234,0.78035725,63.168779891849994,0.8551329189472225,0.49229402999408084,1.562228996739063,1.9093753713063752,2.1739620660279946,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84799Co0.87634Fe0.0Y0.0Zr0.12366O3,01186,31,3,9,4.021884,0.12074000000000001,0.49609107,,1806.8823,,7.3693328,31.418375,,37.383998999999996,19.148001,0.8899964791615351,2.149991494603708,1.48999410556257,137.32645673462486,1.8119869999999998,1.374732,0.7796688333333334,62.9262759463,0.8479933546602484,0.4911715587151206,1.56393500304329,1.9110602371937444,2.1823388508135526,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.847Co0.88083Fe0.0Y0.0Zr0.11917O3,01186,32,3,10,4.013323799999999,0.10684,0.52839422,,1399.7678,,6.3556767,31.487127,,41.382011,19.148001,0.8900005537729381,2.1500013377660863,1.4900009271030086,137.32708544716434,1.8144565,1.373834,0.77925725,62.78129023185,0.8469994729827115,0.49050531317391083,1.564964426390733,1.9120783632144693,2.187388709916892,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84276Co0.88876Fe0.0Y0.0Zr0.11124O3,01186,33,3,11,4.0080462,0.093050003,0.53576481,0.95689368,1114.2249,226.52409,5.3567504999999995,31.529667,38.401123,45.380009,19.148001,0.8900001560931552,2.15000037707897,1.4900002613244958,137.32702408517383,1.8188179999999998,1.3722480000000001,0.7785303333333334,62.525224148199996,0.8427598521920849,0.4893288696797345,1.5667724617408587,1.9138628227174566,2.196345970062824,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84068Co0.89157Fe0.0Y0.0Zr0.10843O3,01186,34,4,1,4.0442123,0.10415,0.68649733,0.82994789,1136.3999,336.5773,6.6375008,31.240469,38.36887,5.4000001,6.650000099999999,0.8900018601254621,2.1500044935615095,1.4900031141426275,137.3272870173588,1.8203634999999998,1.371686,0.77827275,62.43448698615,0.8406782429584212,0.4889143625025783,1.5674173925822015,1.914499915540699,2.1995421704645777,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83267Co0.88926Fe0.0Y0.0Zr0.11074O3,01186,35,4,2,4.036273,0.11029000000000001,0.63787597,0.90213329,1320.1953,287.12838999999997,7.372723599999999,31.303493,38.405796,9.3999996,6.650000099999999,0.88999586707439,2.149990015966223,1.4899930808324058,137.32636228957838,1.819093,1.3721480000000001,0.7784845000000001,62.5090787457,0.8326738667181445,0.4892525379815051,1.566879094650302,1.9139662778544795,2.1969026747018736,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83727Co0.88809Fe0.0Y0.0Zr0.11191O3,01186,36,4,3,4.0259361,0.11462,0.55730486,0.68583941,1412.4882,267.90677,6.908354300000001,31.385934999999996,38.377871999999996,13.395999999999999,6.650000099999999,0.8900035473686856,2.1500085694861504,1.4900059388531925,137.32754735898817,1.8184495,1.3723820000000002,0.77859175,62.54685898755,0.8372666628162458,0.4894298947365245,1.5666254508483426,1.9137191459493277,2.195594624285183,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83375Co0.88482Fe0.0Y0.0Zr0.11518O3,01186,37,4,4,4.022682700000001,0.11817000000000001,0.55285865,0.66959804,1528.3888,247.8441,7.2349272,31.411978,38.464161,17.39398,6.650000099999999,0.8900008375023719,2.150002023179887,1.4900014021107124,137.327129226616,1.816651,1.3730360000000001,0.7788915000000001,62.65244991990001,0.8337492154303983,0.489912942828519,1.5658744731965417,1.9129768422311866,2.191887618156771,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.82569Co0.87811Fe0.0Y0.0Zr0.12189O3,01186,38,4,5,4.0207729,0.11922999999999999,0.54375178,,1559.1926,,7.311266900000001,31.427282,,21.392,6.650000099999999,0.8899982558931073,2.149995786708068,1.4899970800907076,137.32673088430644,1.8129604999999998,1.3743779999999999,0.7795065833333333,62.869121221449994,0.8256916180836431,0.490908795802836,1.5643409503848784,1.9114618297630896,2.1843271898232395,5_Oct_2016,Pulsed Laser Deposition,BZC19,600.0,18.3,850,N,200.0,10,1.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
