FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.93891Co0.45485Fe0.29697Y0.08521Zr0.16296O3,01233,11,1,11,4.0931263,0.11845,0.49988416,0.53582138,2253.0698,539.3867799999999,11.003183,30.857782,38.0756,45.381989000000004,44.14201,0.8900028199579706,2.150006812258019,1.4900047210532317,137.32743511951486,1.7192661000000002,1.4357715,0.8314073416666667,65.83158391425,0.9389070250805068,0.5176643801433475,1.4974575078680827,1.7921476590119096,2.0860417895822305,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.99016Co0.63846Fe0.17213Y0.04288Zr0.14653O3,01233,12,2,1,4.086565,0.14733,0.44418472,0.53761888,3761.7297,667.14386,13.723079,30.908564000000002,38.13092,5.4000001,31.643998999999997,0.8899974615114652,2.149993867696236,1.4899957501708798,137.32660831121908,1.7625012,1.4072084999999999,0.8079019250000001,64.4184230977,0.9901628241763785,0.5049627549254805,1.5278431502483365,1.844278004623989,2.131790902471225,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.97503Co0.62013Fe0.18289Y0.04912Zr0.14786O3,01233,13,2,2,4.0764461,0.15599000000000002,0.51291108,0.51952696,2733.5034,915.93744,9.9295797,30.987213,38.201435,9.397999800000001,31.643998999999997,0.8899972478064053,2.1499933514424394,1.4899953923949931,137.32657533652832,1.7571132999999999,1.4108204999999998,0.8106246750000001,64.61517025735,0.9750330151456392,0.5065110188434664,1.5239311814950518,1.8380829480610035,2.125299287916174,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.9685Co0.5957Fe0.18951Y0.06135Zr0.15344O3,01233,14,2,3,4.075213,0.16469,0.56897151,0.43835944,2152.7939,1122.0475,8.4130735,30.996824,38.199326,13.39599,31.643998999999997,0.8899963856747185,2.1499912687647695,1.4899939490509333,137.32644230960906,1.7456415,1.4177710000000001,0.8150158416666667,65.141474669,0.968503933132866,0.5098391540729975,1.5164587713846378,1.8281778989767488,2.108126090288849,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.97468Co0.57713Fe0.20209Y0.06352Zr0.15726O3,01233,15,2,4,4.0902534,0.17075001,0.63846266,0.4485378,938.85724,420.46657999999996,3.9455707,30.879996999999996,38.090633000000004,17.393998999999997,31.643998999999997,0.8899992296556729,2.149998139055839,1.4899987103224188,137.32688113587034,1.7414793,1.4201405000000002,0.8170143416666668,65.29101671235,0.9746808436402905,0.5110593216098939,1.5139334024033808,1.8237118179381024,2.1033043755603598,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.95989Co0.55505Fe0.21327Y0.06798Zr0.1637O3,01233,16,2,5,,0.17495,,,,,,,,21.391991,31.643998999999997,0.889996238566144,2.149990913390123,1.4899937027680388,137.326419610756,1.7344347,1.4239945,0.8197572916666667,65.59812151775,0.9598940568292176,0.5131333215174627,1.5098309111377346,1.817603475949204,2.0934504896393604,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.95684Co0.53318Fe0.22164Y0.07538Zr0.1698O3,01233,17,2,6,,0.17636,,,,,,,,25.389999,31.643998999999997,0.8899959827580747,2.1499902954268095,1.4899932745050912,137.32638013957092,1.7257772,1.428963,0.8230312666666666,65.9910448831,0.9568443189608025,0.5157073478303426,1.5045808012011574,1.810372624772406,2.0809850849132343,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.96793Co0.51337Fe0.23268Y0.0802Zr0.17375O3,01233,18,2,7,,0.17504001,,,,,,,,29.38802,31.643998999999997,0.8899990539417489,2.149997714578382,1.4899984161496695,137.32685402321187,1.7198715,1.432474,0.8256319833333334,66.22896808715001,0.9679310288979059,0.5174799709988501,1.500898246375419,1.8046762313326112,2.0735164383431868,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.96968Co0.49666Fe0.25002Y0.08486Zr0.16846O3,01233,19,2,8,,0.17053001,,,,,,,,33.386009,31.643998999999997,0.8899968889159519,2.1499924844598834,1.4899947915559195,137.32651995973137,1.7188384,1.4343800000000002,0.8278724833333335,66.1442729997,0.9696833896253092,0.517789740394415,1.498900210864543,1.7997877952853638,2.076166442412244,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.94965Co0.47377Fe0.25433Y0.09333Zr0.17857O3,01233,20,2,9,,0.16493,,,,,,,,37.384009999999996,31.643998999999997,0.8899989560401305,2.1499974780744724,1.48999825224696,137.32683891699213,1.7074722,1.4404290000000002,0.8314630083333334,66.71129130565001,0.9496511139299472,0.5212377431621613,1.4926091310814154,1.7920198942267553,2.0585246699513586,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.95392Co0.46Fe0.27182Y0.09094Zr0.17725O3,01233,21,2,10,4.1008328999999994,0.15623,0.65163797,,343.2197,,,30.798353000000002,,41.381989000000004,31.643998999999997,0.8900031049330028,2.1500075006808492,1.4900051981462632,137.32747909116233,1.7089199000000002,1.4399775,0.8321724833333334,66.54360959899999,0.9539166720816212,0.5207986079002315,1.4930840938006666,1.790500440699419,2.063721519146837,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.93726Co0.43676Fe0.28838Y0.10011Zr0.17476O3,01233,22,2,11,4.094564,0.14629,0.53381318,0.42887488,1544.0082,592.1680299999999,6.2150893,30.84668,38.039074,45.37999,31.643998999999997,0.8900024248374689,2.150005857753436,1.4900040595593582,137.32737415242147,1.7034092,1.444434,0.8358292166666669,66.6869142317,0.9372574464078942,0.5224830444953972,1.4884763566583423,1.7826656807973007,2.0592851796273717,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.98827Co0.63138Fe0.17917Y0.04258Zr0.14687O3,01233,23,3,1,4.077625299999999,0.13754,0.48381531,0.48318574,2755.0647,632.82935,11.361525,30.978025,38.187809,5.4000001,19.148001,0.8899994211938055,2.1499986017603163,1.489999030987382,137.3269106902042,1.7621602,1.4074935,0.8084441250000001,64.3986692821,0.9882706427159212,0.5050615836141376,1.5275371444062202,1.8430451591040777,2.1324495089896995,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.97342Co0.61148Fe0.18754Y0.05174Zr0.14923O3,01233,24,3,2,4.0719357,0.14711,0.54082513,0.46985105,2151.3772,989.5658599999999,9.0408125,31.0224,38.220928,9.397999800000001,19.148001,0.8899996349438851,2.1499991181228686,1.4899993888386391,137.32694367184146,1.7543792999999999,1.4124925000000002,0.8118457166666668,64.7229875776,0.9734203992731113,0.5073017191572456,1.5221313515808887,1.8353233357643166,2.1217645972722217,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.98342Co0.59811Fe0.19831Y0.04896Zr0.15462O3,01233,25,3,3,4.0753942,0.15478,0.55818975,0.43465075,1928.4309,1006.2534,7.955213499999999,30.995410999999997,38.197342,13.39599,19.148001,0.8900008925810389,2.150002156235094,1.490001494321065,137.3271377252543,1.7527299000000003,1.4128715,0.8124987250000001,64.78104050745,0.9834190137290281,0.5077798310972151,1.5217251931510358,1.833850870745754,2.119866193094896,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.97817Co0.57906Fe0.2077Y0.05688Zr0.15636O3,01233,26,3,4,4.0891819,0.16215999,0.57641244,0.50149447,1034.4125,459.14999000000006,4.4761705,30.888288,38.113285,17.393998999999997,19.148001,0.8899999181845814,2.149999802356011,1.4899998630281193,137.3269873758809,1.7460762,1.417253,0.81560015,65.0456117847,0.978170089920669,0.5097142485445831,1.5170190518954703,1.826875415641009,2.111241382899605,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.9675Co0.55298Fe0.22044Y0.06705Zr0.15953O3,01233,27,3,5,,0.16715001,,,,,,,,21.391991,19.148001,0.8900013987571125,2.150003379019991,1.4900023417394355,137.32721582822245,1.7369835,1.4231005,0.8197258666666668,65.4134519336,0.9674984794433938,0.5123833351077385,1.5107881551724496,1.8176836944262609,2.09937270957082,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.95909Co0.53368Fe0.22789Y0.07258Zr0.16584O3,01233,28,3,6,,0.17003,,,,,,,,25.389999,19.148001,0.8900029057676176,2.150007019550986,1.490004864712079,137.3274483599434,1.7294719,1.42721,0.8224259583333333,65.75935931059999,0.9590868686701511,0.5146096364836096,1.5064405515312995,1.8117191579550953,2.0883331254994006,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.97676Co0.51385Fe0.24254Y0.07521Zr0.16841O3,01233,29,3,7,,0.17015,,,,,,,,29.38802,19.148001,0.8899994804719094,2.1499987449602305,1.4899991302282527,137.32691983681562,1.7256277,1.429667,0.8246244333333334,65.87711136925,0.9767605701736561,0.5157540531320338,1.5038458221111843,1.806882102929345,2.0845923110848,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.96914Co0.49484Fe0.25013Y0.08432Zr0.17071O3,01233,30,3,8,,0.1681,,,,,,,,33.386009,19.148001,0.8900044402032483,2.1500107263336896,1.4900074335986966,137.32768512336122,1.7179518,1.4345925000000002,0.8279412916666667,66.2004023758,0.9691351649920139,0.5180613566709196,1.4986909009587666,1.7996534882313624,2.074423722438918,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.96025Co0.47318Fe0.26196Y0.08631Zr0.17854O3,01233,31,3,9,,0.16265,,,,,,,,37.384009999999996,19.148001,0.8900005239592128,2.150001265744166,1.4900008771901427,137.32708084690654,1.7117216,1.437632,0.8301876666666668,66.4757622836,0.9602494346836654,0.519944670885273,1.4955157270735249,1.7947759729709418,2.0658218293314103,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.95573Co0.45961Fe0.27577Y0.09183Zr0.17279O3,01233,32,3,10,,0.1548,,,,,,,,41.381989000000004,19.148001,0.8899984631747182,2.149996287444544,1.4899974271127305,137.326762867859,1.7105692000000001,1.43967,0.8323302083333335,66.41348056945,0.9557316503287223,0.5202937496914584,1.4933952137952058,1.790151807773884,2.0677543427987253,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.94736Co0.44213Fe0.29112Y0.09288Zr0.17386O3,01233,33,3,11,4.0988326,0.14595999999999998,0.52692395,0.54760242,916.4653900000001,319.71587999999997,3.8470082000000003,30.813755,38.089058,45.37999,19.148001,0.8900009436553898,2.150002279616953,1.4900015798275628,137.32714560602665,1.7085014,1.4411105,0.8339978166666667,66.43150989335001,0.9473589955276155,0.5209249132926609,1.4919066092551216,1.7865773147738209,2.0671989215132003,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.98672Co0.6365Fe0.19038Y0.03817Zr0.13495O3,01233,34,4,1,4.093925,0.10595,0.41126919,0.53264809,2983.4431,471.75043,13.622719,30.851614,38.047965999999995,5.4000001,6.650000099999999,0.8900010639331193,2.1500025701755128,1.490001781191402,137.3271641648803,1.7710662999999998,1.4036855,0.8070969166666666,63.846964811999996,0.9867188204462558,0.5025227253960619,1.5316839635199715,1.8461249825425576,2.1508800703251243,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.99297Co0.61941Fe0.19864Y0.04198Zr0.13998O3,01233,35,4,2,4.0788193,0.11245,0.48151848,0.43318745,2296.7637,474.08054000000004,11.287604,30.968731,38.177628000000006,9.397999800000001,6.650000099999999,0.889997542136709,2.1499940624650833,1.4899958851502206,137.32662075169418,1.765391,1.4068325,0.8092959500000001,64.09866421795,0.992972742237362,0.5041362180597437,1.5282516308551894,1.841101373546007,2.142425625045048,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.96629Co0.5985Fe0.2082Y0.04867Zr0.14462O3,01233,36,4,3,4.0726004,0.11884000000000002,0.5523659000000001,0.45483467,1776.2749,750.35455,9.1057177,31.01721,38.224940999999994,13.39599,6.650000099999999,0.8900031061808217,2.1500075036952433,1.4900052002353081,137.32747928370077,1.757908,1.4112220000000002,0.812328,64.418308807,0.9662866275719204,0.5062853722611318,1.5235076435140913,1.8342408488139126,2.1318082052594667,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.96788Co0.5785Fe0.2156Y0.05834Zr0.14757O3,01233,37,4,4,4.0724111,0.12474,0.58158088,0.45905057,1631.1744,791.91791,8.149742100000001,31.018688,38.227692,17.393998999999997,6.650000099999999,0.8900004353912094,2.150001051787753,1.490000728913373,137.32706718086362,1.7495709000000002,1.4165605000000001,0.8158636333333333,64.7817282765,0.9678795265098454,0.5086964097260702,1.5177615440976595,1.8262864871495146,2.1198425981277795,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
Ba0.97471Co0.56201Fe0.22659Y0.06166Zr0.14974O3,01233,38,4,5,4.0774355,0.1285,0.57245475,0.4516755,1477.0945,690.85858,6.971283000000001,30.979504,38.173279,21.391991,6.650000099999999,0.8899969026455924,2.1499925176269925,1.4899948145414974,137.3265220782149,1.7456179,1.4190245000000001,0.8178817916666667,64.91677994295,0.9747133921717094,0.5098463430316522,1.5151200825827829,1.8217728157331994,2.115424119910135,10_Mar_2017,Pulsed Laser Deposition,BZYCF1135/ BZC19,600.0,18.8,850,N,375.0,20,50.0,SiO2,40,0,0,0,90,0,0,65.0,0,0,0,0,180,0,0
