FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.80217Co0.0Fe0.06453Y0.28122Zr0.65425O3,01024,1,1,1,,0.073140003,,,,,,,,5.4000001,44.14201,0.8900055135373054,2.150013319219333,1.4900092305287471,137.32785073880623,1.3313308,1.6106255000000003,0.9101356250000001,88.289082987,0.8021650305990772,0.6685081675698522,1.3348933809997003,1.6371287856452679,1.5554341045656446,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.82378Co0.0Fe0.0649Y0.27802Zr0.65707O3,01024,2,1,2,,0.072169997,,,,,,,,9.397999800000001,44.14201,0.8900008763683769,2.1500021170696746,1.4900014671785187,137.32713522364057,1.3318545000000002,1.6097545000000002,0.9095482500000001,88.282498597,0.8237791888381678,0.6682418209859836,1.3356087012458573,1.6381774877567172,1.555542008960621,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.82237Co0.0Fe0.06938Y0.26822Zr0.6624O3,01024,3,1,3,,0.07157000200000001,,,,,,,,13.39599,44.14201,0.8899972481288095,2.1499933522212813,1.4899953929347485,137.32657538627532,1.3351858,1.606648,0.90775925,88.147630787,0.8223725427677622,0.666571834518319,1.3381856836228478,1.641399294950449,1.5579156712460187,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.81578Co0.0Fe0.06186Y0.27144Zr0.6667O3,01024,4,1,4,,0.070529997,,,,,,,,17.393998999999997,44.14201,0.8900010645685997,2.150002571710662,1.4900017822552962,137.32716426293493,1.3310716,1.608581,0.90839525,88.406216424,0.8157790242104117,0.6686350039837073,1.3365833437735881,1.640257126240253,1.553365473806819,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.83461Co0.0Fe0.06927Y0.29129Zr0.63944O3,01024,5,1,5,,0.066260003,,,,,,,,21.391991,44.14201,0.8899998131377505,2.149999548591195,1.4899996871632002,137.32697116715488,1.3325931,1.612432,0.911912675,88.0980427565,0.8346101752327357,0.6678706449386167,1.333389283139503,1.6339280372029046,1.5587970727876663,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.87474Co0.0Fe0.07132Y0.29297Zr0.63571O3,01024,6,1,6,,0.062220000000000004,,,,,,,,25.389999,44.14201,0.8899983831457001,2.149996094116017,1.4899972931315653,137.32675051938153,1.3334333,1.6125445,0.9121997,88.02162131450001,0.874741589134494,0.6674487453895895,1.3332941162963359,1.6334112948420891,1.5601479326166352,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.81335Co0.0Fe0.06826Y0.28842Zr0.64332O3,01024,7,1,7,4.2146044,0.058880000999999994,0.59304255,0.86421758,457.3978,244.33397999999997,5.1975183,29.94721,42.861098999999996,29.38802,44.14201,0.8899993681039796,2.1499984735096134,1.4899989421066624,137.32690249844404,1.3324038,1.611866,0.91140365,88.14042863700001,0.8133505774752732,0.6679651980157814,1.3338568302263423,1.6348397793959486,1.5580466832537765,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.8505Co0.0Fe0.06676Y0.27004Zr0.6632O3,01024,8,1,8,4.2054019,0.05314,0.58239812,,579.66071,,8.1200571,30.014284000000004,,33.386009,44.14201,0.8900028596340072,2.150006908104624,1.490004787477158,137.32744124152728,1.3336756,1.607496,0.9081064999999999,88.23610473400001,0.8504972672911141,0.6673308408986467,1.3374881854167124,1.6407819869994964,1.5563633691165304,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.86591Co0.0Fe0.08138Y0.29567Zr0.62295O3,01024,9,1,9,4.207383200000001,0.04724,0.54852813,,566.86487,,6.8850265,29.999816999999997,,37.384009999999996,44.14201,0.8900002669983142,2.1500006449959277,1.4900004469971777,137.3270411978399,1.3381663000000001,1.6117105,0.91261025,87.6594495695,0.8659097402287179,0.6650894339502602,1.333986869847859,1.6326799386673312,1.566597119560526,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
Ba0.83231Co0.0Fe0.11236Y0.25802Zr0.62962O3,01024,10,1,10,4.2097931,0.043609999,0.60745138,,509.81927,,8.5890999,29.982243,,41.381989000000004,44.14201,0.8900034417885477,2.150008314433008,1.490005762095434,137.3275310679729,1.3577978000000002,1.597651,0.9056009,86.65068649700001,0.8323067813214067,0.65547568407354,1.3457308976948084,1.6453227487908126,1.5848406587376247,10_Feb_2016,Pulsed Laser Deposition,BZYF631,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,0,0,0,1000,0,1000.0,0,0,0,0,0,90,0
