FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Film thickness ($\mu$m),PROPERTY: Area of 110 peak,IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.85499Co0.89489Fe0.0Y0.0Zr0.10511O3,01199,11,1,11,0.0933,,45.380009,44.144001,0.8900016079904113,2.1500038844712184,1.4900026920288907,137.32724811292047,1.8221895,1.371022,0.7779684166666667,62.32728151354999,0.854988455266025,0.4884242873698983,1.5681760646227547,1.915248305854178,2.2033248487352273,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83374Co0.85521Fe0.0Y0.0Zr0.14479O3,01199,12,2,1,0.20406,18.368982,5.4000001,31.646,0.8900004431204513,2.1500010704595174,1.4900007418533399,137.32706837348564,1.8003655,1.3789580000000001,0.7816057500000002,63.60858065594999,0.8337395848909426,0.4943443112637136,1.5591490607107086,1.9063328818312038,2.1589393593966317,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.8341Co0.86216Fe0.0Y0.0Zr0.13784O3,01199,13,2,2,0.20911001,9.610079800000001,9.397999800000001,31.646,0.8899977795197132,2.149994635918408,1.4899962825667108,137.32665737989174,1.804188,1.3775680000000001,0.7809686666666669,63.3841595612,0.8341020810193573,0.49329547670182555,1.560717609525198,1.907882282814646,2.166576922855579,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83427Co0.86174Fe0.0Y0.0Zr0.13826O3,01199,14,2,3,0.21294001,,13.395999999999999,31.646,0.890005006821883,2.150012095131515,1.490008382207422,137.32777255261655,1.8039569999999996,1.3776519999999999,0.7810071666666667,63.3977216993,0.83426530672158,0.4933626504522465,1.5606351205758167,1.9078037254981508,2.166131035496388,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83549Co0.86314Fe0.0Y0.0Zr0.13686O3,01199,15,2,4,0.21270999,,17.39398,31.646,0.8899992445797227,2.1499981751083186,1.4899987353076256,137.3268834386512,1.804727,1.3773720000000003,0.7808788333333334,63.3525145723,0.8354907091535092,0.4931489608011199,1.560942269124331,1.9081049091153819,2.1676627102453714,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.8257Co0.86674Fe0.0Y0.0Zr0.13326O3,01199,16,2,5,0.20629001,,21.392,31.646,0.8899984971619213,2.1499963695484614,1.4899974840126546,137.32676811208447,1.8067069999999998,1.376652,0.7805488333333334,63.236267674299995,0.8257013942646033,0.49260809703063163,1.5617573428495084,1.9089100135472898,2.171645689454499,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83647Co0.87311Fe0.0Y0.0Zr0.12689O3,01199,17,2,6,0.19750001,,25.392,31.646,0.8900010361775981,2.150002503125658,1.4900017347242933,137.32715988220338,1.8102105,1.375378,0.7799649166666668,63.03057524645,0.8364690261455434,0.4916561008665004,1.5632084438791796,1.9103445589477386,2.178738800102223,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.82186Co0.87365Fe0.0Y0.0Zr0.12635O3,01199,18,2,7,0.18550999,,29.388,31.646,0.8899984495844377,2.149996254614091,1.4899974043604631,137.32676077087874,1.8105075000000002,1.37527,0.7799154166666667,63.013138211750004,0.8218614317154537,0.4915740197621041,1.5633266592117119,1.91046025314984,2.1793353682751757,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.81829Co0.86971Fe0.0Y0.0Zr0.13029O3,01199,19,2,8,0.17035999999999998,,33.386002000000005,31.646,0.8899949191827048,2.1499877261155227,1.4899914939126182,137.32621602989136,1.8083405,1.376058,0.7802765833333334,63.140363983449994,0.8182946714671003,0.4921611384485968,1.5624252219859356,1.9095683834921588,2.174935451209729,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.8255Co0.87518Fe0.0Y0.0Zr0.12482O3,01199,20,2,9,0.15466,,37.383998999999996,31.646,0.8899964013459404,2.149991306622215,1.4899939752870237,137.3264447276786,1.8113489999999999,1.374964,0.7797751666666668,62.9637332801,0.8255033378662225,0.4913445180061603,1.5636709809291116,1.9107994701297748,2.181040379495434,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83018Co0.88063Fe0.0Y0.0Zr0.11937O3,01199,21,2,10,0.13716,,41.382011,31.646,0.889996122803813,2.1499906337395482,1.4899935089636869,137.32640174862834,1.8143465,1.373874,0.7792755833333335,62.787748392850006,0.8301836166120818,0.49053260929145176,1.5649110717136712,1.9120238601474895,2.187152832578186,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83052Co0.8873Fe0.0Y0.0Zr0.1127O3,01199,22,2,11,0.11905999999999999,,45.380009,31.646,0.8900047446033841,2.150011461682332,1.4900079432124071,137.32773209230217,1.818015,1.37254,0.7786641666666667,62.5723687235,0.8305155725089934,0.4895475255173275,1.5664472158788318,1.9135437419585983,2.194702468419206,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84554Co0.86159Fe0.0Y0.0Zr0.13841O3,01199,23,3,1,0.18356,10.777536999999999,5.4000001,19.15,0.8900004992704775,2.150001206102839,1.4900008358573162,137.3270770374347,1.8038744999999998,1.377682,0.7810209166666667,63.402565320049995,0.8455395256708733,0.4933827155217714,1.5605932327654994,1.9077604761425824,2.1659545847115322,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.82862Co0.856Fe0.0Y0.0Zr0.144O3,01199,24,3,2,0.19160999,,9.397999800000001,19.15,0.8899987105687176,2.1499968850817335,1.4899978412892014,137.3268010407531,1.8007999999999997,1.3788,0.7815333333333333,63.58307092,0.8286212005057272,0.49422407295019866,1.5593246918202301,1.9065058107428152,2.159801328462685,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83699Co0.85882Fe0.0Y0.0Zr0.14118O3,01199,25,3,3,0.19746999,,13.395999999999999,19.15,0.8900024608850335,2.1500059448346316,1.4900041199086516,137.32737971456066,1.802351,1.378236,0.7812748333333335,63.4920108499,0.8369876856961024,0.4938008528222491,1.5599693701475157,1.9071446517117445,2.162908023801816,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84128Co0.85904Fe0.0Y0.0Zr0.14096O3,01199,26,3,4,0.19834000000000002,,17.39398,19.15,0.8899947317303382,2.149987273281154,1.4899911800878696,137.32618710599118,1.8024719999999999,1.378192,0.7812546666666668,63.484906872799996,0.8412849799057714,0.49376341587017064,1.5600056256901462,1.9071773183066247,2.1631312680530743,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84116Co0.86139Fe0.0Y0.0Zr0.13861O3,01199,27,3,5,0.19573,,21.393998999999997,19.15,0.8899991996703214,2.1499980666193155,1.4899986601222235,137.32687650913059,1.8037645,1.3777220000000001,0.7810392500000001,63.40902348105,0.8411607564111436,0.4934120832682545,1.5605456446360844,1.907712909590937,2.1657308214212003,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83413Co0.85979Fe0.0Y0.0Zr0.14021O3,01199,28,3,6,0.18832000000000002,,25.389999,19.15,0.8900040035252073,2.1500096714372985,1.490006702530965,137.32761774393947,1.8028845,1.3780420000000002,0.7811859166666668,63.46068876905001,0.8341262478140908,0.4936555855492724,1.560191686056955,1.9073650340354933,2.1639793139294543,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.8355Co0.86153Fe0.0Y0.0Zr0.13847O3,01199,29,3,7,0.17905,,29.388,19.15,0.8899959471879497,2.1499902094989793,1.4899932149551067,137.32637465110062,1.8038414999999999,1.3776940000000002,0.7810264166666667,63.40450276835,0.835503804651559,0.4933892180593194,1.560571657783934,1.9077372841167535,2.1658773218808465,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83174Co0.86434Fe0.0Y0.0Zr0.13566O3,01199,30,3,8,0.16534001,,33.386002000000005,19.15,0.890003574534227,2.150008635110773,1.4900059843325821,137.32755155063123,1.805387,1.377132,0.7807688333333334,63.313765606299995,0.83173665947061,0.49297107741122925,1.5612218981991364,1.90838302032537,2.168999904453109,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83847Co0.86248Fe0.0Y0.0Zr0.13752O3,01199,31,3,9,0.15227000000000002,,37.386002000000005,19.15,0.8899992324227608,2.149998145740377,1.489998714954959,137.32688156283197,1.804364,1.377504,0.7809393333333334,63.3738265036,0.8384707231360032,0.49324816523869947,1.5607926697420675,1.9079570606273626,2.16693371915977,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83587Co0.87341Fe0.0Y0.0Zr0.12659O3,01199,32,3,10,0.13649,,41.382011,19.15,0.8899972312885619,2.1499933115397845,1.489995364741525,137.32657278782509,1.8103755,1.375318,0.7799374166666668,63.020888004949995,0.8358726003258756,0.4916091889713277,1.5632699575951048,1.910403748943777,2.1790643885728604,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84481Co0.87574Fe0.0Y0.0Zr0.12426O3,01199,33,3,11,0.12199000000000002,,45.382011,19.15,0.8900050049111612,2.1500120905157263,1.4900083790085732,137.32777225779216,1.8116569999999999,1.3748520000000002,0.7797238333333333,62.94565042929999,0.8448052492413248,0.49126573347557584,1.5638134799350956,1.9109437409893717,2.1816880327900896,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.86222Co0.87782Fe0.0Y0.0Zr0.12218O3,01199,34,4,1,0.12938,,5.4000001,6.650000099999999,0.890001346289828,2.15000325227318,1.4900022539009479,137.32720773252046,1.8128009999999999,1.3744360000000002,0.7795331666666668,62.8784855549,0.8622186957345398,0.4909536933672411,1.564280368291561,1.911403282906219,2.184009467158975,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.86104Co0.87569Fe0.0Y0.0Zr0.12431O3,01199,35,4,2,0.1366,,9.397999800000001,6.650000099999999,0.8900012644240469,2.150003054507529,1.4900021168447526,137.32719510063043,1.8116294999999998,1.374862,0.7797284166666667,62.94726496955,0.8610387767211972,0.4912711260354543,1.563795533302636,1.9109244770307343,2.1816229055712086,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84674Co0.87127Fe0.0Y0.0Zr0.12873O3,01199,36,4,3,0.14217,,13.395999999999999,6.650000099999999,0.8900049752544466,2.150012018873101,1.4900083293585678,137.3277676817611,1.8091985,1.3757460000000001,0.7801335833333334,63.08999032765,0.8467352666029212,0.49193329270085434,1.5627972161090062,1.90993999129239,2.17669660382838,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.85334Co0.86978Fe0.0Y0.0Zr0.13022O3,01199,37,4,4,0.14685,,17.39398,6.650000099999999,0.8899978919650362,2.1499949075559863,1.4899964708178697,137.32667473020507,1.8083789999999997,1.376044,0.7802701666666667,63.138103627099994,0.8533420212076593,0.4921523043372193,1.5624463371490929,1.9095904655475566,2.1750205793520543,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.85084Co0.86519Fe0.0Y0.0Zr0.13481O3,01199,38,4,5,0.14861999,,21.392,6.650000099999999,0.88999651596718,2.149991583516221,1.489994167181009,137.32646241373587,1.8058545,1.3769620000000002,0.7806909166666668,63.28631842205,0.8508433307484147,0.492839548240005,1.5614022634729359,1.9085583492412976,2.169923386883081,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84244Co0.8719Fe0.0Y0.0Zr0.1281O3,01199,39,4,6,0.14524999,,25.389999,6.650000099999999,0.8900038018354248,2.150009184209172,1.4900063648705426,137.32758662320606,1.809545,1.37562,0.7800758333333334,63.0696471205,0.842436401343198,0.4918384465903997,1.5629382999732282,1.9100788682346599,2.177395829737716,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84985Co0.87473Fe0.0Y0.0Zr0.12527O3,01199,40,4,7,0.14182,,29.388,6.650000099999999,0.8900034914979201,2.150008434517447,1.4900058453167426,137.32753873812908,1.8111015,1.375054,0.7798164166666667,62.97826414235,0.8498466660248687,0.49141557858459073,1.563581091737086,1.9107136160146359,2.1805545231879866,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84154Co0.87366Fe0.0Y0.0Zr0.12634O3,01199,41,4,8,0.13517,,33.386002000000005,6.650000099999999,0.8900035773071031,2.150008641809294,1.490005988974813,137.327551978486,1.810513,1.375268,0.7799145000000001,63.0128153037,0.8415366174888548,0.49157535864536905,1.563337939811945,1.9104735057173738,2.179359092537203,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83829Co0.87017Fe0.0Y0.0Zr0.12983O3,01199,42,4,9,0.12513,,37.383998999999996,6.650000099999999,0.890004915100437,2.150011873557235,1.4900082286512932,137.3277583999974,1.8085934999999997,1.375966,0.7802344166666668,63.12551021315,0.8382853704979878,0.4920978180560956,1.5625472384908021,1.9096930317646539,2.175471658546531,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.84127Co0.87402Fe0.0Y0.0Zr0.12598O3,01199,43,4,10,0.11479,,41.382011,6.650000099999999,0.8899958916530717,2.1499900753416896,1.489993121980985,137.32636608206894,1.810711,1.3751960000000003,0.7798815,63.0011906139,0.84127388342132,0.4915173606683075,1.5634062892429073,1.9105378470716192,2.179742394451995,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
Ba0.83638Co0.87461Fe0.0Y0.0Zr0.12539O3,01199,44,4,11,0.10402,,45.380009,6.650000099999999,0.8899975310403598,2.149994035659296,1.4899958665731867,137.32661903952751,1.8110354999999998,1.375078,0.7798274166666668,62.982139038949995,0.8363823202181937,0.49143019617249906,1.5635433303851096,1.9106738679977415,2.180405764793106,27_Oct_2016,Pulsed Laser Deposition,BZC19,400.0,19,600,N,300.0,10,10.0,SiO2,103,0,0,0,0,0,0,103.0,0,0,0,0,0,0,0
