FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba1.0Co0.0Fe0.20363Y0.22345Zr0.52133O3,01138,11,1,11,,0.028379999,,,,,,,,45.37999,44.144009000000004,0.89,2.15,1.49,137.327,1.4114472213187974,1.5767068182896442,0.9008052079372373,83.08233548264927,1.05440407120433,0.6305584697445655,1.3636016379584404,1.6540756945799255,1.6529024996977735,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.99026Co0.0Fe0.08956Y0.27753Zr0.63291O3,01138,12,2,1,4.2073236,0.07626000000000001,0.54041702,,1029.097,,7.8313217,30.000256,,5.4000001,31.644011,0.8899989373747342,2.1499974329839087,1.4899982209981506,137.3268360369215,1.3442517,1.6059485,0.9092837,87.4121005905,0.9902611823332046,0.6620775985440333,1.3387710957007082,1.6386505344791187,1.5710277537003412,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08751Y0.25946Zr0.63287O3,01138,13,2,2,,0.075730003,,,,,,,,9.397999800000001,31.644011,0.89,2.15,1.49,137.327,1.3455262461147093,1.6028015947673402,0.9069930713582086,87.45036443010044,1.0205738874366577,0.6614512370679727,1.3414012108667075,1.6427909397022704,1.570342226644078,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08524Y0.24611Zr0.6261O3,01138,14,2,3,,0.074320003,,,,,,,,13.39599,31.644011,0.89,2.15,1.49,137.327,1.3462365832328123,1.6009049073939499,0.9055992806523296,87.47825063194195,1.044439193779411,0.6611022245902578,1.3429904487580717,1.6453193281323164,1.569841635011574,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08256Y0.26928Zr0.62562O3,01138,15,2,4,,0.072400004,,,,,,,,17.39599,31.644011,0.89,2.15,1.49,137.327,1.341925834168538,1.6062001490596955,0.9089531309221157,87.59698345398539,1.0230580714125905,0.6632259230268468,1.3385629438888151,1.6392484379127703,1.5677138022924926,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.0849Y0.27231Zr0.61624O3,01138,16,2,5,,0.06836000099999999,,,,,,,,21.393998999999997,31.644011,0.89,2.15,1.49,137.327,1.3428282144700718,1.6068417468812677,0.9096927879131093,87.48937403706098,1.027267625340443,0.662780235334291,1.3380284674411482,1.637915590622798,1.5696420452365738,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09007Y0.24727Zr0.60157O3,01138,17,2,6,,0.06317000099999999,,,,,,,,25.389999,31.644011,0.89,2.15,1.49,137.327,1.3490037570207127,1.6014595907470377,0.9066904470653098,87.22009181407861,1.0650711306213434,0.6597461240327256,1.3425252890690067,1.64333925081343,1.5744881384983063,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09207Y0.23494Zr0.60021O3,01138,18,2,7,,0.056949999,,,,,,,,29.38802,31.644011,0.89,2.15,1.49,137.327,1.351760512164188,1.598431847990426,0.9048531697528097,87.12257237441855,1.0784799484186125,0.6584006501085737,1.3450682947183605,1.6466760020380349,1.5762505198976742,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09759Y0.2383Zr0.57733O3,01138,19,2,8,,0.05068,,,,,,,,33.386009,31.644011,0.89,2.15,1.49,137.327,1.3547326768784074,1.5992123089052501,0.9061717894137542,86.83866973451406,1.0950302626492927,0.6569561768088075,1.34441186328274,1.6442798345818646,1.5814037734553106,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.0955Y0.23258Zr0.58545O3,01138,20,2,9,,0.044610000999999996,,,,,,,,37.384009999999996,31.644011,0.89,2.15,1.49,137.327,1.3542618974137617,1.5979648944817948,0.9050413894182775,86.93515025713383,1.0946528284907773,0.6571845532238896,1.3454613473828692,1.6463335460908692,1.5796487334963922,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.11423Y0.24044Zr0.6029O3,01138,21,2,10,,0.038940001,,,,,,,,41.381989000000004,31.644011,0.89,2.15,1.49,137.327,1.3620191069614016,1.5948723326586962,0.904298013764085,86.42110944872493,1.044305221262248,0.6534416407604933,1.3480702849838084,1.6476869099800036,1.5890446312943756,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.18037Y0.22602Zr0.56608O3,01138,22,2,11,,0.033489998,,,,,,,,45.37999,31.644011,0.89,2.15,1.49,137.327,1.39716499843678,1.5802752246952256,0.9004397130798192,84.12283372419193,1.0283041693043664,0.6370042199709968,1.360522500385749,1.654747095620292,1.632458084451186,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08664Y0.24557Zr0.61836O3,01138,23,3,1,,0.06964000299999999,,,,,,,,5.4000001,19.146,0.89,2.15,1.49,137.327,1.3471401273980326,1.6008951226323762,0.9058073697096486,87.39951628342511,1.051988541466162,0.6606588148472815,1.3429986571916854,1.6449413526825367,1.571255835726443,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08643Y0.25794Zr0.64901O3,01138,24,3,2,,0.070869997,,,,,,,,9.3999796,19.146,0.89,2.15,1.49,137.327,1.3449367712549531,1.6018593902405183,0.906083548550343,87.54364396230008,1.0066613209476631,0.6617411457711472,1.3421902153828738,1.6444399662524212,1.568668995080199,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08735Y0.25832Zr0.63789O3,01138,25,3,3,,0.07,,,,,,,,13.39599,19.146,0.89,2.15,1.49,137.327,1.34551388365009,1.602336767748686,0.9066080615863636,87.47309220856508,1.0167140501027359,0.6614573144244498,1.341790342251705,1.6434885846843557,1.569934210997898,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08566Y0.25888Zr0.62892O3,01138,26,3,4,,0.06746000099999999,,,,,,,,17.393998999999997,19.146,0.89,2.15,1.49,137.327,1.3447482019192698,1.603289579256998,0.907211357750956,87.49456624688227,1.0272663882871764,0.6618339394168827,1.3409929359089081,1.6423956636674173,1.5695488976138952,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08458Y0.24875Zr0.63692O3,01138,27,3,5,,0.064570002,,,,,,,,21.391991,19.146,0.89,2.15,1.49,137.327,1.345385832652224,1.60101903521785,0.9054945185286555,87.54561162473706,1.0306626774623275,0.6615202705423917,1.3428947143701202,1.645509685051558,1.5686337379039637,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08298Y0.25136Zr0.60956O3,01138,28,3,6,,0.060339998,,,,,,,,25.389999,19.146,0.89,2.15,1.49,137.327,1.344657429872732,1.6033814361017797,0.9072707981726003,87.49608248235344,1.0594298782651022,0.6618786169829411,1.3409161111576708,1.642288061074066,1.5695216986165827,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.0942Y0.24836Zr0.60712O3,01138,29,3,7,,0.054730002,,,,,,,,29.38802,19.146,0.89,2.15,1.49,137.327,1.3508271065409942,1.6004995827793416,0.9063286778098307,87.10837975658816,1.0529851909514578,0.6588555972044308,1.3433305594909468,1.6439952044777264,1.5765073392908988,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09556Y0.23775Zr0.59313O3,01138,30,3,8,,0.049070000999999995,,,,,,,,33.386009,19.146,0.89,2.15,1.49,137.327,1.3533411417649606,1.598680500868706,0.905416940543294,86.97961116626718,1.0793978476385773,0.6576316735921485,1.3448590877487483,1.6456506757051925,1.5788412727839232,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09748Y0.23352Zr0.58134O3,01138,31,3,9,,0.04318,,,,,,,,37.384009999999996,19.146,0.89,2.15,1.49,137.327,1.3552598116272598,1.5979529954137057,0.9052656337172076,86.850033302025,1.0960761619837682,0.6567006505795944,1.3454713662859468,1.6459257310826574,1.5811968605980729,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.12217Y0.24664Zr0.56914O3,01138,32,3,10,,0.038120002,,,,,,,,41.381989000000004,19.146,0.89,2.15,1.49,137.327,1.3661895674334548,1.5961880921840006,0.9063477754577423,86.00552572562424,1.066146097025229,0.6514469303641134,1.3469590523371469,1.6439605638657742,1.5967229877543228,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.1779Y0.20919Zr0.55052O3,01138,33,3,11,,0.03255,,,,,,,,45.37999,19.146,0.89,2.15,1.49,137.327,1.4003258064495232,1.5773156888544784,0.8987361047181429,83.99400765926075,1.0665407779621712,0.6355663774108139,1.363075264636106,1.6578837683029173,1.6349618720075327,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.0885Y0.25025Zr0.60352O3,01138,34,4,1,,0.052540000999999996,,,,,,,,5.4000001,6.650000099999999,0.89,2.15,1.49,137.327,1.3477374831560982,1.602295836669951,0.9070939235885561,87.28485142635965,1.0612594178788208,0.66036599198519,1.3418246186474165,1.642608291438452,1.573319971975433,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09142Y0.24615Zr0.61019O3,01138,35,4,2,,0.052579999,,,,,,,,9.397999800000001,6.650000099999999,0.89,2.15,1.49,137.327,1.3496558656153268,1.600454983341941,0.9060225776059696,87.20900803768806,1.055115763294019,0.6594273567612264,1.3433679937129774,1.644550629121301,1.5746882471206765,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08627Y0.22806Zr0.60216O3,01138,36,4,3,,0.0515,,,,,,,,13.39599,6.650000099999999,0.89,2.15,1.49,137.327,1.3496922796033108,1.5980897366453315,0.9040848868071995,87.316850001951,1.091118830127753,0.6594095657578931,1.3453562404531951,1.6480753320210626,1.572743405160992,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08941Y0.24599Zr0.58853O3,01138,37,4,4,,0.05056000099999999,,,,,,,,17.393998999999997,6.650000099999999,0.89,2.15,1.49,137.327,1.3491062743771758,1.60205375683382,0.9072028950258437,87.18360597669952,1.0823389470748068,0.6596959905259314,1.342027376315449,1.6424109845433794,1.5751470527234406,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08611Y0.24956Zr0.60839O3,01138,38,4,5,,0.04843,,,,,,,,21.391991,6.650000099999999,0.89,2.15,1.49,137.327,1.3465294841372621,1.6024068338288728,0.9068994922057437,87.38429623052137,1.0592558956249183,0.6609584197632582,1.3417316717644545,1.6429604524047645,1.5715295072896034,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.08669Y0.2586Zr0.60081O3,01138,39,4,6,,0.046080000999999995,,,,,,,,25.389999,6.650000099999999,0.89,2.15,1.49,137.327,1.3457468196550244,1.6045876613937993,0.9085119908136781,87.34857486697078,1.0569699466035698,0.6613428224397715,1.3399080970948243,1.640044396844484,1.5721721872296697,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09348Y0.23813Zr0.58332O3,01138,40,4,7,,0.042660002,,,,,,,,29.38802,6.650000099999999,0.89,2.15,1.49,137.327,1.352450364012677,1.5997353490188906,0.9060787426115589,87.00555294719149,1.0929752079175177,0.6580648160420457,1.3439723022427328,1.6444486885382892,1.578370521745335,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.09574Y0.25394Zr0.58353O3,01138,41,4,8,,0.039170001,,,,,,,,33.386009,6.650000099999999,0.89,2.15,1.49,137.327,1.3513578383298293,1.6026331391576025,0.9082073922203233,86.96322865119313,1.07156570937447,0.6585968384953975,1.3415422079254593,1.6405944421541756,1.5791387018393075,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.10403Y0.21362Zr0.55897O3,01138,42,4,9,,0.03469,,,,,,,,37.384009999999996,6.650000099999999,0.89,2.15,1.49,137.327,1.362534844915173,1.5931259326205989,0.9029763829063759,86.46089470391948,1.1407488553999225,0.653194304220094,1.34954805265355,1.6500985277202858,1.5883134273623778,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.12239Y0.21813Zr0.55278O3,01138,43,4,10,,0.030920001000000003,,,,,,,,41.381989000000004,6.650000099999999,0.89,2.15,1.49,137.327,1.3716437157164205,1.5904943159230158,0.9029253691469556,85.81068203435834,1.1194444185047996,0.648856543286203,1.351781001966225,1.650191755502104,1.6003485433784885,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba1.0Co0.0Fe0.20956Y0.22343Zr0.53034O3,01138,44,4,11,,0.02723,,,,,,,,45.37999,6.650000099999999,0.89,2.15,1.49,137.327,1.4132395380756528,1.5753352018496851,0.9001064976316184,82.9891469681311,1.038054014667834,0.6297587748018106,1.3647889017369574,1.6553596756834035,1.6547585439423222,24_June_2016,Pulsed Laser Deposition,BZYF631,400.0,21.9,850,N,200.0,10,50.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
