FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.77795Co0.0Fe0.0Y0.17695Zr0.82305O3,01330,1,1,1,4.189625299999999,0.24905001,0.61007428,0.34378758,,3432.7415,1176.3139999999999,,11.010404,30.129982000000002,37.131096,,5.4000001,44.141991,0.8899947233496788,2.1499872530357407,1.4899911660573273,137.3261858128554,1.3105354999999999,1.5942375,0.891851,90.8138033575,0.7779546123533205,0.6791076802953288,1.3485990970829256,1.6706727536968926,1.512173047881868,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.78678Co0.0Fe0.0Y0.17851Zr0.82149O3,01330,2,1,2,4.189249,0.26455,0.59886378,0.35301882,,3756.167,1095.3656,,11.111427,30.132751000000003,37.138107,,9.397999800000001,44.141991,0.8900003996537382,2.1500009654556598,1.4900006690832246,137.3270616665718,1.3103639000000002,1.5946275,0.8921318,90.81018704350001,0.7867796466972731,0.6792009453661979,1.3482778676873812,1.6701575586513389,1.512242911698764,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.7732Co0.0Fe0.0Y0.17675Zr0.82325O3,01330,3,1,3,4.189714,0.27794999,0.57582676,0.37421638,,4213.2397,950.13501,,11.922819,30.129326000000002,37.138126,,13.39599,44.141991,0.8899967794343105,2.1499922199817614,1.48999460826643,137.3265030667141,1.3105575,1.5941875,0.891815,90.8142669875,0.7732027979218,0.6790978491476417,1.3486445101230322,1.670744053717901,1.5121688212890185,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.77698Co0.0Fe0.0Y0.17756Zr0.82244O3,01330,4,1,4,4.1902881,0.28553,0.59392011,0.37265217,,4136.3325,1086.9941,,11.396107,30.125103000000003,37.142342,,17.39397,44.141991,0.890001084368579,2.150002619542073,1.4900018154035761,137.32716731807173,1.3104684,1.5943899999999998,0.8919608,90.812389286,0.7769790533352001,0.6791473066947505,1.3484797443173084,1.6704790338359894,1.5122074025117918,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.78561Co0.0Fe0.0Y0.17497Zr0.82503O3,01330,5,1,5,4.1895676,0.28870999999999997,0.57492948,0.37165695,0.83416039,4501.2695,903.39819,303.25754,11.996008,30.130405,37.138474,43.147746999999995,21.391991,44.141991,0.8900007299635795,2.1500017633951636,1.4900012220738577,137.3271126333803,1.3107533,1.5937425,0.8914945999999999,90.8183932945,0.7856093556559357,0.6789994196189164,1.349027062649809,1.6713519319958392,1.512106828272824,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.78444Co0.0Fe0.0Y0.18069Zr0.81931O3,01330,6,1,6,4.1884871,0.28622001,0.54908073,0.36764804,0.83218992,4881.6099,747.07233,324.24832000000004,12.596416,30.138363000000002,37.131279,43.114731,25.389971,44.141991,0.8899947927537655,2.149987420697298,1.489991282250686,137.326196521906,1.3101241,1.5951725,0.8925242,90.80513347649999,0.7844445896585795,0.6793209839844679,1.3478087295871124,1.669412753458882,1.5123175448824762,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.788Co0.0Fe0.0Y0.17747Zr0.82253O3,01330,7,1,7,4.189589,0.27846,0.54982269,0.41840547,0.78544426,4649.3379,714.50037,346.2178,12.298905,30.130246999999997,37.123535,43.145939,29.389971000000003,44.141991,0.8899974387786213,2.1499938127798153,1.4899957121125231,137.32660480354124,1.3104783,1.5943675000000002,0.8919446,90.8125979195,0.7880022676946681,0.6791393942033388,1.3484932506337561,1.670502531337174,1.5121977341213513,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.78431Co0.0Fe0.0Y0.1766Zr0.8234O3,01330,8,1,8,4.1895723,0.26934001,0.55102628,0.42356499999999997,0.71141672,4431.8218,748.3512599999999,351.67883,12.155171000000001,30.130371000000004,37.126434,43.155066999999995,33.385979,44.141991,0.8900019596146039,2.1500047339004476,1.490003280703101,137.32730236853337,1.3105740000000001,1.59415,0.891788,90.81461471,0.7843082730989371,0.6790932519755495,1.348684084873097,1.6708043623631412,1.5121718327723264,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.7918Co0.0Fe0.0Y0.17456Zr0.82544O3,01330,9,1,9,4.1899061,0.25288001,0.55789137,0.38546228,0.64307928,4027.1218,790.54431,354.80219,11.922044999999999,30.127913,37.121037,43.128040000000006,37.383990999999995,44.141991,0.8899987188712569,2.1499969051384293,1.489997855188958,137.32680232183492,1.3107984,1.59364,0.8914207999999999,90.81934373600001,0.7918011397743808,0.6789745233677864,1.3491107810662568,1.671486524870138,1.5120875869905648,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.79186Co0.0Fe0.0Y0.17728Zr0.82272O3,01330,10,1,10,4.1900778,0.23803000000000002,0.58172393,0.37123582,,3545.2439,848.95416,,11.556113,30.126652000000004,37.100615999999995,,41.381989000000004,44.141991,0.8899984402091027,2.1499962319658095,1.4899973886646773,137.32675932426454,1.3104992000000002,1.5943200000000002,0.8919104,90.81303836800001,0.7918613877957131,0.6791293273655585,1.348534944029937,1.6705684659184121,1.512192101400438,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.78416Co0.0Fe0.0Y0.17671Zr0.82329O3,01330,11,1,11,4.1915054,0.21998,0.61110574,0.34675902,,2958.5662,1012.8116,,10.956733,30.116144,37.099758,,45.37999,44.141991,0.8899996183958148,2.149999078147193,1.489999361134566,137.3269411184742,1.3105619,1.5941775,0.8918077999999999,90.8143597135,0.7841603362234452,0.6790977354032761,1.3486572719456853,1.670762871926626,1.5121721008848326,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.7781Co0.0Fe0.0Y0.18125Zr0.81875O3,01330,12,2,1,4.188336799999999,0.29493001,0.52406555,0.41585869,0.80937564,3983.6477,655.75653,388.61069,9.7525167,30.139469000000002,37.1633,43.120884000000004,5.4000001,31.643998999999997,0.8899993658760237,2.149998468127473,1.4899989383767138,137.32690215467045,1.3100625000000001,1.5953125,0.892625,90.8038353125,0.7781005543957501,0.6793564168702055,1.3476973747322063,1.669232811512913,1.5123469364709325,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.77335Co0.0Fe0.0Y0.18081Zr0.81919O3,01330,13,2,2,4.1878004,0.31940999999999997,0.51799154,0.48422459,0.75435311,4331.8955,611.83789,408.67831,10.038621000000001,30.143419,37.166121999999994,43.104847,9.397999800000001,31.643998999999997,0.8899994767407227,2.1499987359466894,1.4899991239816592,137.3269192610935,1.3101109,1.5952025,0.8925458,90.8048552985,0.7733504546773033,0.679331403731335,1.3477904754704744,1.6693811387400617,1.5123301370798177,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.76565Co0.0Fe0.0Y0.18368Zr0.81632O3,01330,14,2,3,4.1885699999999995,0.34197,0.52250534,0.47523835,0.75684971,4679.731,567.27856,461.03909000000004,10.205417,30.137751,37.165603999999995,43.096352,13.39599,31.643998999999997,0.8900004634622536,2.150001119599826,1.4900007759087166,137.32707151222573,1.3097952,1.5959200000000002,0.8930624,90.798202208,0.7656496012924836,0.6794958963525394,1.3471860241113751,1.668417319896926,1.5124426274171998,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.76915Co0.0Fe0.0Y0.18142Zr0.81858O3,01330,15,2,4,4.1887298,0.35710001,0.50707567,0.52455306,0.73354089,5129.2822,479.62909,508.42484,10.439617,30.136574,37.156094,43.078995,17.39397,31.643998999999997,0.8899959586486198,2.149990237184868,1.4899932341420714,137.32637641948205,1.3100437999999999,1.595355,0.8926556,90.803441227,0.7691534926062122,0.6793635133791862,1.3476563129741455,1.6691692004644023,1.5123477102170515,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.77037Co0.0Fe0.0Y0.1837Zr0.8163O3,01330,16,2,5,4.1911936,0.36695001,0.49528745,0.72351408,0.68058318,5452.4951,322.49979,730.7876,11.075533,30.118440999999997,37.130520000000004,43.098198,21.39397,31.643998999999997,0.8900039661626555,2.150009581179449,1.4900066399801761,137.32761197889775,1.309793,1.595925,0.893066,90.798155845,0.7703665669672933,0.6794997119107031,1.3471871053962114,1.6684171606355813,1.5124493520917695,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.76552Co0.0Fe0.0Y0.18482Zr0.81518O3,01330,17,2,6,4.1946449,0.36862001,0.55072534,,0.66084248,3777.3264,,1118.3333,9.1055002,30.093071000000002,,43.029598,25.389971,31.643998999999997,0.8900049466984207,2.150011949889443,1.4900082815512885,137.3277632755663,1.3096698,1.596205,0.8932675999999999,90.79555951700002,0.7655157451960362,0.679564380806842,1.3469522710989146,1.668042456203817,1.5124942674080208,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.7682Co0.0Fe0.0Y0.18179Zr0.81821O3,01330,18,2,7,4.1958709,0.36328,0.71441901,,0.69570106,1675.043,,898.7243699999999,6.3275160999999995,30.084071999999995,,43.031242,29.387990999999996,31.643998999999997,0.8899957480810697,2.149989728510449,1.4899928816188694,137.32634392890904,1.3100031,1.5954475000000001,0.8927222,90.8025835115,0.7682036700446371,0.6793844595337749,1.3475778604500923,1.6690442800894494,1.5123616379430094,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.77807Co0.0Fe0.0Y0.18438Zr0.81562O3,01330,19,2,8,4.1971722,0.35120999999999997,0.6775642,,0.69659019,1835.7504,,920.65527,6.653892999999999,30.074521999999998,,43.014301,33.387989000000005,31.643998999999997,0.8899958619858738,2.14999000367374,1.4899930723134291,137.32636150442033,1.3097182,1.596095,0.8931884,90.796579503,0.7780736176175517,0.6795323314479967,1.3470313506863563,1.6681733353382435,1.5124618378369963,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.7802Co0.0Fe0.0Y0.17914Zr0.82086O3,01330,20,2,9,4.1962605,0.33210999,0.54511565,,0.71817684,3653.2695,,841.7430400000001,9.727915800000002,30.081213,,43.043377,37.383990999999995,31.643998999999997,0.889997156511631,2.149993130898884,1.4899952395531801,137.32656124974466,1.3102946000000002,1.5947850000000001,0.8922452,90.808726609,0.7802024926929364,0.6792343924119285,1.3481397999723372,1.6699392045518207,1.5122617217290029,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.78628Co0.0Fe0.0Y0.18266Zr0.81734O3,01330,21,2,10,4.191463,0.30972999,0.51126426,0.55949169,0.70358866,4272.5752,361.48486,555.0468099999999,10.645347000000001,30.116455,37.09026,43.087231,41.381989000000004,31.643998999999997,0.8899977311863353,2.149994519158001,1.4899962016490331,137.32664992205153,1.3099074000000002,1.595665,0.8928788,90.800566721,0.7862820044127595,0.6794356083386773,1.347397178704804,1.668755268519124,1.5123985992731823,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.79087Co0.0Fe0.0Y0.1836Zr0.8164O3,01330,22,2,11,4.1895947,0.28472,0.52525115,0.50327402,0.81695181,3901.2761,457.27133,409.01239,10.635674,30.130203,37.114334,43.101582,45.381989000000004,31.643998999999997,0.890001903220635,2.150004597667826,1.490003186290726,137.32729366694397,1.309804,1.5959,0.893048,90.79838766,0.7908683087675451,0.6794924303335729,1.347205086576744,1.668446921431688,1.51244198499619,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
Ba0.79299Co0.0Fe0.0Y0.18187Zr0.81813O3,01330,23,3,1,4.189168899999999,0.27865999999999996,0.53478092,0.42432481,0.78108811,3856.9546,744.71222,317.10822,10.075664999999999,30.133340999999998,37.158924,43.082321,5.4000001,19.148001,0.89000265307964,2.150006409124973,1.4900044416726557,137.32740937018843,1.3099943,1.5954675,0.8927366,90.8023980595,0.7929876361130875,0.6793942943718457,1.3475714228744695,1.6690303071170776,1.5123764603683927,16_Oct_2017,Pulsed Laser Deposition,BZY82,690.0,18.2,850,Y,120.0,10,50.0,EXG,0,0,0,125.0,0,0,0,125.0,0,0,0,0/ 180,0,0,0
