FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.94307Co0.0Fe0.61729Y0.08602Zr0.2967O3,01231,11,1,11,4.114913,0.10727,0.44847,0.64866006,1640.4691,389.65985,8.310468700000001,30.690371999999996,43.965981,45.37999,44.144001,0.8900015892702221,2.1500038392482894,1.4900026606883494,137.32724522439528,1.6291961000000001,1.478927,0.870862525,69.186402067,0.9430683159658516,0.5462826661997423,1.4537592722617745,1.7109504863449594,1.9848877976254322,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87376Co0.0Fe0.36408Y0.17639Zr0.45953O3,01231,12,2,1,,0.16001999,,,,,,,,5.4000001,31.646,0.8899994247330372,2.149998610310146,1.4899990369126128,137.32691123630764,1.4926371,1.5394855,0.8890196,77.9343152015,0.8737605647703217,0.5962597504330002,1.3965695749067764,1.6760024603648926,1.7620853006951744,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87052Co0.0Fe0.38181Y0.1705Zr0.4477O3,01231,13,2,2,,0.16852999999999999,,,,,,,,9.397999800000001,31.646,0.8899989787599458,2.1499975329594196,1.4899982902835047,137.32684242265964,1.5021632999999999,1.535369,0.887835025,77.321611675,0.8705209988886653,0.5924781804747499,1.4003132360751191,1.678237790048331,1.776047335897175,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87372Co0.0Fe0.4025Y0.16432Zr0.43317O3,01231,14,2,3,,0.17667,,,,,,,,13.39599,31.646,0.8899974074298406,2.1499937370496145,1.489995659629733,137.3265999664244,1.5131615000000003,1.5306894999999998,0.88655025,76.60212185200001,0.8737225451539307,0.5881707983119056,1.4045916804483305,1.6806668991743368,1.7927257972272335,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.89859Co0.0Fe0.42726Y0.15303Zr0.41971O3,01231,15,2,4,,0.18178999,,,,,,,,17.393998999999997,31.646,0.890001098692708,2.1500026541453057,1.4900018393844214,137.32716952828486,1.5267967,1.5241685,0.88434095,75.7532219655,0.8985888907044249,0.582920501919285,1.4106069336463165,1.6848726041516244,1.8128228208013017,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.91162Co0.0Fe0.45679Y0.14201Zr0.4012O3,01231,16,2,5,,0.184,,,,,,,,21.391991,31.646,0.8900035391869038,2.150008549721172,1.4900059251556028,137.32754609653924,1.5427739000000003,1.5169839999999999,0.882135875,74.7340261085,0.9116163748531066,0.5768852708662647,1.4172915137675626,1.6890889117910581,1.8375504873397963,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.9234Co0.0Fe0.48203Y0.13339Zr0.38459O3,01231,17,2,6,,0.18371999,,,,,,,,25.391991,31.646,0.8899993522133267,2.1499984351220816,1.4899989155032098,137.32690004651633,1.5563554000000002,1.5110584999999999,0.8804035749999999,73.8619548415,0.923400672097359,0.571848404428273,1.4228426200058315,1.6924044356625993,1.8592372804267834,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.93874Co0.0Fe0.51176Y0.11835Zr0.36989O3,01231,18,2,7,,0.17856,,,,,,,,29.38802,31.646,0.8900018746164758,2.150004528567891,1.490003138402864,137.32728925332222,1.5728615000000001,1.5028235,0.8774648,72.8440899075,0.9387380227261081,0.5658488523092947,1.430643404609983,1.698077391141917,1.8852221151737258,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.94052Co0.0Fe0.53581Y0.11109Zr0.3531O3,01231,19,2,8,,0.17253999,,,,,,,,33.386009,31.646,0.8900007234889674,2.150001747754247,1.4900012112343386,137.32711163434766,1.5856851,1.497401,0.875977625,72.0100547265,0.9405192354434939,0.5612720479551504,1.435822299941196,1.7009580709716627,1.9070546766826815,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.96268Co0.0Fe0.55952Y0.10286Zr0.33762O3,01231,20,2,9,,0.16419999,,,,,,,,37.384009999999996,31.646,0.889996626620554,2.1499918508249336,1.4899943524321635,137.3264794875515,1.5984454000000001,1.491787,0.8743184,71.190297011,0.9626836488732967,0.5567888816349648,1.4412190552839874,1.7041781946167018,1.9290055703283895,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.9607Co0.0Fe0.58246Y0.08873Zr0.32881O3,01231,21,2,10,,0.15261,,,,,,,,41.381989000000004,31.646,0.8900001319758433,2.1500003188180483,1.4900002209483219,137.3270203638726,1.6114697000000002,1.4848135,0.87160295,70.4114582105,0.9606998575402541,0.5522909502895668,1.4479935148879293,1.7094942381141802,1.9503504664443083,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.95617Co0.0Fe0.60778Y0.08356Zr0.30866O3,01231,22,2,11,,0.14035999999999998,,,,,,,,45.37999,31.646,0.8899985501647695,2.1499964975890498,1.4899975727477601,137.32677629042394,1.6246984,1.4797230000000001,0.87048245,69.527646766,0.9561715576305737,0.5477930858827518,1.4529722776418623,1.711691686314595,1.9751391378541328,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.87307Co0.0Fe0.37742Y0.17199Zr0.45059O3,01231,23,3,1,,0.15056001,,,,,,,,5.4000001,19.15,0.8899961811948051,2.1499907747964393,1.4899936067193926,137.3264107583584,1.4997911,1.5363845,0.8881275500000001,77.47255920149999,0.8730737461781545,0.593413430173579,1.3993832759940232,1.6776797507513335,1.7725813136130342,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.86826Co0.0Fe0.39595Y0.1643Zr0.43976O3,01231,24,3,2,,0.16065,,,,,,,,9.397999800000001,19.15,0.8900037413527696,2.150009038099387,1.4900062636130635,137.32757729073234,1.5099153,1.531698,0.886612975,76.835725145,0.868256350052472,0.5894395144898323,1.4036768593413238,1.6805599575317105,1.7872881010958843,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.88055Co0.0Fe0.41686Y0.15973Zr0.42341O3,01231,25,3,3,,0.16889,,,,,,,,13.39599,19.15,0.8900018632436816,2.150004501094287,1.4900031193630174,137.32728749850006,1.5208597,1.5274035000000001,0.8856249500000001,76.1056319605,0.8805481565440574,0.5851965590538573,1.4076205148765777,1.6824312812811082,1.8044300265422542,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.8897Co0.0Fe0.44192Y0.14858Zr0.4095O3,01231,26,3,4,,0.17491999,,,,,,,,17.393998999999997,19.15,0.890004037832129,2.1500097543135697,1.4900067599661484,137.3276230374975,1.5346161999999999,1.520857,0.8834299999999999,75.244881593,0.889695963547251,0.5799521977104953,1.4136830447001723,1.686615532601506,1.8250759404513837,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.89633Co0.0Fe0.46182Y0.14153Zr0.39665O3,01231,27,3,5,,0.17929,,,,,,,,21.391991,19.15,0.8899987272157948,2.1499969252965827,1.4899978691590272,137.32680360939713,1.5453417,1.5161095000000002,0.88201175,74.5571824505,0.8963312818385373,0.5759235819597665,1.4181013477565982,1.6893174826288053,1.8418990511151778,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.92037Co0.0Fe0.49176Y0.12881Zr0.37943O3,01231,28,3,6,,0.18072,,,,,,,,25.389999,19.15,0.8899953792047459,2.1499888374047234,1.489992264061878,137.3262870112923,1.5617109,1.5084385,0.8794976,73.52742205850001,0.9203747784982118,0.5698848482166231,1.4253075862255726,1.6941402274001407,1.8676880430002365,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.92879Co0.0Fe0.52116Y0.11792Zr0.36091O3,01231,29,3,7,,0.17823,,,,,,,,29.38802,19.15,0.8900011880052722,2.1500028699003764,1.4900019889077027,137.3271833092135,1.5775955,1.5012905,0.8773082999999999,72.511611872,0.9287887602180407,0.5641504352701768,1.4321031605144883,1.6983789950553334,1.8938647171659648,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.93985Co0.0Fe0.54452Y0.1097Zr0.34578O3,01231,30,3,8,,0.17399999,,,,,,,,33.386009,19.15,0.8899978082635263,2.1499947053557094,1.4899963306883754,137.3266618150621,1.590193,1.4957470000000002,0.8756621,71.705125865,0.9398523145040423,0.5596791133299708,1.4374053268070797,1.7015653991286999,1.915158228347698,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.95497Co0.0Fe0.56743Y0.09822Zr0.33435O3,01231,31,3,9,,0.16604000000000002,,,,,,,,37.384009999999996,19.15,0.8899969518493668,2.1499926364900435,1.4899948969163557,137.3265296703573,1.6029108,1.4894405,0.8734238750000001,70.921205337,0.9549732706768311,0.5552379782139885,1.4434901135628067,1.7059241675942916,1.93632537712544,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.95825Co0.0Fe0.58682Y0.09232Zr0.32086O3,01231,32,3,10,,0.15707999,,,,,,,,41.381989000000004,19.15,0.8899959038405016,2.1499901047832344,1.48999314238466,137.3263679625894,1.6132548,1.4850569999999998,0.87221645,70.248883612,0.9582544102953985,0.5516772079900222,1.4477492141939565,1.708283697681533,1.9548548090966549,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.9613Co0.0Fe0.61194Y0.08381Zr0.30425O3,01231,33,3,11,,0.14603999,,,,,,,,45.37999,19.15,0.8900014022368624,2.150003387426128,1.4900023475650843,137.32721636514788,1.6267509000000002,1.4791615,0.87049625,69.3798905885,0.9612984854290202,0.5471036790186268,1.4535284939650794,1.71167003598819,1.9793518727155561,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.88809Co0.0Fe0.41027Y0.16564Zr0.42409O3,01231,34,4,1,,0.1141,,,,,,,,5.4000001,6.650000099999999,0.8900043961019469,2.150010619796838,1.490007359766181,137.32767831853042,1.5169146000000002,1.5298695000000002,0.8867381750000001,76.32507930400001,0.8880856133540518,0.5867201727123905,1.4053555677767533,1.6803239127109655,1.7992471094796938,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.88861Co0.0Fe0.42943Y0.1556Zr0.41497O3,01231,35,4,2,,0.12095,,,,,,,,9.397999800000001,6.650000099999999,0.8900027031222644,2.150006530014459,1.4900045254518808,137.3274170917654,1.527599,1.5244855,0.8847872749999999,75.67049189,0.8886073011076631,0.5826154004567066,1.410316155853538,1.6840257173136683,1.814808040251599,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.89262Co0.0Fe0.44477Y0.1543Zr0.40092O3,01231,36,4,3,,0.12724000000000002,,,,,,,,13.39599,6.650000099999999,0.8900030488461732,2.1500073651901936,1.4900051042480877,137.32747043696452,1.5353987,1.521844,0.8844296250000001,75.12987938500001,0.8926169421890469,0.5796559869733986,1.4127646231743816,1.684707366341429,1.8278675749395987,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.90892Co0.0Fe0.46819Y0.14216Zr0.38966O3,01231,37,4,4,,0.13158999,,,,,,,,17.393998999999997,6.650000099999999,0.8900037449958073,2.1500090468999837,1.490006269712082,137.32757785285307,1.5484707000000002,1.515327,0.8820859750000001,74.331270026,0.9089161754075661,0.5747630516972695,1.4188416407151616,1.6891848549253736,1.8475074864833854,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.89959Co0.0Fe0.48485Y0.13442Zr0.38074O3,01231,38,4,5,,0.13572,,,,,,,,21.391991,6.650000099999999,0.8900001663818214,2.1500004019336134,1.4900002785493416,137.32702567271505,1.5576521,1.5108930000000003,0.880567825,73.759798367,0.8995898318253991,0.5713728799786688,1.4229997769091611,1.6920903038324635,1.8618140059091446,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.91477Co0.0Fe0.50961Y0.12723Zr0.36316O3,01231,39,4,6,,0.13680001,,,,,,,,25.389999,6.650000099999999,0.8899997048453339,2.149999286985919,1.48999950586466,137.32695445763503,1.5708097,1.505366,0.8790793250000001,72.89956958549999,0.9147703033693522,0.5665865857877843,1.4282236260058476,1.694954554715139,1.883782788272455,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.9303Co0.0Fe0.53189Y0.11789Zr0.35022O3,01231,40,4,7,,0.13725001,,,,,,,,29.38802,6.650000099999999,0.8900031067097002,2.150007504972871,1.4900052011207339,137.32747936530674,1.5829771,1.499689,0.8772310249999999,72.1329769865,0.9302967526270277,0.5622337219595281,1.4336355770915643,1.6985322664810378,1.9038099507664599,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.93859Co0.0Fe0.55559Y0.10734Zr0.33708O3,01231,41,4,8,,0.13466001,,,,,,,,33.386009,6.650000099999999,0.8900016345584488,2.1500039486524325,1.4900027365079649,137.32725221236865,1.5960009000000002,1.493512,0.875162875,71.31986340899999,0.9385882762051722,0.5576448199737536,1.439562553667083,1.702543354010492,1.9255119913064647,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
Ba0.95428Co0.0Fe0.5738Y0.09917Zr0.32704O3,01231,42,4,9,,0.12989999,,,,,,,,37.384009999999996,6.650000099999999,0.8899995276001917,2.1499988588094516,1.4899992091284109,137.32692710870958,1.6060046,1.488738,0.8735557,70.69455110450001,0.9542805065190206,0.5541699741085373,1.444175441756341,1.7056716693948775,1.9425390636643867,7_Mar_2017,Pulsed Laser Deposition,BZYF631/ BZF19,600.0,18.6,850,N,400.0,10,50.0,SiO2,0,0,56,0,0,36,0,46.0,0,0,180,0,0,0,0
