FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.92142Co0.60403Fe0.0Y0.0Zr0.39597O3,01098,1,1,1,4.1165175000000005,0.1295,0.50161475,0.573627,2158.0635,360.74414,10.07962,30.678114,37.822449,5.4000001,44.144001,0.8900010043285462,2.1500024261869375,1.4900016814039705,137.32715496789467,1.6622165,1.4291939999999999,0.8046305833333334,71.71938505585,0.9214189602164441,0.5354302549207918,1.504346104298603,1.851783554176326,1.9147843342626818,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.91219Co0.58851Fe0.0Y0.0Zr0.41149O3,01098,2,1,2,4.1172271,0.1348,0.51239395,0.54546881,2315.1255,415.84912,10.524796,30.672695,37.792328000000005,9.397999800000001,44.144001,0.8899963452205351,2.149991171038371,1.4899938813242666,137.32643606752856,1.6536804999999999,1.432298,0.80605325,72.22053834945001,0.9121937459179444,0.5381912317527692,1.5010781073759587,1.8485055191133668,1.901487294418297,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.90727Co0.5702Fe0.0Y0.0Zr0.4298O3,01098,3,1,3,4.114393700000001,0.14057999999999998,0.50759244,0.5457656999999999,2579.3328,570.66125,11.045404,30.694338000000002,37.80751,13.39599,44.144001,0.8900019793632145,2.150004781607765,1.4900033137653814,137.32730541574398,1.6436100000000002,1.4359600000000001,0.8077316666666667,72.811782989,0.9072679822327306,0.5414921905824461,1.4972595208834265,1.8446761161590974,1.8860588187558962,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.90045Co0.54723Fe0.0Y0.0Zr0.45277O3,01098,4,1,4,4.1124821,0.14307999999999998,0.46058878,0.42621097,3149.7036,711.54156,12.656263000000001,30.708958000000003,37.783272,17.393998999999997,44.144001,0.8900015876667039,2.150003835374622,1.4900026580038077,137.3272449769724,1.6309765,1.4405540000000001,0.8098372500000001,73.55350277984999,0.900448393694457,0.5456863343320421,1.4924840272385635,1.8398791337442277,1.867038819184465,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.89882Co0.5286Fe0.0Y0.0Zr0.4714O3,01098,5,1,5,4.1153274,0.14489999,0.42504615,0.45292214,3645.5483,648.3927,13.421679999999999,30.687202000000003,37.753624,21.391991,44.144001,0.8899980635267943,2.14999532200293,1.48999675803924,137.32670120218435,1.62073,1.44428,0.811545,74.155080477,0.8988219556681278,0.5491340713917767,1.4886277743948058,1.8360001700943755,1.8518852696111323,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.89051Co0.50254Fe0.0Y0.0Zr0.49746O3,01098,6,1,6,4.1170244,0.14376999,0.43392044,0.43964925,3582.3948,660.10791,13.766323000000002,30.674242,37.724178,25.389999,44.144001,0.8899954833934265,2.1499890890964797,1.4899924384901184,137.3263030876057,1.6063969999999999,1.4494920000000002,0.8139338333333335,74.9965788553,0.8905145192176757,0.5540320875807329,1.4832707521645372,1.83060634350104,1.8311009006499617,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.86842Co0.4804Fe0.0Y0.0Zr0.5196O3,01098,7,1,7,4.1204362,0.14004999,0.43056956,0.45242259,3532.3774,556.8317900000001,12.995894999999999,30.648221999999997,37.688488,29.38802,44.144001,0.8900015773095555,2.1500038103545442,1.490002640664312,137.3272433788644,1.59422,1.45392,0.8159633333333334,75.711497278,0.8684184609384982,0.558267727985821,1.478763487918554,1.8260656818700742,1.8138228448266143,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.87561Co0.46025Fe0.0Y0.0Zr0.53975O3,01098,8,1,8,4.1236362,0.13476001,0.44207934,0.42867184,3357.4749,598.36591,13.487872,30.623853999999998,37.649204,33.386009,44.144001,0.8900024005578255,2.1500057991003647,1.4900040189114157,137.32737040607248,1.5831374999999999,1.4579499999999999,0.8178104166666667,76.36215699875,0.8756076382620583,0.5621763116329602,1.4746773202787236,1.8219430671775485,1.7983694516162037,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.8839Co0.44408Fe0.0Y0.0Zr0.55592O3,01098,9,1,9,4.1262465,0.12795,0.44607404,0.4433884,3149.167,495.62277,13.004567,30.604008,37.644806,37.384009999999996,44.144001,0.8899982222943374,2.1499957055425005,1.4899970238410818,137.32672570001628,1.5742439999999998,1.461184,0.8192926666666667,76.8842993156,0.8839017655249143,0.5653496041873671,1.4714065480750544,1.8186383016257297,1.7861478471216603,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
Ba0.88553Co0.42735Fe0.0Y0.0Zr0.57265O3,01098,10,1,10,4.127466200000001,0.1192,0.44529259,0.40235567,2863.1709,472.08120999999994,12.843836999999999,30.594742,37.647804,41.381989000000004,44.144001,0.8899964252761919,2.14999136443125,1.489994015350029,137.3264484201164,1.5650425000000001,1.4645299999999999,0.8208262500000001,77.42452448325,0.8855335567841442,0.5686723684987417,1.4680418731137295,1.8152367999318113,1.7736815219294706,20_Apr_2016,Pulsed Laser Deposition,BZC91/ BZC19,500.0,19.5,850,N,395.0,10,50.0,SiO2,26,33,0,0,0,0,0,29.5,0,180,nan,0,0,0,0
