FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.70327Co0.0Fe0.06938Y0.28891Zr0.6417O3,01185,1,1,1,4.2030697,0.177,0.49533978,0.43055293,0.71703672,4614.7881,555.50262,446.36554,15.853845000000002,30.031328000000002,36.988239,42.949203000000004,5.4000001,44.14201,0.8899947480410717,2.1499873126834874,1.4899912073946031,137.32618962273736,1.3328966000000002,1.6118050000000002,0.9114748500000001,88.0987560235,0.7032741500752264,0.6677147710040461,1.3339003866370231,1.6347035877014084,1.558775581191023,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.71139Co0.0Fe0.07146Y0.29067Zr0.63787O3,01185,2,1,2,4.2154812999999995,0.17753001,0.48773926,0.43162534,0.72091669,4812.9316,428.69522,558.3421599999999,16.381823999999998,29.940835999999997,36.937504,42.821377000000005,9.397999800000001,44.14201,0.890004295243747,2.150010376150625,1.490007190913689,137.32766275611016,1.3337563000000001,1.6119485,0.91178465,88.0219999995,0.7113865667655026,0.6672915398740736,1.3337959470483236,1.6341656891390846,1.5601515843413039,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.73935Co0.0Fe0.07218Y0.28767Zr0.64015O3,01185,3,1,3,4.220202400000001,0.17381001,0.42652482,0.51745194,0.7086755,5519.1982,269.36636,538.00745,17.41242,29.906559,36.897179,42.77774,13.395999999999999,44.14201,0.8900015972367689,2.1500038584933177,1.4900026740256016,137.32724645363342,1.3344463000000002,1.6110905,0.91123925,88.0034815695,0.7393486731293418,0.6669444826942595,1.3345022259726054,1.6351388222419103,1.5604751539878614,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.75937Co0.0Fe0.07355Y0.28759Zr0.63886O3,01185,4,1,4,4.2203474000000005,0.16744,0.44489539,0.50076658,0.72048026,4666.5762,252.20909,547.45862,16.150935999999998,29.905508,36.880962,42.767139,17.39398,44.14201,0.8900022301440411,2.150005387426616,1.4900037336119338,137.32734411122553,1.3351401,1.610865,0.911214575,87.95519779150001,0.759368097190745,0.6665983818058053,1.3346899879422645,1.6351842633903588,1.5613329008339385,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.79203Co0.0Fe0.0735Y0.28749Zr0.63902O3,01185,5,1,5,4.2210498,0.15621001,0.46368527,0.86170626,0.66601533,3618.0271,218.55251,702.3288,13.499022,29.900415000000002,36.811558000000005,42.735867,21.392,44.14201,0.8900010056227661,2.1500024293134237,1.4900016835706982,137.3271551675928,1.3351394,1.6108630000000002,0.91120555,87.95811079650001,0.7920291050758432,0.6665978141479204,1.3346898087009407,1.635198209197363,1.5612790443545685,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.8211Co0.0Fe0.0792Y0.2868Zr0.634O3,01185,6,1,6,4.2222347000000005,0.14286,0.50745404,,0.59878898,2548.4172,,947.8585800000001,11.079435,29.891828999999998,,42.726543,25.389999,44.14201,0.8899952315006119,2.1499884805913654,1.4899920167819232,137.3262642205444,1.338052,1.60982,0.91103,87.75713778,0.8211043993660967,0.665142484373262,1.3355458874851631,1.6355026912197437,1.5648443841093607,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.84779Co0.0Fe0.07977Y0.28866Zr0.63157O3,01185,7,1,7,4.222550900000001,0.12803,0.52895999,,0.56727278,1819.9474,,1053.8633,8.6269522,29.889538,,42.711487,29.388,44.14201,0.88999908007449,2.1499977777080375,1.4899984598999887,137.3268580554938,1.3381324,1.6101995,0.911360525,87.732659991,0.8477908762971397,0.6651053962033129,1.335236893135315,1.6349166098674164,1.5652877511018288,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.89262Co0.0Fe0.08196Y0.28657Zr0.63147O3,01185,8,1,8,4.2240205,0.11323,0.56151569,,0.53470409,1451.9376,,902.55573,8.0499668,29.878897,,42.723194,33.386002000000005,44.14201,0.8900016131005583,2.150003896815955,1.4900027005840808,137.32724890141614,1.3394572999999999,1.6093484999999998,0.9109678999999999,87.6600249145,0.8926183821536959,0.6644494102951684,1.335946749144735,1.6356259101819952,1.566589206828991,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.92429Co0.0Fe0.08584Y0.28237Zr0.63179O3,01185,9,1,9,4.2242312,0.098190002,0.5440672,,0.56071001,1425.1371,,683.1718099999999,8.439773599999999,29.877373,,42.739212,37.386002000000005,44.14201,0.8899966456299462,2.1499918967464993,1.4899943842568761,137.3264824207007,1.3418592999999999,1.6077165,0.9101827999999998,87.5324906245,0.9242934836206543,0.6632563083401861,1.3372954104448758,1.6370276215468764,1.5688629609525078,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
Ba0.95669Co0.0Fe0.08724Y0.28306Zr0.6297O3,01185,10,1,10,4.226399400000001,0.08405,0.57473671,,0.60763675,1357.7765,,458.70407,9.927413,29.861687,,42.755238,41.382011,44.14201,0.8900025027156923,2.1500060458862227,1.4900041899397545,137.3273861690313,1.3424833999999999,1.607679,0.9102965000000001,87.481360501,0.9566873097569184,0.6629523335005053,1.3373354045715735,1.6368339216285621,1.5697902431165498,4_Oct_2016,Pulsed Laser Deposition,BZYF631,600.0,18.3,850,N,200.0,10,1.0,SiO2,0,0,0,0,0,124,0,124.0,0,0,0,0,0,0,0
