FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.85738Co0.01216Fe0.04332Y0.17321Zr0.77132O3,01029,1,1,1,,0.11533001,,,,,0,,,5.3979998,44.144001,0.8900009588662727,2.150002316362344,1.4900016052929734,137.3271479530659,1.3393082,1.5843880000000001,0.8897468333333334,88.89811100970002,0.8573790762787874,0.664522892390469,1.3569923000946384,1.674635468733117,1.5447701463316987,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.84266Co0.01477Fe0.041Y0.16498Zr0.77925O3,01029,2,1,2,,0.12159,,,,,0,,,9.395999900000001,44.144001,0.89000031048362,2.1500007500447,1.49000051979842,137.32704790762256,1.3404757,1.582141,0.8880349833333333,88.91407742315,0.8426597060314203,0.6639436361909582,1.3589185477430268,1.6778624128134518,1.5444916248084195,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.84009Co0.01464Fe0.03803Y0.15654Zr0.79079O3,01029,3,1,3,,0.12613998,,,,,0,,,13.393989999999999,44.144001,0.889995952000146,2.1499902211239483,1.4899932230114805,137.32637539362253,1.3398476000000001,1.5805025000000001,0.886549975,89.0429160438,0.8400938210108593,0.6642516298123353,1.3603206708777418,1.680664672075007,1.5422493051111668,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.8275Co0.01753Fe0.03479Y0.15267Zr0.79501O3,01029,4,1,4,,0.12794998,,,,,0,,,17.392,44.144001,0.890000151815977,2.150000366746461,1.4900002541638266,137.32702342520525,1.3402428,1.579443,0.8856127583333333,89.07319481785,0.8274998588452814,0.664058894266007,1.3612396058271563,1.6824512069676052,1.541732321446781,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.83875Co0.01706Fe0.03469Y0.143Zr0.80525O3,01029,5,1,5,,0.12844001,,,,,0,,,21.38999,44.144001,0.8900019052363294,2.1500046025372,1.4900031896653154,137.3272939779656,1.3409980000000001,1.5771345,0.8839159916666667,89.1143259067,0.8387482044791569,0.663686228641899,1.363234779619113,1.6856841642335736,1.5410237644814047,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.84201Co0.01732Fe0.03348Y0.13339Zr0.81581O3,01029,6,1,6,,0.12637,,,,,0,,,25.388,44.144001,0.8900027734324789,2.150006699864977,1.4900046431622398,137.32742794063148,1.3415931,1.5748615000000001,0.8821714333333334,89.17101630890002,0.8420073761229164,0.663392479755955,1.36520367020527,1.6890193752161926,1.5400455621691176,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.84312Co0.02709Fe0.0329Y0.12703Zr0.81298O3,01029,7,1,7,,0.12457,,,,,0,,,29.386021000000003,44.144001,0.8900033322488068,2.150008049814533,1.4900055787086766,137.3275141659909,1.3473762,1.5714044999999999,0.8801354,88.89079839805001,0.84311684328641,0.6605455345350517,1.3682078992484323,1.6929276776149176,1.5449013468305561,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.85041Co0.02769Fe0.03244Y0.11565Zr0.82423O3,01029,8,1,8,4.2024527,0.12005999999999999,0.48285604,0.62122476,901.0974699999999,369.54251,0,30.035845000000002,42.959175,33.384009999999996,44.144001,0.8900026316212688,2.1500063572873347,1.4900044057479669,137.32740605916177,1.3487413000000001,1.568524,0.87804405,88.91499104205,0.8504074854489597,0.6598764578657662,1.3707194517185166,1.6969586044663327,1.5444797828772923,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.8466Co0.0224Fe0.03161Y0.10675Zr0.83923O3,01029,9,1,9,4.1921616,0.11191,0.43705684,0.72288173,1438.8270000000002,417.24515,0,30.111320000000003,43.082508000000004,37.382011,44.144001,0.8900003351154047,2.1500008095484495,1.4900005610359022,137.32705170830693,1.3463692,1.5674505,0.8769159916666667,89.1339810255,0.846599681226298,0.6610373552183195,1.3716546771642546,1.699137175277197,1.5406812320995686,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
Ba0.84151Co0.02609Fe0.04205Y0.09578Zr0.83608O3,01029,10,1,10,4.187219600000001,0.10509,0.44107136,0.6657328,1525.9587,352.94992,0,30.147701,43.083690999999995,41.37999,44.144001,0.8899963418197844,2.1499911628230746,1.4899938756308748,137.32643554279272,1.3548387000000002,1.5624195,0.8745334416666667,88.67181354055,0.8415134588852657,0.6569020665115222,1.3760652390878854,1.7037586038920103,1.54870448747496,18_Feb_2016,Pulsed Laser Deposition,BZC91/ BZYF631,425.0,18.3,800,Y,100.0,10,50.0,SiO2,0,100,0,0,0,100,0,100.0,0,90,0,0,0,270,0
