FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba1.0Co0.0Fe0.84177Y0.0Zr0.14628O3,01025,1,1,1,,0.0902,,,,,,,,5.4000001,44.141998,0.89,2.15,1.49,137.327,1.7559756968382607,1.4222076136427677,0.8536105102399872,61.08284232840063,1.012094697200684,0.506840727694864,1.5117342780166274,1.7455267737754259,2.248209067641069,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.96968Co0.0Fe0.83254Y0.0Zr0.16746O3,01025,2,1,2,,0.09285,,,,,,,,9.397999800000001,44.141998,0.8900000616222251,2.1500001488626785,1.4900001031652983,137.32700950830935,1.74627,1.4251189999999998,0.85375595,61.769567339999995,0.9696799328608594,0.5096577629016276,1.5086460491107612,1.7452295391502668,2.2232146900498164,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.97825Co0.0Fe0.83326Y0.0Zr0.16674O3,01025,3,1,3,,0.09465,,,,,,,,13.39599,44.141998,0.8900028485194477,2.1500068812548454,1.490004768869637,137.32743952655076,1.7466300000000001,1.425011,0.85375055,61.74409446,0.9782468690390662,0.5095543123154003,1.5087651121674466,1.7452460427341885,2.2241388545347656,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.97381Co0.0Fe0.82688Y0.0Zr0.17312O3,01025,4,1,4,,0.09525000300000001,,,,,,,,17.393998999999997,44.141998,0.8899966809001685,2.149991981949845,1.4899944433047765,137.326487862896,1.74344,1.4259679999999997,0.8537984,61.96981248,0.9738136316681582,0.5104831143602122,1.507742096561666,1.7451361390520017,2.2160223238890135,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.98258Co0.0Fe0.83696Y0.0Zr0.16304O3,01025,5,1,5,,0.09292999699999999,,,,,,,,21.391991,44.141998,0.89000075000383,2.150001811807005,1.4900012556243896,137.32711572559097,1.74848,1.424456,0.8537228,61.613192160000004,0.9825791719796155,0.5090139721379885,1.509349402022249,1.7452986562200161,2.2288589652841475,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.96877Co0.0Fe0.83655Y0.0Zr0.16345O3,01025,6,1,6,,0.08902999800000001,,,,,,,,25.389999,44.141998,0.8900035110540473,2.150008481759777,1.4900058780567758,137.3275417556395,1.748275,1.4245175,0.8537258750000001,61.62769755,0.9687661782130215,0.5090752376222547,1.5092889218698802,1.7452977843230717,2.228341268862469,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.95513Co0.0Fe0.84268Y0.0Zr0.15732O3,01025,7,1,7,,0.08426000199999999,,,,,,,,29.38802,44.141998,0.8899979295362849,2.1499949983179913,1.4899965337180499,137.32668052744876,1.75134,1.423598,0.8536798999999999,61.41082428,0.9551322219849537,0.5081811239030029,1.510254298136125,1.7453808315248491,2.2361966662638117,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.96599Co0.0Fe0.842Y0.0Zr0.158O3,01025,8,1,8,,0.076930001,,,,,,,,33.386009,44.141998,0.8899956262617592,2.1499894342278454,1.4899926776741812,137.32632513218945,1.751,1.4236999999999997,0.853685,61.434882,0.9659947472001867,0.50827848444418,1.5101421888233797,1.7453658875043854,2.23531519328367,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.9248Co0.0Fe0.84199Y0.0Zr0.15801O3,01025,9,1,9,,0.07164,,,,,,,,37.384009999999996,44.141998,0.8899971722859161,2.149993169005303,1.4899952659618145,137.32656368371684,1.750995,1.4237015,0.853685075,61.43523579,0.9248029382902173,0.508280818783558,1.5101432210370664,1.7453687660661217,2.2353062036439666,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
Ba0.89973Co0.0Fe0.84166Y0.0Zr0.15834O3,01025,10,1,10,4.0929027,0.06516999799999999,0.55854481,0.5361312,452.87234000000007,290.56607,4.1654348,30.859509999999997,44.196545,41.381989000000004,44.141998,0.89000393998888,2.1500095179506653,1.4900065961611586,137.3276079402842,1.75083,1.423751,0.85368755,61.446910859999996,0.8997260169544923,0.5083325851104219,1.5101022004203442,1.7453769779835242,2.2348984842080997,11_Feb_2016,Pulsed Laser Deposition,BZF19,400.0,18,800,Y,20.0,10,50.0,EXG,0,0,1000,0,0,0,0,1000.0,0,0,90,0,0,0,0
