FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.92998Co0.2582Fe0.39715Y0.13252Zr0.21213O3,01226,1,1,1,4.0903621,0.14366999,0.56256127,0.41464895,1514.0458,812.1094400000001,7.847298599999999,30.879153999999996,38.048706,5.4000001,44.141998,0.8900036276050762,2.1500087633156335,1.490006073181532,137.32755973946325,1.6560078000000003,1.4719175,0.8572066416666667,68.52854306100001,0.9299762094534628,0.5374392726924814,1.4606856452998442,1.7382110692522326,2.003946875351231,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.92041Co0.25557Fe0.39635Y0.13466Zr0.21342O3,01226,2,1,2,,0.14933001,,,,,,,,9.397999800000001,44.141998,0.8900041921323698,2.1500101270613428,1.4900070182890235,137.32764684602466,1.6539259,1.4730984999999999,0.857838925,68.63681023715,0.9204056646490112,0.538116122452868,1.459515522594954,1.7369309958615173,2.0007871340689927,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.92086Co0.25355Fe0.39923Y0.13594Zr0.21128O3,01226,3,1,3,,0.15245999,,,,,,,,13.39599,44.141998,0.8900042905061577,2.1500103647058864,1.490007182982219,137.32766202510012,1.6541141,1.4733904999999998,0.8582328916666667,68.59717891125,0.9208555607455577,0.5380549567325239,1.4592264336616034,1.7361338599930172,2.0019432898657916,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.91665Co0.25388Fe0.39658Y0.13724Zr0.2123O3,01226,4,1,4,,0.15332,,,,,,,,17.393998999999997,44.141998,0.889999371053795,2.149998480635572,1.4899989470451174,137.32690295360055,1.6528276,1.4740469999999999,0.8584565166666667,68.67726370060001,0.9166506477797149,0.5384707824662385,1.4585684721284817,1.7356720091434459,1.999597764294747,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.91454Co0.2546Fe0.39467Y0.13682Zr0.21392O3,01226,5,1,5,,0.14910001,,,,,,,,21.391991,44.141998,0.8900032993265952,2.150007970283348,1.4900055235917156,137.32750908609364,1.6523281,1.4741,0.8583378416666667,68.723474074,0.9145366097135296,0.5386359399967809,1.4585224681387612,1.7359196475580245,1.9982620339917954,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.9376Co0.25692Fe0.40748Y0.13337Zr0.20223O3,01226,6,1,6,,0.14151999,,,,,,,,25.389999,44.141998,0.8899967865673781,2.149992237213329,1.4899946202083072,137.32650416734643,1.6603753,1.4708364999999999,0.8573995,68.2024397939,0.9376033853093312,0.5360214564546811,1.461747949016311,1.7378067286117,2.013513073466748,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.94682Co0.26163Fe0.40622Y0.13661Zr0.19554O3,01226,7,1,7,,0.13212000000000002,,,,,,,,29.389999,44.141998,0.8899998155949607,2.149999554527152,1.4899996912769564,137.32697154630242,1.6619794,1.4708934999999999,0.8575604000000001,68.08741683635,0.9468201961779951,0.5355059247996459,1.461696278165042,1.7374865855244204,2.0169214507927595,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.9419Co0.26499Fe0.40643Y0.13163Zr0.19695O3,01226,8,1,8,,0.12117,,,,,,,,33.386009,44.141998,0.8900006532280051,2.150001578022709,1.4900010936064354,137.32710079308117,1.6644802000000003,1.4689450000000002,0.856354425,67.98303452855,0.941899308679768,0.5347018566084505,1.4636365405258254,1.7399350667294506,2.0200201674641285,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.938Co0.26415Fe0.41416Y0.12537Zr0.19633O3,01226,9,1,9,4.0933485,0.10862000000000001,0.51140177,0.38110700000000003,611.8206799999999,394.23706,4.7215395,30.856066,38.033195,37.384009999999996,44.141998,0.8899988737705061,2.149997279333245,1.4899981145146675,137.3268262227891,1.6685851,1.466404,0.85525525,67.75210299375,0.938001186971463,0.5333853657032572,1.4661698135938288,1.7421677499374222,2.026901308664282,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.94259Co0.26949Fe0.42617Y0.12825Zr0.1761O3,01226,10,1,10,4.1050138,0.09590999800000001,0.50581849,0.44239867,1322.3429999999998,364.60602,9.599654199999998,30.766207,37.918358000000005,41.384009999999996,44.141998,0.8900005268267215,2.150001272671293,1.4900008819908033,137.32708128936312,1.6772103000000003,1.4642545,0.855194075,67.14809203305,0.9425894420434772,0.5306433706176985,1.4683248524565184,1.7422956093221333,2.0451375032632546,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
Ba0.89314Co0.25659Fe0.44212Y0.12044Zr0.18085O3,01226,11,1,11,4.1149335,0.08567999999999999,0.47841161,,1455.6321,,11.572503,30.690214,,45.37999,44.141998,0.8900019951756022,2.15000481980623,1.490003340237806,137.32730785559542,1.6789361,1.462474,0.85484255,67.01754087905,0.8931379977897274,0.5300987900466266,1.4701149010554921,1.7430149449601051,2.0491248418594927,27_Feb_2017,Pulsed Laser Deposition,BZYCF1135,600.0,18.1,850,N,200.0,10,50.0,EXG,0,0,0,0,125,0,0,125.0,0,0,0,0,0,0,0
