FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.89573Co0.2507Fe0.38883Y0.0Zr0.36047O3,01099,11,1,11,4.1109285,0.10378,0.43924561,0.53469348,2265.0845,450.91733,11.519161,30.720847999999997,37.848438,45.37999,44.14201,0.890001181255913,2.150002853595745,1.4900019776082138,137.32718226778738,1.6622999999999999,1.4415355,0.8341029416666668,69.37227861650001,0.8957288111405004,0.535403465834033,1.4914671567892326,1.786352622892037,1.979568568403986,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.93723Co0.43436Fe0.22769Y0.0Zr0.33794O3,01099,12,2,1,4.1013947,0.14235,0.45418978,0.48027202,2929.7285,783.65283,11.220426,30.794031,37.921059,5.4000001,31.644011,0.8899988690095493,2.149997267832057,1.4899981065440768,137.32682548817345,1.6827297,1.428959,0.8184673916666668,69.14180919020001,0.9372311910107047,0.5289018604767891,1.5045898922446737,1.820473389306267,1.9861618765341453,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.92444Co0.41692Fe0.23061Y0.0Zr0.35247O3,01099,13,2,2,4.102185700000001,0.15132999,0.47253692,0.47017336,3007.5286,786.26715,11.405344,30.787945,37.904819,9.397999800000001,31.644011,0.8899974504539813,2.1499938409843367,1.4899957316589125,137.3266066050493,1.674611,1.4320245,0.8200527583333335,69.60256638940001,0.9244426482124419,0.5314651883058102,1.5013666602661733,1.8169510638402877,1.97301067660004,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.91756Co0.39512Fe0.24198Y0.0Zr0.3629O3,01099,14,2,3,4.1050529000000004,0.15990999,0.47876084,0.46074179,3004.6086,797.31714,10.909329,30.765909000000004,37.896988,13.39599,31.644011,0.8900006850725638,2.1500016549505756,1.490001146919236,137.32710570669659,1.6683059999999998,1.434679,0.8219658166666667,69.9042467084,0.9175592937138228,0.5334756843604015,1.498594218602611,1.8127288467562623,1.9645030477124756,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.91292Co0.37486Fe0.24899Y0.0Zr0.37615O3,01099,15,2,4,4.105930799999999,0.16519,0.47254619,0.50561696,3273.3567,805.18286,11.392811,30.759166999999998,37.892769,17.393998999999997,31.644011,0.8899987350942359,2.149996944328772,1.489997882348777,137.3268048250406,1.660668,1.4376795,0.8237704083333333,70.31045162769999,0.9129212974824846,0.5359281536672206,1.4954633103753456,1.8087538314994427,1.9531492352260524,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.91097Co0.35458Fe0.2612Y0.0Zr0.38422O3,01099,16,2,5,4.1079364,0.16783001,0.48166707,0.45647001,3201.4841,792.12012,11.041414,30.743779999999997,37.882812,21.391991,31.644011,0.8899968512738143,2.14999239352663,1.48999472853706,137.32651415154956,1.6556189999999997,1.4399039999999999,0.8255378333333334,70.5333315631,0.9109732229272376,0.5375613901953376,1.493149816603489,1.8048775820737388,1.946973311882986,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.91129Co0.33875Fe0.26992Y0.0Zr0.39133O3,01099,17,2,6,4.1094294,0.16642,0.47624826,0.50619727,3014.8547,699.4516,10.712471,30.732334,37.851723,25.389999,31.644011,0.8899968270497399,2.1499923350077985,1.4899946879821488,137.32651041377488,1.6512725,1.4417620000000002,0.8269235166666666,70.73599012625,0.911293248863091,0.5389763512986137,1.4912255524891058,1.801853083085998,1.9413951818398771,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.90847Co0.319Fe0.28011Y0.0Zr0.40089O3,01099,18,2,7,4.1121125,0.16272999,0.51376927,0.48561117,2724.0581,668.58588,10.336144,30.711788000000002,37.838139,29.38802,31.644011,0.8900019195271323,2.150004637059926,1.4900032135903676,137.3272961830365,1.645505,1.4441835000000003,0.8286575083333334,71.013221515,0.9084680406415137,0.5408685598203179,1.488733694201551,1.7980929378015158,1.9338271557505542,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.8995Co0.30346Fe0.28721Y0.0Zr0.40933O3,01099,19,2,8,4.113946,0.15424000000000002,0.49565452,0.51601386,2594.6428,581.59393,10.255289999999999,30.697762,37.826752,33.386009,31.644011,0.8900025343891317,2.150006122400711,1.4900042429660745,137.32739105624302,1.640508,1.4462265,0.8300287583333334,71.2638297247,0.8994974385656941,0.5425164244180044,1.486631673808156,1.79512363638815,1.9270279409169253,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.90817Co0.29386Fe0.29848Y0.0Zr0.40766O3,01099,20,2,9,4.1134281,0.14391001,0.49500728,0.46985429999999995,2503.0505,570.07812,10.520872,30.701722999999998,37.807278000000004,37.384009999999996,31.644011,0.8900009224278984,2.150002228337058,1.490001544289403,137.32714233062472,1.6408630000000004,1.446456,0.8308242333333333,71.1751001227,0.9081690587410379,0.5423980688381043,1.4863931072476853,1.7934016420192722,1.9294267530903935,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.89714Co0.28149Fe0.31414Y0.0Zr0.40436O3,01099,21,2,10,4.1134943999999996,0.13302999999999998,0.47270831,0.47496536,2472.2434,552.54553,11.065567999999999,30.701214,37.799965,41.381989000000004,31.644011,0.890000901286006,2.150002177263947,1.4900015088945493,137.3271390684307,1.6418762,1.4465655000000002,0.8318321,71.01959000055,0.8971390914843724,0.5420633427087901,1.4862805571292461,1.7912286733038427,1.9336515328709616,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.87993Co0.2666Fe0.33593Y0.0Zr0.39746O3,01099,22,2,11,4.1118422,0.12077,0.4612152,0.5098322,2466.4277,530.64648,11.246713,30.713858000000002,37.820541,45.37999,31.644011,0.8900007517482385,2.1500018160210255,1.4900012585448037,137.3271159947532,1.6445817,1.446275,0.8330335916666667,70.729491677,0.8799292567581251,0.5411715038226671,1.4865788429040296,1.7886448679263087,1.9415821143163905,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.93054Co0.43107Fe0.20486Y0.0Zr0.36407O3,01099,23,3,1,4.1009378,0.13953,0.50008374,0.58679998,2364.0603,479.42855999999995,10.038558,30.797544,37.982696999999995,5.4000001,19.146,0.8900000882547442,2.1500002131996627,1.4900001477523244,137.32701361770702,1.6695185000000001,1.433057,0.8189488,70.05666074865,0.9305399077252118,0.5330878862706487,1.5002893905822745,1.8194057403250659,1.960227794904617,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.92094Co0.41247Fe0.20667Y0.0Zr0.38087O3,01099,24,3,2,4.1033964,0.14904,0.50996774,0.6074748000000001,2502.106,536.70691,10.563296000000001,30.778634999999998,37.930645,9.3999796,19.146,0.8900028642759816,2.150006919318382,1.4900047952485533,137.32744195778395,1.6602067999999999,1.436521,0.8206488249999999,70.59414597165,0.9209370361597379,0.5360795198983535,1.496676288977594,1.8156423915534803,1.9453092047169673,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.90974Co0.38973Fe0.21272Y0.0Zr0.39755O3,01099,25,3,3,4.1050887000000005,0.15850999999999998,0.50438881,0.56260264,2666.8289,574.48694,10.397743,30.765633,37.929840000000006,13.39599,19.146,0.8900009665521279,2.1500023349292974,1.490001618160304,137.32714913899332,1.6507115000000003,1.440146,0.82267935,71.11348368735,0.9097390120110361,0.5391620319796208,1.4929058129726414,1.8111571879861867,1.9310986049108676,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.90642Co0.3685Fe0.22052Y0.0Zr0.41098O3,01099,26,3,4,4.1066246,0.16294999,0.50488603,0.50963724,2835.5845,672.5002400000001,10.459632000000001,30.753845000000002,37.886787,17.393998999999997,19.146,0.8900047641518166,2.1500115089060734,1.4900079759395581,137.3277351086253,1.642935,1.443222,0.8245669333333334,71.5230612775,0.9064151479782316,0.5417163577085014,1.4897302763580886,1.807018830983389,1.9200483404340296,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.89791Co0.35306Fe0.22192Y0.0Zr0.42502O3,01099,27,3,5,4.1074843,0.16626,0.49823609,0.47516888,3042.4519,785.81604,10.862472,30.747248,37.862518,21.391991,19.146,0.8900020908399006,2.1500050509053774,1.4900035003948897,137.32732261659666,1.635143,1.4461,0.8259717666666667,71.97210070669999,0.8979078905824218,0.5442961813369843,1.4867609784284472,1.8039399898715944,1.908063281023735,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.88465Co0.3345Fe0.22701Y0.0Zr0.43849O3,01099,28,3,6,4.1104940999999995,0.16493,0.49955317,0.53467649,2904.0847,669.88849,10.842289,30.724178000000002,37.857872,25.389999,19.146,0.8899956078276885,2.1499893896961013,1.489992646812647,137.32632228781233,1.6274799999999998,1.4490485,0.827634925,72.3913389375,0.8846543657914727,0.5468550199250919,1.483724933772818,1.800301801923894,1.8969993414042914,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.88531Co0.32171Fe0.23413Y0.0Zr0.44415O3,01099,29,3,7,4.1133728,0.15978,0.4973982,0.52667552,2740.0076,619.38,11.097447,30.702145,37.809834,29.38802,19.146,0.8900049366398387,2.1500119255906216,1.49000826471164,137.3277617235271,1.6239922,1.450523,0.8287453416666667,72.55152761344999,0.8853050894018274,0.5480352286420087,1.482232219406808,1.7979084645171288,1.8928307403146745,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.89003Co0.30781Fe0.24122Y0.0Zr0.45097O3,01099,30,3,8,4.1147323,0.15256999,0.50481719,0.46710578,2661.3726,609.49902,10.870809,30.691751,37.809875,33.388008,19.146,0.8899993183994304,2.149998353436826,1.4899988588934283,137.3268948290321,1.6199054999999998,1.452255,0.8299749333333333,72.75044493294999,0.890030681624067,0.549414344478385,1.480455122162999,1.7952335655600062,1.8876433670694197,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.88942Co0.29607Fe0.24708Y0.0Zr0.45684O3,01099,31,3,9,4.1137786,0.14237,0.4897472,0.50539327,2658.1194,547.51007,10.958684,30.699043,37.804638,37.384009999999996,19.146,0.8900017917710233,2.150004328435618,1.4900029997065447,137.32727647026888,1.6163652,1.4537085,0.8309985500000001,72.92130580365,0.8894182094002525,0.5506192485281317,1.4789789895536951,1.7930271956630304,1.8832256904455367,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.87743Co0.28668Fe0.26712Y0.0Zr0.4462O3,01099,32,3,10,4.1125202000000005,0.13095,0.48247752,0.43750513,2675.9809999999998,640.9118,12.374247,30.708665999999997,37.787045,41.381989000000004,19.146,0.8900029389618498,2.1500070997393,1.490004920284445,137.32745348181342,1.6212340000000003,1.452596,0.8317176,72.5164335426,0.8774271025564266,0.5489663669537215,1.4801136033276285,1.7914793678580867,1.8937425183926067,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.87706Co0.27495Fe0.28816Y0.0Zr0.43689O3,01099,33,3,11,4.1112905,0.11774000000000001,0.4350929,0.48955405,2768.1204,505.3042,12.519655,30.718079,37.817268,45.37999,19.146,0.8899970652213961,2.1499929103662936,1.4899950867189664,137.32654716366142,1.6253025,1.4517860000000002,0.83263505,72.15083052525,0.8770628921184382,0.5475885659570425,1.4809296345096958,1.7894935923235111,1.903325937677217,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.93514Co0.41809Fe0.19834Y0.0Zr0.38357O3,01099,34,4,1,4.0986099000000005,0.11334000000000001,0.50965697,0.5583746999999999,2016.1689,436.86188,11.485695,30.815474,37.987942,5.4000001,6.650000099999999,0.8899981202651343,2.1499954590674593,1.489996853028146,137.3267099569102,1.6591195,1.436631,0.8201875333333334,70.70646647755001,0.9351419750775,0.5364279789762788,1.496553714257495,1.8166538656990225,1.942208638024823,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.91742Co0.39801Fe0.19892Y0.0Zr0.40307O3,01099,35,4,2,4.0998683,0.12055,0.47564578,0.53727973,2521.3154,550.88428,11.947028999999999,30.805778999999998,37.958076,9.397999800000001,6.650000099999999,0.8899982350960943,2.149995736468093,1.4899970452732365,137.32672767532736,1.6483655000000002,1.44056,0.82202385,71.33434602195001,0.9174218192824181,0.5399277254323112,1.4924721889182628,1.8125958818265875,1.9251137121670827,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
Ba0.90248Co0.37827Fe0.18992Y0.0Zr0.43182O3,01099,36,4,3,4.1012721,0.12847999999999998,0.45302328,0.5215552999999999,2886.4336,534.9691799999999,12.086878,30.794971000000004,37.91206,13.39599,6.650000099999999,0.8899994061060943,2.1499985653124747,1.4899990057281802,137.32690836217034,1.6330217999999999,1.4458735,0.8239094499999999,72.29108975265001,0.9024806022221681,0.545001546278252,1.4869893979746325,1.8084499525138114,1.8996380996889908,21_Apr_2016,Pulsed Laser Deposition,BZC91/ BZF19/ BZC19,500.0,19.6,850,N,410.0,10,50.0,SiO2,17,21,31,0,0,0,0,23.0,0,120,240,0,0,0,0
