FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.6912Co-0.00101Fe0.0Y0.14739Zr0.85362O3,01338,1,1,1,,0.10753,,,,,,,,5.402,44.141998,0.8899940744336962,2.1499856854297152,1.4899900796698957,137.32608568511932,1.3132316,1.5870495,0.8866227833333333,90.91494158455001,0.6912046019985378,0.6777129597198972,1.3547061294746732,1.6805231127358944,1.510489731299089,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69836Co0.0021Fe0.0Y0.14953Zr0.84837O3,01338,2,1,2,,0.11504,,,,,,,,9.3999996,44.141998,0.8899970818847045,2.1499929506203532,1.4899951146159658,137.3265497348099,1.3147067,1.5869625,0.8867229,90.80955634,0.6983622897771681,0.676954853797204,1.3547849748310707,1.6803390491166585,1.5122477773225282,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69491Co0.0027Fe0.0Y0.15473Zr0.84257O3,01338,3,1,3,,0.12105,,,,,,,,13.39799,44.141998,0.8899972549245904,2.149993368638055,1.4899954043119545,137.32657643486428,1.3144647000000003,1.5881425000000002,0.8876039,90.778127477,0.694912143355322,0.6770796164587685,1.353778624171354,1.678671538410269,1.5127716362034238,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69379Co0.00347Fe0.0Y0.14872Zr0.84781O3,01338,4,1,4,,0.12614,,,,,,,,17.396,44.141998,0.8899940496586666,2.149985625579925,1.4899900381925992,137.32608186233225,1.3155493,1.5864859999999998,0.8864515166666666,90.76719563865,0.6937946385560839,0.6765189641001417,1.3551872664365932,1.6808477510371072,1.5129483829051649,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69119Co0.00202Fe0.0Y0.14537Zr0.85261O3,01338,5,1,5,,0.13055999999999998,,,,,,,,21.396,44.141998,0.8900031674699842,2.1500076517533326,1.4900053028430074,137.32748874061858,1.3151203,1.5859385000000001,0.8859814333333333,90.82178310840001,0.6911875400946216,0.6767465816397057,1.355668994575346,1.681756803003367,1.5120545318595193,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69877Co0.00302Fe0.0Y0.14552Zr0.85147O3,01338,6,1,6,,0.13233,,,,,,,,25.392,44.141998,0.8900041029966534,2.1500099117334885,1.490006869061813,137.32763309238362,1.3156671,1.5857915,0.8859253666666667,90.79005682089999,0.698766778609265,0.6764660323243269,1.355796087779187,1.6818650025430806,1.5125845043063197,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69609Co0.00241Fe0.0Y0.14583Zr0.85176O3,01338,7,1,7,,0.13155999999999998,,,,,,,,29.39002,44.141998,0.889995282009088,2.1499886026062236,1.4899921013410573,137.32627201400226,1.3152842,1.5859755,0.8860284833333333,90.80812334545,0.6960936900715772,0.676656255742362,1.3556253565116383,1.6816525984983561,1.5122685829723523,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69605Co0.00204Fe0.0Y0.14872Zr0.84924O3,01338,8,1,8,,0.12811001,,,,,,,,33.388008,44.141998,0.8900039290644123,2.150009491560097,1.4900065778718812,137.32760625463882,1.3147628,1.5867719999999998,0.8865825999999999,90.8133714898,0.6960469271761675,0.6769311765319282,1.3549580478859578,1.6806178892659087,1.5121958804278421,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69391Co0.00321Fe0.0Y0.14798Zr0.8488O3,01338,9,1,9,,0.12290999999999999,,,,,,,,37.386009,44.141998,0.8900003004266023,2.1500007257496567,1.4900005029613903,137.3270463558247,1.3154744,1.5863375000000002,0.88633355,90.77639443895,0.6939097657652211,0.6765622352108124,1.355323646922333,1.6810832704701184,1.5128056936451852,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69761Co0.00175Fe0.0Y0.14232Zr0.85594O3,01338,10,1,10,,0.11588,,,,,,,,41.383990999999995,44.141998,0.8899991892092953,2.1499980413482978,1.4899986426088203,137.32687489499426,1.3153206000000002,1.5852455,0.8854657833333334,90.83848422325,0.6976106355238413,0.6766405005816036,1.3562555713599551,1.6827286504507546,1.5117697754345136,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.65068Co0.00484Fe0.0Y0.14366Zr0.85149O3,01338,11,1,11,,0.11185,,,,,,,,45.381989000000004,44.141998,0.8899945690909201,2.1499868803881776,1.4899909078039,137.32616201072898,1.3168461,1.5849315000000002,0.8854065333333333,90.7337748348,0.6506839705679595,0.6758531381084852,1.3565172251218285,1.6828325201017642,1.5135065444015776,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.69789Co0.00183Fe0.0Y0.15302Zr0.84515O3,01338,12,2,1,4.1980343,0.12353,0.61397982,0.62599534,726.09955,325.46924,8.3654537,30.068203000000004,43.004253000000006,5.402,31.643998999999997,0.8900001814754036,2.150000438395638,1.4900003038183722,137.32702800165475,1.3141743,1.587889,0.88737585,90.81018451385,0.697889857696805,0.6772314612113505,1.353999201704677,1.6791084677573458,1.5122425831070763,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
Ba0.6917Co0.00104Fe0.0Y0.15029Zr0.84867O3,01338,13,2,2,,0.13312000000000002,,,,,,,,9.401980400000001,31.643998999999997,0.889994318881397,2.149986275949442,1.4899904889137994,137.32612340339955,1.3140401000000002,1.5873645000000003,0.8869568666666667,90.84202279930001,0.6917044153424964,0.6772961638548146,1.3544376707110697,1.6798905842100693,1.5117026148437738,31_Oct_2017,Pulsed Laser Deposition,BZC91/ BZY82,700.0,18,700,N,20.0,10,50.0,EXG,0,125,0,1800,0,0,0,962.5,0,180,0,4deg/s,0,0,0
