FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.90352Co0.67581Fe0.0316Y0.06175Zr0.23084O3,01086,11,1,11,4.1118803,0.19865999,0.45466462,0.42453369,,5101.3188,1630.5315,,13.489304,30.713564,37.811592,,45.381989000000004,44.144001,0.8899955088364528,2.1499891505599704,1.4899924810857468,137.32630701346466,1.7107029999999999,1.4255355,0.8089287500000001,68.14042891045,0.903524559411871,0.5202513287440619,1.508197551418376,1.84193290334377,2.015342568417622,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.85031Co0.42274Fe0.03199Y0.15051Zr0.39476O3,01086,12,2,1,4.1646523,0.21630998,0.46764305,0.44206274,,6116.4727,1557.6873,,16.013937,30.314974,37.321667,,5.4000001,31.646,0.8900042261481581,2.1500102092343147,1.490007075236804,137.3276520946608,1.5619459,1.498281,0.8481007083333334,76.0927061278,0.8503059623382285,0.5698047711819968,1.434984631877675,1.7568751689465383,1.8047413357071946,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.84116Co0.44117Fe0.02828Y0.14702Zr0.38353O3,01086,13,2,2,4.1533561,0.23783003,0.47807652,0.38737249,,5969.1431,1712.4264,,14.584642,30.399409999999996,37.441319,,9.397999800000001,31.646,0.8899968037638547,2.1499922787553793,1.489994648997914,137.32650682076277,1.5706113,1.4942790000000001,0.8458109166666667,75.63693302515,0.8411630208490465,0.5666563100391897,1.4388158294102902,1.7616167155538374,1.815601206028547,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.84774Co0.46993Fe0.02784Y0.13426Zr0.36796O3,01086,14,2,3,4.1410275,0.25494999,0.49072719,0.41199002,0.68836784,6191.2319,1558.0817,209.15254,14.144189,30.492110999999998,37.56879,43.756161,13.39599,31.646,0.8900027089773188,2.1500065441586913,1.4900045352541629,137.3274179952003,1.5875995999999999,1.4853875,0.8408724833333334,74.75248358735,0.847737419661301,0.5605964557923288,1.4474381561435592,1.7719744251204192,1.837095055640928,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.85003Co0.4997Fe0.02557Y0.13042Zr0.34431O3,01086,15,2,4,4.1340837,0.26769,0.48565018,0.427641,0.63959509,6445.3022,1635.2167,232.40195,14.099779999999999,30.544575,37.628429,43.844013000000004,17.393998999999997,31.646,0.8899954375805014,2.1499889784248065,1.4899923617920754,137.32629601867137,1.6032738,1.4788295,0.8374779916666667,73.8813105885,0.8500343575430643,0.5551113213354458,1.4538450703240682,1.7791421107399354,1.858742013708226,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.85477Co0.52832Fe0.02341Y0.11617Zr0.33209O3,01086,16,2,5,4.1276903,0.28106004,0.48999494,0.46789095,0.77476811,6483.1221,1663.2269,220.27831,13.773878,30.593040000000002,37.681252,43.945705,21.391991,31.646,0.8899976330829883,2.1499942821667695,1.4899960374085985,137.3266347847051,1.6194889999999997,1.4698515,0.8322970916666668,73.0656877869,0.854772273230376,0.5495546021510418,1.4627289098026361,1.79022136725829,1.8794955463257337,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.86491Co0.56267Fe0.02013Y0.10369Zr0.31351O3,01086,17,2,6,4.1225853,0.28887996,0.49649891,0.44994715,,6566.4624,1734.4956,,13.409730999999999,30.631851,37.734276,,25.389999,31.646,0.8900026804874288,2.1500064753348,1.4900044875576055,137.32741359921025,1.6381276,1.460369,0.8269351416666666,72.10238450714999,0.8649073950860678,0.5433048564027789,1.472235082595426,1.8018396032299941,1.9046168103579466,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.87467Co0.59323Fe0.01811Y0.09536Zr0.2933O3,01086,18,2,7,4.1185602999999995,0.29276001,0.49003246,0.44515336,,6683.3730000000005,1822.6953,,13.407159,30.662522999999997,37.777531,,29.38802,31.646,0.8900038741450543,2.1500093588897378,1.490006485928237,137.32759778058187,1.6548419,1.4524775,0.8226495583333335,71.20635327585,0.8746661926025794,0.5378180683877138,1.4802359133891834,1.811228694934148,1.9285863053340384,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.8834Co0.62528Fe0.01678Y0.08066Zr0.27728O3,01086,19,2,8,4.116292,0.28971997,0.49883348,0.44679955,,6393.4976,2029.5377,,13.086198,30.679835999999998,37.788074,,33.386009,31.646,0.8899989651568074,2.1499975000979052,1.4899982675097112,137.32684032369536,1.6734214,1.4425919999999999,0.8170756166666667,70.2525638506,0.8834010271702689,0.5318439008589273,1.4903711514398426,1.823574510261722,1.9547591261684967,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.88454Co0.65086Fe0.01548Y0.07655Zr0.25712O3,01086,20,2,9,4.1180706,0.28544,0.50774115,0.43308818,,6196.2949,2141.5552,,12.848286,30.666262,37.77021,,37.384009999999996,31.646,0.8900022146730978,2.150005350052989,1.4900037077111412,137.32734172405898,1.6873057999999999,1.4366590000000001,0.8140093333333334,69.4829975952,0.8845377989190255,0.5274694217687735,1.4965314316431308,1.8304503974292774,1.9764164828367419,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.89509Co0.67167Fe0.01677Y0.06657Zr0.24499O3,01086,21,2,10,4.1186557,0.27557001,0.45425597,0.41873044,,7046.9204,2213.6436,,14.042748999999999,30.661796999999996,37.753258,,41.381989000000004,31.646,0.889998807676327,2.1499971196675314,1.4899980038626148,137.32681602445726,1.7004808,1.429793,0.810287075,68.78760993015,0.8950911991442991,0.5233806860249919,1.5037121594996836,1.838851994353501,1.996388828800783,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.89381Co0.68954Fe0.02435Y0.0572Zr0.2289O3,01086,22,2,11,4.1135955,0.25997999,0.4512375,0.40305588,,6770.1821,2234.1167,,13.852128,30.700440999999998,37.801021999999996,,45.37999,31.646,0.8900044089618164,2.1500106508628147,1.4900073812956252,137.32768030280826,1.7151167,1.422724,0.8068969416666667,67.9632092503,0.8938055721857988,0.5189176975314953,1.5111930710825252,1.8465894519540202,2.0206179463516443,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.84732Co0.43596Fe0.03034Y0.15039Zr0.3833O3,01086,23,3,1,4.1532812,0.19891,0.49483174,0.43306324,,5085.7935,1259.4669,,15.118993,30.399975,37.434227,,5.4000001,19.15,0.8900006062121196,2.150001464445008,1.4900010148944476,137.32709353853005,1.5683918000000001,1.495839,0.8468710500000001,75.72356297370001,0.8473194228592097,0.5674606346527186,1.4373214393026308,1.759418998789069,1.8135318538329466,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.84394Co0.45713Fe0.02912Y0.14032Zr0.37342O3,01086,24,3,2,4.142545200000001,0.21766999,0.50839132,0.45679379,,4942.1875,1307.1423,,13.385992000000002,30.480666999999997,37.551064000000004,,9.397999800000001,19.15,0.8900004477444994,2.1500010816299704,1.4900007495947236,137.32706908697625,1.580533,1.4892705,0.8431270166666667,75.10647278235,0.8439395754277498,0.5631014649770042,1.4436605583941737,1.767231650914824,1.828431878101032,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.84965Co0.48601Fe0.02628Y0.12974Zr0.35797O3,01086,25,3,3,4.134807100000001,0.23338997,0.50429416,0.47853309,,5335.706999999999,1240.1136,,13.534911,30.539101000000002,37.62986,,13.39599,19.15,0.8899957629627302,2.149989764460528,1.4899929065331101,137.32634622514925,1.5961741,1.4812910000000001,0.8386051833333334,74.29982896095001,0.8496540449616348,0.5575806316884419,1.4514297085856376,1.7767513678017173,1.8482727099859717,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.86314Co0.51681Fe0.02447Y0.12122Zr0.33749O3,01086,26,3,4,4.1288342,0.24994998,0.49797058,0.45413432,0.70472461,5526.2236,1309.9182,212.3213,13.356495,30.584356,37.688648,43.821182,17.393998999999997,19.15,0.8900001472545482,2.150000355727279,1.4900002465272773,137.32702272137678,1.613133,1.4732570000000003,0.834253225,73.38814655495,0.8631398571895846,0.5517214930539195,1.4593518684976747,1.78602875227396,1.8712425530266255,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.85995Co0.54151Fe0.02266Y0.11374Zr0.3221O3,01086,27,3,5,4.1229835,0.26288003,0.49604833,0.45476636,0.81458122,5858.1909,1436.8218,315.67795,12.932417999999998,30.62882,37.728072999999995,43.844742,21.391991,19.15,0.8899963569512197,2.149991199376542,1.4899939009632779,137.3264378775732,1.6266624,1.4667495000000002,0.8306734333333334,72.67376390345001,0.8599535200591263,0.5471303430577972,1.4658203049508738,1.7937180138098527,1.8896288082727741,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.86845Co0.5762Fe0.02121Y0.09977Zr0.30283O3,01086,28,3,6,4.1179065999999995,0.27344999,0.49556658,0.44740567,0.85361582,5939.9707,1547.2772,328.2338,13.005486999999999,30.667510999999998,37.777908000000004,43.946484000000005,25.389999,19.15,0.8899972210758792,2.149993286868697,1.4899953476438876,137.32657121200816,1.6465536,1.4565365000000001,0.8249897916666666,71.63727998350001,0.8684527116451553,0.5405212566878352,1.4760998346891387,1.8060773147674456,1.9169707622014427,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.87386Co0.60964Fe0.01778Y0.0916Zr0.28098O3,01086,29,3,7,4.1140318,0.27862,0.48403847,0.49867827,0.834167,6262.2832,1489.6691,365.89349,12.973055,30.697105,37.818386,43.975876,29.38802,19.15,0.890005021457519,2.150012130487265,1.490008406709779,137.32777481089516,1.664116,1.448305,0.8204709833333335,70.6968524798,0.8738550696335843,0.5348215037037797,1.484502318563607,1.816040343872139,1.9424878193853596,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.87404Co0.63306Fe0.0157Y0.08084Zr0.2704O3,01086,30,3,8,4.1128631,0.28219002,0.47544265,0.48693156,,6851.2495,1439.3768,,13.950357,30.706042999999998,37.830090000000006,,33.386009,19.15,0.8899950839385949,2.149988124121325,1.489991769739895,137.3262414517252,1.6771406,1.441243,0.81640295,70.0391334407,0.8740448279303875,0.530662178196983,1.491759629792703,1.8250690663720595,1.9607073175454854,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.88265Co0.66217Fe0.01486Y0.07081Zr0.25217O3,01086,31,3,9,4.1154275,0.27844,0.49908134,0.45206246,,6245.0293,1994.4745,,13.477255,30.68644,37.79755,,37.384009999999996,19.15,0.8899954467463512,2.1499890005670284,1.4899923771371497,137.32629743296198,1.6938477,1.4330550000000002,0.8119440333333334,69.15302975165,0.8826545156740384,0.5254282582468017,1.5002836601296028,1.8350924644647917,1.9858319718766244,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.88842Co0.67787Fe0.01585Y0.06515Zr0.24114O3,01086,32,3,10,4.1172056,0.27271,0.4427889,0.40729567,,7276.5771,2246.1765,,14.436171,30.672860999999997,37.768696000000006,,41.381989000000004,19.15,0.8900009787798706,2.1500023644682265,1.4900016386314687,137.32715102573403,1.7036002999999997,1.4283515,0.8094786416666667,68.62415963215,0.888419022958813,0.5224235865536481,1.5052333858075035,1.840692962032509,2.00114874647437,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.88303Co0.68893Fe0.02407Y0.0582Zr0.2288O3,01086,33,3,11,4.1117973,0.25972,0.43413877,0.39266929,,6955.5674,2238.0764,,14.137523000000002,30.714199,37.810520000000004,,45.37999,19.15,0.8900014841196944,2.1500035852329695,1.4900024846498254,137.32722899966885,1.7145445000000001,1.4231535000000002,0.8071435583333335,67.99140685135,0.8830285275055861,0.5190891715669639,1.510732036447909,1.8460191737471383,2.0197733119408476,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.88324Co0.46692Fe0.03413Y0.13174Zr0.36721O3,01086,34,4,1,4.1366072,0.14497998,0.51349455,0.45097747,0.54521275,2458.9084,607.61658,460.36539000000005,9.7260008,30.525488,37.594639,43.712002000000005,5.4000001,6.650000099999999,0.8899973970364199,2.1499937119419132,1.489995642229512,137.32659836271958,1.5893796,1.4844315,0.840656225,74.6338989784,0.8832425832003107,0.5599652827030245,1.4483616872465408,1.772419685858523,1.8400030045658429,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
Ba0.87203Co0.48731Fe0.03098Y0.13159Zr0.35012O3,01086,35,4,2,4.1326766,0.15662,0.51720929,0.48746409999999996,0.68604398,2573.4536,620.76666,459.38995,9.435649900000001,30.555227000000002,37.649372,43.763355,9.397999800000001,6.650000099999999,0.8899969182391868,2.1499925552969117,1.4899948406476273,137.32652448430653,1.5990356000000001,1.4807885,0.8387837666666667,74.08728103695,0.8720330195474016,0.5565835546370492,1.451924130486502,1.7763753900112762,1.85357759877592,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,550.0,18.1,850,N,353.0,10,50.0,SiO2,35,0,0,0,0,28,0,31.5,180,0,0,0,0,0,0
