Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
44	-40	11.5	0.46732518	0.15582134	0.045736674	0.11824115	0.21287566	794068.94	265
45	0	15.25	0.48286387	0.12921292	0.031040251	0.2179569	0.13892604	350790.25	265
46	-4	15.25	0.47655529	0.13715839	0.034380134	0.20672765	0.14517851	170472.23	265
47	-8	15.25	0.47660235	0.14110751	0.036117293	0.19431496	0.1518579	150918.97	265
48	-12	15.25	0.47314286	0.14874443	0.040472526	0.18082462	0.15681556	125550.61	265
49	-16	15.25	0.47197703	0.15253358	0.042587787	0.16757149	0.16533013	137579.77	265
50	-20	15.25	0.47001335	0.15692219	0.042710148	0.15697612	0.1733782	126172.64	265
51	-24	15.25	0.4705328	0.16051967	0.046167783	0.14530927	0.17747048	110741.14	265
52	-28	15.25	0.47228307	0.16242293	0.046131693	0.13702981	0.18213253	126345.43	265
53	-32	15.25	0.47221348	0.16248788	0.045526359	0.13065352	0.18911876	2302379	265
54	-36	15.25	0.47026172	0.16364196	0.046749763	0.12396136	0.19538519	558920.75	265
55	-40	15.25	0.46526873	0.16173738	0.048886575	0.11983184	0.20427546	285256.62	265
56	0	19	0.48270166	0.13187629	0.032383144	0.2164975	0.13654141	198925.64	265
57	-4	19	0.4769693	0.13987483	0.036684409	0.20460333	0.14186814	80229.992	265
58	-8	19	0.47550991	0.14548835	0.038873482	0.19266537	0.14746287	116923.8	265
59	-12	19	0.47233051	0.15310815	0.042713709	0.17951889	0.15232874	115469.23	265
60	-16	19	0.47181371	0.15716608	0.0447012	0.16727743	0.15904158	128669.99	265
61	-20	19	0.46895015	0.16249384	0.046845257	0.15611222	0.16559853	92771.234	265
62	-24	19	0.4694775	0.16664706	0.049278662	0.14498806	0.16960873	78712.602	265
63	-28	19	0.469255	0.16880853	0.050477132	0.13739812	0.17406121	1905658.8	265
64	-32	19	0.46957743	0.16866235	0.050256282	0.13075936	0.18074456	436838.47	265
65	-36	19	0.46771029	0.17058076	0.051160991	0.12464435	0.18590361	326882.72	265
66	-40	19	0.46321625	0.16820307	0.053463645	0.12059713	0.19451991	191687.42	265
67	0	23	0.48252866	0.13471721	0.033815559	0.21494079	0.1339978	217712.38	265
68	-4	23	0.47741085	0.14277238	0.039142296	0.20233738	0.13833708	152715.95	265
69	-8	23	0.47434467	0.15016125	0.041813418	0.19090582	0.14277484	88640.039	265
70	-12	23	0.47146404	0.15776277	0.045104299	0.17812613	0.14754277	109453.09	265
71	-16	23	0.47163948	0.16210744	0.0469555	0.16696377	0.15233381	99137.352	265
72	-20	23	0.46781605	0.16843694	0.051256042	0.15519077	0.15730019	84908.766	265
73	-24	23	0.46835181	0.17318295	0.052596934	0.14464544	0.16122288	2384845.8	265
74	-28	23	0.46602505	0.17561987	0.055112273	0.13779099	0.16545181	629700.81	265
75	-32	23	0.4667657	0.17524847	0.055301521	0.13087225	0.17181206	280826.97	265
76	-36	23	0.4649888	0.17798214	0.055866309	0.12537286	0.17578991	175040.12	265
77	-40	23	0.46102691	0.1750998	0.058345851	0.12141345	0.18411398	177248.66	265
78	0	26.75	0.48236641	0.13738059	0.035158448	0.2134814	0.13161315	192799.55	265
79	-4	26.75	0.47782487	0.14548883	0.041446567	0.20021306	0.13502669	171518.39	265
80	-8	26.75	0.47325227	0.15454209	0.044569608	0.18925625	0.1383798	133517.69	265
81	-12	26.75	0.47065172	0.16212647	0.047345478	0.1768204	0.14305595	182243.8	265
82	-16	26.75	0.47147617	0.16673994	0.049068913	0.16666971	0.14604527	110817.8	265
83	-20	26.75	0.46675286	0.17400862	0.055391155	0.15432689	0.14952049	2975716.5	265
84	-24	26.75	0.46729651	0.17931032	0.055707816	0.14432423	0.15336113	662970.31	265
85	-28	26.75	0.46299699	0.18200551	0.059457712	0.1381593	0.15738049	271747.75	265
86	-32	26.75	0.46412969	0.18142293	0.060031444	0.13097809	0.16343786	107335.66	265
87	-36	26.75	0.46243739	0.18492092	0.060277537	0.12605584	0.16630831	139644	265
88	-40	26.75	0.45897442	0.18156549	0.062922917	0.12217875	0.17435843	175872.64	265
89	0	30.5	0.48217797	0.14080487	0.036492575	0.20933694	0.13118766	208161.92	265
90	-4	30.5	0.47711694	0.14919347	0.042747784	0.19678938	0.13415243	153369.41	265
91	-8	30.5	0.47372761	0.15813929	0.046630275	0.1855862	0.13591662	157117.33	265
92	-12	30.5	0.47023439	0.16586608	0.050066464	0.17357689	0.14025618	145122.73	265
93	-16	30.5	0.46979582	0.17240518	0.052334379	0.16335481	0.14210978	3134367	265
94	-20	30.5	0.46607253	0.17864178	0.058043271	0.15201372	0.1452287	642769.88	265
95	-24	30.5	0.46609795	0.18402052	0.05927198	0.14266869	0.14794087	9994412	265
96	-28	30.5	0.46288341	0.18675326	0.061983127	0.13689749	0.15148272	104253.75	265
97	-32	30.5	0.46300849	0.18698673	0.063540876	0.13011722	0.15634668	100179.11	265
98	-36	30.5	0.46204647	0.18932347	0.063196085	0.12545761	0.15997636	130071.36	265
99	-40	30.5	0.45764425	0.18693331	0.066142917	0.12117425	0.16810526	161207.69	265
100	0	34.5	0.48197266	0.1445823	0.037914205	0.20447554	0.13105531	0	265
101	-4	34.5	0.47617772	0.15330726	0.043971144	0.19292422	0.13361967	206528.3	265
102	-8	34.5	0.47449192	0.16184771	0.048714176	0.18133993	0.13360627	214011.58	265
103	-12	34.5	0.46985409	0.16975257	0.053047579	0.16979916	0.1375466	3137602.8	265
104	-16	34.5	0.46775454	0.1786176	0.056006603	0.15932319	0.13829806	750212.31	265
105	-20	34.5	0.46540973	0.18342979	0.060628839	0.14930849	0.14122315	361722.97	265
106	-24	34.5	0.46479595	0.18881217	0.063148141	0.14068383	0.14255992	220822.55	265
107	-28	34.5	0.4632405	0.19154875	0.064378232	0.13528405	0.14554845	195601.84	265
108	-32	34.5	0.46206114	0.19282123	0.067083977	0.12904035	0.14899331	185545.61	265
109	-36	34.5	0.46198404	0.19360331	0.066064239	0.12460926	0.15373915	200351.94	265
110	-40	34.5	0.45634395	0.19247881	0.069354884	0.11981238	0.16200997	269580.06	265
111	0	38.25	0.48178014	0.14812364	0.039246984	0.199918	0.13093123	340360.16	265
112	-4	38.25	0.47529721	0.15716393	0.045118041	0.18930063	0.13312019	180201.75	265
113	-8	38.25	0.47520849	0.16532435	0.050667834	0.17735904	0.13144028	2999906.8	265
114	-12	38.25	0.46949753	0.17339617	0.055842381	0.16625755	0.13500638	629386.69	265
115	-16	38.25	0.46584085	0.18444172	0.059449311	0.15554355	0.13472459	306462.38	265
116	-20	38.25	0.46478832	0.18791856	0.063052803	0.14677234	0.13746797	253872.11	265
117	-24	38.25	0.46357533	0.19330433	0.066782042	0.13882303	0.13751526	290157.5	265
118	-28	38.25	0.46357533	0.1960445	0.066623643	0.13377146	0.13998507	305268.56	265
119	-32	38.25	0.46117303	0.19829108	0.07040564	0.12803075	0.14209953	287675.62	265
120	-36	38.25	0.46192551	0.19761565	0.068753146	0.12381393	0.14789176	365335.81	265
121	-40	38.25	0.45512491	0.19767773	0.072366111	0.1185356	0.15629563	432377.41	265
122	0	42	0.48158765	0.151665	0.040579762	0.19536045	0.13080713	445226.5	265
123	-4	42	0.4744167	0.16102061	0.046264939	0.18567705	0.13262072	2899690	265
124	-8	42	0.47592503	0.16880098	0.052621499	0.17337818	0.12927432	827746.81	265
125	-12	42	0.46914098	0.17703976	0.058637179	0.16271593	0.13246617	468003.06	265
126	-16	42	0.46392712	0.19026586	0.06289202	0.1517639	0.1311511	354717.22	265
127	-20	42	0.46416691	0.19240734	0.065476775	0.14423621	0.13371277	314253.5	265
128	-24	42	0.46235475	0.19779649	0.070415944	0.13696222	0.13247061	360874.75	265
129	-28	42	0.46391013	0.20054027	0.068869054	0.13225885	0.13442168	348653.94	265
130	-32	42	0.46028486	0.20376092	0.073727302	0.12702116	0.13520575	3113475.5	265
131	-36	42	0.46186697	0.20162801	0.071442038	0.1230186	0.14204437	446514.56	265
132	-40	42	0.45390588	0.20287664	0.07537733	0.11725885	0.1505813	530018.12	265
