Point	ASR
1	1451799.8
2	1451241.1
3	1138754.4
4	1244310
5	1096654
6	386248.44
7	814448.75
8	408589.84
9	1.7548945e+09
10	3.4630627e+08
11	2.3027866e+09
12	1272741
13	1273001.1
14	7.4267189e+10
15	1.1422839e+09
16	1634667
17	1.0363451e+09
18	476397.94
19	1343446.9
20	5.0296857e+10
21	376536.84
22	1739191.8
23	1529318.5
24	1638770.9
25	476932.31
26	1613066.6
27	1780516.9
28	1308306.4
29	2.3841526e+10
30	1320015.8
31	1729408.9
32	394494.81
33	1090952.6
34	1.7907092e+09
35	7.9105249e+09
36	86667736
37	1795752
38	1852482.2
39	426247.78
40	351181.69
41	990771.44
42	1230033.4
43	341902.38
44	1831172.8
45	413421.31
46	6.5125163e+10
47	1376258
48	2.2051072e+10
49	369464.5
50	1097619.1
51	413197.62
52	1.8117154e+08
53	1.8523003e+08
54	976504.5
55	1164328.9
56	1028996.1
57	5.3706368e+08
58	767728.56
59	960357.69
60	387575.44
61	951751.94
62	1355227.2
63	1067080.6
64	3.2578289e+09
65	2.5748472e+10
66	539516.88
67	728053.75
68	1203176.9
69	3.0335254e+08
70	9.7263636e+09
71	402044.34
72	372152.44
73	1.9226545e+09
74	1895757.2
75	6.3931377e+09
76	316519.91
77	1.6371275e+10
78	4.1029391e+09
79	2.9436713e+09
80	820837.12
81	925533.44
82	1098299.5
83	1224800.1
84	1077144.1
85	1699959.6
86	294875.91
87	453592.5
88	2224726.5
89	373277.44
90	358160.12
91	353854.25
92	1366806.5
93	328359.62
94	496149.44
95	714479.88
96	364378.56
97	2.5905551e+10
98	4.7532257e+10
99	704634.44
100	491640.31
101	367281.09
102	1.8598214e+10
103	402214.31
104	5.8306918e+08
105	281362.69
106	4.5395988e+09
107	536298.94
108	473033.91
109	1471800.4
110	2671675.2
111	3.7227844e+10
112	1335394.4
113	6.8706675e+08
114	3.1453637e+09
115	474636.12
116	840547.5
117	1.0112779e+10
118	383249.47
119	6.9868979e+09
120	8.3032253e+09
121	3.571988e+09
122	2.3401723e+09
123	9.7452124e+09
124	3.9866778e+09
125	2.9562364e+10
126	1.7677728e+10
127	9.7263647e+09
128	1.8494561e+09
129	3231074.8
130	1267767.2
131	1.189723e+09
132	1359129.1
