FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.85852Co0.3465Fe0.04109Y0.17218Zr0.44023O3,01087,1,1,1,4.1722336,0.19747002,0.49398679,0.42463163,,4246.9614,1091.5336,,12.730303,30.258571999999997,37.297337,,5.4000001,44.14201,0.8900042847724468,2.150010350854787,1.490007173383085,137.32766114038853,1.5221801999999998,1.5175815000000001,0.858921725,78.1823738905,0.8585158668032232,0.5846904885324661,1.4167346866410713,1.7347415137078819,1.75650411092308,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.85446Co0.36818Fe0.03823Y0.16576Zr0.42784O3,01087,2,1,2,4.1737404,0.20781999999999998,0.49368072,0.42432553,,4757.8354,1239.6635,,13.380168,30.247384999999998,37.264206,,9.397999800000001,44.14201,0.8899999260933332,2.149999821461423,1.4899998762686142,137.32698859620132,1.5333937,1.512085,0.8558088416666667,77.5992879411,0.8544600709553885,0.5804118838451816,1.4218776202802246,1.741042863458709,1.7696939268364973,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.85945Co0.39545Fe0.03725Y0.15572Zr0.41158O3,01087,3,1,3,4.162263899999999,0.21731999999999999,0.50312883,0.42739743,,4635.2974,1151.882,,12.790035000000001,30.332788,37.384144,,13.39599,44.14201,0.8900009934262613,2.150002399849957,1.4900016631518307,137.32715328567213,1.5489933000000002,1.5042525000000002,0.8515006416666667,76.77575109475,0.8594490406750032,0.5745673615413709,1.429282916165974,1.749853834796187,1.7886787342033919,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.87035Co0.4277Fe0.03384Y0.14877Zr0.38969O3,01087,4,1,4,4.156875100000001,0.22200999999999999,0.50001085,0.46242461,,4678.9868,1140.8713,,12.577795,30.373058,37.440899,,17.393998999999997,44.14201,0.8899968292987704,2.14999234044085,1.4899946917473796,137.32651076080026,1.5657903000000002,1.4965765000000002,0.8473189666666667,75.87112616600001,0.8703531007074681,0.5684010363959786,1.4366070431019393,1.7584814578257164,1.8099970001808163,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.87507Co0.45708Fe0.02994Y0.13877Zr0.3742O3,01087,5,1,5,4.1549964,0.22380999999999998,0.51036972,0.43490379999999995,,4747.7891,1312.7462,,13.127539,30.387119000000002,37.432941,,21.391991,44.14201,0.8899966995982321,2.1499920271193247,1.4899944746082763,137.32649074800722,1.581086,1.4887700000000001,0.84284645,75.0826696751,0.8750732450486348,0.5629021442212708,1.444139811468074,1.7678124818681697,1.8290038346032522,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.88172Co0.49012Fe0.02983Y0.12517Zr0.35488O3,01087,6,1,6,4.1549525,0.22273999,0.48403877,0.42043322,,5359.7974,1508.734,,14.249391000000001,30.387451000000002,37.410191,,25.389999,44.14201,0.8900018446133515,2.1500044560884333,1.4900030881729143,137.32728462384014,1.6007122999999999,1.4787940000000002,0.8373792083333333,74.0521122479,0.881718172551558,0.5560036270186414,1.4538904378083986,1.7793648007317047,1.8544681637725267,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.89293Co0.52096Fe0.02671Y0.11724Zr0.33508O3,01087,7,1,7,4.1475706,0.21738000000000002,0.49790758,0.42821696,,4910.5981,1410.7664,,13.606520000000002,30.442842,37.490189,,29.38802,44.14201,0.8900001252268857,2.150000302514387,1.4900002096495053,137.32701932250845,1.6169733,1.4710960000000002,0.8331396083333333,73.1841169912,0.8929298743608682,0.5504111448388701,1.4614955805157424,1.7884160046480069,1.8764593325491827,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.89814Co0.55126Fe0.02464Y0.10623Zr0.31787O3,01087,8,1,8,4.1378627,0.20883998,0.50673372,0.44876838,,4526.6099,1278.2789,,13.035764,30.516001,37.586781,,33.386009,44.14201,0.8899993794374877,2.149998500888313,1.4899989610807378,137.32690424720437,1.6338276999999999,1.4626095,0.8284044333333334,72.3053752012,0.8981406262386555,0.5447327031103022,1.4699743854311853,1.7986371162757793,1.899262729293261,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.90029Co0.57615Fe0.02409Y0.09945Zr0.30032O3,01087,9,1,9,4.1388898,0.20079999,0.49511245,0.4284122,,4623.4688,1353.8286,,13.802698000000001,30.508242,37.568096000000004,,37.384009999999996,44.14201,0.8899988850608355,2.149997306607636,1.489998133416455,137.32682796488692,1.6480013,1.4560345000000001,0.8249151750000001,71.53774481175,0.9002911278312786,0.5400474411402681,1.4766115134000162,1.8062440582650874,1.919641558819885,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
Ba0.90664Co0.59785Fe0.02822Y0.08986Zr0.28407O3,01087,10,1,10,4.133958799999999,0.1892,0.46161914,0.42364731,,4837.5132,1445.0968,,14.132679999999999,30.545519,37.607349,,41.381989000000004,44.14201,0.8900022521182617,2.1500054405104074,1.4900037704002358,137.32734750184778,1.6630429000000002,1.4486620000000001,0.8211602333333333,70.71223789175,0.9066377057805237,0.535164938991208,1.4841318682414582,1.8145103841084314,1.9420591342629503,31_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,551.0,18.1,850,N,344.0,10,50.0,SiO2,30,0,0,0,0,36,0,33.0,180,0,0,0,0,0,0
