Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
118	-28	38.25	0.45549145	0.072589718	0	0.30061704	0.17130177	157800.31	265
119	-32	38.25	0.4546254	0.073798366	0	0.30918276	0.16239347	230777.97	265
120	-36	38.25	0.4556925	0.071858145	0	0.31534749	0.15710188	254343.34	265
121	-40	38.25	0.45350617	0.070166811	0	0.32250446	0.15382254	300414.25	265
122	0	42	0.4730452	0.056721382	0	0.24870476	0.22152866	357136.25	265
123	-4	42	0.46842363	0.055431146	0	0.26162949	0.21451572	311708.81	265
124	-8	42	0.46253097	0.059197303	0	0.27161041	0.2066613	352203.94	265
125	-12	42	0.46001661	0.062906407	0	0.28127596	0.195801	346360.59	265
126	-16	42	0.45653668	0.062215216	0	0.29319727	0.18805082	345323.88	265
127	-20	42	0.45622063	0.064343415	0	0.3018204	0.17761557	272156.16	265
128	-24	42	0.45311964	0.068194263	0	0.30985662	0.1688295	280987.19	265
129	-28	42	0.45198277	0.069385767	0	0.31564406	0.1629874	258772.98	265
130	-32	42	0.45054215	0.071712747	0	0.32284498	0.15490012	263925.19	265
131	-36	42	0.45063114	0.071135186	0	0.32728425	0.15094943	270812.75	265
132	-40	42	0.44873881	0.069329061	0	0.33364835	0.14828376	340611.47	265
