Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	ASR	Temp_C
1	0	0	0.47688219	0.12165565	0.028610701	0.21337107	0.15948039	207093.78	437
2	-4	0	0.47632122	0.12821016	0.029056484	0.19832197	0.16809016	182089.86	437
3	-8	0	0.47908953	0.13003829	0.029220037	0.18551441	0.17613773	223986.12	437
4	-12	0	0.47709009	0.13331713	0.031946033	0.17306508	0.18458164	186849.36	437
5	-16	0	0.4781709	0.1342762	0.033580374	0.16041966	0.19355287	193057.16	437
6	-20	0	0.47731143	0.13748279	0.035737712	0.14877136	0.20069671	123279.23	437
7	-24	0	0.4772605	0.14211963	0.034905616	0.13801651	0.20769773	99552.359	437
8	-28	0	0.47679958	0.14026883	0.035278864	0.13027322	0.2173795	295938.03	437
9	-32	0	0.47703615	0.14228286	0.035225246	0.12265906	0.22279669	116330.03	437
10	-36	0	0.47542655	0.14166537	0.03477047	0.11688907	0.23124853	242370.73	437
11	-40	0	0.47363335	0.13793813	0.036750302	0.11297361	0.23870461	274041.12	437
12	0	3.75	0.47840846	0.12348671	0.029182861	0.21458642	0.15433554	302189.81	437
13	-4	3.75	0.4763667	0.13039306	0.030331843	0.20053102	0.16237739	592755.69	437
14	-8	3.75	0.47849423	0.13270399	0.030880146	0.18780775	0.17011388	443687.12	437
15	-12	3.75	0.47611409	0.13709141	0.034037814	0.17508212	0.17767456	466903.5	437
16	-16	3.75	0.47660172	0.13876088	0.035798751	0.16224788	0.18659076	677578.69	437
17	-20	3.75	0.47549203	0.14223614	0.037370194	0.1508866	0.19401504	749898.19	437
18	-24	3.75	0.47558582	0.14658991	0.037663426	0.13988149	0.20027934	695203.06	437
19	-28	3.75	0.47575393	0.14568478	0.037890758	0.13197851	0.208692	481606.16	437
20	-32	3.75	0.4758994	0.14721043	0.037683837	0.12468796	0.21451838	573811.88	437
21	-36	3.75	0.47419995	0.14701742	0.037666522	0.11866396	0.22245215	623197.75	437
22	-40	3.75	0.47157633	0.14376961	0.039680637	0.11469129	0.23028213	544406.56	437
23	0	7.5	0.47993472	0.12531777	0.029755022	0.21580179	0.14919069	702177.38	437
