Point	x_mm	y_mm	Ba_at	Zr_at	Y_at	Co_at	Fe_at	Sigma_elec	d_um	Temp_C
20	-24	1.5	0.4482227	0.43735921	0.085209951	0.0092351316	0.019972997	3.4825271e-11	0.2375904	265
21	-24	3	0.44753972	0.43881702	0.084603511	0.0093252631	0.019714491	3.6217022e-11	0.2440908	265
22	-28	0	0.44818455	0.42959934	0.090985015	0.0097350003	0.021496102	3.4314451e-11	0.22897001	265
23	-28	1.5	0.44748917	0.43098214	0.090550311	0.009654385	0.021323998	3.6342571e-11	0.2350672	265
24	-28	3	0.44679382	0.43236491	0.090115607	0.0095737688	0.021151893	3.9265105e-11	0.2411644	265
25	-32	0	0.4478859	0.42528358	0.094829999	0.0081318999	0.0238686	3.5518213e-11	0.22334	265
26	-32	1.5	0.44703346	0.42646912	0.094520375	0.0082834354	0.023693629	3.5878481e-11	0.229022	265
27	-32	3	0.44618103	0.42765459	0.094210744	0.0084349718	0.023518655	1.9811662e-10	0.234704	265
28	-36	0	0.44535035	0.41713014	0.10147851	0.0076852008	0.028355803	3.3355894e-11	0.21583	265
29	-36	1.5	0.44501033	0.41857395	0.10073984	0.0076537966	0.028022094	3.432386e-11	0.2207848	265
30	-36	3	0.44467029	0.42001778	0.10000116	0.0076223928	0.027688386	3.592791e-11	0.2257396	265
31	-40	0	0.43317121	0.40941319	0.11085301	0.0096810004	0.0368816	1.2240678e-10	0.20879	265
32	-40	1.5	0.43395579	0.41060764	0.10957974	0.0093973801	0.036459453	2.2574869e-11	0.2126192	265
33	-40	3	0.43474039	0.41180205	0.10830648	0.0091137597	0.036037304	2.8738309e-11	0.2164484	265
34	0	12.5	0.4498294	0.47401419	0.0498842	0.014724299	0.011547901	2.9002793e-11	0.22969	265
35	0	14	0.44994852	0.47468492	0.049247243	0.014693748	0.011425597	3.3283723e-11	0.22930241	265
36	0	15.5	0.45006761	0.47535563	0.048610285	0.014663197	0.011303293	3.5076539e-11	0.2289148	265
37	-4	12.5	0.44797391	0.47129861	0.054577097	0.013867199	0.0122832	3.7578062e-11	0.24698	265
38	-4	14	0.44807807	0.47216335	0.053691208	0.013939692	0.01212768	3.8824364e-11	0.24654201	265
39	-4	15.5	0.44818226	0.47302806	0.052805323	0.014012184	0.011972159	4.1123074e-11	0.246104	265
40	-8	12.5	0.44442689	0.46970469	0.059039101	0.013885899	0.0129434	4.3220053e-11	0.26278999	265
41	-8	14	0.44453138	0.47062108	0.058122423	0.013873552	0.012851575	2.8464449e-09	0.261902	265
42	-8	15.5	0.44463584	0.47153747	0.057205737	0.013861204	0.012759752	4.4606235e-11	0.26101401	265
43	-12	12.5	0.44515619	0.46310791	0.064246401	0.013358099	0.0141314	4.4785207e-11	0.27373001	265
44	-12	14	0.44517267	0.46400675	0.063400805	0.013279116	0.01414064	4.6183911e-11	0.27280959	265
45	-12	15.5	0.44518915	0.46490562	0.062555216	0.013200132	0.01414988	4.6178176e-11	0.27188921	265
46	-16	12.5	0.44381276	0.46070594	0.068633907	0.011504601	0.015342802	4.6144442e-11	0.28099999	265
47	-16	14	0.44401699	0.4612667	0.067857876	0.011616597	0.015241845	4.6572118e-11	0.2797544	265
48	-16	15.5	0.44422123	0.46182743	0.067081846	0.011728593	0.015140889	4.6233978e-11	0.27850881	265
49	-20	12.5	0.44362381	0.45689949	0.071681798	0.0110412	0.0167537	4.38517e-11	0.28613999	265
50	-20	14	0.44381115	0.45747522	0.070967771	0.011151504	0.016594363	4.4799518e-11	0.28430399	265
51	-20	15.5	0.44399846	0.45805097	0.070253752	0.011261808	0.016435029	4.5409343e-11	0.28246799	265
52	-24	12.5	0.44321406	0.44804984	0.080762692	0.0098960986	0.018077299	4.7608171e-11	0.28525999	265
53	-24	14	0.44370961	0.44890311	0.079469465	0.0099837705	0.01793403	4.7861028e-11	0.2831552	265
54	-24	15.5	0.44420514	0.44975644	0.078176238	0.010071443	0.017790763	5.0837976e-11	0.28105041	265
55	-28	12.5	0.44238982	0.44112259	0.087362498	0.0090632001	0.020061901	5.7194249e-11	0.27978	265
56	-28	14	0.44276321	0.44198501	0.086286381	0.0091663161	0.019799063	4.8715577e-11	0.27727801	265
57	-28	15.5	0.44313663	0.44284743	0.085210271	0.0092694322	0.019536227	5.015293e-11	0.27477601	265
58	-32	12.5	0.44078219	0.43516281	0.092249803	0.0093946997	0.022410499	5.3708624e-11	0.27068999	265
59	-32	14	0.44116795	0.43609375	0.091082245	0.0094359685	0.022220096	5.478586e-11	0.26805601	265
60	-32	15.5	0.44155365	0.43702471	0.089914694	0.0094772363	0.022029694	4.6590523e-11	0.26542199	265
61	-36	12.5	0.44251677	0.42916191	0.095322907	0.0074234996	0.0255749	5.0845446e-11	0.25712001	265
62	-36	14	0.44275254	0.42956004	0.094539754	0.0077005201	0.025447149	4.7869004e-11	0.25459039	265
63	-36	15.5	0.44298825	0.42995819	0.093756616	0.0079775406	0.025319397	4.5028974e-11	0.2520608	265
64	-40	12.5	0.43970954	0.41936675	0.10024251	0.0073175007	0.0333637	4.5845626e-11	0.24070001	265
65	-40	14	0.44043007	0.41953814	0.099202193	0.0074818525	0.03334773	4.5218204e-11	0.23815119	265
66	-40	15.5	0.44115061	0.41970956	0.098161869	0.0076462044	0.033331759	4.6008631e-11	0.23560239	265
67	0	25	0.45082194	0.47960344	0.044576205	0.014469701	0.010528701	3.8070661e-11	0.22645999	265
68	0	26.5	0.45140591	0.47925344	0.044373441	0.014631113	0.010336089	3.738777e-11	0.2206544	265
69	0	28	0.45198989	0.47890341	0.044170674	0.014792524	0.010143477	3.7001274e-11	0.2148488	265
70	-4	25	0.44884205	0.47850475	0.047194697	0.014471298	0.010987198	4.1594346e-11	0.24333	265
71	-4	26.5	0.44956961	0.47821426	0.046888117	0.014600239	0.010727772	3.9736544e-11	0.2366388	265
72	-4	28	0.45029718	0.47792378	0.046581544	0.014729178	0.010468343	3.9363363e-11	0.2299476	265
73	-8	25	0.44529751	0.4773412	0.051400099	0.013782999	0.0121782	4.4752719e-11	0.25538999	265
74	-8	26.5	0.44595703	0.47700688	0.051295388	0.014023192	0.01171752	4.2731721e-11	0.2482572	265
75	-8	28	0.44661659	0.4766725	0.051190678	0.014263384	0.01125684	4.4918517e-11	0.24112441	265
76	-12	25	0.44529355	0.47059834	0.05719981	0.012699901	0.014208402	4.8672569e-11	0.26605999	265
77	-12	26.5	0.44638878	0.47053158	0.056246873	0.012952957	0.013879805	4.5813461e-11	0.25802839	265
78	-12	28	0.44748402	0.47046483	0.05529394	0.013206013	0.013551209	9.2759106e-11	0.2499968	265
79	-16	25	0.44551477	0.46537885	0.062166996	0.0124379	0.014501499	4.6342711e-11	0.27061999	265
80	-16	26.5	0.44647628	0.46538204	0.061258618	0.012668095	0.014214963	4.8043323e-11	0.262196	265
81	-16	28	0.44743782	0.46538523	0.060350243	0.012898291	0.013928426	4.5006558e-11	0.25377199	265
82	-20	25	0.44518489	0.46169719	0.0657316	0.0119604	0.0154259	4.6180813e-11	0.27083999	265
83	-20	26.5	0.44638443	0.46118423	0.065083429	0.012088656	0.015259257	4.514961e-11	0.26229	265
84	-20	28	0.44758397	0.46067125	0.064435266	0.012216913	0.015092612	4.3273603e-11	0.25374001	265
85	-24	25	0.44734356	0.45516056	0.069985792	0.010626699	0.016883397	4.4990605e-11	0.26772001	265
86	-24	26.5	0.44826859	0.45519239	0.069043182	0.010888071	0.016607746	4.4113543e-11	0.25890481	265
87	-24	28	0.44919366	0.45522425	0.068100572	0.011149444	0.016332095	4.1979781e-11	0.25008959	265
88	-28	25	0.44550157	0.44830945	0.07839489	0.0099224988	0.017871598	4.3795814e-11	0.25893	265
89	-28	26.5	0.44671208	0.44839188	0.077044427	0.010245863	0.01760575	4.1140393e-11	0.2504124	265
90	-28	28	0.44792259	0.44847432	0.075693958	0.010569227	0.017339902	3.8188026e-11	0.2418948	265
91	-32	25	0.44399664	0.44292074	0.082520209	0.0097386008	0.020823803	4.2528946e-11	0.24874	265
92	-32	26.5	0.4454861	0.44299629	0.081046805	0.0099514928	0.020519301	3.9409139e-11	0.2403868	265
93	-32	28	0.44697556	0.44307187	0.079573385	0.010164385	0.020214802	3.9040479e-11	0.2320336	265
94	-36	25	0.44448113	0.43247983	0.088796705	0.0097320005	0.024510302	-0.00013495775	0.23604	265
95	-36	26.5	0.44599244	0.43269339	0.08676146	0.0099784927	0.024574228	3.4404219e-11	0.22796039	265
96	-36	28	0.44750375	0.43290693	0.084726207	0.010224985	0.02463815	3.1499518e-11	0.2198808	265
97	-40	25	0.44571394	0.42079517	0.091573186	0.0086870994	0.033230595	3.6702343e-11	0.21946	265
98	-40	26.5	0.44690144	0.42122662	0.08954519	0.0088453311	0.033481412	2.9076684e-11	0.21210159	265
99	-40	28	0.44808891	0.4216581	0.087517194	0.0090035638	0.033732221	3.0244675e-11	0.20474321	265
100	0	37.5	0.45568836	0.47668675	0.042886496	0.015814798	0.0089235995	3.023012e-11	0.17808001	265
101	0	39	0.45627233	0.47633675	0.042683732	0.015976209	0.0087309871	3.3292896e-11	0.1722744	265
102	0	40.5	0.45685631	0.47598675	0.042480964	0.01613762	0.0085383747	3.0561279e-11	0.1664688	265
103	-4	37.5	0.45490506	0.47608396	0.044639897	0.015545798	0.0088252993	3.4291903e-11	0.18757001	265
104	-4	39	0.45563263	0.47579345	0.04433332	0.015674738	0.008565871	3.1829053e-11	0.1808788	265
105	-4	40.5	0.45636016	0.47550297	0.044026744	0.015803678	0.0083064428	3.0981519e-11	0.1741876	265
106	-8	37.5	0.45079368	0.47455502	0.050527502	0.015784599	0.0083392002	3.4565718e-11	0.19595	265
107	-8	39	0.45145324	0.47422066	0.050422788	0.016024793	0.0078785196	3.4187972e-11	0.1888172	265
108	-8	40.5	0.45211279	0.47388631	0.050318077	0.016264984	0.00741784	6.3184707e-11	0.1816844	265
109	-12	37.5	0.45442054	0.47004196	0.049258694	0.014808699	0.011470098	3.4846095e-11	0.19913	265
110	-12	39	0.45551577	0.4699752	0.048305757	0.015061754	0.011141503	3.350501e-09	0.19109841	265
111	-12	40.5	0.45661104	0.46990842	0.047352832	0.015314811	0.010812907	3.2155278e-11	0.1830668	265
112	-16	37.5	0.4535276	0.46540532	0.054597199	0.0143562	0.0121137	3.8863423e-11	0.20042001	265
113	-16	39	0.45448914	0.46540847	0.053688828	0.014586397	0.011827163	3.7833386e-11	0.19199599	265
114	-16	40.5	0.45545068	0.46541166	0.052780453	0.014816592	0.011540629	3.1780616e-11	0.18357199	265
115	-20	37.5	0.45518106	0.45742235	0.060330205	0.013029201	0.014037201	3.5273992e-11	0.19959	265
116	-20	39	0.45638058	0.45690936	0.059682041	0.013157457	0.013870558	3.3619198e-11	0.19103999	265
117	-20	40.5	0.45758012	0.45639637	0.059033871	0.013285713	0.013703914	3.121935e-11	0.18249001	265
118	-24	37.5	0.45505229	0.45542592	0.062130697	0.0128048	0.0145863	3.2160524e-11	0.19426	265
119	-24	39	0.45597735	0.45545772	0.061188087	0.013066173	0.014310649	3.084244e-11	0.1854448	265
120	-24	40.5	0.45690238	0.45548958	0.060245477	0.013327544	0.014034996	2.9202672e-11	0.1766296	265
121	-28	37.5	0.45558926	0.44899637	0.067140996	0.012617198	0.015656197	3.286748e-11	0.18795	265
122	-28	39	0.45679978	0.4490788	0.065790527	0.012940563	0.01539035	2.952719e-11	0.17943241	265
123	-28	40.5	0.45801029	0.44916123	0.064440057	0.013263927	0.015124502	2.7585679e-11	0.1709148	265
124	-32	37.5	0.45640877	0.44355044	0.070241794	0.011512699	0.018286299	2.9300954e-11	0.17913	265
125	-32	39	0.4578982	0.44362602	0.068768382	0.011725591	0.017981797	2.7119864e-11	0.1707768	265
126	-32	40.5	0.45938766	0.4437016	0.06729497	0.011938483	0.017677298	2.5580021e-11	0.1624236	265
127	-36	37.5	0.4570753	0.4342593	0.0718363	0.0117861	0.025043001	2.6763272e-11	0.16870999	265
128	-36	39	0.4585866	0.43447283	0.069801047	0.012032592	0.025106924	2.481183e-11	0.1606304	265
129	-36	40.5	0.46009791	0.43468636	0.067765802	0.012279084	0.02517085	2.2644905e-11	0.1525508	265
130	-40	37.5	0.45560959	0.42439079	0.074673198	0.0100057	0.035320699	2.4471689e-11	0.15814	265
131	-40	39	0.45679706	0.42482227	0.072645202	0.010163932	0.035571512	2.635869e-11	0.1507816	265
132	-40	40.5	0.45798454	0.42525375	0.070617206	0.010322165	0.035822324	2.4861483e-11	0.1434232	265
