FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.86186Co0.30429Fe0.01161Y0.05495Zr0.62915O3,01121,1,1,1,4.152329,0.21223000000000003,0.48515514,0.40411109,0.76714641,4869.9399,1107.34,229.08052,13.751468,30.407114,37.442387,43.557434,5.4000001,44.141998,0.8899975833769164,2.1499941620903034,1.489995954192815,137.3266271150582,1.49712,1.501138,0.841910675,80.86009841405,0.8618623402207037,0.594473110623675,1.4322428464873338,1.7697791445545157,1.6983237691830058,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.8654Co0.31856Fe0.01253Y0.05214Zr0.61676O3,01121,2,1,2,4.1527638,0.22866999999999998,0.48525852,0.40028897,0.7643804,5091.3677,1279.1395,249.23106,13.404360999999998,30.403852,37.434231,43.579132,9.3999796,44.141998,0.8900012068426415,2.150002915406381,1.4900020204444222,137.32718621581958,1.5057242999999998,1.4974280000000002,0.8400812916666667,80.3723617082,0.8653988265166227,0.5910784642597863,1.435797190520266,1.773640283654401,1.708636940574172,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.86387Co0.33468Fe0.01262Y0.05695Zr0.59575O3,01121,3,1,3,4.155160899999999,0.24461,0.47116441,0.41817808,0.70119381,5716.1772,1365.2792,203.23854,13.462261999999999,30.385889000000002,37.406197,43.588112,13.39599,44.141998,0.8900006667727547,2.150001610743171,1.490001116282477,137.32710288303605,1.5141195,1.4954085000000001,0.8394773499999999,79.8384117601,0.8638693528038786,0.5878008088349398,1.4377353149612102,1.774915209186379,1.7200630605688798,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.86041Co0.35048Fe0.01252Y0.05886Zr0.57814O3,01121,4,1,4,4.1558986,0.25705999,0.4621371,0.38396442,,6233.1064,1591.4154,,13.764695999999999,30.380363,37.385658,,17.393998999999997,44.141998,0.8899986713722658,2.149996790393676,1.4899977756681755,137.32679499274062,1.5225494,1.492741,0.8383735666666667,79.32732727460001,0.8604112844565116,0.5845450212467759,1.440301291646492,1.777248037044316,1.7311410797614455,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.86631Co0.36898Fe0.01434Y0.06207Zr0.55461O3,01121,5,1,5,4.156695399999999,0.26488,0.44502601,0.41052622,,6665.4526,1570.0466,,14.001526,30.374401000000002,37.376961,,21.391991,44.141998,0.8899969119871931,2.149992540193781,1.4899948301808064,137.3265235196239,1.5332813,1.4895705000000001,0.8372418833333334,78.6581163406,0.8663130058265807,0.5804524662155556,1.4433640705114532,1.7796467900634048,1.7458659056235464,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.87117Co0.39134Fe0.0151Y0.06324Zr0.53031O3,01121,6,1,6,4.1570349,0.26831999,0.44904828,0.38980627,,6627.6709,1719.2982,,13.88855,30.371862,37.375183,,25.389999,44.141998,0.8899977778658954,2.14999463192323,1.4899962797979596,137.32665712470765,1.5458173,1.4852615,0.8353885166666666,77.9055814253,0.8711721751251701,0.5757457740095776,1.4475529271601197,1.7835967936730592,1.7627319456743125,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.87687Co0.40793Fe0.01582Y0.06463Zr0.51162O3,01121,7,1,7,4.156646299999999,0.26574999,0.47955653,0.3848992,,5657.9907,1831.2371,,12.544045,30.374771000000003,37.377765999999994,,29.38802,44.141998,0.8899975026440005,2.149993967061349,1.489995819033214,137.32661465796926,1.5551622,1.4821985000000002,0.8341211666666667,77.34209410185,0.8768724605198879,0.5722859664696072,1.450543882659002,1.7863062089499155,1.775574042217257,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.87333Co0.42504Fe0.01577Y0.06496Zr0.49423O3,01121,8,1,8,4.1558089,0.25887001,0.49231121,0.37416086,,5140.8667,1753.225,,12.146964,30.381034999999997,37.387108000000005,,33.386009,44.141998,0.8899996812785439,2.149999230054909,1.4899994664101464,137.32695082127933,1.5645113999999998,1.4788665,0.832612525,76.7906023888,0.873330312751808,0.5688674951672094,1.4538156284254928,1.7895472643894546,1.7883301673553302,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.8731Co0.43818Fe0.01849Y0.06625Zr0.47708O3,01121,9,1,9,4.1547871,0.24420001,0.5007655,0.38780907,,4706.5469,1613.7242,,11.638011,30.388689000000003,37.395348,,37.384009999999996,44.141998,0.8899995172424984,2.149998833788058,1.4899991917880029,137.3269255105175,1.5729565,1.476153,0.831619825,76.2670799176,0.8731004735907902,0.565813178713142,1.456487798885385,1.791683106866774,1.800605525462459,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
Ba0.88417Co0.4552Fe0.02359Y0.0651Zr0.4561O3,01121,10,1,10,4.1553288,0.22812,0.45534775,0.38339549,,5336.6753,1465.2844,,13.20945,30.384632,37.373489,,41.381989000000004,44.141998,0.8900024003599544,2.1500057986223617,1.4900040185801484,137.32737037554097,1.5849807,1.471681,0.8298058083333334,75.538811149,0.8841676153701833,0.5615225474732622,1.4609183638453997,1.7956056749865663,1.8179710308739607,24_May_2016,Pulsed Laser Deposition,BZC91/ BZYF631/ BZC19,600.0,18.7,850,N,345.0,10,50.0,SiO2,20,25,0,0,0,24,0,23.0,0,0,240,0,0,120,0
