Point	ASR
1	51113712
2	20601308
3	16207476
4	11461472
5	10556694
6	8982442
7	6552734
8	5697592.5
9	7016747
10	5117026
11	4541141
12	7864349
13	5074614.5
14	4091924.5
15	3081588.2
16	2580818.2
17	2635073.8
18	2755773.8
19	2928278.5
20	3330402.2
21	4357829
22	4773691
23	3858504
24	3281079.2
25	2719048.5
26	2161415.8
27	2171154.8
28	2294619.2
29	2419654.8
30	2626057.2
31	2682291.8
32	2519494.5
33	3660583.8
34	2720634.8
35	2452641.5
36	2489083.8
37	73474624
38	2002922.4
39	1682951.1
40	1954541.9
41	1981716.6
42	2598411.2
43	2444473.2
44	3006190
45	2423738.8
46	2351827.8
47	2085703.4
48	2002765.4
49	1997738.8
50	1977569.8
51	1885615.4
52	1989068
53	2219221
54	3033836
55	2099495
56	2263831.8
57	2159593.5
58	1769659.1
59	2266030.8
60	1827778.6
61	1606296.4
62	1798876
63	1715309.6
64	2066414
65	2095756.5
66	3092269.8
67	2345827.2
68	2111464.5
69	1934938.4
70	1894187.9
71	1737237.9
72	1856053
73	1955641.4
74	2054601.6
75	1930194.5
76	2267287.5
77	3247778.5
78	2642079.5
79	2079451.6
80	1912852.9
81	2092080.8
82	1861707.8
83	1771355.6
84	1808426.4
85	1902548.5
86	2299331.8
87	2257328.5
88	3382238.8
89	2345513
90	1606924.6
91	1903491
92	1922340.5
93	1794791.9
94	1806729.9
95	1652477.8
96	1893123.8
97	2193774.2
98	2708367
99	1.1747986e+08
100	2428451
101	2034809.5
102	2017656.5
103	1953128.1
104	2012190.1
105	1981842.2
106	1.6350733e+08
107	37775360
108	1.1364083e+08
109	1.0981343e+08
110	1.1361004e+08
111	2706168
112	3393234.2
113	2100783
114	3946782.8
115	1807138.4
116	1.1757819e+08
117	1.2652199e+08
118	1.8864635e+08
119	1.4758259e+08
120	19030166
121	1.2280171e+08
122	4234867
123	15359246
124	4076844.8
125	3244951
126	3962176.8
127	1.1033462e+08
128	99971760
129	1470610.6
130	2.4727475e+08
131	87678.711
132	1.8094632e+08
