1,3.925752468334539e-11
2,1.892121835529148e-11
3,1.9169692020090715e-11
4,2.089685179953551e-11
5,1.9173212777106145e-11
6,1.928420409711746e-11
7,1.938738718602741e-11
8,1.8584540747795187e-11
9,1.9482811316095362e-11
10,1.937992747299183e-11
11,1.9295123771838985e-11
12,1.9492249572084417e-11
13,1.926116696644378e-11
14,1.9480025602438834e-11
15,2.0271551641101004e-11
16,1.7426960824610505e-11
17,1.850274463945723e-11
18,2.0320857723292163e-11
19,1.6646431061245726e-11
20,1.745390654488186e-11
21,1.886766428367475e-11
22,1.5431292551831203e-11
23,1.8230682375848967e-11
24,1.5852783894578368e-11
25,1.4097513355382914e-11
26,1.470270842766497e-11
27,7.207801246116807e-11
28,1.2087675552222075e-11
29,1.3005516101377329e-11
30,2.673931403391832e-11
31,2.458653026084668e-11
32,2.3668716329654008e-11
33,1.1534235273086556e-11
34,3.67595165991532e-11
35,4.215237349885764e-11
36,2.1889624786213392e-11
37,2.4813278533154758e-11
38,2.7077981593259425e-11
39,2.6506062890755852e-11
40,2.991832680799552e-11
41,5.552251485592864e-6
42,3.1320264049508717e-11
43,3.2529819721905706e-11
44,3.237029602061973e-11
45,3.364120191415985e-11
46,3.2799343670295516e-11
47,7.07561125371664e-11
48,3.421079748113515e-11
49,3.5418593191411146e-11
50,3.6174810807663254e-11
51,3.625413493765577e-11
52,3.472270474999366e-11
53,3.535778558703123e-11
54,3.4949835619929623e-10
55,2.945915433481903e-11
56,4.961342900717105e-11
57,3.0175501330168987e-11
58,2.9272247081090335e-11
59,3.108775592079192e-11
60,2.755768564965637e-11
61,2.443190144624152e-11
62,2.281394988590867e-11
63,2.1987761033246208e-11
64,1.8354154487429476e-11
65,2.0154557809409245e-11
66,2.0436672833588655e-11
67,2.6754159567860235e-11
68,2.6681233055615575e-11
69,0.0002267851589612105
70,2.8755960882178243e-11
71,9.107680324668879e-11
72,2.8685651037490365e-11
73,2.959168060924616e-11
74,6.027028910097573e-11
75,5.530943042520499e-9
76,3.4237027939851826e-11
77,3.116625361122297e-11
78,3.4138225347241136e-11
79,3.547978806097505e-11
80,1.2426158935069917e-10
81,1.6711279139345174e-10
82,3.5985343735738985e-11
83,5.737862073303688e-11
84,3.6310620085900746e-11
85,3.202731501470124e-11
86,3.40965688642111e-11
87,3.6396617185843764e-11
88,9.053796064130542e-11
89,3.4403829137827534e-11
90,4.099032321269731e-11
91,3.50940829869638e-11
92,3.270044447327528e-11
93,3.580854729771852e-11
94,2.7172579461320813e-11
95,2.8750850174218038e-11
96,5.69074550598696e-11
97,2.3460540878156533e-11
98,2.400213514585103e-11
99,2.4195241097297508e-11
100,3.8301188122784144e-11
101,2.2057692133853596e-11
102,2.319773449097609e-11
103,2.4703715103672176e-11
104,2.4397373760919542e-11
105,4.904912832121746e-11
106,1.6749775712381835e-10
107,
108,2.431576517105133e-11
109,5.2559328150178166e-11
110,
111,5.1240515099728e-11
112,2.5941848279622545e-11
113,2.8720843713284667e-11
114,4.193145861571013e-11
115,3.162128170943976e-11
116,
117,2.4154630453477517e-11
118,2.790232896015692e-11
119,3.543259678400912e-11
120,2.8664725235897553e-11
121,0.00011333656163901478
122,0.00020790720919949484
123,3.1648813715630475e-11
124,3.2802328031982835e-10
125,3.424831353346578e-11
126,2.4797179679818855e-10
127,3.8088008348285904e-11
128,1.8443779424001974e-11
129,4.118457220094274e-11
130,1.6207443867321528e-11
131,2.0363401481393467e-11
132,3.0700915526233345e-11
