2,1.0590279187291633e-10
3,9.547668302219356e-11
5,9.176766432370158e-11
6,1.0582170976454637e-10
8,9.80156515044759e-11
9,1.0586105035126023e-10
11,1.2466436798077668e-10
12,1.263702080674145e-10
14,1.0950337109741799e-10
15,1.1082097971240391e-10
17,1.1449894746740643e-10
18,1.2642829725952995e-10
20,1.294410725981884e-10
21,1.2053264244966333e-10
23,3.779453858665122e-10
24,1.4797488067453532e-10
26,1.3803643374073344e-10
27,1.6328912760534877e-10
29,9.709274609544721e-11
30,1.0647528595858739e-10
32,7.10978664851286e-11
33,9.369803259650602e-11
35,1.5825519112323575e-10
36,1.724561037066304e-10
38,2.0256194628077262e-10
39,2.0922379637643588e-10
41,3.452082109407294e-10
42,2.5627660526144935e-10
44,2.6764462178512723e-10
45,2.77880988904678e-10
47,2.9190719187866094e-10
48,3.2390874636461683e-10
50,3.1477639915756764e-10
51,3.417808762089215e-10
53,3.4793731329535e-10
54,3.187081971668728e-10
56,3.0737435029333803e-10
57,3.0677672407164144e-10
59,2.945589365406745e-10
60,3.1481239168175876e-10
62,2.6164304975074823e-10
63,2.894382237383197e-10
65,2.130288565308504e-10
66,2.1706019449379588e-10
68,2.09731297921063e-10
69,2.32111791655729e-10
71,2.4357846616007747e-10
72,2.4892865257256145e-10
74,2.9205409598320583e-10
75,2.77897527712964e-10
77,3.461584495650785e-10
78,3.3926845537376027e-10
80,3.357540286630254e-10
81,3.3796929781223467e-10
83,3.439742721319991e-10
84,3.342695096977895e-10
86,3.634192083116993e-10
87,
89,3.522648024947286e-10
90,3.118221931389754e-10
92,2.932070881314851e-10
93,2.849830039976317e-10
95,2.2842832179592403e-10
96,2.201270852034145e-10
98,2.1507579730418318e-10
99,1.9886555372158069e-10
101,1.8644187691237965e-10
102,1.973208812190162e-10
104,2.2981320052240032e-10
105,2.2407705484501298e-10
107,2.353444284028177e-10
108,2.3797503212975146e-10
110,0.00022367640549727719
111,3.21644352596441e-10
113,2.8283956978729906e-10
114,2.8938482530383903e-10
116,2.9440437536071536e-10
117,2.664206376584585e-10
119,2.850836303551074e-10
120,2.97843478565456e-10
122,2.8816101795558875e-10
123,2.735516907509587e-10
125,2.9812643829378266e-10
126,2.6032967285307637e-10
128,2.5692220739743e-10
129,2.324180841262437e-10
