1,3.062130287465982e-11
2,2.7058018076493105e-11
3,2.602836075180429e-11
4,2.81620705846924e-11
5,2.8208246045588435e-11
6,2.7215292405999913e-11
7,2.9642743266338244e-11
8,2.9095290153241445e-11
9,2.73310711581603e-11
10,3.2531279786315006e-11
11,3.160926664502156e-11
12,2.9511453937671426e-11
13,3.272315526820263e-11
14,2.062592670503275e-11
15,3.101188454267704e-11
16,3.482026845206744e-11
17,3.342542474357963e-11
18,3.283068137178247e-11
19,2.8346585432981983e-11
20,3.3872456174711885e-11
21,3.4288019906386755e-11
22,3.431444415353848e-11
23,3.539990741423971e-11
24,3.727966977400058e-11
25,3.55182043185477e-11
26,3.498833419823859e-11
27,1.8852408530604011e-10
28,3.335588639838067e-11
29,3.355356480657223e-11
30,3.435072509837175e-11
31,1.2240675964967116e-10
32,2.216829916600348e-11
33,2.7721480717844002e-11
34,2.9002787806804058e-11
35,3.3339976092438264e-11
36,3.5195314043831274e-11
37,3.757805420076258e-11
38,3.889333060857629e-11
39,4.12694427432635e-11
40,4.3220042456697537e-11
41,2.8560953411852162e-9
42,4.4909737586828984e-11
43,4.4785196314021096e-11
44,4.633971479521918e-11
45,4.6490811447364416e-11
46,4.6144431903734873e-11
47,4.67794707260027e-11
48,4.664751997668729e-11
49,4.3851690020665875e-11
50,4.5088819135274086e-11
51,4.599963964727962e-11
52,4.760815944771553e-11
53,4.821678772137944e-11
54,5.159942018947473e-11
55,5.719423787132816e-11
56,4.915514853772846e-11
57,5.106626393476583e-11
58,5.3708611759950785e-11
59,5.532419234093268e-11
60,4.7515226786049875e-11
61,5.084543388573414e-11
62,4.834461946961742e-11
63,4.593275522234729e-11
64,4.584561467147153e-11
65,4.570213840971364e-11
66,4.700408386948489e-11
67,3.80706529828419e-11
68,3.837146471917232e-11
69,3.900094799974019e-11
70,4.1594338609752704e-11
71,4.086012762355377e-11
72,4.1654208676863476e-11
73,4.4752711237706384e-11
74,4.3959458489194685e-11
75,4.75760137709901e-11
76,4.867256036007621e-11
77,4.7239476757818304e-11
78,9.871919578822233e-11
79,4.634270247265677e-11
80,4.9586878733930236e-11
81,4.799454784889764e-11
82,4.6180802407151474e-11
83,4.662136640827545e-11
84,4.6189881472556703e-11
85,4.4990596746337886e-11
86,4.561551292131751e-11
87,4.4939190501826334e-11
88,4.3795805213272897e-11
89,4.253974509816915e-11
90,4.0877371513106855e-11
91,4.252893776306637e-11
92,4.0778559537680487e-11
93,4.1851381193186286e-11
94,
95,3.562360011556858e-11
96,3.381443241761127e-11
97,3.670233661709035e-11
98,3.008542944572705e-11
99,3.2418635083876634e-11
100,3.023011495953552e-11
101,3.441484962439167e-11
102,3.269292122941056e-11
103,3.4291896688278894e-11
104,3.3006488158721664e-11
105,3.3361744996625065e-11
106,3.456570967240743e-11
107,3.547945733283565e-11
108,6.81458627480882e-11
109,3.4846086072096407e-11
110,3.491317086753663e-9
111,3.4976735215266685e-11
112,3.886341397977369e-11
113,3.94933531463644e-11
114,3.4697393057500137e-11
115,3.527398437359372e-11
116,3.5123819870707785e-11
117,3.414471460626972e-11
118,3.216051589298328e-11
119,3.230854063926985e-11
120,3.211754871281774e-11
121,3.2867473174629945e-11
122,3.092882990408431e-11
123,3.033515590752689e-11
124,2.930094686119166e-11
125,2.844637028136244e-11
126,2.82110977244799e-11
127,2.6763267104927724e-11
128,2.6059842976443988e-11
129,2.504359996680692e-11
130,2.4471683050642882e-11
131,2.7645032907808664e-11
132,2.74125394578143e-11
