1,4.0533179826679097e-11
2,2.994919255539021e-11
3,2.4728929950411253e-11
4,1.9428956861352076e-11
5,1.8597040037959554e-11
6,2.9701311598411625e-11
7,3.2914886755493634e-11
8,2.4192102381527727e-11
9,2.3595559043574792e-11
10,3.176585969023242e-11
11,5.280634374718043e-11
12,2.400337445299501e-11
13,2.8817635301462638e-11
14,2.594108926763535e-11
15,2.6300723595592475e-11
16,6.605080950497006e-11
17,2.3693356048922954e-11
18,3.17552319245518e-11
19,2.985092425589424e-11
20,3.212535149251059e-11
21,2.45712059870324e-11
22,1.7577743914625783e-11
23,6.433839590035825e-11
24,7.443673998327067e-11
25,1.3193269455407833e-11
26,2.6910941267801744e-11
27,4.5650564285855884e-10
28,6.944887167711767e-11
29,1.7647257036800747e-11
30,1.7494049889035014e-11
31,2.4845253395806114e-11
32,8.477080293269875e-12
33,8.955253259595247e-12
34,4.484373161290262e-11
35,4.282796386752354e-10
36,
37,
38,7.280326852705822e-9
39,7.575075867401303e-11
40,9.101159793210349e-11
41,0.000015622620352402616
42,1.0606410666514812e-10
43,1.0227589230094299e-10
44,1.1119788257198047e-10
45,1.1230429735636071e-10
46,1.1008949072241764e-10
47,3.3529118913056645e-10
48,1.5155723456782106e-8
49,1.4325812017660444e-10
50,9.443812228544918e-10
51,1.0812578064327034e-10
52,1.1690027336089725e-10
53,3.160835053615208e-10
54,2.5964959043103013e-10
55,1.0078960105760425e-10
56,8.889011004701037e-11
57,3.9762420589515844e-8
58,3.5899553043982754e-10
59,7.753393994009426e-11
60,8.368639750944126e-11
61,2.587358112764134e-10
62,9.373170897441588e-11
63,7.613493927707879e-11
64,6.742077862556875e-11
65,7.138550562877932e-11
66,7.403469493327348e-11
67,1.5408572136752313e-8
68,6.923505972814893e-10
69,8.265013704091613e-10
70,8.454426785374186e-10
71,
72,1.0335180275379875e-10
73,7.361222550797488e-8
74,
75,7.929472369915334e-10
76,3.272989953143429e-10
77,7.849218844174707e-10
78,6.603415110991053e-10
79,1.8053587895373277e-9
80,2.470393428602148e-9
81,2.057524014368757e-9
82,3.803797433405146e-9
83,
84,7.1779214841879864e-9
85,1.5694872022606255e-9
86,
87,4.212493266477455e-9
88,1.4096703235903962e-9
89,6.579463164652061e-10
90,2.48409724063824e-10
91,3.433253428677806e-10
92,3.921533269187734e-9
93,1.891447725514725e-9
94,1.3763231263593543e-9
95,1.2813151556771225e-9
96,2.0932187498255877e-9
97,1.4853307237282919e-8
98,7.80795214148771e-9
99,1.790694565116218e-8
100,4.540050561952659e-9
101,9.40820124331271e-9
102,1.0769443829999481e-8
103,1.0601780445858922e-8
104,9.0977927057911e-9
105,
106,
107,0.000022281629884852195
108,0.000023033206534746212
109,0.000023101613261618294
110,0.000019805760950400152
111,0.000050959439003048064
112,0.00001889132248684803
113,0.000019434218147754998
114,0.000019636710854802918
115,0.0000175095068588065
116,0.000017892035831088897
117,0.000017308967898453403
118,0.00001566714342239647
119,0.00004503296755807545
120,0.000022209712497883227
121,0.000015081203589503434
122,0.00001558384671553766
123,0.000014359241761310628
124,0.000013901994828527141
125,0.000014540719936328434
126,0.000013373953087143704
127,0.000012056786790213782
128,0.000012931315182771706
129,0.000012096679655130648
130,0.000011451965953827973
131,0.00001141635043844947
132,0.000011343967955969263
