FORMULA,IDENTIFIER: Sample number,IDENTIFIER: Point,IDENTIFIER: Row,IDENTIFIER: Column,PROPERTY: Cubic lattice constant (A),PROPERTY: Film thickness ($\mu$m),PROPERTY: FWHM of 110 peak ($^{\circ}$),PROPERTY: FWHM of 111 peak ($^{\circ}$),PROPERTY: FWHM of 200 peak ($^{\circ}$),PROPERTY: Max intensity of 110 peak (counts),PROPERTY: Max intensity of 111 peak (counts),PROPERTY: Max intensity of 200 peak (counts),PROPERTY: Area of 110 peak,PROPERTY: Position of 110 peak ($^{\circ}$),PROPERTY: Position of 111 peak ($^{\circ}$),PROPERTY: Position of 200 peak ($^{\circ}$),IDENTIFIER: X position (mm),IDENTIFIER: Y position (mm),PROPERTY: A_avg_X,PROPERTY: A_avg_at_radius,PROPERTY: A_avg_ion_radius,PROPERTY: A_avg_mass,PROPERTY: B_avg_X,PROPERTY: B_avg_at_radius,PROPERTY: B_avg_ion_radius,PROPERTY: B_avg_mass,PROPERTY: AB_site_ratio,PROPERTY: AB_X_ratio,PROPERTY: AB_at_radius_ratio,PROPERTY: AB_ion_radius_ratio,PROPERTY: AB_mass_ratio,IDENTIFIER: Date,PREPARATION STEP NAME,PREPARATION STEP DETAIL: Targets used,PREPARATION STEP DETAIL: Laser Energy (mJ),PREPARATION STEP DETAIL: Laser Voltage (kV),PREPARATION STEP DETAIL: Temperature ($^{\circ}$C),PREPARATION STEP DETAIL: Temperature Gradient,PREPARATION STEP DETAIL: Number of Cycles,PREPARATION STEP DETAIL: Laser Pulse Frequency (Hz),PREPARATION STEP DETAIL: Deposition Pressure (mTorr),PREPARATION STEP DETAIL: Substrate,PREPARATION STEP DETAIL: BZC19 Pulses/Cycle,PREPARATION STEP DETAIL: BZC91 Pulses/Cycle,PREPARATION STEP DETAIL: BZF19 Pulses/Cycle,PREPARATION STEP DETAIL: BZY82 Pulses/Cycle,PREPARATION STEP DETAIL: BZYCF1135 Pulses/Cycle,PREPARATION STEP DETAIL: BZYF631 Pulses/Cycle,PREPARATION STEP DETAIL: B12ZY82 Pulses/Cycle,PREPARATION STEP DETAIL: Average Target Pulses/Cycle,PREPARATION STEP DETAIL: BZC19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZC91 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZF19 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZY82 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYCF1135 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: BZYF631 Substrate Angle ($^{\circ}$),PREPARATION STEP DETAIL: B12ZY82 Substrate Angle ($^{\circ}$)
Ba0.92924Co0.69423Fe0.01176Y0.0598Zr0.23421O3,01084,1,1,1,4.1104021,0.12493001,0.47404519,0.48077044,,2423.6016,682.91797,,10.784833,30.724882,37.79665,,5.4000001,44.141998,0.8899979244897546,2.149994986126935,1.4899965252693643,137.32667974876912,1.7111285,1.4243400000000002,0.8070380500000001,68.25207203485,0.9292421670243125,0.5201233715000098,1.5094675331219618,1.8462531292909476,2.0120514389460458,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.92381Co0.70438Fe0.01073Y0.06284Zr0.22204O3,01084,2,1,2,4.1055641000000005,0.13691001,0.46965805,0.49570891,,2524.5447,739.18024,,9.780714999999999,30.761984,37.853161,,9.397999800000001,44.141998,0.8900023485370524,2.1500056734322053,1.4900039318204585,137.32736237926719,1.7158483,1.423209,0.8066539583333334,67.9528013181,0.9238075622513605,0.5186952416114248,1.510674590613329,1.8471414122841812,2.0209227539628816,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.9324Co0.72154Fe0.00904Y0.05326Zr0.21616O3,01084,3,1,3,4.1028104,0.1485,0.47010934,0.46988195,,2693.5347,846.87402,,9.9776516,30.783140000000003,37.881531,,13.39599,44.141998,0.8899981720205009,2.1499955840944684,1.4899969396747712,137.32671794276328,1.7255083999999998,1.417651,0.8033778333333333,67.48160173129999,0.9324019150691973,0.5157889535747847,1.5165901791727785,1.8546652370187433,2.035024575877354,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.929Co0.73839Fe0.00691Y0.04634Zr0.20836O3,01084,4,1,4,4.1017790000000005,0.15834002,0.47500917,0.47028753,,2853.366,923.005,,9.824404699999999,30.791072999999997,37.899761,,17.393998999999997,44.141998,0.8899954328196524,2.1499889669238796,1.4899923538216653,137.3262952840724,1.7344720999999999,1.4128705,0.8006036249999999,67.02890053505,0.9290047673396812,0.5131217923999195,1.5217169350792445,1.8610861945843242,2.0487624619810565,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.93314Co0.75287Fe0.0087Y0.04251Zr0.19593O3,01084,5,1,5,4.1024489,0.16831,0.48066318,0.44921350000000004,,2972.9766,975.12494,,9.513613699999999,30.785921000000002,37.897628999999995,,21.391991,44.141998,0.8900042075478763,2.1500101643010496,1.4900070440970064,137.32764922463733,1.7437657000000002,1.4087640000000003,0.7985820666666666,66.50779202315,0.9331355885250968,0.510392082805549,1.5261677359025707,1.8658158081565648,2.0648354884016653,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.93698Co0.7714Fe0.00559Y0.03583Zr0.18717O3,01084,6,1,6,4.1001949,0.17471001,0.47541291,0.46811512,,2969.6687,948.9942,,9.528559699999999,30.803265000000003,37.928371000000006,,25.389999,44.141998,0.8900004140456218,2.1500010002225696,1.4900006931775016,137.32706388723943,1.7531104000000002,1.4038235000000001,0.7956872083333335,66.03313285849998,0.9369795640985549,0.5076693481743202,1.5315322761177381,1.8725960120667198,2.07966906827687,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.93304Co0.78005Fe0.00401Y0.03305Zr0.18288O3,01084,7,1,7,4.0983639,0.17961,0.47075605,0.45550787,,3051.5352,973.36407,,9.2648382,30.817368,37.951443,,29.38802,44.141998,0.8899990475489976,2.1499976991352185,1.4899984054471982,137.32685303681032,1.7573837,1.4016355,0.7944057416666667,65.81616067225,0.9330409985121734,0.5064341085836847,1.5339206941713581,1.8756138422680269,2.0865217848343938,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.9355Co0.79652Fe0.00228Y0.03136Zr0.16983O3,01084,8,1,8,4.101135299999999,0.18062001,0.47714239,0.47731689,,3101.5693,971.7356599999999,,9.2512808,30.796028000000003,37.939453,,33.386009,44.141998,0.8899981815031233,2.149995607001927,1.4899969555501726,137.32671940593193,1.7657631,1.3981785000000002,0.7926047666666668,65.3494544574,0.9355019114688812,0.5040303433133942,1.5377118207739047,1.8798738264171921,2.101421053108446,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.93508Co0.8037Fe0.00536Y0.02901Zr0.16192O3,01084,9,1,9,4.1019163,0.17908999,0.49609739,0.49360773,,2998.8398,916.9613,,9.2993317,30.790015999999998,37.925796999999996,,37.384009999999996,44.141998,0.8899978677292433,2.149994849008846,1.4899964302433397,137.32667099062223,1.7715106,1.395693,0.7915005,65.01408681000001,0.9350822402792316,0.50239488701295,1.5404496898736655,1.8824958799689193,2.1122602458748925,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
Ba0.92759Co0.80516Fe0.01014Y0.02406Zr0.16065O3,01084,10,1,10,4.100944999999999,0.17410998,0.49378446,0.47635338,,2766.4443,729.34198,,8.7455139,30.797489000000002,37.930256,,41.381989000000004,44.141998,0.8899975951074495,2.1499941904281084,1.4899959738315727,137.32662892507946,1.7752746999999998,1.3934775000000001,0.7904570166666667,64.8111299372,0.927592506472257,0.5013295097978074,1.5428983894093073,1.8849803878202518,2.1188741664918473,29_Mar_2016,Pulsed Laser Deposition,BZYF631/ BZC19,537.0,18.1,850,N,135.0,10,50.0,SiO2,123,0,0,0,0,31,0,77.0,180,0,0,0,0,0,0
