Point	ASR
1	2152664.2
2	495680.06
3	306242.19
4	306116.53
5	297984.12
6	283740.12
7	288146.62
8	417454.47
9	760296.19
10	473217.69
11	599289.69
12	496131.34
13	330881.94
14	229701.31
15	84339.125
16	47061.68
17	48816.223
18	43395.41
19	106787.23
20	200706.77
21	620495.44
22	564795.06
23	355057.12
24	220476.47
25	51666.902
26	22351.094
27	25711.84
28	18446.035
29	20159.896
30	1938361
31	68692.75
32	196988.19
33	193773.27
34	379274.75
35	117462.13
36	28404.371
37	18895.879
38	26400.666
39	28816.359
40	168555.73
41	37221.559
42	34454.762
43	98957.383
44	301404.16
45	311262.47
46	92878.375
47	36639.832
48	156514.8
49	24205.416
50	39291.93
51	44430.156
52	37518.66
53	49250.957
54	113740.35
55	270553.72
56	395579.81
57	139935.84
58	52989.703
59	34233.594
60	34149.145
61	55722.383
62	45623.395
63	31217.037
64	36093.098
65	84585.43
66	227576.78
67	485422.5
68	133237.66
69	56096.105
70	33140.883
71	36767.473
72	36327.148
73	17250162
74	38188.855
75	50050.871
76	140961.36
77	250133.64
78	409709
79	80238.719
80	43889.773
81	1181222.1
82	26982.742
83	26724.627
84	34272.547
85	35084.336
86	26458.471
87	72173.32
88	226257.31
89	353334.62
90	143843.98
91	44054.203
92	2689075.5
93	33061.465
94	2.3427893e+08
95	27583.693
96	35452.527
97	62169.867
98	155223.33
99	277496.66
100	341867.81
101	280019.28
102	80418.234
103	46332.516
104	56539.195
105	32801.246
106	21682.312
107	43610.926
108	106485.29
109	252615.25
110	291759.47
111	337249.69
112	375702.75
113	266149.53
114	162551.33
115	146024.48
116	88712.219
117	88852.43
118	157800.19
119	230777.78
120	254343.12
121	300414
122	357135.94
123	311708.56
124	352203.66
125	346360.31
126	345323.56
127	272155.94
128	280986.94
129	258772.77
130	263924.97
131	270812.53
132	340611.19
